datetime	speed	x	y	z	d	speed_real
2014-01-05_19:38:32_527657	5.6	-11.0	135.0	-211.0	0.0	241
2014-01-05_19:38:32_632017	5.8	-11.0	135.0	-211.0	0.0	242
2014-01-05_19:38:32_736237	6.0	-11.0	135.0	-211.0	0.0	242
2014-01-05_19:38:32_841635	6.2	-31.0	136.0	-224.0	0.0	243
2014-01-05_19:38:32_945955	6.4	-31.0	136.0	-224.0	0.0	244
2014-01-05_19:38:33_050098	6.6	-31.0	136.0	-224.0	0.0	245
2014-01-05_19:38:33_154561	6.8	34.0	167.0	-191.0	0.0	245
2014-01-05_19:38:33_258637	7.0	34.0	167.0	-191.0	0.0	246
2014-01-05_19:38:33_362977	7.2	34.0	167.0	-191.0	0.0	247
2014-01-05_19:38:33_467204	7.4	25.0	137.0	-209.0	0.0	248
2014-01-05_19:38:33_571758	7.6	25.0	137.0	-209.0	0.0	248
2014-01-05_19:38:33_675808	7.8	25.0	137.0	-209.0	0.0	249
2014-01-05_19:38:33_780672	8.0	20.0	159.0	-253.0	0.0	250
2014-01-05_19:38:33_885100	8.2	20.0	159.0	-253.0	0.0	251
2014-01-05_19:38:33_990283	8.4	20.0	159.0	-253.0	0.0	251
2014-01-05_19:38:34_095755	8.6	-50.0	144.0	-265.0	0.0	252
2014-01-05_19:38:34_200440	8.8	-50.0	144.0	-265.0	0.0	253
2014-01-05_19:38:34_305318	9.0	-50.0	144.0	-265.0	0.0	254
2014-01-05_19:38:34_409568	9.2	-10.0	163.0	-220.0	0.0	254
2014-01-05_19:38:34_513615	9.4	-10.0	163.0	-220.0	0.0	255
2014-01-05_19:38:34_618596	9.6	-10.0	163.0	-220.0	0.0	256
2014-01-05_19:38:34_722947	9.8	-21.0	161.0	-246.0	0.0	257
2014-01-05_19:38:34_828123	10.0	-21.0	161.0	-246.0	0.0	258
2014-01-05_19:38:34_934159	10.2	-21.0	161.0	-246.0	0.0	258
2014-01-05_19:38:35_038579	10.4	3.0	110.0	-182.0	0.0	259
2014-01-05_19:38:35_143571	10.6	3.0	110.0	-182.0	0.0	260
2014-01-05_19:38:35_248038	10.8	3.0	110.0	-182.0	0.0	261
2014-01-05_19:38:35_352919	11.0	108.0	174.0	-238.0	0.0	261
2014-01-05_19:38:35_457994	11.2	108.0	174.0	-238.0	0.0	262
2014-01-05_19:38:35_562347	11.4	108.0	174.0	-238.0	0.0	263
2014-01-05_19:38:35_667485	11.6	2.0	132.0	-233.0	0.0	264
2014-01-05_19:38:35_773086	11.8	2.0	132.0	-233.0	0.0	264
2014-01-05_19:38:35_877635	12.0	2.0	132.0	-233.0	0.0	265
2014-01-05_19:38:35_982299	12.2	51.0	142.0	-196.0	0.0	266
2014-01-05_19:38:36_087416	12.4	51.0	142.0	-196.0	0.0	267
2014-01-05_19:38:36_191763	12.6	51.0	142.0	-196.0	0.0	267
2014-01-05_19:38:36_296403	12.8	23.0	133.0	-198.0	0.0	268
2014-01-05_19:38:36_401270	13.0	23.0	133.0	-198.0	0.0	269
2014-01-05_19:38:36_506047	13.2	23.0	133.0	-198.0	0.0	270
2014-01-05_19:38:36_610420	13.4	16.0	140.0	-205.0	0.0	270
2014-01-05_19:38:36_714770	13.6	16.0	140.0	-205.0	0.0	271
2014-01-05_19:38:36_819485	13.8	16.0	140.0	-205.0	0.0	272
2014-01-05_19:38:36_923619	14.0	96.0	168.0	-292.0	0.0	273
2014-01-05_19:38:37_028207	14.2	96.0	168.0	-292.0	0.0	273
2014-01-05_19:38:37_132726	14.4	96.0	168.0	-292.0	0.0	274
2014-01-05_19:38:37_236821	14.6	28.0	150.0	-221.0	0.0	275
2014-01-05_19:38:37_341245	14.8	28.0	150.0	-221.0	0.0	276
2014-01-05_19:38:37_445630	15.0	28.0	150.0	-221.0	0.0	276
2014-01-05_19:38:37_550111	15.2	48.0	123.0	-297.0	0.0	277
2014-01-05_19:38:37_654243	15.4	48.0	123.0	-297.0	0.0	278
2014-01-05_19:38:37_758630	15.6	48.0	123.0	-297.0	0.0	279
2014-01-05_19:38:37_862656	15.8	29.0	144.0	-248.0	0.0	280
2014-01-05_19:38:37_967021	16.0	29.0	144.0	-248.0	0.0	280
2014-01-05_19:38:38_071211	16.2	29.0	144.0	-248.0	0.0	281
2014-01-05_19:38:38_176722	16.4	20.0	151.0	-171.0	0.0	282
2014-01-05_19:38:38_281253	16.6	20.0	151.0	-171.0	0.0	283
2014-01-05_19:38:38_386167	16.8	20.0	151.0	-171.0	0.0	283
2014-01-05_19:38:38_490602	17.0	230.0	222.0	-274.0	0.0	284
2014-01-05_19:38:38_594790	17.2	230.0	222.0	-274.0	0.0	285
2014-01-05_19:38:38_699707	17.4	230.0	222.0	-274.0	0.0	286
2014-01-05_19:38:38_804857	17.6	50.0	174.0	-222.0	0.0	286
2014-01-05_19:38:38_909522	17.8	50.0	174.0	-222.0	0.0	287
2014-01-05_19:38:39_014485	18.0	50.0	174.0	-222.0	0.0	288
2014-01-05_19:38:39_119511	18.2	144.0	141.0	-363.0	0.0	289
2014-01-05_19:38:39_224722	18.4	144.0	141.0	-363.0	0.0	289
2014-01-05_19:38:39_330246	18.6	144.0	141.0	-363.0	0.0	290
2014-01-05_19:38:39_434862	18.8	90.0	168.0	-111.0	0.0	291
2014-01-05_19:38:39_540122	19.0	90.0	168.0	-111.0	0.0	292
2014-01-05_19:38:39_644486	19.2	90.0	168.0	-111.0	0.0	292
2014-01-05_19:38:39_748892	19.4	-26.0	62.0	-291.0	0.0	293
2014-01-05_19:38:39_852746	19.6	-26.0	62.0	-291.0	0.0	294
2014-01-05_19:38:39_956857	19.8	-26.0	62.0	-291.0	0.0	295
2014-01-05_19:38:40_061723	20.0	215.0	160.0	-380.0	0.0	295
2014-01-05_19:38:40_166099	20.2	215.0	160.0	-380.0	0.0	296
2014-01-05_19:38:40_270899	20.4	215.0	160.0	-380.0	0.0	297
2014-01-05_19:38:40_375926	20.6	-75.0	222.0	-84.0	0.0	298
2014-01-05_19:38:40_480447	20.8	-75.0	222.0	-84.0	0.0	299
2014-01-05_19:38:40_585162	21.0	-75.0	222.0	-84.0	0.0	299
2014-01-05_19:38:40_689913	21.2	416.0	116.0	-1.0	0.0	300
2014-01-05_19:38:40_794395	21.4	416.0	116.0	-1.0	0.0	301
2014-01-05_19:38:40_898702	21.6	416.0	116.0	-1.0	0.0	302
2014-01-05_19:38:41_003982	21.8	-321.0	145.0	-292.0	0.0	302
2014-01-05_19:38:41_109132	22.0	-321.0	145.0	-292.0	0.0	303
2014-01-05_19:38:41_214101	22.2	174.0	95.0	-310.0	0.0	304
2014-01-05_19:38:41_319256	22.4	174.0	95.0	-310.0	0.0	305
2014-01-05_19:38:41_423339	22.6	174.0	95.0	-310.0	0.0	305
2014-01-05_19:38:41_527700	22.8	50.0	142.0	-153.0	0.0	306
2014-01-05_19:38:41_631784	23.0	50.0	142.0	-153.0	0.0	307
2014-01-05_19:38:41_736117	23.2	50.0	142.0	-153.0	0.0	308
2014-01-05_19:38:41_840263	23.4	174.0	170.0	-185.0	0.0	308
2014-01-05_19:38:41_944618	23.6	174.0	170.0	-185.0	0.0	309
2014-01-05_19:38:42_048852	23.8	174.0	170.0	-185.0	0.0	310
2014-01-05_19:38:42_153705	24.0	96.0	123.0	-274.0	0.0	311
2014-01-05_19:38:42_259032	24.2	96.0	123.0	-274.0	0.0	311
2014-01-05_19:38:42_363397	24.4	96.0	123.0	-274.0	0.0	312
2014-01-05_19:38:42_468371	24.6	137.0	96.0	-164.0	0.0	313
2014-01-05_19:38:42_573461	24.8	137.0	96.0	-164.0	0.0	314
2014-01-05_19:38:42_677596	25.0	137.0	96.0	-164.0	0.0	314
2014-01-05_19:38:42_782143	25.2	-39.0	113.0	-168.0	0.0	315
2014-01-05_19:38:42_886234	25.4	-39.0	113.0	-168.0	0.0	316
2014-01-05_19:38:42_990840	25.6	-39.0	113.0	-168.0	0.0	317
2014-01-05_19:38:43_094912	25.8	203.0	258.0	-314.0	0.0	318
2014-01-05_19:38:43_199239	26.0	203.0	258.0	-314.0	0.0	318
2014-01-05_19:38:43_303290	26.2	203.0	258.0	-314.0	0.0	319
2014-01-05_19:38:43_407661	26.4	-158.0	125.0	-177.0	0.0	320
2014-01-05_19:38:43_511765	26.6	-158.0	125.0	-177.0	0.0	321
2014-01-05_19:38:43_616149	26.8	-158.0	125.0	-177.0	0.0	321
2014-01-05_19:38:43_720276	27.0	-100.0	85.0	-241.0	0.0	322
2014-01-05_19:38:43_824720	27.2	-100.0	85.0	-241.0	0.0	323
2014-01-05_19:38:43_928814	27.4	-100.0	85.0	-241.0	0.0	324
2014-01-05_19:38:44_033168	27.6	109.0	143.0	-232.0	0.0	324
2014-01-05_19:38:44_137398	27.8	109.0	143.0	-232.0	0.0	325
2014-01-05_19:38:44_242315	28.0	109.0	143.0	-232.0	0.0	326
2014-01-05_19:38:44_347262	28.2	-5.0	160.0	-139.0	0.0	327
2014-01-05_19:38:44_452906	28.4	-5.0	160.0	-139.0	0.0	327
2014-01-05_19:38:44_558527	28.6	-5.0	160.0	-139.0	0.0	328
2014-01-05_19:38:44_663739	28.8	-105.0	94.0	-233.0	0.0	329
2014-01-05_19:38:44_768051	29.0	-105.0	94.0	-233.0	0.0	330
2014-01-05_19:38:44_872381	29.2	-105.0	94.0	-233.0	0.0	330
2014-01-05_19:38:44_976445	29.4	235.0	117.0	-220.0	0.0	331
2014-01-05_19:38:45_080505	29.6	235.0	117.0	-220.0	0.0	332
2014-01-05_19:38:45_184724	29.8	235.0	117.0	-220.0	0.0	333
2014-01-05_19:38:45_288844	30.0	56.0	103.0	-384.0	0.0	333
2014-01-05_19:38:45_393281	30.2	56.0	103.0	-384.0	0.0	334
2014-01-05_19:38:45_498286	30.4	56.0	103.0	-384.0	0.0	335
2014-01-05_19:38:45_602634	30.6	-180.0	84.0	-174.0	0.0	336
2014-01-05_19:38:45_707321	30.8	-180.0	84.0	-174.0	0.0	337
2014-01-05_19:38:45_812316	31.0	-180.0	84.0	-174.0	0.0	337
2014-01-05_19:38:45_916816	31.2	126.0	47.0	-250.0	0.0	338
2014-01-05_19:38:46_021487	31.4	126.0	47.0	-250.0	0.0	339
2014-01-05_19:38:46_125575	31.6	126.0	47.0	-250.0	0.0	340
2014-01-05_19:38:46_229970	31.8	257.0	68.0	-423.0	0.0	340
2014-01-05_19:38:46_334825	32.0	257.0	68.0	-423.0	0.0	341
2014-01-05_19:38:46_438963	32.2	257.0	68.0	-423.0	0.0	342
2014-01-05_19:38:46_543474	32.4	-45.0	50.0	-130.0	0.0	343
2014-01-05_19:38:46_648286	32.6	-45.0	50.0	-130.0	0.0	343
2014-01-05_19:38:46_752330	32.8	-45.0	50.0	-130.0	0.0	344
2014-01-05_19:38:46_856659	33.0	65.0	65.0	-411.0	0.0	345
2014-01-05_19:38:46_961257	33.2	65.0	65.0	-411.0	0.0	346
2014-01-05_19:38:47_065290	33.4	65.0	65.0	-411.0	0.0	346
2014-01-05_19:38:47_170145	33.6	124.0	30.0	-221.0	0.0	347
2014-01-05_19:38:47_274204	33.8	124.0	30.0	-221.0	0.0	348
2014-01-05_19:38:47_378606	34.0	124.0	30.0	-221.0	0.0	349
2014-01-05_19:38:47_482696	34.2	81.0	1.0	-398.0	0.0	349
2014-01-05_19:38:47_587785	34.4	81.0	1.0	-398.0	0.0	350
2014-01-05_19:38:47_692132	34.6	81.0	1.0	-398.0	0.0	351
2014-01-05_19:38:47_796461	34.8	-30.0	33.0	-183.0	0.0	352
2014-01-05_19:38:47_901483	35.0	-30.0	33.0	-183.0	0.0	352
2014-01-05_19:38:48_006512	35.2	-30.0	33.0	-183.0	0.0	353
2014-01-05_19:38:48_110950	35.4	-71.0	74.0	-44.0	0.0	354
2014-01-05_19:38:48_216058	35.6	-71.0	74.0	-44.0	0.0	355
2014-01-05_19:38:48_320619	35.8	-71.0	74.0	-44.0	0.0	356
2014-01-05_19:38:48_424657	36.0	59.0	57.0	-150.0	0.0	356
2014-01-05_19:38:48_529734	36.2	59.0	57.0	-150.0	0.0	357
2014-01-05_19:38:48_633816	36.4	59.0	57.0	-150.0	0.0	358
2014-01-05_19:38:48_738810	36.6	-21.0	2.0	-12.0	0.0	359
2014-01-05_19:38:48_843153	36.8	-21.0	2.0	-12.0	0.0	359
2014-01-05_19:38:48_948704	37.0	-21.0	2.0	-12.0	0.0	360
2014-01-05_19:38:49_054108	37.2	140.0	-82.0	-166.0	0.0	361
2014-01-05_19:38:49_159170	37.4	140.0	-82.0	-166.0	0.0	362
