datetime	x	y	z	d	speed	speed_real
2014-01-04_13:56:48_736166	-84.0	84.0	-274.0	13.78	4.5	237
2014-01-04_13:56:48_746239	64.0	52.0	-210.0	13.69	4.6	237
2014-01-04_13:56:48_756104	-22.0	90.0	-322.0	13.6	4.7	237
2014-01-04_13:56:48_765842	80.0	54.0	-206.0	14.33	4.8	238
2014-01-04_13:56:48_775601	96.0	66.0	-142.0	13.51	4.9	238
2014-01-04_13:56:48_785380	58.0	64.0	-268.0	13.4	5.0	239
2014-01-04_13:56:48_795261	208.0	318.0	-332.0	15.11	5.1	239
2014-01-04_13:56:48_805023	86.0	0.0	0.0	13.29	5.2	239
2014-01-04_13:56:48_814781	68.0	76.0	-260.0	13.44	5.3	240
2014-01-04_13:56:48_824557	30.0	292.0	-292.0	13.34	5.4	240
2014-01-04_13:56:48_834302	78.0	10.0	-134.0	13.82	5.5	240
2014-01-04_13:56:48_844319	-32.0	176.0	-544.0	13.6	5.6	241
2014-01-04_13:56:48_854162	218.0	104.0	-202.0	13.43	5.7	241
2014-01-04_13:56:48_864017	-64.0	274.0	-406.0	13.82	5.8	242
2014-01-04_13:56:48_873819	-54.0	270.0	-194.0	13.84	5.9	242
2014-01-04_13:56:48_883710	20.0	32.0	-34.0	14.25	6.0	242
2014-01-04_13:56:48_893502	120.0	176.0	-358.0	13.99	6.1	243
2014-01-04_13:56:48_903304	-128.0	144.0	-132.0	13.07	6.2	243
2014-01-04_13:56:48_913120	-16.0	228.0	-284.0	14.65	6.3	243
2014-01-04_13:56:48_922957	164.0	146.0	-178.0	13.96	6.4	244
2014-01-04_13:56:48_932698	128.0	222.0	-366.0	13.79	6.5	244
2014-01-04_13:56:48_942544	-74.0	240.0	-234.0	14.38	6.6	245
2014-01-04_13:56:48_952328	-34.0	168.0	-76.0	13.51	6.7	245
2014-01-04_13:56:48_962036	208.0	136.0	-504.0	13.04	6.8	245
2014-01-04_13:56:48_971986	-2.0	360.0	-198.0	13.36	6.9	246
2014-01-04_13:56:48_981779	18.0	62.0	128.0	12.94	7.0	246
2014-01-04_13:56:48_991576	120.0	270.0	-336.0	13.99	7.1	246
2014-01-04_13:56:49_001337	138.0	100.0	110.0	13.46	7.2	247
2014-01-04_13:56:49_011147	-36.0	112.0	-82.0	13.77	7.3	247
2014-01-04_13:56:49_021069	-72.0	174.0	-688.0	14.7	7.4	248
2014-01-04_13:56:49_030860	46.0	176.0	88.0	13.91	7.5	248
2014-01-04_13:56:49_040590	374.0	44.0	-256.0	13.06	7.6	248
2014-01-04_13:56:49_050805	64.0	222.0	-368.0	13.52	7.7	249
2014-01-04_13:56:49_060679	254.0	-152.0	42.0	14.08	7.8	249
2014-01-04_13:56:49_070504	0.0	234.0	-260.0	14.04	7.9	250
2014-01-04_13:56:49_080309	-84.0	502.0	-386.0	13.9	8.0	250
2014-01-04_13:56:49_090124	216.0	22.0	78.0	13.26	8.1	250
2014-01-04_13:56:49_100114	52.0	166.0	-576.0	14.99	8.2	251
2014-01-04_13:56:49_109915	62.0	280.0	-516.0	13.78	8.3	251
2014-01-04_13:56:49_119742	-236.0	-192.0	396.0	14.33	8.4	251
2014-01-04_13:56:49_129521	-162.0	192.0	-412.0	13.87	8.5	252
2014-01-04_13:56:49_139313	296.0	282.0	-598.0	13.41	8.6	252
2014-01-04_13:56:49_149227	-44.0	122.0	-352.0	13.58	8.7	253
2014-01-04_13:56:49_159036	-40.0	14.0	260.0	13.78	8.8	253
2014-01-04_13:56:49_168756	-424.0	138.0	-266.0	13.41	8.9	253
2014-01-04_13:56:49_178604	274.0	160.0	-692.0	14.09	9.0	254
2014-01-04_13:56:49_188388	-94.0	-40.0	190.0	13.51	9.1	254
2014-01-04_13:56:49_198110	190.0	306.0	224.0	13.78	9.2	254
2014-01-04_13:56:49_207897	180.0	384.0	-686.0	13.75	9.3	255
2014-01-04_13:56:49_217683	-128.0	242.0	268.0	13.78	9.4	255
2014-01-04_13:56:49_227641	-192.0	166.0	-16.0	13.87	9.5	256
2014-01-04_13:56:49_237377	-42.0	624.0	-278.0	13.82	9.6	256
2014-01-04_13:56:49_247120	0.0	178.0	-490.0	13.45	9.7	256
2014-01-04_13:56:49_257039	350.0	128.0	186.0	13.87	9.8	257
2014-01-04_13:56:49_266825	-274.0	68.0	14.0	13.33	9.9	257
2014-01-04_13:56:49_276621	336.0	326.0	-466.0	13.87	10.0	257
2014-01-04_13:56:49_286475	0.0	388.0	-552.0	13.96	10.1	258
2014-01-04_13:56:49_296188	-272.0	-148.0	496.0	12.78	10.2	258
2014-01-04_13:56:49_305955	200.0	-50.0	-448.0	13.87	10.3	259
2014-01-04_13:56:49_316166	-78.0	292.0	-340.0	13.23	10.4	259
2014-01-04_13:56:49_325947	184.0	168.0	-182.0	13.31	10.5	259
2014-01-04_13:56:49_335689	-320.0	100.0	138.0	14.23	10.6	260
2014-01-04_13:56:49_345443	-72.0	8.0	-402.0	13.36	10.7	260
2014-01-04_13:56:49_355290	-98.0	126.0	-344.0	14.59	10.8	261
2014-01-04_13:56:49_365098	208.0	412.0	-370.0	13.63	10.9	261
2014-01-04_13:56:49_374925	-78.0	76.0	350.0	14.23	11.0	261
2014-01-04_13:56:49_384738	52.0	148.0	66.0	14.13	11.1	262
2014-01-04_13:56:49_394517	-66.0	382.0	-832.0	13.87	11.2	262
2014-01-04_13:56:49_404357	24.0	264.0	-658.0	14.18	11.3	262
2014-01-04_13:56:49_414213	-288.0	114.0	-128.0	14.67	11.4	263
2014-01-04_13:56:49_424038	-394.0	-44.0	320.0	14.35	11.5	263
2014-01-04_13:56:49_433782	-256.0	-138.0	-116.0	14.32	11.6	264
2014-01-04_13:56:49_443506	326.0	104.0	-712.0	13.92	11.7	264
2014-01-04_13:56:49_453259	-128.0	432.0	-590.0	13.36	11.8	264
2014-01-04_13:56:49_463135	-50.0	126.0	96.0	14.7	11.9	265
2014-01-04_13:56:49_472920	90.0	24.0	106.0	13.8	12.0	265
2014-01-04_13:56:49_482732	-58.0	-224.0	-210.0	13.82	12.1	265
2014-01-04_13:56:49_492542	246.0	110.0	-932.0	14.08	12.2	266
2014-01-04_13:56:49_502397	308.0	-70.0	-546.0	14.3	12.3	266
2014-01-04_13:56:49_512238	-24.0	496.0	-42.0	14.59	12.4	267
2014-01-04_13:56:49_522062	-258.0	-56.0	324.0	14.3	12.5	267
2014-01-04_13:56:49_531977	174.0	-50.0	64.0	13.79	12.6	267
2014-01-04_13:56:49_541783	-54.0	112.0	-386.0	14.28	12.7	268
2014-01-04_13:56:49_551593	-32.0	576.0	-628.0	13.79	12.8	268
2014-01-04_13:56:49_561494	320.0	446.0	-598.0	13.8	12.9	269
2014-01-04_13:56:49_571524	256.0	382.0	-98.0	13.27	13.0	269
2014-01-04_13:56:49_581435	-148.0	488.0	342.0	14.35	13.1	269
2014-01-04_13:56:49_591286	-262.0	112.0	24.0	14.19	13.2	270
2014-01-04_13:56:49_601107	384.0	-100.0	-484.0	14.3	13.3	270
2014-01-04_13:56:49_610924	220.0	510.0	-704.0	14.32	13.4	270
2014-01-04_13:56:49_620739	260.0	64.0	-312.0	13.84	13.5	271
2014-01-04_13:56:49_630635	-292.0	12.0	-542.0	14.64	13.6	271
2014-01-04_13:56:49_640394	62.0	264.0	-160.0	14.67	13.7	272
2014-01-04_13:56:49_650309	312.0	120.0	510.0	13.16	13.8	272
2014-01-04_13:56:49_660212	370.0	180.0	110.0	14.25	13.9	272
2014-01-04_13:56:49_670021	328.0	-288.0	-688.0	13.53	14.0	273
2014-01-04_13:56:49_679934	1136.0	10.0	-818.0	15.73	14.1	273
2014-01-04_13:56:49_689748	298.0	-88.0	-226.0	13.86	14.2	273
2014-01-04_13:56:49_699501	-92.0	-52.0	-544.0	14.13	14.3	274
2014-01-04_13:56:49_709327	-170.0	350.0	48.0	13.28	14.4	274
2014-01-04_13:56:49_719145	178.0	-250.0	480.0	13.46	14.5	275
2014-01-04_13:56:49_728926	-290.0	352.0	274.0	13.95	14.6	275
2014-01-04_13:56:49_738710	910.0	-230.0	-34.0	14.66	14.7	275
2014-01-04_13:56:49_748583	-424.0	-254.0	-322.0	15.1	14.8	276
2014-01-04_13:56:49_758377	-72.0	496.0	-1200.0	12.92	14.9	276
2014-01-04_13:56:49_768287	512.0	564.0	-434.0	13.94	15.0	276
2014-01-04_13:56:49_778133	480.0	40.0	-466.0	14.26	15.1	277
2014-01-04_13:56:49_787988	128.0	180.0	170.0	12.14	15.2	277
2014-01-04_13:56:49_797731	330.0	94.0	304.0	12.95	15.3	278
2014-01-04_13:56:49_807532	-384.0	120.0	430.0	14.35	15.4	278
2014-01-04_13:56:49_817219	-290.0	736.0	72.0	12.65	15.5	278
2014-01-04_13:56:49_827048	-856.0	-412.0	-350.0	13.98	15.6	279
2014-01-04_13:56:49_836772	830.0	-936.0	-1436.0	13.43	15.7	279
2014-01-04_13:56:49_846593	-148.0	516.0	-566.0	12.94	15.8	280
2014-01-04_13:56:49_856282	0.0	218.0	-696.0	12.6	15.9	280
2014-01-04_13:56:49_866095	96.0	190.0	-358.0	14.38	16.0	280
2014-01-04_13:56:49_876121	462.0	56.0	254.0	14.72	16.1	281
2014-01-04_13:56:49_886001	464.0	260.0	94.0	14.99	16.2	281
2014-01-04_13:56:49_895824	-568.0	176.0	360.0	14.69	16.3	281
2014-01-04_13:56:49_905614	-938.0	-194.0	510.0	13.87	16.4	282
2014-01-04_13:56:49_915314	-72.0	66.0	-6.0	12.33	16.5	282
2014-01-04_13:56:49_925091	-282.0	-842.0	-128.0	12.85	16.6	283
2014-01-04_13:56:49_934756	-160.0	-120.0	-970.0	13.12	16.7	283
2014-01-04_13:56:49_944414	1272.0	-122.0	-1378.0	13.04	16.8	283
2014-01-04_13:56:49_954304	96.0	768.0	-266.0	15.13	16.9	284
2014-01-04_13:56:49_964100	-418.0	64.0	-896.0	12.87	17.0	284
2014-01-04_13:56:49_973959	18.0	240.0	-258.0	12.61	17.1	284
2014-01-04_13:56:49_983735	446.0	-80.0	180.0	13.34	17.2	285
2014-01-04_13:56:49_993526	582.0	342.0	-66.0	13.97	17.3	285
2014-01-04_13:56:50_003201	-672.0	172.0	408.0	11.7	17.4	286
2014-01-04_13:56:50_013061	-1070.0	-114.0	558.0	13.79	17.5	286
2014-01-04_13:56:50_022832	-52.0	422.0	758.0	13.29	17.6	286
2014-01-04_13:56:50_032539	640.0	644.0	-422.0	13.52	17.7	287
2014-01-04_13:56:50_042351	-628.0	-408.0	-478.0	13.89	17.8	287
2014-01-04_13:56:50_052208	-384.0	-384.0	-496.0	13.57	17.9	288
2014-01-04_13:56:50_061975	256.0	238.0	-2048.0	13.44	18.0	288
2014-01-04_13:56:50_071785	324.0	420.0	-136.0	13.82	18.1	288
2014-01-04_13:56:50_081615	192.0	302.0	-832.0	13.8	18.2	289
2014-01-04_13:56:50_091472	-384.0	264.0	-1238.0	13.11	18.3	289
2014-01-04_13:56:50_101279	-806.0	0.0	344.0	12.67	18.4	289
2014-01-04_13:56:50_111027	314.0	350.0	302.0	13.04	18.5	290
2014-01-04_13:56:50_120750	292.0	96.0	-64.0	12.68	18.6	290
2014-01-04_13:56:50_130538	444.0	46.0	424.0	13.85	18.7	291
2014-01-04_13:56:50_140208	-448.0	176.0	864.0	12.05	18.8	291
2014-01-04_13:56:50_150102	-1172.0	270.0	144.0	14.43	18.9	291
2014-01-04_13:56:50_159850	-768.0	-60.0	624.0	12.95	19.0	292
2014-01-04_13:56:50_169555	190.0	286.0	1024.0	14.21	19.1	292
2014-01-04_13:56:50_179767	218.0	366.0	510.0	13.51	19.2	292
2014-01-04_13:56:50_189568	258.0	552.0	-10.0	13.43	19.3	293
2014-01-04_13:56:50_199324	-2.0	232.0	-248.0	13.41	19.4	293
2014-01-04_13:56:50_209398	-50.0	640.0	-232.0	14.19	19.5	294
2014-01-04_13:56:50_219263	-476.0	-128.0	-358.0	13.72	19.6	294
2014-01-04_13:56:50_229107	-146.0	0.0	-1512.0	13.85	19.7	294
2014-01-04_13:56:50_238804	832.0	460.0	-1958.0	13.28	19.8	295
2014-01-04_13:56:50_248556	494.0	832.0	-736.0	13.41	19.9	295
2014-01-04_13:56:50_258256	874.0	324.0	-450.0	12.75	20.0	296
2014-01-04_13:56:50_268159	462.0	768.0	-1428.0	13.01	20.1	296
2014-01-04_13:56:50_277912	-858.0	500.0	62.0	12.9	20.2	296
2014-01-04_13:56:50_287721	-342.0	352.0	-502.0	12.99	20.3	297
2014-01-04_13:56:50_297470	-738.0	144.0	0.0	13.65	20.4	297
2014-01-04_13:56:50_307315	384.0	104.0	-754.0	14.7	20.5	297
2014-01-04_13:56:50_317467	-124.0	480.0	-466.0	10.85	20.6	298
2014-01-04_13:56:50_327208	926.0	-226.0	32.0	13.02	20.7	298
2014-01-04_13:56:50_336837	832.0	158.0	1292.0	12.58	20.8	299
2014-01-04_13:56:50_346559	982.0	126.0	1120.0	12.88	20.9	299
2014-01-04_13:56:50_356295	432.0	336.0	-16.0	12.75	21.0	299
2014-01-04_13:56:50_366032	-646.0	474.0	224.0	13.67	21.1	300
2014-01-04_13:56:50_375795	-908.0	232.0	1032.0	13.24	21.2	300
2014-01-04_13:56:50_385790	-962.0	446.0	384.0	13.52	21.3	300
2014-01-04_13:56:50_395595	-1094.0	190.0	-2.0	13.4	21.4	301
2014-01-04_13:56:50_405375	-1264.0	8.0	114.0	13.41	21.5	301
2014-01-04_13:56:50_415192	-936.0	318.0	254.0	14.42	21.6	302
2014-01-04_13:56:50_424983	-544.0	-84.0	0.0	14.25	21.7	302
2014-01-04_13:56:50_434762	406.0	206.0	750.0	14.74	21.8	302
2014-01-04_13:56:50_444436	80.0	96.0	1410.0	13.36	21.9	303
2014-01-04_13:56:50_454220	-160.0	510.0	1246.0	13.87	22.0	303
2014-01-04_13:56:50_463999	160.0	192.0	224.0	13.87	22.1	303
2014-01-04_13:56:50_473783	204.0	82.0	-66.0	13.23	22.2	304
2014-01-04_13:56:50_483970	-2.0	8.0	-1224.0	14.18	22.3	304
2014-01-04_13:56:50_493866	416.0	-448.0	-56.0	14.16	22.4	305
2014-01-04_13:56:50_503692	646.0	406.0	-160.0	14.74	22.5	305
2014-01-04_13:56:50_513501	316.0	-42.0	1022.0	14.4	22.6	305
2014-01-04_13:56:50_523342	-168.0	-168.0	-34.0	14.33	22.7	306
2014-01-04_13:56:50_533086	518.0	-2.0	-10.0	13.28	22.8	306
2014-01-04_13:56:50_542836	222.0	808.0	-384.0	13.67	22.9	307
2014-01-04_13:56:50_552533	240.0	110.0	-594.0	11.43	23.0	307
2014-01-04_13:56:50_562267	198.0	0.0	-1336.0	14.26	23.1	307
2014-01-04_13:56:50_572240	232.0	574.0	-1458.0	14.79	23.2	308
2014-01-04_13:56:50_582013	-498.0	248.0	-704.0	13.46	23.3	308
2014-01-04_13:56:50_592004	842.0	790.0	-784.0	15.2	23.4	308
2014-01-04_13:56:50_601857	130.0	626.0	-328.0	14.33	23.5	309
2014-01-04_13:56:50_611716	1246.0	-944.0	-38.0	15.15	23.6	309
2014-01-04_13:56:50_621533	-988.0	-328.0	894.0	14.2	23.7	310
2014-01-04_13:56:50_631357	-682.0	-816.0	872.0	14.2	23.8	310
2014-01-04_13:56:50_641084	778.0	-102.0	-338.0	13.8	23.9	310
2014-01-04_13:56:50_651011	958.0	-90.0	-64.0	13.43	24.0	311
2014-01-04_13:56:50_660877	-28.0	510.0	968.0	13.67	24.1	311
2014-01-04_13:56:50_670669	1024.0	304.0	-168.0	12.54	24.2	311
2014-01-04_13:56:50_680514	-1544.0	244.0	-210.0	13.84	24.3	312
2014-01-04_13:56:50_690734	-1480.0	472.0	-750.0	11.1	24.4	312
2014-01-04_13:56:50_700516	-1376.0	0.0	-546.0	13.29	24.5	313
2014-01-04_13:56:50_710293	-256.0	-522.0	366.0	13.29	24.6	313
2014-01-04_13:56:50_720023	-578.0	-112.0	1042.0	12.99	24.7	313
2014-01-04_13:56:50_729749	424.0	-256.0	1918.0	12.75	24.8	314
2014-01-04_13:56:50_739359	1182.0	302.0	1888.0	12.04	24.9	314
2014-01-04_13:56:50_749278	1744.0	640.0	1438.0	13.19	25.0	315
2014-01-04_13:56:50_759048	1470.0	534.0	1888.0	12.71	25.1	315
2014-01-04_13:56:50_768693	1120.0	-176.0	1044.0	12.53	25.2	315
2014-01-04_13:56:50_778487	864.0	-370.0	550.0	13.41	25.3	316
2014-01-04_13:56:50_788278	-866.0	-112.0	-112.0	13.14	25.4	316
2014-01-04_13:56:50_798124	-570.0	226.0	-1026.0	14.18	25.5	316
2014-01-04_13:56:50_807930	-1264.0	384.0	-278.0	14.01	25.6	317
2014-01-04_13:56:50_817617	-986.0	-74.0	86.0	12.07	25.7	317
2014-01-04_13:56:50_827450	576.0	128.0	-1044.0	14.33	25.8	318
2014-01-04_13:56:50_837235	1506.0	-178.0	254.0	14.87	25.9	318
2014-01-04_13:56:50_847101	1438.0	224.0	16.0	15.35	26.0	318
2014-01-04_13:56:50_856920	990.0	46.0	-2048.0	14.48	26.1	319
2014-01-04_13:56:50_866810	32.0	-416.0	-2048.0	14.67	26.2	319
2014-01-04_13:56:50_876725	-402.0	-586.0	-994.0	15.52	26.3	319
2014-01-04_13:56:50_886659	-54.0	-106.0	-1398.0	15.81	26.4	320
2014-01-04_13:56:50_896607	224.0	800.0	768.0	14.19	26.5	320
2014-01-04_13:56:50_906445	674.0	-418.0	462.0	14.09	26.6	321
2014-01-04_13:56:50_916304	-226.0	-944.0	912.0	13.5	26.7	321
2014-01-04_13:56:50_926103	-1010.0	-2.0	-626.0	13.58	26.8	321
2014-01-04_13:56:50_935743	-1770.0	190.0	-832.0	12.53	26.9	322
2014-01-04_13:56:50_945477	-2012.0	280.0	-384.0	14.11	27.0	322
2014-01-04_13:56:50_955324	-738.0	350.0	-642.0	14.11	27.1	322
2014-01-04_13:56:50_965142	1440.0	714.0	2047.0	14.33	27.2	323
2014-01-04_13:56:50_975052	1742.0	382.0	1600.0	15.86	27.3	323
2014-01-04_13:56:50_984882	0.0	-600.0	302.0	14.65	27.4	324
2014-01-04_13:56:50_995126	-1234.0	-80.0	-2048.0	14.2	27.5	324
2014-01-04_13:56:51_004879	414.0	-2.0	-768.0	12.12	27.6	324
2014-01-04_13:56:51_014815	1388.0	38.0	366.0	14.89	27.7	325
2014-01-04_13:56:51_024745	150.0	-384.0	-1776.0	15.69	27.8	325
2014-01-04_13:56:51_034561	-546.0	-18.0	-840.0	15.09	27.9	326
2014-01-04_13:56:51_044409	0.0	1304.0	-842.0	15.1	28.0	326
2014-01-04_13:56:51_054247	470.0	-50.0	702.0	14.28	28.1	326
2014-01-04_13:56:51_064317	768.0	32.0	494.0	18.68	28.2	327
2014-01-04_13:56:51_074310	-1504.0	224.0	-872.0	17.14	28.3	327
2014-01-04_13:56:51_084388	62.0	-194.0	-856.0	16.88	28.4	327
2014-01-04_13:56:51_094204	1444.0	396.0	2047.0	14.45	28.5	328
2014-01-04_13:56:51_104309	-118.0	-320.0	880.0	18.63	28.6	328
2014-01-04_13:56:51_114646	-1536.0	88.0	-1182.0	22.76	28.7	329
2014-01-04_13:56:51_124506	1270.0	-178.0	-930.0	14.47	28.8	329
2014-01-04_13:56:51_134631	1278.0	-482.0	-1450.0	20.31	28.9	329
2014-01-04_13:56:51_144468	-1016.0	-596.0	-596.0	14.76	29.0	330
2014-01-04_13:56:51_154637	462.0	350.0	-1152.0	19.97	29.1	330
2014-01-04_13:56:51_164894	-386.0	32.0	1288.0	22.93	29.2	330
2014-01-04_13:56:51_175304	-1792.0	640.0	-1682.0	23.02	29.3	331
2014-01-04_13:56:51_185606	1664.0	312.0	2047.0	22.37	29.4	331
2014-01-04_13:56:51_195788	-1920.0	-86.0	-1634.0	21.57	29.5	332
2014-01-04_13:56:51_205927	590.0	-620.0	-480.0	13.99	29.6	332
2014-01-04_13:56:51_215915	1504.0	422.0	-426.0	16.93	29.7	332
2014-01-04_13:56:51_226280	-1104.0	950.0	-266.0	23.12	29.8	333
2014-01-04_13:56:51_236675	854.0	-112.0	592.0	23.43	29.9	333
2014-01-04_13:56:51_246562	-480.0	104.0	2047.0	15.86	30.0	334
2014-01-04_13:56:51_256917	60.0	-34.0	-1538.0	23.46	30.1	334
2014-01-04_13:56:51_266859	1344.0	248.0	2047.0	16.42	30.2	334
2014-01-04_13:56:51_276843	-956.0	-322.0	-246.0	17.07	30.3	335
2014-01-04_13:56:51_286892	-1004.0	4.0	-466.0	17.56	30.4	335
2014-01-04_13:56:51_296762	1278.0	200.0	-488.0	15.64	30.5	335
2014-01-04_13:56:51_306803	-1450.0	-576.0	128.0	14.25	30.6	336
2014-01-04_13:56:51_317336	256.0	-274.0	-1010.0	17.01	30.7	336
2014-01-04_13:56:51_328154	-1586.0	-82.0	-1680.0	21.74	30.8	337
2014-01-04_13:56:51_338217	2047.0	1070.0	2047.0	19.82	30.9	337
2014-01-04_13:56:51_348321	-1280.0	-344.0	-290.0	16.69	31.0	337
2014-01-04_13:56:51_358354	-714.0	-336.0	-568.0	16.98	31.1	338
2014-01-04_13:56:51_368370	1406.0	-258.0	-930.0	18.82	31.2	338
2014-01-04_13:56:51_378547	-1072.0	1072.0	314.0	20.04	31.3	338
2014-01-04_13:56:51_388615	1088.0	192.0	-720.0	18.21	31.4	339
2014-01-04_13:56:51_398839	-872.0	540.0	570.0	21.03	31.5	339
2014-01-04_13:56:51_409074	908.0	90.0	-912.0	20.64	31.6	340
2014-01-04_13:56:51_419208	-382.0	-586.0	2047.0	18.58	31.7	340
2014-01-04_13:56:51_429291	-450.0	-138.0	-358.0	18.09	31.8	340
2014-01-04_13:56:51_439288	1080.0	-736.0	-962.0	17.47	31.9	341
2014-01-04_13:56:51_449403	-976.0	264.0	-560.0	18.32	32.0	341
2014-01-04_13:56:51_459421	1678.0	-322.0	-816.0	16.37	32.1	341
2014-01-04_13:56:51_469619	-1758.0	94.0	1502.0	19.97	32.2	342
2014-01-04_13:56:51_479750	232.0	-160.0	-658.0	17.95	32.3	342
2014-01-04_13:56:51_489806	-994.0	-1312.0	2047.0	17.95	32.4	343
2014-01-04_13:56:51_499963	-898.0	190.0	-490.0	19.3	32.5	343
2014-01-04_13:56:51_509961	1308.0	-1146.0	-930.0	15.97	32.6	343
2014-01-04_13:56:51_520316	-180.0	302.0	-1170.0	22.8	32.7	344
2014-01-04_13:56:51_530488	422.0	798.0	1134.0	19.38	32.8	344
2014-01-04_13:56:51_540667	-1176.0	-248.0	-2048.0	19.96	32.9	345
2014-01-04_13:56:51_550779	1936.0	640.0	1632.0	18.58	33.0	345
2014-01-04_13:56:51_560822	-1378.0	174.0	-2048.0	17.85	33.1	345
2014-01-04_13:56:51_570848	1408.0	254.0	-324.0	17.41	33.2	346
2014-01-04_13:56:51_580927	-1548.0	440.0	202.0	18.28	33.3	346
2014-01-04_13:56:51_591118	1940.0	304.0	30.0	19.35	33.4	346
2014-01-04_13:56:51_601450	-2048.0	544.0	-558.0	21.64	33.5	347
2014-01-04_13:56:51_612046	1488.0	420.0	2047.0	20.93	33.6	347
2014-01-04_13:56:51_622223	584.0	-594.0	-906.0	18.33	33.7	348
2014-01-04_13:56:51_632424	112.0	-414.0	-1898.0	20.62	33.8	348
2014-01-04_13:56:51_642327	422.0	1040.0	-1600.0	16.88	33.9	348
