datetime	x	y	z	d	speed	speed_real
2014-01-04_13:52:22_034084	-3.0	176.0	-234.0	15.47	6.4	244
2014-01-04_13:52:22_043971	47.0	145.0	-197.0	15.45	6.5	244
2014-01-04_13:52:22_053832	40.0	187.0	-278.0	15.57	6.6	245
2014-01-04_13:52:22_063697	32.0	152.0	-175.0	15.38	6.7	245
2014-01-04_13:52:22_073534	52.0	157.0	-200.0	15.09	6.8	245
2014-01-04_13:52:22_083439	31.0	199.0	-238.0	16.12	6.9	246
2014-01-04_13:52:22_093414	-2.0	126.0	-173.0	15.07	7.0	246
2014-01-04_13:52:22_104125	45.0	168.0	-262.0	15.47	7.1	246
2014-01-04_13:52:22_114034	-35.0	168.0	-253.0	15.2	7.2	247
2014-01-04_13:52:22_123887	54.0	113.0	-173.0	15.38	7.3	247
2014-01-04_13:52:22_133739	44.0	170.0	-288.0	15.13	7.4	248
2014-01-04_13:52:22_143630	-10.0	165.0	-217.0	15.95	7.5	248
2014-01-04_13:52:22_153414	46.0	149.0	-181.0	14.94	7.6	248
2014-01-04_13:52:22_163276	-18.0	173.0	-318.0	15.52	7.7	249
2014-01-04_13:52:22_173167	41.0	153.0	-187.0	15.93	7.8	249
2014-01-04_13:52:22_183034	30.0	123.0	-181.0	15.49	7.9	250
2014-01-04_13:52:22_192872	46.0	190.0	-321.0	15.91	8.0	250
2014-01-04_13:52:22_203274	5.0	156.0	-170.0	14.99	8.1	250
2014-01-04_13:52:22_213157	83.0	148.0	-163.0	15.5	8.2	251
2014-01-04_13:52:22_222985	51.0	205.0	-322.0	14.99	8.3	251
2014-01-04_13:52:22_232872	84.0	134.0	-149.0	15.88	8.4	251
2014-01-04_13:52:22_242890	6.0	174.0	-343.0	15.42	8.5	252
2014-01-04_13:52:22_252753	-21.0	176.0	-181.0	15.5	8.6	252
2014-01-04_13:52:22_262528	42.0	119.0	-124.0	14.27	8.7	253
2014-01-04_13:52:22_272390	6.0	189.0	-337.0	15.49	8.8	253
2014-01-04_13:52:22_282295	-21.0	169.0	-213.0	15.03	8.9	253
2014-01-04_13:52:22_292202	34.0	119.0	-115.0	15.5	9.0	254
2014-01-04_13:52:22_302487	86.0	188.0	-274.0	15.05	9.1	254
2014-01-04_13:52:22_312367	-72.0	212.0	-325.0	15.42	9.2	254
2014-01-04_13:52:22_322241	55.0	105.0	-64.0	15.52	9.3	255
2014-01-04_13:52:22_332108	67.0	124.0	-214.0	15.45	9.4	255
2014-01-04_13:52:22_342023	66.0	176.0	-339.0	15.89	9.5	256
2014-01-04_13:52:22_351866	-13.0	139.0	-174.0	15.1	9.6	256
2014-01-04_13:52:22_361739	142.0	75.0	-68.0	15.45	9.7	256
2014-01-04_13:52:22_371651	15.0	214.0	-369.0	15.93	9.8	257
2014-01-04_13:52:22_381587	-33.0	224.0	-339.0	15.4	9.9	257
2014-01-04_13:52:22_391526	77.0	146.0	-2.0	15.6	10.0	257
2014-01-04_13:52:22_402052	30.0	131.0	-180.0	15.47	10.1	258
2014-01-04_13:52:22_412401	-133.0	205.0	-434.0	15.52	10.2	258
2014-01-04_13:52:22_422301	-6.0	188.0	-232.0	15.91	10.3	259
2014-01-04_13:52:22_432154	-41.0	102.0	25.0	15.09	10.4	259
2014-01-04_13:52:22_442018	79.0	112.0	-335.0	15.01	10.5	259
2014-01-04_13:52:22_451935	120.0	259.0	-377.0	15.81	10.6	260
2014-01-04_13:52:22_461866	-108.0	132.0	-175.0	16.34	10.7	260
2014-01-04_13:52:22_471690	65.0	138.0	5.0	15.08	10.8	261
2014-01-04_13:52:22_481578	233.0	169.0	-337.0	14.62	10.9	261
2014-01-04_13:52:22_491501	228.0	199.0	-396.0	15.44	11.0	261
2014-01-04_13:52:22_502365	190.0	144.0	-168.0	15.5	11.1	262
2014-01-04_13:52:22_512969	138.0	192.0	36.0	15.98	11.2	262
2014-01-04_13:52:22_522953	-134.0	126.0	-316.0	15.54	11.3	262
2014-01-04_13:52:22_532755	188.0	222.0	-414.0	13.4	11.4	263
2014-01-04_13:52:22_542560	-67.0	188.0	-214.0	14.28	11.5	263
2014-01-04_13:52:22_552374	-74.0	150.0	61.0	14.35	11.6	264
2014-01-04_13:52:22_562182	32.0	161.0	-143.0	14.18	11.7	264
2014-01-04_13:52:22_572089	65.0	194.0	-430.0	15.71	11.8	264
2014-01-04_13:52:22_581904	-115.0	186.0	-318.0	14.13	11.9	265
2014-01-04_13:52:22_591750	-66.0	133.0	-104.0	14.81	12.0	265
2014-01-04_13:52:22_601639	78.0	141.0	-23.0	14.98	12.1	265
2014-01-04_13:52:22_611718	22.0	100.0	-230.0	14.84	12.2	266
2014-01-04_13:52:22_621672	93.0	251.0	-449.0	16.01	12.3	266
2014-01-04_13:52:22_631533	113.0	206.0	-293.0	15.11	12.4	267
2014-01-04_13:52:22_641393	-4.0	132.0	-79.0	14.38	12.5	267
2014-01-04_13:52:22_651303	41.0	84.0	-42.0	15.13	12.6	267
2014-01-04_13:52:22_661128	152.0	128.0	-216.0	14.75	12.7	268
2014-01-04_13:52:22_671135	67.0	236.0	-428.0	14.57	12.8	268
2014-01-04_13:52:22_680935	-19.0	170.0	-309.0	14.36	12.9	269
2014-01-04_13:52:22_690916	25.0	190.0	-133.0	15.03	13.0	269
2014-01-04_13:52:22_700720	-65.0	156.0	-44.0	15.22	13.1	269
2014-01-04_13:52:22_711063	52.0	126.0	-128.0	15.5	13.2	270
2014-01-04_13:52:22_721333	39.0	197.0	-416.0	15.83	13.3	270
2014-01-04_13:52:22_731191	-26.0	195.0	-237.0	15.18	13.4	270
2014-01-04_13:52:22_741077	-72.0	214.0	-65.0	15.25	13.5	271
2014-01-04_13:52:22_750966	-58.0	126.0	-42.0	15.88	13.6	271
2014-01-04_13:52:22_760895	43.0	61.0	-162.0	15.86	13.7	272
2014-01-04_13:52:22_770904	130.0	192.0	-355.0	15.08	13.8	272
2014-01-04_13:52:22_780724	76.0	224.0	-419.0	14.67	13.9	272
2014-01-04_13:52:22_790573	53.0	197.0	-277.0	14.55	14.0	273
2014-01-04_13:52:22_800405	-28.0	174.0	-86.0	14.67	14.1	273
2014-01-04_13:52:22_810543	-103.0	148.0	-48.0	16.12	14.2	273
2014-01-04_13:52:22_820470	53.0	124.0	-64.0	14.33	14.3	274
2014-01-04_13:52:22_830338	111.0	110.0	-223.0	15.26	14.4	274
2014-01-04_13:52:22_840142	49.0	76.0	-480.0	14.21	14.5	275
2014-01-04_13:52:22_850011	97.0	188.0	-406.0	14.83	14.6	275
2014-01-04_13:52:22_859906	15.0	205.0	-242.0	15.16	14.7	275
2014-01-04_13:52:22_869740	-65.0	219.0	-33.0	15.03	14.8	276
2014-01-04_13:52:22_879474	62.0	119.0	0.0	13.95	14.9	276
2014-01-04_13:52:22_889352	14.0	168.0	-14.0	14.66	15.0	276
2014-01-04_13:52:22_899246	84.0	88.0	-227.0	14.79	15.1	277
2014-01-04_13:52:22_909045	63.0	166.0	-479.0	14.62	15.2	277
2014-01-04_13:52:22_919034	23.0	212.0	-490.0	14.19	15.3	278
2014-01-04_13:52:22_928793	14.0	272.0	-283.0	14.84	15.4	278
2014-01-04_13:52:22_938631	23.0	154.0	-130.0	14.28	15.5	278
2014-01-04_13:52:22_948424	-77.0	187.0	36.0	15.13	15.6	279
2014-01-04_13:52:22_958222	-50.0	151.0	-22.0	14.68	15.7	279
2014-01-04_13:52:22_968006	-29.0	58.0	-63.0	14.57	15.8	280
2014-01-04_13:52:22_978079	-38.0	109.0	-243.0	14.55	15.9	280
2014-01-04_13:52:22_987956	167.0	139.0	-406.0	14.84	16.0	280
2014-01-04_13:52:22_997800	108.0	174.0	-499.0	15.03	16.1	281
2014-01-04_13:52:23_007579	79.0	269.0	-437.0	15.49	16.2	281
2014-01-04_13:52:23_017990	26.0	211.0	-229.0	14.31	16.3	281
2014-01-04_13:52:23_027835	11.0	167.0	-107.0	14.33	16.4	282
2014-01-04_13:52:23_037623	-10.0	139.0	-1.0	14.33	16.5	282
2014-01-04_13:52:23_047421	41.0	181.0	9.0	14.59	16.6	283
2014-01-04_13:52:23_057124	2.0	166.0	-63.0	12.54	16.7	283
2014-01-04_13:52:23_067088	-18.0	138.0	-127.0	15.18	16.8	283
2014-01-04_13:52:23_076900	115.0	110.0	-284.0	14.21	16.9	284
2014-01-04_13:52:23_086699	86.0	212.0	-328.0	14.59	17.0	284
2014-01-04_13:52:23_096482	100.0	132.0	-462.0	14.35	17.1	284
2014-01-04_13:52:23_106201	7.0	157.0	-434.0	12.71	17.2	285
2014-01-04_13:52:23_116046	182.0	166.0	-433.0	14.23	17.3	285
2014-01-04_13:52:23_125933	124.0	141.0	-200.0	15.83	17.4	286
2014-01-04_13:52:23_135809	-84.0	171.0	-169.0	14.72	17.5	286
2014-01-04_13:52:23_145698	-24.0	111.0	-101.0	15.05	17.6	286
2014-01-04_13:52:23_155490	-5.0	131.0	7.0	15.03	17.7	287
2014-01-04_13:52:23_165354	86.0	147.0	-23.0	14.77	17.8	287
2014-01-04_13:52:23_175222	-8.0	194.0	-5.0	15.42	17.9	288
2014-01-04_13:52:23_185085	-112.0	170.0	-48.0	15.08	18.0	288
2014-01-04_13:52:23_194952	-90.0	143.0	-164.0	13.94	18.1	288
2014-01-04_13:52:23_204757	-62.0	155.0	-236.0	14.19	18.2	289
2014-01-04_13:52:23_214619	147.0	163.0	-194.0	15.4	18.3	289
2014-01-04_13:52:23_224633	200.0	182.0	-383.0	15.9	18.4	289
2014-01-04_13:52:23_234631	159.0	230.0	-439.0	14.6	18.5	290
2014-01-04_13:52:23_244492	51.0	192.0	-455.0	15.11	18.6	290
2014-01-04_13:52:23_254349	76.0	153.0	-458.0	15.2	18.7	291
2014-01-04_13:52:23_264167	132.0	133.0	-453.0	14.77	18.8	291
2014-01-04_13:52:23_274037	171.0	59.0	-381.0	14.21	18.9	291
2014-01-04_13:52:23_283962	117.0	128.0	-227.0	15.43	19.0	292
2014-01-04_13:52:23_293776	-9.0	182.0	-187.0	14.59	19.1	292
2014-01-04_13:52:23_303578	-28.0	163.0	-238.0	14.49	19.2	292
2014-01-04_13:52:23_313295	-94.0	146.0	-237.0	12.78	19.3	293
2014-01-04_13:52:23_323342	-102.0	143.0	-108.0	13.8	19.4	293
2014-01-04_13:52:23_333226	30.0	139.0	-26.0	14.3	19.5	294
2014-01-04_13:52:23_343059	76.0	156.0	7.0	14.81	19.6	294
2014-01-04_13:52:23_352791	141.0	163.0	37.0	13.53	19.7	294
2014-01-04_13:52:23_362644	-14.0	236.0	47.0	14.59	19.8	295
2014-01-04_13:52:23_372529	-43.0	257.0	37.0	15.81	19.9	295
