datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:55:03_617872	410353.484375	10.0	-10.0	-83.0	-162.0	22.458015267175572	11.618320610687023	5.793893129770993	-0.0927734375	0.295166015625	0.970947265625	0.0	13.57	-22.167631221594746	-0.7734693378086094	22.167631221594746	9.154654379749799	-17.98596078610689	0.1	0.01	5	0.066614990234375	-87.62149426457748
2014-02-01_22:55:03_684800	417045.3125	25.0	137.0	95.0	-341.0	5.114503816793893	19.114503816793892	0.15267175572519084	-0.640380859375	-0.5517578125	1.14056396484375	0.0	-7.79	-24.849581291212044	-0.8670474979487803	24.849581291212044	10.815869516161168	40.1184258517515	0.1	0.01	5	0.066850830078125	203.18524608304034
2014-02-01_22:55:03_751524	423718.09375	10.0	-19.0	162.0	-121.0	9.664122137404581	-22.931297709923665	4.519083969465649	-0.877685546875	0.890625	1.457763671875	0.0	-26.63	-20.090095817731367	-0.7009803146451977	20.090095817731367	12.157584799617279	-71.26587912081057	0.1	0.01	5	0.066784912109375	-354.1988101742835
2014-02-01_22:55:03_818072	430373.28125	10.0	98.0	-72.0	-260.0	26.282442748091604	-37.732824427480914	1.7633587786259541	0.365966796875	-0.454833984375	1.99993896484375	0.0	7.74	-9.205116707367402	-0.3211834161677391	9.205116707367402	12.770581298319689	-163.45526162099537	0.1	0.01	5	0.066593017578125	-816.2280906212569
2014-02-01_22:55:03_884876	437053.296875	10.0	-22.0	87.0	-37.0	55.97709923664122	-30.19083969465649	-0.19083969465648856	-0.050537109375	-0.295654296875	1.9912109375	0.0	-33.49	-5.173323213048386	-0.18050674155786414	5.173323213048386	13.113939155273613	-60.74644995578779	0.1	0.01	5	0.066370849609375	-303.0837780660813
2014-02-01_22:55:03_951694	443735.28125	25.0	57.0	106.0	-382.0	-35.81679389312977	18.786259541984734	4.251908396946565	-0.33984375	-0.543701171875	1.048828125	0.0	-7.76	-9.469196556214062	-0.3303976467625283	9.469196556214062	13.745115664592625	64.4486422837962	0.1	0.01	5	0.06665576171875	323.3275822312483
2014-02-01_22:55:04_018226	450388.90625	25.0	71.0	64.0	-289.0	-23.0	24.419847328244273	-3.2748091603053435	-0.22607421875	0.326171875	0.353271484375	0.0	-6.25	-14.401066716688916	-0.5024796481747703	14.401066716688916	14.706126692409873	73.90569843965626	0.1	0.01	5	0.06673193359375	371.1156601368743
2014-02-01_22:55:04_085042	457073.0	25.0	-2.0	-26.0	-181.0	-5.534351145038168	47.0	-9.877862595419847	-0.7919921875	-0.159423828125	1.636474609375	0.0	4.09	-22.610073478447717	-0.7889069601691457	22.610073478447717	16.206804079092198	123.68164384670068	0.1	0.01	5	0.0663720703125	620.831294622139
2014-02-01_22:55:04_151965	463762.40625	10.0	147.0	185.0	-211.0	22.81679389312977	-1.984732824427481	-2.030534351145038	-0.08935546875	-0.001708984375	0.0283203125	0.0	-20.63	-21.985258927294723	-0.7671060337506882	21.985258927294723	17.67330565596147	-9.366992784259747	0.1	0.01	5	0.066703857421875	-44.459704972009646
2014-02-01_22:55:04_218885	470454.59375	25.0	143.0	81.0	-372.0	-62.35114503816794	21.564885496183205	7.900763358778626	-1.204833984375	-0.624267578125	0.357421875	0.0	-6.14	-25.050420036214355	-0.8740551303633759	25.050420036214355	19.348326210350752	45.84037673800424	0.1	0.01	5	0.066865966796875	231.90040895574614
2014-02-01_22:55:04_285675	477133.203125	10.0	-17.0	191.0	63.0	54.97709923664122	-48.51145038167939	0.11450381679389313	-0.549072265625	-0.6201171875	-0.23443603515625	0.0	35.89	-8.538865313544536	-0.2979366822590557	8.538865313544536	19.917048829049016	-247.90633827226122	0.1	0.01	5	0.06660400390625	-1238.478634341661
2014-02-01_22:55:04_352348	483812.1875	10.0	153.0	99.0	-512.0	47.32824427480916	-59.51145038167939	-3.8091603053435112	0.749267578125	1.0732421875	-2.0	0.0	-5.47	4.564154626570207	0.15925173156211467	-4.564154626570207	19.61266339584286	-196.47526641398568	0.1	0.01	5	0.0666904296875	-982.6366208986269
2014-02-01_22:55:04_419182	490484.8125	25.0	43.0	17.0	-103.0	-23.022900763358777	3.1526717557251906	-0.1450381679389313	-1.0078125	0.34814453125	-0.453125	0.0	-4.69	2.961479759058585	0.10333146402856194	-2.961479759058585	19.41529262738892	24.047579171255254	0.1	0.01	5	0.06664599609375	120.1359008066443
2014-02-01_22:55:04_485924	497157.90625	10.0	59.0	67.0	-308.0	5.229007633587786	-6.801526717557252	10.732824427480915	-1.0703125	-0.34033203125	1.21868896484375	0.0	-6.14	3.5101287635856755	0.12247483473781143	-3.5101287635856755	19.18181336188351	-8.248392625933523	0.1	0.01	5	0.066515869140625	-41.401157872407346
2014-02-01_22:55:04_552557	503828.6875	25.0	159.0	193.0	-320.0	-1.748091603053435	5.557251908396947	-2.4656488549618323	-0.831298828125	0.6279296875	0.94287109375	0.0	-15.55	0.4107392654531591	0.014331446805762704	-0.4107392654531591	19.15446681089134	46.552158119706455	0.1	0.01	5	0.066578857421875	232.91126134009588
2014-02-01_22:55:04_619211	510487.390625	25.0	78.0	53.0	-211.0	-21.47328244274809	16.022900763358777	-2.572519083969466	-0.410888671875	-0.358154296875	0.4931640625	0.0	-7.05	-3.778491438295545	-0.1318385009872835	3.778491438295545	19.406273376796072	62.861634645174455	0.1	0.01	5	0.06664208984375	314.8800851034698
2014-02-01_22:55:04_686116	517177.203125	25.0	-19.0	-366.0	-160.0	-12.65648854961832	32.656488549618324	-3.549618320610687	-0.43603515625	-0.023681640625	1.07958984375	0.0	33.21	-7.069536826314891	-0.24666911466555796	7.069536826314891	19.875570840360318	49.57658707757211	0.1	0.01	5	0.066383056640625	248.78864477889562
2014-02-01_22:55:04_752960	523862.59375	25.0	-10.0	48.0	-207.0	11.320610687022901	1.297709923664122	5.137404580152672	-0.732177734375	-0.0419921875	1.47900390625	0.0	-6.53	-7.295059970548141	-0.25453803107285905	7.295059970548141	20.362772560346496	3.3768453485238235	0.1	0.01	5	0.06678515625	17.817360465277396
2014-02-01_22:55:04_819930	530559.296875	10.0	53.0	136.0	-287.0	38.9236641221374	-36.56488549618321	6.648854961832061	-0.091064453125	-0.45166015625	1.806884765625	0.0	-12.68	0.047045703826230606	0.0016415109499731545	-0.047045703826230606	20.359627699766385	-109.83460799560791	0.1	0.01	5	0.066846923828125	-548.9741482714245
2014-02-01_22:55:04_886630	537232.203125	10.0	56.0	95.0	-114.0	65.6793893129771	-59.10687022900763	4.656488549618321	-0.1884765625	0.777099609375	1.15087890625	0.0	-19.91	10.751745362258532	0.3751481284807583	-10.751745362258532	19.6430984196063	-160.62735758852148	0.1	0.01	5	0.06664306640625	-804.0155314946372
2014-02-01_22:55:04_953399	543906.1875	25.0	125.0	74.0	-379.0	35.37404580152672	5.519083969465649	-1.2671755725190839	-0.960205078125	0.555908203125	1.99993896484375	0.0	-5.53	7.937411062988186	0.2769508396018209	-7.937411062988186	19.113849833123187	42.20800730034321	0.1	0.01	5	0.066677734375	210.43743389374848
2014-02-01_22:55:05_020138	550580.1875	10.0	118.0	53.0	-472.0	-58.57251908396947	-79.1526717557252	-3.267175572519084	0.99951171875	0.546875	1.99993896484375	0.0	-3.2	23.826926159275363	0.8313651835057698	-23.826926159275363	17.52633434079631	-238.48479258051285	0.1	0.01	5	0.066626953125	-1194.6313921750839
2014-02-01_22:55:05_086812	557247.0	10.0	-8.0	-219.0	-245.0	-15.755725190839694	-24.27480916030534	-3.4580152671755724	0.1640625	0.718017578125	1.085693359375	0.0	20.91	28.74309911919546	1.0028994807814187	-28.74309911919546	15.613627055464068	-73.8775074250562	0.1	0.01	5	0.066544921875	-372.10571076664587
2014-02-01_22:55:05_153581	563931.109375	10.0	144.0	180.0	-416.0	32.396946564885496	-30.083969465648856	5.770992366412214	0.614990234375	-0.715576171875	1.56201171875	0.0	-11.7	31.15868807744129	1.0871838128904847	-31.15868807744129	13.538394529853194	-36.268987664954516	0.1	0.01	5	0.06660205078125	-184.32542318721818
2014-02-01_22:55:05_220286	570594.90625	25.0	77.0	62.0	-173.0	38.62595419847328	46.17557251908397	-2.3053435114503817	-0.40380859375	0.16064453125	1.99993896484375	0.0	-9.86	17.133767491013955	0.5978285935454974	-17.133767491013955	12.39644733199141	210.42980696281367	0.1	0.01	5	0.06664892578125	1050.5596225382867
2014-02-01_22:55:05_287050	577270.59375	25.0	76.0	69.0	-246.0	-14.595419847328245	69.63358778625954	-6.251908396946565	-0.2392578125	-0.080810546875	-0.111328125	0.0	-7.84	-0.258642966098432	-0.009024527777335381	0.258642966098432	12.413606739418759	262.1550101467638	0.1	0.01	5	0.066343994140625	1310.925051097823
2014-02-01_22:55:05_353814	583950.59375	25.0	119.0	55.0	-217.0	-2.954198473282443	83.73282442748092	-20.015267175572518	-0.60693359375	0.313720703125	-0.010009765625	0.0	-7.11	-18.95861195925948	-0.6615007661988652	18.95861195925948	13.678640488096788	280.24980057805294	0.1	0.01	5	0.06672607421875	1403.2816504910718
2014-02-01_22:55:05_420458	590612.09375	25.0	106.0	165.0	-181.0	-26.603053435114504	48.10687022900763	-14.541984732824428	-0.28515625	-0.541015625	0.84228515625	0.0	-21.19	-29.530558543696976	-1.030375385334856	29.530558543696976	15.649005004287401	158.44554901757425	0.1	0.01	5	0.066722900390625	795.3372909922838
2014-02-01_22:55:05_487076	597274.09375	25.0	69.0	-4.0	-200.0	-8.083969465648854	27.519083969465647	1.3206106870229009	-0.58740234375	0.552001953125	1.849853515625	0.0	0.57	-32.423445448768774	-1.1313135187986314	32.423445448768774	17.806193191061272	43.48130651333173	0.1	0.01	5	0.06653173828125	220.82693904344615
2014-02-01_22:55:05_553978	603964.0	10.0	2.0	105.0	-487.0	12.900763358778626	0.15267175572519084	-3.2519083969465647	-0.409912109375	-0.69970703125	1.998291015625	0.0	-6.09	-29.822418256980203	-1.040558906384515	29.822418256980203	19.787745810788195	-39.145526613361994	0.1	0.01	5	0.066445068359375	-192.54751378300406
2014-02-01_22:55:05_620757	610642.0	10.0	64.0	135.0	-324.0	-38.083969465648856	-79.64885496183206	10.923664122137405	0.441162109375	-0.263671875	-0.122314453125	0.0	-11.31	-10.830979699014918	-0.3779127599098018	10.830979699014918	20.51066082005438	-284.53674752888134	0.1	0.01	5	0.0667451171875	-1421.3955330663046
2014-02-01_22:55:05_687208	617287.203125	10.0	289.0	223.0	-443.0	-102.30534351145039	-18.587786259541986	18.541984732824428	-1.106689453125	-0.220458984375	1.276123046875	0.0	-13.37	-7.089028417936824	-0.24734921207037067	7.089028417936824	20.983259830050454	-56.129611804134086	0.1	0.01	5	0.066666259765625	-279.72932358057625
2014-02-01_22:55:05_754044	623973.484375	10.0	30.0	56.0	-29.0	32.64885496183206	-26.96946564885496	3.0229007633587788	-1.2080078125	-0.293212890625	0.459228515625	0.0	-31.32	-3.743896715372339	-0.13063142761243332	3.743896715372339	21.231629353164394	-50.42417216372302	0.1	0.01	5	0.06633984375	-251.53415485354623
2014-02-01_22:55:05_820940	630660.609375	10.0	59.0	102.0	-234.0	7.083969465648855	-9.80916030534351	-3.633587786259542	-0.09521484375	0.203857421875	1.99993896484375	0.0	-11.78	-2.4367582391257745	-0.08502296717117147	2.4367582391257745	21.394263333540618	-19.58496277533033	0.1	0.01	5	0.066741943359375	-97.46719541940365
2014-02-01_22:55:05_887736	637339.59375	25.0	75.0	107.0	-358.0	10.335877862595419	39.7557251908397	-9.977099236641221	-0.03515625	0.242431640625	0.049560546875	0.0	-8.32	-11.57609471984256	-0.40391119050392743	11.57609471984256	22.166467419575117	137.0075951301864	0.1	0.01	5	0.066706787109375	686.4172497971119
2014-02-01_22:55:05_954408	644006.890625	25.0	28.0	151.0	-116.0	-8.229007633587786	69.73282442748092	-4.862595419847328	-0.6357421875	0.033447265625	1.494384765625	0.0	-26.25	-28.024952267870294	-0.9778420191162001	28.024952267870294	24.033910387625827	246.8500808491395	0.1	0.01	5	0.066635009765625	1237.2932385763606
2014-02-01_22:55:06_021033	650669.90625	25.0	107.0	8.0	-184.0	-2.8396946564885495	51.10687022900763	-10.49618320610687	-0.31787109375	0.1328125	0.67919921875	0.0	-1.25	-36.305790334747265	-1.2667756571788997	36.305790334747265	26.448431582971732	124.51428102247785	0.1	0.01	5	0.066505126953125	626.4664684616937
2014-02-01_22:55:06_087847	657351.203125	25.0	-22.0	18.0	-189.0	8.129770992366412	59.778625954198475	-7.122137404580153	-0.988525390625	-0.0751953125	1.242919921875	0.0	-2.72	-45.76270570679776	-1.5967447908861745	45.76270570679776	29.491193438515293	142.23066267140638	0.1	0.01	5	0.066489990234375	716.0244958620968
2014-02-01_22:55:06_154877	664053.203125	10.0	-5.0	79.0	-108.0	28.114503816793892	-57.465648854961835	7.877862595419847	0.1728515625	0.522705078125	1.85693359375	0.0	-18.1	-30.629300199749654	-1.0687124982466731	30.629300199749654	31.535609492570654	-226.72763667672183	0.1	0.01	5	0.0667470703125	-1130.2598972687085
2014-02-01_22:55:06_221474	670713.59375	10.0	-67.0	155.0	91.0	-81.22900763358778	-26.50381679389313	3.7786259541984735	-1.793701171875	-1.099609375	1.006591796875	0.0	29.8	-18.872270906196476	-0.6584881683948526	18.872270906196476	32.79744841255779	-175.84006830466544	0.1	0.01	5	0.066862060546875	-876.985139948582
2014-02-01_22:55:06_288187	677385.1875	10.0	43.0	160.0	-405.0	74.09923664122137	-86.06870229007633	11.816793893129772	0.107421875	-0.277587890625	1.99993896484375	0.0	-10.78	0.33036156333005573	0.011526921260643953	-0.33036156333005573	32.77555139322428	-289.7111970385047	0.1	0.01	5	0.066281982421875	-1448.2612658349242
2014-02-01_22:55:06_354984	684067.984375	10.0	49.0	65.0	-172.0	37.61068702290076	-39.42748091603053	1.099236641221374	-0.550537109375	1.052490234375	0.21868896484375	0.0	-10.36	7.744249534574035	0.27021107936406263	-7.744249534574035	32.2588099146977	-111.10971512176818	0.1	0.01	5	0.066725830078125	-556.0004124631513
2014-02-01_22:55:06_421745	690740.703125	25.0	109.0	69.0	-388.0	12.381679389312977	-3.7404580152671754	-2.366412213740458	-0.671142578125	-0.201171875	1.7109375	0.0	-5.04	7.269670480495631	0.25365214516732837	-7.269670480495631	31.77402263863912	7.116592184813087	0.1	0.01	5	0.066686279296875	35.173734102402264
2014-02-01_22:55:06_488341	697400.5	25.0	90.0	106.0	-230.0	2.4198473282442747	19.564885496183205	-0.0916030534351145	-0.2314453125	0.511962890625	1.2236328125	0.0	-12.38	1.0958608678102433	0.038236596922897534	-1.0958608678102433	31.700901482760976	92.52638690678674	0.1	0.01	5	0.066724853515625	462.8393574619803
2014-02-01_22:55:06_555293	704094.890625	25.0	62.0	118.0	-140.0	-10.259541984732824	54.12977099236641	-2.6412213740458017	-0.427734375	0.027587890625	0.677978515625	0.0	-20.07	-12.604316630493924	-0.4397877400730609	12.604316630493924	32.537451454595214	206.42087250803334	0.1	0.01	5	0.0663701171875	1033.690168717762
2014-02-01_22:55:06_622073	710773.296875	25.0	174.0	476.0	-313.0	-23.129770992366414	31.984732824427482	-5.412213740458015	-1.040771484375	-0.95703125	0.80859375	0.0	-28.35	-21.063883286334516	-0.7349575466271638	21.063883286334516	33.94376393183661	126.70820146681146	0.1	0.01	5	0.06676416015625	635.9868333020091
2014-02-01_22:55:06_688665	717432.6875	25.0	116.0	196.0	-119.0	-0.29770992366412213	-3.66412213740458	-3.366412213740458	-0.105712890625	0.395751953125	-1.666015625	0.0	-29.38	-21.107634325995473	-0.7364841006976788	21.107634325995473	35.35149782026527	0.6560053388900225	0.1	0.01	5	0.066693115234375	5.744305105252312
2014-02-01_22:55:06_755476	724113.390625	25.0	-44.0	158.0	-218.0	-56.29007633587786	18.374045801526716	8.282442748091603	-1.042236328125	-1.405029296875	1.99993896484375	0.0	-17.97	-24.72746746518146	-0.8627867224417816	24.72746746518146	36.9931758769252	54.52305695107983	0.1	0.01	5	0.066390869140625	275.45796326068654
2014-02-01_22:55:06_822458	730819.984375	10.0	50.0	152.0	-387.0	-2.2900763358778624	-43.83969465648855	8.061068702290076	-0.122314453125	-0.27490234375	0.809326171875	0.0	-10.73	-13.909016218593083	-0.48531110323074256	13.909016218593083	37.919948976386785	-162.36338100045796	0.1	0.01	5	0.066631103515625	-810.0468038906666
2014-02-01_22:55:06_889050	737471.296875	10.0	-30.0	86.0	-130.0	-38.64885496183206	-103.09160305343511	5.984732824427481	0.361328125	0.68798828125	-2.0	0.0	-16.75	8.095790464432946	0.28247698759361295	-8.095790464432946	37.37707839417203	-328.1561203580946	0.1	0.01	5	0.067055908203125	-1641.2164100529744
2014-02-01_22:55:06_955961	744164.890625	25.0	183.0	184.0	-350.0	48.458015267175576	-3.732824427480916	-4.145038167938932	-0.947998046875	-1.07861328125	1.997314453125	0.0	-13.87	6.696259782026094	0.2336447935110291	-6.696259782026094	36.93353129023617	21.128806702044766	0.1	0.01	5	0.066238037109375	105.34374284492358
2014-02-01_22:55:07_023023	750868.796875	10.0	109.0	62.0	-234.0	33.33587786259542	-85.82442748091603	5.458015267175573	-0.500732421875	-0.59130859375	0.640869140625	0.0	-7.42	23.766693640844306	0.8292635603923344	-23.766693640844306	35.34612968391595	-255.57979166929627	0.1	0.01	5	0.066791015625	-1279.9221664137267
2014-02-01_22:55:07_089650	757535.09375	10.0	134.0	-133.0	-234.0	-24.801526717557252	-46.38167938931298	-0.6106870229007634	0.422607421875	0.281005859375	0.580322265625	0.0	14.81	32.9019466764308	1.1480093048301048	-32.9019466764308	33.139265347942015	-136.1966856562225	0.1	0.01	5	0.067073974609375	-683.9422302952762
2014-02-01_22:55:07_156719	764237.5	25.0	53.0	48.0	-126.0	7.419847328244275	20.717557251908396	-0.26717557251908397	0.060302734375	0.15576171875	-0.640380859375	0.0	-10.43	24.133772272335236	0.8420716075483334	-24.133772272335236	31.537003231139764	132.0689805329008	0.1	0.01	5	0.066390869140625	658.2468954695819
2014-02-01_22:55:07_223342	770900.984375	25.0	41.0	19.0	-206.0	21.083969465648856	50.19847328244275	-0.8396946564885496	-0.64892578125	-0.206298828125	0.243896484375	0.0	-2.64	10.63114175800873	0.370940047383417	-10.63114175800873	30.825928828861233	201.87532928177455	0.1	0.01	5	0.066885986328125	1008.6217915213606
2014-02-01_22:55:07_290022	777571.484375	25.0	206.0	-26.0	-295.0	3.099236641221374	68.83969465648855	-8.01526717557252	-0.514892578125	0.0087890625	0.184326171875	0.0	2.52	-4.951451869820398	-0.17276524318982547	4.951451869820398	31.155453027970108	234.14505691484416	0.1	0.01	5	0.066551025390625	1171.5319842914826
2014-02-01_22:55:07_356903	784255.90625	25.0	101.0	206.0	-264.0	-39.89312977099237	55.0	-11.969465648854962	-0.96484375	-0.24609375	0.96044921875	0.0	-18.99	-18.16134607719076	-0.6336826963430133	18.16134607719076	32.36454375627461	198.42138784701	0.1	0.01	5	0.066574951171875	994.2467192803318
2014-02-01_22:55:07_423557	790922.09375	25.0	55.0	214.0	-285.0	-13.51908396946565	11.251908396946565	-5.229007633587786	0.018310546875	-0.101318359375	0.0263671875	0.0	-18.46	-20.60898604114501	-0.7190853468647944	20.60898604114501	33.73807531692257	36.725313997943495	0.1	0.01	5	0.066647216796875	186.02484934700118
2014-02-01_22:55:07_490315	797597.6875	10.0	132.0	77.0	-271.0	36.82442748091603	2.6946564885496183	0.007633587786259542	-0.41943359375	0.380126953125	1.52587890625	0.0	-7.93	-19.920131720962523	-0.695049955372035	19.920131720962523	35.0647385816104	-10.34329445898846	0.1	0.01	5	0.06659912109375	-49.373811737029946
2014-02-01_22:55:07_556977	804264.1875	10.0	154.0	82.0	-274.0	-66.55725190839695	-1.099236641221374	4.587786259541985	-0.769287109375	0.230712890625	1.71868896484375	0.0	-8.33	-18.525727836662256	-0.6463966446846565	18.525727836662256	36.2972015227362	-20.9599380175559	0.1	0.01	5	0.066527099609375	-102.5841452888859
2014-02-01_22:55:07_623618	810930.984375	10.0	73.0	121.0	-210.0	28.977099236641223	-43.19847328244275	6.137404580152672	0.26806640625	0.61376953125	-0.5751953125	0.0	-14.98	-8.906888581628236	-0.3107776895194779	8.906888581628236	36.88964443448188	-144.61128292806407	0.1	0.01	5	0.06651513671875	-721.7968293378127
2014-02-01_22:55:07_690474	817613.59375	17.5	64.0	142.0	-262.0	-12.977099236641221	-2.0916030534351147	-1.9923664122137406	0.2001953125	0.24267578125	0.670166015625	0.0	-14.23	-8.989924750707301	-0.31367497385580256	8.989924750707301	37.48915565168298	1.2451625427342174	0.1	0.01	5	0.06668701171875	7.499696745258647
2014-02-01_22:55:07_757338	824299.90625	25.0	95.0	91.0	-395.0	23.938931297709924	45.847328244274806	-9.885496183206106	-0.4619140625	-0.4638671875	0.528564453125	0.0	-6.49	-18.591452850221888	-0.648689911033562	18.591452850221888	38.72816977321357	144.07128526645937	0.1	0.01	5	0.066644287109375	722.6028533150512
2014-02-01_22:55:07_824089	830974.703125	25.0	-3.0	22.0	-139.0	1.5648854961832062	65.7175572519084	-13.709923664122137	-0.47412109375	0.11669921875	-0.886474609375	0.0	-4.5	-31.317142904681223	-1.0927125926267	31.317142904681223	40.81730456991159	190.76426022202253	0.1	0.01	5	0.066708984375	957.3611884462799
2014-02-01_22:55:07_890752	837641.6875	25.0	140.0	17.0	-317.0	-8.129770992366412	61.86259541984733	-10.755725190839694	-0.10302734375	0.186767578125	0.49072265625	0.0	-1.54	-41.62287090127523	-1.452298356639052	41.62287090127523	43.58935118933515	154.74270271655502	0.1	0.01	5	0.06659912109375	778.3116941847959
2014-02-01_22:55:07_957469	844313.5	25.0	31.0	-21.0	-332.0	-39.12977099236641	55.18320610687023	2.282442748091603	-0.727783203125	-0.399658203125	1.987548828125	0.0	1.81	-49.10296054340431	-1.713292412540276	49.10296054340431	46.85233642405868	112.56396218100318	0.1	0.01	5	0.066451904296875	568.1986303235968
2014-02-01_22:55:08_024319	850997.90625	10.0	143.0	86.0	-215.0	-5.938931297709924	-7.809160305343512	-1.6564885496183206	0.23388671875	0.365234375	0.859375	0.0	-10.91	-43.60443029499007	-1.5214386006625984	43.60443029499007	49.759621360648254	-82.46879276412679	0.1	0.01	5	0.066674072265625	-407.4859245775284
