datetime	speed	x	y	z	d	speed_real
2014-01-05_19:39:26_577723	12.8	7.0	153.0	-277.0	0.0	268
2014-01-05_19:39:26_682665	13.0	7.0	153.0	-277.0	0.0	269
2014-01-05_19:39:26_787210	13.2	7.0	153.0	-277.0	0.0	270
2014-01-05_19:39:26_891920	13.4	46.0	145.0	-236.0	0.0	270
2014-01-05_19:39:26_996919	13.6	46.0	145.0	-236.0	0.0	271
2014-01-05_19:39:27_101254	13.8	46.0	145.0	-236.0	0.0	272
2014-01-05_19:39:27_204997	14.0	-120.0	97.0	-435.0	0.0	273
2014-01-05_19:39:27_310070	14.2	-120.0	97.0	-435.0	0.0	273
2014-01-05_19:39:27_414377	14.4	-120.0	97.0	-435.0	0.0	274
2014-01-05_19:39:27_518536	14.6	39.0	164.0	-267.0	0.0	275
2014-01-05_19:39:27_622930	14.8	39.0	164.0	-267.0	0.0	276
2014-01-05_19:39:27_727388	15.0	39.0	164.0	-267.0	0.0	276
2014-01-05_19:39:27_833210	15.2	63.0	172.0	-310.0	0.0	277
2014-01-05_19:39:27_938821	15.4	63.0	172.0	-310.0	0.0	278
2014-01-05_19:39:28_043267	15.6	63.0	172.0	-310.0	0.0	279
2014-01-05_19:39:28_148358	15.8	25.0	139.0	-233.0	0.0	280
2014-01-05_19:39:28_252737	16.0	25.0	139.0	-233.0	0.0	280
2014-01-05_19:39:28_356973	16.2	25.0	139.0	-233.0	0.0	281
2014-01-05_19:39:28_461130	16.4	131.0	159.0	-319.0	0.0	282
2014-01-05_19:39:28_565358	16.6	131.0	159.0	-319.0	0.0	283
2014-01-05_19:39:28_669562	16.8	131.0	159.0	-319.0	0.0	283
2014-01-05_19:39:28_773775	17.0	-365.0	21.0	-213.0	0.0	284
2014-01-05_19:39:28_878037	17.2	-365.0	21.0	-213.0	0.0	285
2014-01-05_19:39:28_981733	17.4	-365.0	21.0	-213.0	0.0	286
2014-01-05_19:39:29_086854	17.6	240.0	208.0	-384.0	0.0	286
2014-01-05_19:39:29_191960	17.8	240.0	208.0	-384.0	0.0	287
2014-01-05_19:39:29_296376	18.0	240.0	208.0	-384.0	0.0	288
2014-01-05_19:39:29_401388	18.2	41.0	209.0	-255.0	0.0	289
2014-01-05_19:39:29_506391	18.4	41.0	209.0	-255.0	0.0	289
2014-01-05_19:39:29_611107	18.6	41.0	209.0	-255.0	0.0	290
2014-01-05_19:39:29_716403	18.8	91.0	180.0	-105.0	0.0	291
2014-01-05_19:39:29_821842	19.0	91.0	180.0	-105.0	0.0	292
2014-01-05_19:39:29_926217	19.2	91.0	180.0	-105.0	0.0	292
2014-01-05_19:39:30_031373	19.4	-32.0	109.0	-158.0	0.0	293
2014-01-05_19:39:30_135748	19.6	-32.0	109.0	-158.0	0.0	294
2014-01-05_19:39:30_240368	19.8	-32.0	109.0	-158.0	0.0	295
2014-01-05_19:39:30_345851	20.0	-17.0	161.0	-148.0	0.0	295
2014-01-05_19:39:30_450215	20.2	-17.0	161.0	-148.0	0.0	296
2014-01-05_19:39:30_554991	20.4	-17.0	161.0	-148.0	0.0	297
2014-01-05_19:39:30_659976	20.6	-16.0	208.0	-102.0	0.0	298
2014-01-05_19:39:30_764361	20.8	-16.0	208.0	-102.0	0.0	299
2014-01-05_19:39:30_869134	21.0	-16.0	208.0	-102.0	0.0	299
2014-01-05_19:39:30_973214	21.2	182.0	96.0	-52.0	0.0	300
2014-01-05_19:39:31_077608	21.4	182.0	96.0	-52.0	0.0	301
2014-01-05_19:39:31_182286	21.6	307.0	47.0	29.0	0.0	302
2014-01-05_19:39:31_286406	21.8	307.0	47.0	29.0	0.0	302
2014-01-05_19:39:31_390892	22.0	307.0	47.0	29.0	0.0	303
2014-01-05_19:39:31_495652	22.2	128.0	264.0	43.0	0.0	304
2014-01-05_19:39:31_600564	22.4	128.0	264.0	43.0	0.0	305
2014-01-05_19:39:31_705001	22.6	128.0	264.0	43.0	0.0	305
2014-01-05_19:39:31_809835	22.8	54.0	106.0	-370.0	0.0	306
2014-01-05_19:39:31_914723	23.0	54.0	106.0	-370.0	0.0	307
2014-01-05_19:39:32_019948	23.2	54.0	106.0	-370.0	0.0	308
2014-01-05_19:39:32_124910	23.4	23.0	96.0	-406.0	0.0	308
2014-01-05_19:39:32_229367	23.6	23.0	96.0	-406.0	0.0	309
2014-01-05_19:39:32_333438	23.8	23.0	96.0	-406.0	0.0	310
2014-01-05_19:39:32_437871	24.0	-64.0	110.0	-269.0	0.0	311
2014-01-05_19:39:32_541960	24.2	-64.0	110.0	-269.0	0.0	311
2014-01-05_19:39:32_646390	24.4	-64.0	110.0	-269.0	0.0	312
2014-01-05_19:39:32_750453	24.6	110.0	123.0	-185.0	0.0	313
2014-01-05_19:39:32_854816	24.8	110.0	123.0	-185.0	0.0	314
2014-01-05_19:39:32_959114	25.0	110.0	123.0	-185.0	0.0	314
2014-01-05_19:39:33_064086	25.2	-67.0	154.0	-130.0	0.0	315
2014-01-05_19:39:33_168571	25.4	-67.0	154.0	-130.0	0.0	316
2014-01-05_19:39:33_272751	25.6	-67.0	154.0	-130.0	0.0	317
2014-01-05_19:39:33_377221	25.8	53.0	202.0	-251.0	0.0	318
2014-01-05_19:39:33_481361	26.0	53.0	202.0	-251.0	0.0	318
2014-01-05_19:39:33_585862	26.2	53.0	202.0	-251.0	0.0	319
2014-01-05_19:39:33_689975	26.4	-27.0	103.0	-334.0	0.0	320
2014-01-05_19:39:33_794366	26.6	-27.0	103.0	-334.0	0.0	321
2014-01-05_19:39:33_898632	26.8	-27.0	103.0	-334.0	0.0	321
2014-01-05_19:39:34_003240	27.0	54.0	97.0	-190.0	0.0	322
2014-01-05_19:39:34_107596	27.2	54.0	97.0	-190.0	0.0	323
2014-01-05_19:39:34_211998	27.4	54.0	97.0	-190.0	0.0	324
2014-01-05_19:39:34_316097	27.6	46.0	103.0	-248.0	0.0	324
2014-01-05_19:39:34_420518	27.8	46.0	103.0	-248.0	0.0	325
2014-01-05_19:39:34_524671	28.0	46.0	103.0	-248.0	0.0	326
2014-01-05_19:39:34_630069	28.2	-22.0	154.0	-204.0	0.0	327
2014-01-05_19:39:34_734671	28.4	-22.0	154.0	-204.0	0.0	327
2014-01-05_19:39:34_839387	28.6	-22.0	154.0	-204.0	0.0	328
2014-01-05_19:39:34_943479	28.8	250.0	69.0	-370.0	0.0	329
2014-01-05_19:39:35_048018	29.0	250.0	69.0	-370.0	0.0	330
2014-01-05_19:39:35_152647	29.2	250.0	69.0	-370.0	0.0	330
2014-01-05_19:39:35_256769	29.4	48.0	90.0	-246.0	0.0	331
2014-01-05_19:39:35_361237	29.6	48.0	90.0	-246.0	0.0	332
2014-01-05_19:39:35_465933	29.8	48.0	90.0	-246.0	0.0	333
2014-01-05_19:39:35_570181	30.0	14.0	49.0	-337.0	0.0	333
2014-01-05_19:39:35_674568	30.2	14.0	49.0	-337.0	0.0	334
2014-01-05_19:39:35_780158	30.4	14.0	49.0	-337.0	0.0	335
2014-01-05_19:39:35_885651	30.6	206.0	95.0	-223.0	0.0	336
2014-01-05_19:39:35_990261	30.8	206.0	95.0	-223.0	0.0	337
2014-01-05_19:39:36_095155	31.0	206.0	95.0	-223.0	0.0	337
2014-01-05_19:39:36_200043	31.2	-132.0	67.0	-212.0	0.0	338
2014-01-05_19:39:36_304231	31.4	-132.0	67.0	-212.0	0.0	339
2014-01-05_19:39:36_409325	31.6	-132.0	67.0	-212.0	0.0	340
2014-01-05_19:39:36_514289	31.8	-3.0	181.0	-33.0	0.0	340
2014-01-05_19:39:36_619323	32.0	-3.0	181.0	-33.0	0.0	341
2014-01-05_19:39:36_724220	32.2	-3.0	181.0	-33.0	0.0	342
2014-01-05_19:39:36_829203	32.4	88.0	80.0	-311.0	0.0	343
2014-01-05_19:39:36_933589	32.6	88.0	80.0	-311.0	0.0	343
2014-01-05_19:39:37_038366	32.8	88.0	80.0	-311.0	0.0	344
2014-01-05_19:39:37_143270	33.0	15.0	120.0	-328.0	0.0	345
2014-01-05_19:39:37_248211	33.2	15.0	120.0	-328.0	0.0	346
2014-01-05_19:39:37_352597	33.4	15.0	120.0	-328.0	0.0	346
2014-01-05_19:39:37_456897	33.6	50.0	85.0	-326.0	0.0	347
2014-01-05_19:39:37_562844	33.8	50.0	85.0	-326.0	0.0	348
2014-01-05_19:39:37_667274	34.0	50.0	85.0	-326.0	0.0	349
2014-01-05_19:39:37_771410	34.2	132.0	49.0	-284.0	0.0	349
2014-01-05_19:39:37_875868	34.4	132.0	49.0	-284.0	0.0	350
2014-01-05_19:39:37_979987	34.6	132.0	49.0	-284.0	0.0	351
2014-01-05_19:39:38_084464	34.8	154.0	68.0	-357.0	0.0	352
2014-01-05_19:39:38_188603	35.0	154.0	68.0	-357.0	0.0	352
2014-01-05_19:39:38_293073	35.2	154.0	68.0	-357.0	0.0	353
2014-01-05_19:39:38_397168	35.4	200.0	27.0	-443.0	0.0	354
2014-01-05_19:39:38_501660	35.6	200.0	27.0	-443.0	0.0	355
2014-01-05_19:39:38_605716	35.8	200.0	27.0	-443.0	0.0	356
2014-01-05_19:39:38_710566	36.0	135.0	-67.0	-357.0	0.0	356
