datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_15:24:19_294752	1282995.109375	8.4	13.0	113.0	-184.0	0	0	0	0	0	0	-10.128992181951787	-38.169896362606764	0.5343611106861862	16.56	251
2014-02-01_15:24:19_429143	1296434.1875	8.5	99.0	167.0	-253.0	0	0	0	0	0	0	-10.25766134676479	-38.17785736873041	0.540540486827181	17.34	252
2014-02-01_15:24:19_560008	1309530.40625	8.6	48.0	172.0	-266.0	0	0	0	0	0	0	-10.391213718707885	-38.165313431295814	0.5542231788137496	16.08	252
2014-02-01_15:24:19_691573	1322735.703125	8.7	-24.0	190.0	-119.0	0	0	0	0	0	0	-10.51974583193149	-38.16841904120272	0.5378866523538939	15.47	253
2014-02-01_15:24:19_826924	1336245.90625	8.8	21.0	118.0	-264.0	0	0	0	0	0	0	-10.7194912190097	-38.187596321388604	0.5122884005119235	16.44	253
2014-02-01_15:24:19_958657	1349385.703125	8.9	44.0	163.0	-130.0	0	0	0	0	0	0	-10.844927645767463	-38.18365000655435	0.5020878964525779	17.58	253
2014-02-01_15:24:20_090402	1362587.3125	9.0	42.0	221.0	-223.0	0	0	0	0	0	0	-10.984507094450006	-38.2086669392891	0.48972612700883966	16.68	254
2014-02-01_15:24:20_224608	1376016.59375	9.1	74.0	147.0	-219.0	0	0	0	0	0	0	-11.11542580218372	-38.21891220487943	0.49619144728481734	16.2	254
2014-02-01_15:24:20_356026	1389122.015625	9.2	20.0	154.0	-270.0	0	0	0	0	0	0	-11.248943018819558	-38.21119276740362	0.5035422689184271	16.88	254
2014-02-01_15:24:20_487636	1402282.609375	9.3	72.0	130.0	-230.0	0	0	0	0	0	0	-11.442494711127432	-38.21813578489879	0.46820999967665466	15.08	255
2014-02-01_15:24:20_621042	1415652.3125	9.4	20.0	116.0	-171.0	0	0	0	0	0	0	-11.578209022018669	-38.206122468214886	0.47523642688893053	15.69	255
2014-02-01_15:24:20_753053	1428824.90625	9.5	57.0	131.0	-191.0	0	0	0	0	0	0	-11.711284603346073	-38.200113034748306	0.48935194298570334	16.63	256
2014-02-01_15:24:20_887846	1442311.40625	9.6	-8.0	138.0	-102.0	0	0	0	0	0	0	-11.838958581319927	-38.19682580117129	0.4725464496335016	16.84	256
2014-02-01_15:24:21_019044	1455424.5	9.7	98.0	212.0	-318.0	0	0	0	0	0	0	-11.969638948601585	-38.20704885480715	0.4790619005598289	16.32	256
2014-02-01_15:24:21_150867	1468607.59375	9.8	95.0	168.0	-168.0	0	0	0	0	0	0	-12.167711959150038	-38.20310872289601	0.46731212534034744	15.43	257
2014-02-01_15:24:21_284751	1481995.203125	9.9	-7.0	211.0	-152.0	0	0	0	0	0	0	-12.297565427595313	-38.191889166751864	0.46539935467596993	15.52	257
2014-02-01_15:24:21_415577	1495076.71875	10.0	84.0	109.0	-214.0	0	0	0	0	0	0	-12.43642686738368	-38.20844236967418	0.4747774469080066	15.66	257
2014-02-01_15:24:21_547089	1508228.3125	10.1	62.0	118.0	-202.0	0	0	0	0	0	0	-12.563455981133762	-38.19866785495425	0.4573999439954178	17.87	258
2014-02-01_15:24:21_680689	1521628.40625	10.2	-16.0	133.0	-278.0	0	0	0	0	0	0	-12.693490099469074	-38.200624922342485	0.45658883091367236	15.62	258
2014-02-01_15:24:21_813187	1534838.703125	10.3	59.0	163.0	-238.0	0	0	0	0	0	0	-12.887786260190522	-38.187472670347574	0.4728464024760724	18.58	259
2014-02-01_15:24:21_947719	1548292.3125	10.4	45.0	99.0	-211.0	0	0	0	0	0	0	-13.014665030402668	-38.182212320550384	0.478029890294463	14.21	259
2014-02-01_15:24:22_078489	1561368.5	10.5	142.0	175.0	-213.0	0	0	0	0	0	0	-13.149320157305437	-38.17011309068928	0.4848904239625423	15.69	259
2014-02-01_15:24:22_210205	1574548.515625	10.6	-4.0	196.0	-152.0	0	0	0	0	0	0	-13.276607629642289	-38.175213197593955	0.47543960965770155	14.87	260
2014-02-01_15:24:22_344496	1588046.015625	10.7	31.0	195.0	-363.0	0	0	0	0	0	0	-13.471332261114426	-38.18552329788165	0.4782211533285072	15.47	260
2014-02-01_15:24:22_477583	1601278.21875	10.8	75.0	168.0	-273.0	0	0	0	0	0	0	-13.613953525861378	-38.18193943911001	0.4659126090219752	26.01	261
2014-02-01_15:24:22_608775	1614396.8125	10.9	110.0	144.0	-162.0	0	0	0	0	0	0	-13.736160317712226	-38.198921004926426	0.47088189439395195	15.21	261
2014-02-01_15:24:22_742255	1627784.109375	11.0	-52.0	194.0	-215.0	0	0	0	0	0	0	-13.872762286623773	-38.18088457536651	0.47049498055901495	16.71	261
2014-02-01_15:24:22_874449	1640964.203125	11.1	-62.0	171.0	-236.0	0	0	0	0	0	0	-13.996536535850424	-38.18377015437951	0.46083134622916083	14.86	262
2014-02-01_15:24:23_007259	1654270.703125	11.2	-123.0	105.0	-116.0	0	0	0	0	0	0	-14.188501544026504	-38.19730167898118	0.45507361601279644	16.13	262
2014-02-01_15:24:23_139611	1667481.21875	11.3	21.0	92.0	-195.0	0	0	0	0	0	0	-14.322566355239664	-38.191744910887	0.46249283262710233	15.01	262
2014-02-01_15:24:23_273604	1680879.40625	11.4	53.0	187.0	-299.0	0	0	0	0	0	0	-14.452006200846132	-38.19762919794725	0.44652440764915974	15.64	263
2014-02-01_15:24:23_404494	1693969.0	11.5	41.0	187.0	-155.0	0	0	0	0	0	0	-14.587004101175385	-38.209147781732504	0.4400731158658371	14.7	263
2014-02-01_15:24:23_535835	1707103.90625	11.6	-76.0	206.0	-270.0	0	0	0	0	0	0	-14.713283902355151	-38.21700092675492	0.44653694332408483	14.67	264
2014-02-01_15:24:23_666506	1720170.0	11.7	-62.0	174.0	-280.0	0	0	0	0	0	0	-14.91591381051981	-38.19970461410148	0.39782633318965316	15.3	264
2014-02-01_15:24:23_798527	1733372.90625	11.8	-11.0	173.0	-128.0	0	0	0	0	0	0	-15.040068495925793	-38.17974387761101	0.39475616746864095	27.42	264
2014-02-01_15:24:23_931961	1746742.796875	11.9	-30.0	151.0	-146.0	0	0	0	0	0	0	-15.163543578376352	-38.177746431775056	0.39126937705531467	15.45	265
2014-02-01_15:24:24_064010	1759925.703125	12.0	-22.0	102.0	-112.0	0	0	0	0	0	0	-15.294436425096006	-38.17805016839281	0.4058966097873622	15.32	265
2014-02-01_15:24:24_196057	1773125.796875	12.1	76.0	107.0	-195.0	0	0	0	0	0	0	-15.424549189669552	-38.15613357307302	0.44042824477381365	15.28	265
2014-02-01_15:24:24_329842	1786503.890625	12.2	1.0	140.0	-193.0	0	0	0	0	0	0	-15.616892476454405	-38.14826629581169	0.4859085359670605	16.15	266
2014-02-01_15:24:24_460978	1799617.421875	12.3	65.0	193.0	-281.0	0	0	0	0	0	0	-15.745532725839068	-38.15427937448462	0.4699552880156317	16.2	266
2014-02-01_15:24:24_592585	1812778.3125	12.4	-15.0	118.0	-208.0	0	0	0	0	0	0	-15.870168930388754	-38.16315585866622	0.4097695055512884	14.65	267
2014-02-01_15:24:24_727101	1826253.203125	12.5	-2.0	81.0	-173.0	0	0	0	0	0	0	-16.001698536147625	-38.16229771488332	0.45321184961771144	16.61	267
2014-02-01_15:24:24_858251	1839344.515625	12.6	87.0	118.0	-188.0	0	0	0	0	0	0	-16.129931598250863	-38.1709674013524	0.41530739014744067	15.51	267
2014-02-01_15:24:24_989636	1852483.203125	12.7	36.0	80.0	-182.0	0	0	0	0	0	0	-16.324083240846136	-38.175512429401	0.41098726274103997	16.32	268
2014-02-01_15:24:25_123929	1865947.609375	12.8	68.0	201.0	-147.0	0	0	0	0	0	0	-16.46530403194853	-38.161870909455175	0.4486540714316488	14.21	268
2014-02-01_15:24:25_255088	1879028.5	12.9	9.0	190.0	-312.0	0	0	0	0	0	0	-16.58686682697228	-38.167611835379	0.41705764896878217	14.23	269
2014-02-01_15:24:25_386743	1892194.703125	13.0	11.0	167.0	-57.0	0	0	0	0	0	0	-16.70917018253298	-38.15907175264004	0.4127845486614337	14.59	269
2014-02-01_15:24:25_520471	1905570.609375	13.1	102.0	215.0	-314.0	0	0	0	0	0	0	-16.84263002525247	-38.16145900043659	0.42768725778678574	15.3	269
2014-02-01_15:24:25_651104	1918630.515625	13.2	83.0	195.0	-241.0	0	0	0	0	0	0	-17.03562905617092	-38.15944947831711	0.4226062641146072	14.21	270
2014-02-01_15:24:25_782601	1931780.203125	13.3	18.0	189.0	-239.0	0	0	0	0	0	0	-17.170591721498685	-38.179115434538424	0.42396624337203487	16.51	270
2014-02-01_15:24:25_917824	1945306.40625	13.4	67.0	203.0	-172.0	0	0	0	0	0	0	-17.289475494140927	-38.161134934825924	0.405164635207336	15.9	270
2014-02-01_15:24:26_049616	1958481.703125	13.5	60.0	147.0	-146.0	0	0	0	0	0	0	-17.42430990608061	-38.180814139770305	0.4065611895182636	16.14	271
2014-02-01_15:24:26_185300	1972082.90625	13.6	75.0	164.0	-108.0	0	0	0	0	0	0	-17.548140526910892	-38.152373402863915	0.417716439468535	29.34	271
2014-02-01_15:24:26_316903	1985209.8125	13.7	61.0	145.0	-215.0	0	0	0	0	0	0	-17.739179735290804	-38.16038024493209	0.40489370030110305	15.15	272
2014-02-01_15:24:26_448344	1998361.8125	13.8	-18.0	147.0	-293.0	0	0	0	0	0	0	-17.868190495799723	-38.17466267167716	0.3967159824338892	15.25	272
2014-02-01_15:24:26_582129	2011732.390625	13.9	65.0	209.0	-321.0	0	0	0	0	0	0	-17.991182476660622	-38.14907025876678	0.3858319311933137	15.2	272
2014-02-01_15:24:26_713546	2024874.8125	14.0	-67.0	52.0	-176.0	0	0	0	0	0	0	-18.120667907841185	-38.167046536023825	0.40043307740656503	15.07	273
2014-02-01_15:24:26_845844	2038104.296875	14.1	20.0	80.0	-193.0	0	0	0	0	0	0	-18.30602573939979	-38.15320153283626	0.3848594712088599	27.52	273
2014-02-01_15:24:26_979954	2051514.203125	14.2	-26.0	108.0	-142.0	0	0	0	0	0	0	-18.430896245821128	-38.17182089144412	0.37725430334159393	14.72	273
2014-02-01_15:24:27_110987	2064618.125	14.3	63.0	257.0	-312.0	0	0	0	0	0	0	-18.552376045464616	-38.146800569892896	0.37969343718377446	15.13	274
2014-02-01_15:24:27_243019	2077878.09375	14.4	-52.0	29.0	-130.0	0	0	0	0	0	0	-18.681328418745444	-38.15409637666135	0.35730914368102845	16.08	274
2014-02-01_15:24:27_378257	2091345.609375	14.5	-66.0	136.0	-123.0	0	0	0	0	0	0	-18.811226631192447	-38.16199976517998	0.37964867014286685	15.11	275
2014-02-01_15:24:27_509051	2104424.90625	14.6	6.0	206.0	-86.0	0	0	0	0	0	0	-18.993090348752197	-38.147360519217706	0.37055382165939027	14.67	275
2014-02-01_15:24:27_641032	2117623.21875	14.7	40.0	137.0	-311.0	0	0	0	0	0	0	-19.132617066706835	-38.17236138509404	0.3818611267909153	15.59	275
2014-02-01_15:24:27_775505	2131103.40625	14.8	-36.0	163.0	-223.0	0	0	0	0	0	0	-19.2583846459199	-38.16268177529212	0.386251745770409	14.64	276
2014-02-01_15:24:27_906675	2144187.40625	14.9	77.0	330.0	-200.0	0	0	0	0	0	0	-19.38698161359179	-38.153477289019904	0.37064220910630097	14.52	276
2014-02-01_15:24:28_037908	2157311.203125	15.0	17.0	71.0	-315.0	0	0	0	0	0	0	-19.507917256755544	-38.158153686574565	0.3679585233977736	14.5	276
2014-02-01_15:24:28_172103	2170768.3125	15.1	133.0	115.0	-146.0	0	0	0	0	0	0	-19.704094158671843	-38.18962418950063	0.365157179749582	15.47	277
2014-02-01_15:24:28_304261	2183946.3125	15.2	9.0	107.0	-331.0	0	0	0	0	0	0	-19.84557210140045	-38.1757035599791	0.382524295596314	17.46	277
2014-02-01_15:24:28_437134	2197270.109375	15.3	-29.0	14.0	-193.0	0	0	0	0	0	0	-19.955440081923687	-38.16670234792093	0.3823452826631348	14.16	278
2014-02-01_15:24:28_569570	2210477.21875	15.4	9.0	86.0	-250.0	0	0	0	0	0	0	-20.086032257158475	-38.17197503817214	0.3754067836573157	14.99	278
2014-02-01_15:24:28_704365	2224037.609375	15.5	-36.0	271.0	-219.0	0	0	0	0	0	0	-20.23464295516672	-38.17428965538077	0.3883539843252427	15.5	278
2014-02-01_15:24:28_836551	2237174.609375	15.6	65.0	88.0	-377.0	0	0	0	0	0	0	-20.402059852847973	-38.15816554786835	0.389955672325046	14.7	279
2014-02-01_15:24:28_968078	2250382.71875	15.7	43.0	168.0	-77.0	0	0	0	0	0	0	-20.526749018547644	-38.1484387794327	0.3942456947055063	15.93	279
2014-02-01_15:24:29_102468	2263766.421875	15.8	-68.0	93.0	-292.0	0	0	0	0	0	0	-20.643387017744267	-38.11555184791135	0.388455078910404	14.59	280
2014-02-01_15:24:29_233149	2276834.609375	15.9	102.0	238.0	-177.0	0	0	0	0	0	0	-20.760674098896658	-38.12939435146755	0.38482083542421325	14.74	280
2014-02-01_15:24:29_364809	2290000.296875	16.0	210.0	213.0	-301.0	0	0	0	0	0	0	-20.911174120979197	-38.13943936242294	0.4055821830298737	14.74	280
2014-02-01_15:24:29_498675	2303429.203125	16.1	16.0	172.0	-277.0	0	0	0	0	0	0	-21.09567995859906	-38.14676928416374	0.3994765507886711	15.59	281
2014-02-01_15:24:29_630951	2316614.890625	16.2	-63.0	38.0	-120.0	0	0	0	0	0	0	-21.23295229685228	-38.16840978293363	0.388317038567787	14.04	281
2014-02-01_15:24:29_765293	2330048.40625	16.3	10.0	85.0	-189.0	0	0	0	0	0	0	-21.339000213877732	-38.151624399929645	0.3801713403299074	15.15	281
