datetime	speed	x	y	z	d	speed_real
2014-01-05_19:53:18_446019	20.2	-15.0	155.0	-94.0	0.0	296
2014-01-05_19:53:18_551111	20.4	37.0	190.0	-45.0	0.0	297
2014-01-05_19:53:18_656757	20.6	37.0	190.0	-45.0	0.0	298
2014-01-05_19:53:18_761775	20.8	37.0	190.0	-45.0	0.0	299
2014-01-05_19:53:18_867212	21.0	156.0	164.0	-375.0	0.0	299
2014-01-05_19:53:18_972333	21.2	156.0	164.0	-375.0	0.0	300
2014-01-05_19:53:19_077556	21.4	156.0	164.0	-375.0	0.0	301
2014-01-05_19:53:19_182421	21.6	46.0	183.0	365.0	0.0	302
2014-01-05_19:53:19_287973	21.8	46.0	183.0	365.0	0.0	302
2014-01-05_19:53:19_393215	22.0	46.0	183.0	365.0	0.0	303
2014-01-05_19:53:19_498294	22.2	340.0	144.0	17.0	0.0	304
2014-01-05_19:53:19_603592	22.4	340.0	144.0	17.0	0.0	305
2014-01-05_19:53:19_708774	22.6	340.0	144.0	17.0	0.0	305
2014-01-05_19:53:19_814277	22.8	511.0	0.0	-512.0	0.0	306
2014-01-05_19:53:19_919832	23.0	511.0	0.0	-512.0	0.0	307
2014-01-05_19:53:20_024861	23.2	511.0	0.0	-512.0	0.0	308
2014-01-05_19:53:20_129911	23.4	511.0	276.0	511.0	0.0	308
2014-01-05_19:53:20_235381	23.6	511.0	276.0	511.0	0.0	309
2014-01-05_19:53:20_340644	23.8	511.0	276.0	511.0	0.0	310
2014-01-05_19:53:20_446025	24.0	-512.0	252.0	-438.0	0.0	311
2014-01-05_19:53:20_551464	24.2	-512.0	252.0	-438.0	0.0	311
2014-01-05_19:53:20_656443	24.4	-512.0	252.0	-438.0	0.0	312
2014-01-05_19:53:20_761772	24.6	442.0	250.0	85.0	0.0	313
2014-01-05_19:53:20_867164	24.8	442.0	250.0	85.0	0.0	314
2014-01-05_19:53:20_973502	25.0	442.0	250.0	85.0	0.0	314
2014-01-05_19:53:21_078568	25.2	189.0	11.0	-512.0	0.0	315
2014-01-05_19:53:21_183510	25.4	189.0	11.0	-512.0	0.0	316
2014-01-05_19:53:21_288236	25.6	189.0	11.0	-512.0	0.0	317
2014-01-05_19:53:21_393682	25.8	186.0	104.0	-463.0	0.0	318
2014-01-05_19:53:21_499349	26.0	186.0	104.0	-463.0	0.0	318
2014-01-05_19:53:21_604325	26.2	186.0	104.0	-463.0	0.0	319
2014-01-05_19:53:21_709479	26.4	145.0	90.0	-367.0	0.0	320
2014-01-05_19:53:21_814335	26.6	145.0	90.0	-367.0	0.0	321
2014-01-05_19:53:21_919495	26.8	160.0	137.0	-440.0	0.0	321
2014-01-05_19:53:22_023580	27.0	160.0	137.0	-440.0	0.0	322
2014-01-05_19:53:22_128326	27.2	160.0	137.0	-440.0	0.0	323
2014-01-05_19:53:22_232584	27.4	140.0	122.0	-399.0	0.0	324
2014-01-05_19:53:22_337893	27.6	140.0	122.0	-399.0	0.0	324
2014-01-05_19:53:22_442930	27.8	140.0	122.0	-399.0	0.0	325
2014-01-05_19:53:22_548630	28.0	-182.0	90.0	55.0	0.0	326
2014-01-05_19:53:22_653944	28.2	-182.0	90.0	55.0	0.0	327
2014-01-05_19:53:22_759018	28.4	-182.0	90.0	55.0	0.0	327
2014-01-05_19:53:22_864060	28.6	13.0	162.0	-187.0	0.0	328
2014-01-05_19:53:22_969148	28.8	13.0	162.0	-187.0	0.0	329
2014-01-05_19:53:23_074470	29.0	13.0	162.0	-187.0	0.0	330
2014-01-05_19:53:23_179606	29.2	35.0	134.0	-223.0	0.0	330
2014-01-05_19:53:23_284807	29.4	35.0	134.0	-223.0	0.0	331
2014-01-05_19:53:23_390433	29.6	35.0	134.0	-223.0	0.0	332
2014-01-05_19:53:23_495435	29.8	98.0	121.0	-436.0	0.0	333
2014-01-05_19:53:23_600430	30.0	98.0	121.0	-436.0	0.0	333
2014-01-05_19:53:23_705425	30.2	98.0	121.0	-436.0	0.0	334
2014-01-05_19:53:23_810434	30.4	-10.0	73.0	-416.0	0.0	335
2014-01-05_19:53:23_915728	30.6	-10.0	73.0	-416.0	0.0	336
2014-01-05_19:53:24_020870	30.8	-10.0	73.0	-416.0	0.0	337
2014-01-05_19:53:24_126161	31.0	222.0	179.0	-285.0	0.0	337
2014-01-05_19:53:24_231734	31.2	222.0	179.0	-285.0	0.0	338
2014-01-05_19:53:24_336930	31.4	222.0	179.0	-285.0	0.0	339
2014-01-05_19:53:24_442280	31.6	-191.0	28.0	-236.0	0.0	340
2014-01-05_19:53:24_547726	31.8	-191.0	28.0	-236.0	0.0	340
2014-01-05_19:53:24_652703	32.0	-191.0	28.0	-236.0	0.0	341
2014-01-05_19:53:24_758300	32.2	-224.0	62.0	-161.0	0.0	342
2014-01-05_19:53:24_863300	32.4	-224.0	62.0	-161.0	0.0	343
2014-01-05_19:53:24_968985	32.6	-224.0	62.0	-161.0	0.0	343
2014-01-05_19:53:25_074050	32.8	-146.0	107.0	-179.0	0.0	344
2014-01-05_19:53:25_179650	33.0	-146.0	107.0	-179.0	0.0	345
2014-01-05_19:53:25_284724	33.0	-146.0	107.0	-179.0	0.0	345
2014-01-05_19:53:25_390409	33.0	-148.0	90.0	-224.0	0.0	345
2014-01-05_19:53:25_495442	33.0	-148.0	90.0	-224.0	0.0	345
2014-01-05_19:53:25_600499	33.0	-148.0	90.0	-224.0	0.0	345
2014-01-05_19:53:25_705863	33.0	62.0	124.0	-289.0	0.0	345
2014-01-05_19:53:25_811200	33.0	62.0	124.0	-289.0	0.0	345
2014-01-05_19:53:25_915488	33.0	62.0	124.0	-289.0	0.0	345
2014-01-05_19:53:26_019676	33.0	33.0	142.0	-293.0	0.0	345
2014-01-05_19:53:26_124706	33.0	33.0	142.0	-293.0	0.0	345
2014-01-05_19:53:26_229949	33.0	33.0	142.0	-293.0	0.0	345
2014-01-05_19:53:26_335083	33.0	-7.0	136.0	-166.0	0.0	345
2014-01-05_19:53:26_440374	33.0	-7.0	136.0	-166.0	0.0	345
2014-01-05_19:53:26_545441	33.0	-7.0	136.0	-166.0	0.0	345
2014-01-05_19:53:26_650529	33.0	-6.0	57.0	-115.0	0.0	345
2014-01-05_19:53:26_755548	33.0	-6.0	57.0	-115.0	0.0	345
2014-01-05_19:53:26_860962	33.0	-6.0	57.0	-115.0	0.0	345
2014-01-05_19:53:26_966292	33.0	325.0	154.0	-261.0	0.0	345
2014-01-05_19:53:27_071639	33.0	325.0	154.0	-261.0	0.0	345
2014-01-05_19:53:27_175872	33.0	325.0	154.0	-261.0	0.0	345
2014-01-05_19:53:27_279817	33.0	-248.0	112.0	-148.0	0.0	345
2014-01-05_19:53:27_383744	33.0	-248.0	112.0	-148.0	0.0	345
2014-01-05_19:53:27_487580	33.0	-248.0	112.0	-148.0	0.0	345
2014-01-05_19:53:27_591906	33.0	-246.0	99.0	-21.0	0.0	345
2014-01-05_19:53:27_696254	33.0	-246.0	99.0	-21.0	0.0	345
2014-01-05_19:53:27_800610	33.0	-246.0	99.0	-21.0	0.0	345
2014-01-05_19:53:27_904846	33.0	-150.0	74.0	-93.0	0.0	345
2014-01-05_19:53:28_009260	33.0	-150.0	74.0	-93.0	0.0	345
2014-01-05_19:53:28_113598	33.0	-150.0	74.0	-93.0	0.0	345
2014-01-05_19:53:28_218016	33.0	25.0	125.0	-313.0	0.0	345
2014-01-05_19:53:28_322365	33.0	25.0	125.0	-313.0	0.0	345
2014-01-05_19:53:28_426773	33.0	25.0	125.0	-313.0	0.0	345
2014-01-05_19:53:28_531220	33.0	-28.0	101.0	-178.0	0.0	345
2014-01-05_19:53:28_635617	33.0	-28.0	101.0	-178.0	0.0	345
2014-01-05_19:53:28_739900	33.0	-28.0	101.0	-178.0	0.0	345
2014-01-05_19:53:28_844304	33.0	240.0	154.0	-437.0	0.0	345
2014-01-05_19:53:28_948728	33.0	240.0	154.0	-437.0	0.0	345
2014-01-05_19:53:29_053052	33.0	240.0	154.0	-437.0	0.0	345
2014-01-05_19:53:29_157327	33.0	37.0	101.0	-317.0	0.0	345
2014-01-05_19:53:29_261583	33.0	37.0	101.0	-317.0	0.0	345
2014-01-05_19:53:29_365866	33.0	37.0	101.0	-317.0	0.0	345
2014-01-05_19:53:29_470316	33.0	-29.0	23.0	-270.0	0.0	345
2014-01-05_19:53:29_574618	33.0	-29.0	23.0	-270.0	0.0	345
2014-01-05_19:53:29_678983	33.0	-29.0	23.0	-270.0	0.0	345
2014-01-05_19:53:29_783276	33.0	-37.0	148.0	-280.0	0.0	345
2014-01-05_19:53:29_887589	33.0	-37.0	148.0	-280.0	0.0	345
2014-01-05_19:53:29_991894	33.0	-37.0	148.0	-280.0	0.0	345
2014-01-05_19:53:30_096190	33.0	352.0	146.0	-512.0	0.0	345
2014-01-05_19:53:30_200565	33.0	352.0	146.0	-512.0	0.0	345
