datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_17:36:24_013999	285646.703125	2.6	57.0	161.0	-225.0	-0.53125	0.01416015625	0.953857421875	-4.687022900763359	3.3740458015267176	1.3587786259541985	0	0	0	27.22	229
2014-02-01_17:36:24_127470	296993.703125	2.7	56.0	153.0	-218.0	-0.580810546875	0.0322265625	0.667724609375	-1.0381679389312977	5.450381679389313	-1.4351145038167938	0	0	0	28.34	230
2014-02-01_17:36:24_240957	308347.015625	2.8	80.0	137.0	-200.0	-0.543701171875	0.064453125	0.828125	-2.114503816793893	0.8320610687022901	-1.4198473282442747	0	0	0	28.4	230
2014-02-01_17:36:24_354539	319700.40625	2.9	61.0	210.0	-214.0	-0.530517578125	0.003662109375	0.8544921875	-3.4885496183206106	5.824427480916031	0.549618320610687	0	0	0	28.08	231
2014-02-01_17:36:24_467911	331037.40625	3.0	93.0	150.0	-263.0	-0.467041015625	0.044921875	1.132080078125	-8.80916030534351	-1.4351145038167938	-1.5267175572519085	0	0	0	27.29	231
2014-02-01_17:36:24_581231	342370.109375	3.1	88.0	166.0	-214.0	-0.548828125	0.04443359375	1.162353515625	-2.9389312977099236	7.67175572519084	-0.5725190839694656	0	0	0	27.16	231
2014-02-01_17:36:24_697136	353968.09375	3.2	67.0	189.0	-195.0	-0.578125	-0.0126953125	1.028076171875	-7.763358778625954	4.702290076335878	0.3816793893129771	0	0	0	28.13	232
2014-02-01_17:36:24_810663	365313.109375	3.3	39.0	136.0	-252.0	-0.493896484375	-0.04638671875	0.847412109375	-2.9770992366412212	-1.7404580152671756	0.17557251908396945	0	0	0	27.68	232
2014-02-01_17:36:24_924148	376660.890625	3.4	76.0	165.0	-269.0	-0.623291015625	0.107177734375	1.08056640625	-0.35877862595419846	-7.0458015267175576	-0.7175572519083969	0	0	0	28.37	232
2014-02-01_17:36:25_037550	388001.796875	3.5	67.0	127.0	-204.0	-0.568115234375	-0.041748046875	1.125244140625	-11.511450381679388	6.6106870229007635	-0.7938931297709924	0	0	0	28.27	233
2014-02-01_17:36:25_150936	399340.203125	3.6	65.0	149.0	-288.0	-0.489013671875	0.062255859375	0.692138671875	4.213740458015267	-7.877862595419847	-2.1297709923664123	0	0	0	26.69	233
2014-02-01_17:36:25_264034	410650.203125	3.7	65.0	141.0	-243.0	-0.26220703125	-0.056396484375	1.060546875	-5.374045801526718	-3.3969465648854964	-0.6412213740458015	0	0	0	20.72	234
2014-02-01_17:36:25_377304	421983.59375	3.8	28.0	117.0	-198.0	-0.2421875	-0.036865234375	1.90478515625	-6.931297709923665	3.450381679389313	-0.6717557251908397	0	0	0	27.76	234
2014-02-01_17:36:25_490841	433330.609375	3.9	73.0	160.0	-269.0	-0.664794921875	-0.073486328125	0.668212890625	-0.7862595419847328	1.786259541984733	-3.213740458015267	0	0	0	28.59	234
2014-02-01_17:36:25_604649	444711.203125	4.0	48.0	84.0	-124.0	-0.614013671875	-0.052734375	1.10302734375	-4.419847328244275	-5.977099236641221	-0.061068702290076333	0	0	0	28.03	235
2014-02-01_17:36:25_718083	456054.71875	4.1	90.0	172.0	-284.0	-0.474853515625	0.03955078125	0.421875	-2.946564885496183	-9.404580152671755	1.0610687022900764	0	0	0	27.97	235
2014-02-01_17:36:25_831708	467417.6875	4.2	40.0	178.0	-221.0	-0.623046875	-0.022216796875	0.892822265625	-12.67175572519084	8.633587786259541	0.7251908396946565	0	0	0	28.85	235
2014-02-01_17:36:25_945063	478752.90625	4.3	22.0	144.0	-148.0	-0.491455078125	-0.037841796875	0.72119140625	-1.2748091603053435	3.1297709923664123	-1.6488549618320612	0	0	0	26.79	236
2014-02-01_17:36:26_058063	490053.109375	4.4	65.0	123.0	-217.0	-0.54052734375	-0.06591796875	1.153076171875	-5.8320610687022905	-0.3816793893129771	-2.3740458015267176	0	0	0	19.72	236
2014-02-01_17:36:26_170810	501327.203125	4.5	69.0	176.0	-239.0	-0.666015625	-0.033203125	0.6728515625	2.519083969465649	1.7786259541984732	0.4580152671755725	0	0	0	19.72	237
2014-02-01_17:36:26_284266	512673.0	4.6	68.0	159.0	-198.0	-0.57275390625	0.030029296875	0.875	-2.3740458015267176	7.374045801526718	-0.3969465648854962	0	0	0	28.58	237
2014-02-01_17:36:26_397653	524011.90625	4.7	68.0	147.0	-257.0	-0.600341796875	0.08447265625	0.751220703125	-2.5267175572519083	-0.8396946564885496	-3.4732824427480917	0	0	0	27.34	237
2014-02-01_17:36:26_511060	535352.703125	4.8	54.0	177.0	-268.0	-0.484130859375	-0.04052734375	0.5966796875	-0.8091603053435115	-0.9847328244274809	0.183206106870229	0	0	0	28.1	238
2014-02-01_17:36:26_624522	546698.90625	4.9	69.0	150.0	-202.0	-0.51171875	-0.1513671875	0.11181640625	0.6641221374045801	-1.7404580152671756	-2.6717557251908395	0	0	0	28.38	238
2014-02-01_17:36:26_737436	557996.515625	5.0	67.0	187.0	-289.0	-0.676513671875	-0.002685546875	0.335693359375	-2.6106870229007635	0.5954198473282443	1.0229007633587786	0	0	0	20.25	239
2014-02-01_17:36:26_850949	569341.296875	5.1	72.0	170.0	-226.0	-0.410888671875	0.05029296875	0.7705078125	-0.10687022900763359	3.145038167938931	-1.8244274809160306	0	0	0	27.83	239
2014-02-01_17:36:26_963942	580641.203125	5.2	96.0	177.0	-339.0	-0.666259765625	0.02099609375	0.091064453125	-1.3740458015267176	-0.20610687022900764	1.083969465648855	0	0	0	19.73	239
2014-02-01_17:36:27_077411	591987.796875	5.3	49.0	153.0	-248.0	-0.404541015625	-0.082763671875	1.5126953125	-0.6106870229007634	-1.3206106870229009	-2.3053435114503817	0	0	0	28.88	240
2014-02-01_17:36:27_189976	603244.40625	5.4	64.0	174.0	-207.0	-0.499755859375	-0.050048828125	1.098388671875	3.068702290076336	-12.511450381679388	1.6259541984732824	0	0	0	15.4	240
2014-02-01_17:36:27_303361	614582.609375	5.5	76.0	139.0	-215.0	-0.736328125	-0.0244140625	0.775390625	-7.427480916030534	2.900763358778626	-3.6259541984732824	0	0	0	27.74	240
2014-02-01_17:36:27_416226	625869.390625	5.6	62.0	195.0	-276.0	-0.550048828125	-0.056884765625	0.6728515625	-15.01526717557252	6.587786259541985	0.6641221374045801	0	0	0	18.56	241
2014-02-01_17:36:27_529568	637207.015625	5.7	53.0	75.0	-111.0	-0.7197265625	0.17529296875	0.033203125	8.106870229007633	1.8931297709923665	-1.5419847328244274	0	0	0	26.67	241
2014-02-01_17:36:27_643057	648552.796875	5.8	75.0	183.0	-302.0	-0.31005859375	0.13623046875	1.634521484375	1.8625954198473282	2.366412213740458	-2.66412213740458	0	0	0	28.15	242
2014-02-01_17:36:27_755984	659846.0	5.9	84.0	183.0	-316.0	-0.4833984375	-0.072509765625	1.280029296875	3.6946564885496183	0.3053435114503817	1.4198473282442747	0	0	0	20.11	242
2014-02-01_17:36:27_869410	671190.59375	6.0	36.0	206.0	-267.0	-0.404296875	-0.060791015625	1.094970703125	1.9923664122137406	-10.305343511450381	-0.17557251908396945	0	0	0	27.18	242
2014-02-01_17:36:27_982858	682532.3125	6.1	72.0	178.0	-300.0	-0.8818359375	0.154541015625	0.617431640625	11.274809160305344	3.404580152671756	0.16030534351145037	0	0	0	27.93	243
2014-02-01_17:36:28_095795	693826.609375	6.2	82.0	131.0	-300.0	-0.171875	-0.106689453125	0.711669921875	-2.145038167938931	5.66412213740458	-4.244274809160306	0	0	0	16.46	243
2014-02-01_17:36:28_209209	705167.609375	6.3	40.0	146.0	-198.0	-0.4521484375	-0.14306640625	1.48193359375	-1.9923664122137406	-0.37404580152671757	-3.732824427480916	0	0	0	27.93	243
2014-02-01_17:36:28_322009	716447.40625	6.4	78.0	200.0	-317.0	-0.3193359375	0.096435546875	-0.619140625	4.961832061068702	-0.030534351145038167	-0.9389312977099237	0	0	0	15.61	244
2014-02-01_17:36:28_435403	727785.609375	6.5	46.0	151.0	-119.0	-0.5048828125	0.345947265625	1.5654296875	-3.3893129770992365	1.1984732824427482	0.2366412213740458	0	0	0	28.05	244
2014-02-01_17:36:28_548073	739054.203125	6.6	68.0	201.0	-222.0	-0.602294921875	0.046142578125	1.045166015625	-12.702290076335878	12.053435114503817	-0.015267175572519083	0	0	0	15.64	245
2014-02-01_17:36:28_661467	750393.515625	6.7	67.0	241.0	-282.0	-0.54833984375	-0.154541015625	0.514404296875	-9.145038167938932	13.129770992366412	-0.09923664122137404	0	0	0	27.05	245
2014-02-01_17:36:28_774091	761656.0	6.8	28.0	192.0	-257.0	-0.502197265625	-0.091552734375	1.141845703125	-0.3511450381679389	4.465648854961832	-1.3053435114503817	0	0	0	16.51	245
2014-02-01_17:36:28_887705	773020.5	6.9	29.0	219.0	-266.0	-0.700439453125	-0.1455078125	0.615966796875	-17.389312977099237	10.526717557251908	-1.3053435114503817	0	0	0	28.93	246
2014-02-01_17:36:29_001060	784352.90625	7.0	-11.0	167.0	-209.0	-0.4306640625	0.110107421875	1.393310546875	-21.580152671755727	0.8854961832061069	1.450381679389313	0	0	0	27.22	246
2014-02-01_17:36:29_113739	795623.8125	7.1	11.0	146.0	-91.0	-0.286865234375	0.32275390625	1.836181640625	0.07633587786259542	0.10687022900763359	-1.0610687022900764	0	0	0	15.18	246
2014-02-01_17:36:29_227447	806991.109375	7.2	66.0	169.0	-188.0	-0.40869140625	-0.18701171875	-0.242431640625	2.9083969465648853	4.320610687022901	-2.267175572519084	0	0	0	29.24	247
2014-02-01_17:36:29_340911	818338.515625	7.3	97.0	211.0	-276.0	-0.044189453125	-0.079345703125	0.999755859375	-9.305343511450381	-4.732824427480916	-1.366412213740458	0	0	0	28.51	247
2014-02-01_17:36:29_453742	829620.8125	7.4	24.0	82.0	-177.0	-0.708251953125	0.03662109375	1.29736328125	-17.244274809160306	6.732824427480916	0.9083969465648855	0	0	0	14.36	248
2014-02-01_17:36:29_567262	840973.109375	7.5	50.0	201.0	-264.0	-0.419677734375	-0.02001953125	1.320068359375	-2.3435114503816794	-7.259541984732825	0.08396946564885496	0	0	0	28.85	248
2014-02-01_17:36:29_680452	852291.703125	7.6	93.0	178.0	-154.0	-0.255859375	-0.114013671875	1.611328125	-16.389312977099237	0.9694656488549618	0.5801526717557252	0	0	0	26.73	248
2014-02-01_17:36:29_793170	863563.796875	7.7	41.0	99.0	-218.0	-0.33251953125	-0.058349609375	1.387939453125	-3.83206106870229	-7.122137404580153	-2.2290076335877864	0	0	0	15.83	249
2014-02-01_17:36:29_906206	874867.421875	7.8	107.0	148.0	-199.0	-0.731689453125	-0.0751953125	1.98779296875	-18.610687022900763	3.8091603053435112	2.427480916030534	0	0	0	18.41	249
2014-02-01_17:36:30_019138	886160.5	7.9	16.0	206.0	-202.0	-0.829345703125	-0.402587890625	0.24609375	-14.610687022900763	-9.16793893129771	-2.8473282442748094	0	0	0	18.48	250
2014-02-01_17:36:30_131797	897426.296875	8.0	59.0	110.0	-211.0	-0.0458984375	0.156494140625	1.539306640625	-9.404580152671755	3.3053435114503817	-3.435114503816794	0	0	0	16.01	250
2014-02-01_17:36:30_244698	908715.796875	8.1	65.0	187.0	-271.0	-0.93408203125	0.25439453125	-0.293212890625	15.778625954198473	-5.038167938931298	0.15267175572519084	0	0	0	16.14	250
2014-02-01_17:36:30_357417	919987.796875	8.2	111.0	191.0	-227.0	-0.347412109375	0.0849609375	1.99993896484375	-2.2442748091603053	-0.8549618320610687	3.2595419847328246	0	0	0	15.9	251
2014-02-01_17:36:30_470066	931253.203125	8.3	4.0	75.0	-88.0	-0.771484375	0.030517578125	1.0673828125	-24.31297709923664	21.564885496183205	-0.3816793893129771	0	0	0	15.23	251
2014-02-01_17:36:30_582686	942520.90625	8.4	78.0	192.0	-268.0	-0.8330078125	-0.28173828125	1.34619140625	-26.52671755725191	17.916030534351144	-0.9618320610687023	0	0	0	15.61	251
2014-02-01_17:36:30_695457	953792.8125	8.5	114.0	121.0	-231.0	-0.64453125	-0.03271484375	1.52685546875	-34.213740458015266	14.893129770992367	-1.0687022900763359	0	0	0	15.2	252
2014-02-01_17:36:30_808798	965126.515625	8.6	15.0	188.0	-226.0	-0.59619140625	-0.0869140625	1.34228515625	-22.129770992366414	-1.8244274809160306	0.7404580152671756	0	0	0	14.19	252
2014-02-01_17:36:30_922244	976470.90625	8.7	67.0	200.0	-293.0	-0.761474609375	0.23388671875	0.123291015625	13.610687022900763	2.404580152671756	0.33587786259541985	0	0	0	28.81	253
2014-02-01_17:36:31_035308	987778.0	8.8	132.0	135.0	-272.0	-0.107421875	0.111328125	0.699462890625	11.625954198473282	3.404580152671756	-2.366412213740458	0	0	0	19.56	253
2014-02-01_17:36:31_148701	999116.90625	8.9	-13.0	197.0	-171.0	-0.7001953125	-0.3232421875	0.68798828125	-9.801526717557252	15.442748091603054	-2.877862595419847	0	0	0	27.37	253
2014-02-01_17:36:31_261284	1010375.59375	9.0	47.0	173.0	-232.0	-0.47509765625	0.271728515625	0.92333984375	8.32824427480916	-14.877862595419847	5.152671755725191	0	0	0	15.16	254
2014-02-01_17:36:31_374301	1021676.296875	9.1	94.0	101.0	-273.0	-0.057861328125	0.27001953125	1.9189453125	-7.511450381679389	-11.435114503816793	-1.297709923664122	0	0	0	23.14	254
2014-02-01_17:36:31_486892	1032935.8125	9.2	25.0	123.0	67.0	-0.88427734375	-0.10986328125	1.1328125	-36.343511450381676	16.297709923664122	2.312977099236641	0	0	0	13.97	254
2014-02-01_17:36:31_600478	1044295.40625	9.3	47.0	214.0	-280.0	-0.765869140625	0.18994140625	1.5615234375	-4.0534351145038165	7.900763358778626	0.22137404580152673	0	0	0	28.41	255
2014-02-01_17:36:31_713349	1055581.3125	9.4	53.0	57.0	-135.0	-1.1982421875	0.028076171875	0.07470703125	-32.458015267175576	31.977099236641223	3.3435114503816794	0	0	0	18.62	255
2014-02-01_17:36:31_826478	1066894.296875	9.5	112.0	165.0	-283.0	-0.04248046875	-0.28955078125	0.952880859375	-0.6259541984732825	1.4961832061068703	0.007633587786259542	0	0	0	20.71	256
2014-02-01_17:36:31_938983	1078143.40625	9.6	30.0	145.0	-121.0	-0.467529296875	0.059326171875	1.564208984375	-13.198473282442748	-10.007633587786259	-2.145038167938931	0	0	0	14.43	256
2014-02-01_17:36:32_051471	1089394.0	9.7	20.0	178.0	-222.0	-0.782958984375	-0.3564453125	0.591796875	-4.687022900763359	15.717557251908397	-3.015267175572519	0	0	0	13.55	256
2014-02-01_17:36:32_164185	1100665.40625	9.8	58.0	221.0	-270.0	-0.361083984375	0.21435546875	0.853759765625	-1.6106870229007633	-5.580152671755725	0.16793893129770993	0	0	0	16.99	257
2014-02-01_17:36:32_277051	1111951.8125	9.9	78.0	210.0	-306.0	-0.65087890625	0.27587890625	-0.121337890625	10.49618320610687	-5.358778625954199	0.2366412213740458	0	0	0	18.78	257
2014-02-01_17:36:32_389609	1123207.40625	10.0	39.0	246.0	-284.0	-0.71630859375	0.13916015625	0.35400390625	2.427480916030534	-12.778625954198473	1.549618320610687	0	0	0	14.33	257
2014-02-01_17:36:32_502239	1134470.515625	10.1	77.0	226.0	-297.0	-0.81494140625	0.017333984375	0.526123046875	-13.213740458015268	-23.045801526717558	2.49618320610687	0	0	0	14.77	258
2014-02-01_17:36:32_614974	1145744.015625	10.2	76.0	239.0	-350.0	-0.472412109375	0.179931640625	1.78076171875	-18.64885496183206	-18.977099236641223	3.0381679389312977	0	0	0	14.81	258
2014-02-01_17:36:32_727844	1157030.921875	10.3	110.0	249.0	-324.0	-0.628662109375	-0.16015625	1.438720703125	-25.801526717557252	-7.687022900763359	4.099236641221374	0	0	0	16.03	259
2014-02-01_17:36:32_840420	1168288.296875	10.4	68.0	230.0	-344.0	-0.721923828125	-0.02197265625	0.978515625	0.45038167938931295	-23.061068702290076	1.297709923664122	0	0	0	13.55	259
2014-02-01_17:36:32_953428	1179589.609375	10.5	46.0	217.0	-273.0	-0.86376953125	0.190185546875	-1.2744140625	22.236641221374047	-26.03053435114504	-2.3206106870229006	0	0	0	20.65	259
2014-02-01_17:36:33_066445	1190891.40625	10.6	82.0	214.0	-280.0	-0.661376953125	0.229736328125	0.669677734375	7.641221374045801	2.4732824427480917	-1.1526717557251909	0	0	0	19.6	260
2014-02-01_17:36:33_179256	1202172.0	10.7	78.0	176.0	-260.0	-0.71533203125	-0.35546875	1.99993896484375	-12.022900763358779	-18.236641221374047	-1.2061068702290076	0	0	0	19.37	260
2014-02-01_17:36:33_292222	1213468.09375	10.8	-24.0	151.0	-14.0	-0.878173828125	-0.435546875	1.314453125	-3.8091603053435112	26.244274809160306	-1.8396946564885497	0	0	0	20.23	261
2014-02-01_17:36:33_405412	1224787.8125	10.9	118.0	213.0	-322.0	-0.4501953125	-0.1044921875	1.419921875	-27.740458015267176	-1.3129770992366412	-0.6030534351145038	0	0	0	19.62	261
2014-02-01_17:36:33_518341	1236080.59375	11.0	83.0	128.0	-246.0	-0.09375	-0.4482421875	1.0458984375	-14.061068702290076	-8.251908396946565	-1.8396946564885497	0	0	0	18.83	261
2014-02-01_17:36:33_631174	1247364.125	11.1	-19.0	71.0	-86.0	-0.993896484375	-0.010986328125	1.377197265625	-2.5343511450381677	28.52671755725191	0.16030534351145037	0	0	0	16.22	262
2014-02-01_17:36:33_744006	1258647.015625	11.2	128.0	186.0	-420.0	-0.7744140625	-0.154052734375	-0.125244140625	-5.625954198473282	-27.916030534351144	1.4198473282442747	0	0	0	18.87	262
2014-02-01_17:36:33_856739	1269920.109375	11.3	58.0	185.0	-306.0	-0.64306640625	-0.22802734375	1.989990234375	-8.641221374045802	-14.610687022900763	-1.8244274809160306	0	0	0	15.2	262
2014-02-01_17:36:33_969223	1281168.796875	11.4	146.0	189.0	-512.0	-0.3671875	-0.254150390625	0.423828125	-26.984732824427482	-26.709923664122137	-2.4427480916030535	0	0	0	13.62	263
2014-02-01_17:36:34_082041	1292458.296875	11.5	-15.0	102.0	-75.0	-0.933837890625	-0.14990234375	1.9921875	6.564885496183206	4.557251908396947	-1.5954198473282444	0	0	0	18.05	263
2014-02-01_17:36:34_194692	1303715.890625	11.6	3.0	103.0	-88.0	-0.52685546875	0.08935546875	-0.75439453125	20.404580152671755	-3.7480916030534353	-0.7938931297709924	0	0	0	13.33	264
2014-02-01_17:36:34_307326	1314978.3125	11.7	54.0	197.0	-265.0	-0.4462890625	0.10888671875	0.71435546875	-13.068702290076336	32.31297709923664	-1.1984732824427482	0	0	0	14.42	264
2014-02-01_17:36:34_420074	1326253.921875	11.8	147.0	152.0	-455.0	-0.88330078125	-0.02880859375	1.5185546875	-3.145038167938931	4.297709923664122	-0.21374045801526717	0	0	0	16.58	264
2014-02-01_17:36:34_533174	1337564.296875	11.9	115.0	235.0	-258.0	-0.456787109375	-0.6689453125	1.733154296875	-8.396946564885496	-7.099236641221374	1.2900763358778626	0	0	0	21.44	265
2014-02-01_17:36:34_646095	1348856.3125	12.0	25.0	156.0	14.0	-0.436767578125	-0.39990234375	1.99993896484375	-14.419847328244275	-0.9083969465648855	-1.633587786259542	0	0	0	19.74	265
2014-02-01_17:36:34_759099	1360156.203125	12.1	84.0	217.0	-338.0	-0.404541015625	0.369873046875	1.89056396484375	11.374045801526718	3.7709923664122136	0.9312977099236641	0	0	0	21.91	265
2014-02-01_17:36:34_871801	1371426.515625	12.2	-39.0	157.0	46.0	-0.1826171875	0.359130859375	-0.532958984375	12.465648854961833	-0.3893129770992366	-2.3740458015267176	0	0	0	15.79	266
2014-02-01_17:36:34_985310	1382778.0	12.3	69.0	203.0	-272.0	-0.506103515625	-0.0859375	1.99993896484375	2.4732824427480917	1.0	-2.1068702290076335	0	0	0	29.29	266
2014-02-01_17:36:35_098148	1394069.09375	12.4	57.0	95.0	-186.0	-0.55126953125	-0.29736328125	1.85205078125	-0.12213740458015267	9.763358778625955	0.12213740458015267	0	0	0	19.43	267
2014-02-01_17:36:35_211012	1405347.515625	12.5	2.0	148.0	-120.0	-0.46044921875	-0.331298828125	1.99993896484375	-6.969465648854962	2.763358778625954	-2.3740458015267176	0	0	0	17.26	267
2014-02-01_17:36:35_323785	1416625.40625	12.6	4.0	158.0	1.0	-0.97412109375	-0.102783203125	0.989990234375	-7.3816793893129775	19.374045801526716	1.0458015267175573	0	0	0	17.21	267
2014-02-01_17:36:35_436310	1427876.71875	12.7	170.0	99.0	-343.0	-0.671630859375	0.052490234375	0.408447265625	-19.435114503816795	6.183206106870229	-0.732824427480916	0	0	0	15.18	268
2014-02-01_17:36:35_549400	1439186.59375	12.8	101.0	247.0	-390.0	-0.3681640625	0.1650390625	0.327392578125	7.793893129770993	-13.221374045801527	-1.2442748091603053	0	0	0	21.88	268
2014-02-01_17:36:35_662043	1450450.515625	12.9	157.0	141.0	-380.0	-0.80419921875	-0.085205078125	1.737548828125	0.31297709923664124	10.381679389312977	0.4198473282442748	0	0	0	13.82	269
2014-02-01_17:36:35_774840	1461730.5	13.0	55.0	168.0	-226.0	-0.16552734375	-0.034912109375	0.199462890625	-18.65648854961832	-10.48091603053435	-1.1984732824427482	0	0	0	14.76	269
2014-02-01_17:36:35_887288	1472975.796875	13.1	46.0	189.0	-267.0	-0.35400390625	-0.399658203125	1.98974609375	-1.251908396946565	-4.137404580152672	-1.5038167938931297	0	0	0	13.38	269
2014-02-01_17:36:36_000166	1484263.515625	13.2	71.0	171.0	-141.0	-1.029052734375	0.1650390625	0.62939453125	-9.290076335877863	12.122137404580153	2.7022900763358777	0	0	0	16.87	270
2014-02-01_17:36:36_112958	1495541.8125	13.3	175.0	108.0	-470.0	-0.719970703125	-0.0478515625	0.954345703125	-4.435114503816794	10.488549618320612	3.5801526717557253	0	0	0	18.24	270
2014-02-01_17:36:36_225716	1506818.296875	13.4	28.0	172.0	-93.0	-0.134521484375	0.34423828125	0.062255859375	6.183206106870229	1.5038167938931297	-1.2442748091603053	0	0	0	16.0	270
2014-02-01_17:36:36_338449	1518094.515625	13.5	119.0	219.0	-332.0	-0.5771484375	-0.094970703125	0.840087890625	-21.541984732824428	-11.320610687022901	-2.0	0	0	0	17.0	271
2014-02-01_17:36:36_450932	1529340.40625	13.6	97.0	149.0	-277.0	-0.504638671875	-0.125244140625	1.352294921875	-17.641221374045802	-1.2061068702290076	-0.22900763358778625	0	0	0	13.4	271
2014-02-01_17:36:36_563718	1540618.515625	13.7	76.0	239.0	-293.0	-0.4150390625	-0.67431640625	1.99993896484375	-0.816793893129771	6.412213740458015	1.7099236641221374	0	0	0	15.2	272
