datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_14:40:34_633398	58359.0	11.47	56.0	155.0	-231.0	0.0	-155.0	6.743398348628649e+17	2.7623460802928217e-13	-137564225826373.72	-0.04649999999999999
2014-01-12_14:40:34_651860	60204.796875	11.5	27.0	113.0	-257.0	0.0	-113.0	6.898845923814433e+17	-3.053119351863667e-13	-137564225828127.6	-0.0339
2014-01-12_14:40:34_669479	61967.078125	11.55	-35.0	167.0	-228.0	0.0	-167.0	7.128578180950328e+17	3.925439166631927e-13	-137564225829877.36	-0.0501
2014-01-12_14:40:34_687238	63747.59375	11.58	34.0	80.0	-212.0	0.0	-80.0	7.238629561615686e+17	-6.324318657267762e-13	-137564225831697.47	-0.023999999999999997
2014-01-12_14:40:34_705393	65558.5	11.63	61.0	180.0	-231.0	0.0	-180.0	7.486245168115881e+17	7.2693317898708e-13	-137564225833441.2	-0.05399999999999999
2014-01-12_14:40:34_723093	67328.59375	11.67	-43.0	127.0	-241.0	0.0	-127.0	7.660951734926597e+17	-3.8527458485820066e-13	-137564225835209.23	-0.038099999999999995
2014-01-12_14:40:34_740755	69098.0	11.72	20.0	152.0	-184.0	0.0	-152.0	7.870049358198834e+17	1.8173329474207178e-13	-137564225836997.53	-0.045599999999999995
2014-01-12_14:40:34_759095	70928.6875	11.75	3.0	118.0	-227.0	0.0	-118.0	8.03237514468856e+17	-2.4715728084606704e-13	-137564225838751.11	-0.035399999999999994
2014-01-12_14:40:34_776714	72690.984375	11.81	3.0	180.0	-209.0	0.0	-180.0	8.279990751201541e+17	4.5069857094871707e-13	-137564225840544.53	-0.05399999999999999
2014-01-12_14:40:34_794818	74501.203125	11.85	72.0	159.0	-244.0	0.0	-159.0	8.498717870290821e+17	-1.5265596757744013e-13	-137564225842314.42	-0.04769999999999999
2014-01-12_14:40:34_812538	76273.109375	11.91	50.0	179.0	-272.0	0.0	-179.0	8.744957834551684e+17	1.4538663578619608e-13	-137564225844057.44	-0.0537
2014-01-12_14:40:34_830289	78048.078125	11.95	-24.0	133.0	-224.0	0.0	-133.0	8.927918254926673e+17	-3.3438926230387916e-13	-137564225845855.95	-0.0399
2014-01-12_14:40:34_848050	79824.09375	12.0	-3.0	167.0	-226.0	0.0	-167.0	9.157650512092179e+17	2.47157280830153e-13	-137564225847608.64	-0.0501
2014-01-12_14:40:34_866078	81629.890625	12.06	62.0	219.0	-233.0	0.0	-219.0	9.458916166702304e+17	3.780052530295054e-13	-137564225849372.3	-0.0657
2014-01-12_14:40:34_884259	83444.40625	12.11	60.0	165.0	-265.0	0.0	-165.0	9.685897139356654e+17	-3.9254391660257153e-13	-137564225851121.62	-0.049499999999999995
2014-01-12_14:40:34_901980	85217.0	12.15	-24.0	139.0	-272.0	0.0	-139.0	9.877111413292197e+17	-1.890026265098937e-13	-137564225852908.88	-0.041699999999999994
2014-01-12_14:40:34_919670	86986.0	12.21	-11.0	197.0	-232.0	0.0	-197.0	1.0148112938225969e+18	4.216212437473313e-13	-137564225854706.16	-0.05909999999999999
2014-01-12_14:40:34_937361	88755.484375	12.27	57.0	203.0	-246.0	0.0	-203.0	1.0427368316714579e+18	4.361599073192701e-14	-137564225856458.31	-0.060899999999999996
2014-01-12_14:40:34_959401	90959.59375	12.3	-15.0	103.0	-154.0	0.0	-103.0	1.0569059469348536e+18	-7.2693317885619e-13	-137564225858210.7	-0.030899999999999997
2014-01-12_14:40:34_977136	92733.09375	12.34	60.0	125.0	-224.0	0.0	-125.0	1.0741014751673928e+18	1.5992529934591793e-13	-137564225860312.88	-0.0375
2014-01-12_14:40:34_995391	94558.5	12.38	5.0	113.0	-221.0	0.0	-113.0	1.0896462326898158e+18	-8.723198146024458e-14	-137564225862150.39	-0.0339
2014-01-12_14:40:35_013173	96336.609375	12.43	29.0	195.0	-264.0	0.0	-195.0	1.1164712567332764e+18	5.960852066374223e-13	-137564225863900.22	-0.058499999999999996
2014-01-12_14:40:35_030940	98113.484375	12.49	34.0	193.0	-257.0	0.0	-193.0	1.1430211523253583e+18	-1.4538663576331284e-14	-137564225865709.45	-0.05789999999999999
2014-01-12_14:40:35_048645	99883.390625	12.56	69.0	216.0	-205.0	0.0	-216.0	1.1727350251127314e+18	1.6719463112567236e-13	-137564225867468.08	-0.0648
2014-01-12_14:40:35_066885	101707.890625	12.61	-24.0	187.0	-179.0	0.0	-187.0	1.1984595353502774e+18	-2.1081062185140957e-13	-137564225869229.34	-0.0561
2014-01-12_14:40:35_084871	103506.09375	12.66	-5.0	152.0	-251.0	0.0	-152.0	1.2193692976826665e+18	-2.5442661257604667e-13	-137564225870981.55	-0.045599999999999995
2014-01-12_14:40:35_102780	105296.390625	12.72	26.0	217.0	-233.0	0.0	-217.0	1.2492207346970606e+18	4.725065662064657e-13	-137564225872784.39	-0.06509999999999999
2014-01-12_14:40:35_120418	107060.40625	12.81	-68.0	274.0	-195.0	0.0	-274.0	1.2869133325866993e+18	4.1435191189868103e-13	-137564225874593.92	-0.0822
