datetime	speed	x	y	z	d	speed_real
2014-01-05_19:50:40_560202	16.4	25.0	83.0	-248.0	0.0	282
2014-01-05_19:50:40_665474	16.6	25.0	83.0	-248.0	0.0	283
2014-01-05_19:50:40_770696	16.8	82.0	173.0	-179.0	0.0	283
2014-01-05_19:50:40_875770	17.0	82.0	173.0	-179.0	0.0	284
2014-01-05_19:50:40_981240	17.2	82.0	173.0	-179.0	0.0	285
2014-01-05_19:50:41_086614	17.4	-215.0	-163.0	-228.0	0.0	286
2014-01-05_19:50:41_192193	17.6	-215.0	-163.0	-228.0	0.0	286
2014-01-05_19:50:41_297229	17.8	-215.0	-163.0	-228.0	0.0	287
2014-01-05_19:50:41_402248	18.0	-20.0	79.0	-266.0	0.0	288
2014-01-05_19:50:41_508066	18.2	-20.0	79.0	-266.0	0.0	289
2014-01-05_19:50:41_613028	18.4	-20.0	79.0	-266.0	0.0	289
2014-01-05_19:50:41_718429	18.6	-71.0	143.0	-275.0	0.0	290
2014-01-05_19:50:41_823441	18.8	-71.0	143.0	-275.0	0.0	291
2014-01-05_19:50:41_929031	19.0	-71.0	143.0	-275.0	0.0	292
2014-01-05_19:50:42_034132	19.2	46.0	177.0	-150.0	0.0	292
2014-01-05_19:50:42_139256	19.4	46.0	177.0	-150.0	0.0	293
2014-01-05_19:50:42_244565	19.6	46.0	177.0	-150.0	0.0	294
2014-01-05_19:50:42_349617	19.8	-97.0	159.0	-111.0	0.0	295
2014-01-05_19:50:42_455176	20.0	-97.0	159.0	-111.0	0.0	295
2014-01-05_19:50:42_560518	20.2	-97.0	159.0	-111.0	0.0	296
2014-01-05_19:50:42_665516	20.4	60.0	169.0	-134.0	0.0	297
2014-01-05_19:50:42_770871	20.6	60.0	169.0	-134.0	0.0	298
2014-01-05_19:50:42_876509	20.8	60.0	169.0	-134.0	0.0	299
2014-01-05_19:50:42_981910	21.0	328.0	55.0	-298.0	0.0	299
2014-01-05_19:50:43_087214	21.2	328.0	55.0	-298.0	0.0	300
2014-01-05_19:50:43_192249	21.4	328.0	55.0	-298.0	0.0	301
2014-01-05_19:50:43_297209	21.6	511.0	435.0	-271.0	0.0	302
2014-01-05_19:50:43_402759	21.8	511.0	435.0	-271.0	0.0	302
2014-01-05_19:50:43_507832	22.0	511.0	435.0	-271.0	0.0	303
2014-01-05_19:50:43_612818	22.2	308.0	83.0	-512.0	0.0	304
2014-01-05_19:50:43_718591	22.4	308.0	83.0	-512.0	0.0	305
2014-01-05_19:50:43_823592	22.6	308.0	83.0	-512.0	0.0	305
2014-01-05_19:50:43_929008	22.8	-197.0	199.0	-128.0	0.0	306
2014-01-05_19:50:44_034512	23.0	-197.0	199.0	-128.0	0.0	307
2014-01-05_19:50:44_140068	23.2	-197.0	199.0	-128.0	0.0	308
2014-01-05_19:50:44_245519	23.4	202.0	108.0	-153.0	0.0	308
2014-01-05_19:50:44_350637	23.6	202.0	108.0	-153.0	0.0	309
2014-01-05_19:50:44_456191	23.8	202.0	108.0	-153.0	0.0	310
2014-01-05_19:50:44_561766	24.0	-28.0	99.0	-260.0	0.0	311
2014-01-05_19:50:44_667331	24.2	-28.0	99.0	-260.0	0.0	311
2014-01-05_19:50:44_772428	24.4	-28.0	99.0	-260.0	0.0	312
2014-01-05_19:50:44_878333	24.6	-13.0	123.0	-252.0	0.0	313
2014-01-05_19:50:44_983483	24.8	-13.0	123.0	-252.0	0.0	314
2014-01-05_19:50:45_088975	25.0	-13.0	123.0	-252.0	0.0	314
2014-01-05_19:50:45_194602	25.2	39.0	88.0	-382.0	0.0	315
2014-01-05_19:50:45_300180	25.4	39.0	88.0	-382.0	0.0	316
2014-01-05_19:50:45_405251	25.6	98.0	169.0	-149.0	0.0	317
2014-01-05_19:50:45_510551	25.8	98.0	169.0	-149.0	0.0	318
2014-01-05_19:50:45_615529	26.0	98.0	169.0	-149.0	0.0	318
2014-01-05_19:50:45_720822	26.2	56.0	160.0	-270.0	0.0	319
2014-01-05_19:50:45_826181	26.4	56.0	160.0	-270.0	0.0	320
2014-01-05_19:50:45_931482	26.6	56.0	160.0	-270.0	0.0	321
2014-01-05_19:50:46_036810	26.8	93.0	174.0	-254.0	0.0	321
2014-01-05_19:50:46_141935	27.0	93.0	174.0	-254.0	0.0	322
2014-01-05_19:50:46_246943	27.2	93.0	174.0	-254.0	0.0	323
2014-01-05_19:50:46_352834	27.4	54.0	102.0	-266.0	0.0	324
2014-01-05_19:50:46_457957	27.6	54.0	102.0	-266.0	0.0	324
2014-01-05_19:50:46_563450	27.8	54.0	102.0	-266.0	0.0	325
2014-01-05_19:50:46_668820	28.0	89.0	129.0	-246.0	0.0	326
2014-01-05_19:50:46_774226	28.2	89.0	129.0	-246.0	0.0	327
2014-01-05_19:50:46_879295	28.4	89.0	129.0	-246.0	0.0	327
2014-01-05_19:50:46_984344	28.6	-78.0	40.0	-163.0	0.0	328
2014-01-05_19:50:47_089810	28.8	-78.0	40.0	-163.0	0.0	329
2014-01-05_19:50:47_194818	29.0	-78.0	40.0	-163.0	0.0	330
2014-01-05_19:50:47_299822	29.2	232.0	152.0	-351.0	0.0	330
2014-01-05_19:50:47_404893	29.4	232.0	152.0	-351.0	0.0	331
2014-01-05_19:50:47_509944	29.6	232.0	152.0	-351.0	0.0	332
2014-01-05_19:50:47_615805	29.8	185.0	121.0	-289.0	0.0	333
2014-01-05_19:50:47_721631	30.0	185.0	121.0	-289.0	0.0	333
2014-01-05_19:50:47_827465	30.2	185.0	121.0	-289.0	0.0	334
2014-01-05_19:50:47_932824	30.4	-77.0	160.0	-69.0	0.0	335
2014-01-05_19:50:48_038382	30.6	-77.0	160.0	-69.0	0.0	336
2014-01-05_19:50:48_143383	30.8	-77.0	160.0	-69.0	0.0	337
2014-01-05_19:50:48_248548	31.0	-23.0	29.0	-246.0	0.0	337
2014-01-05_19:50:48_353565	31.2	-23.0	29.0	-246.0	0.0	338
2014-01-05_19:50:48_459055	31.4	-23.0	29.0	-246.0	0.0	339
2014-01-05_19:50:48_564499	31.6	-114.0	27.0	-301.0	0.0	340
2014-01-05_19:50:48_669603	31.8	-114.0	27.0	-301.0	0.0	340
2014-01-05_19:50:48_774949	32.0	-114.0	27.0	-301.0	0.0	341
2014-01-05_19:50:48_879961	32.2	-83.0	163.0	-137.0	0.0	342
2014-01-05_19:50:48_985002	32.4	-83.0	163.0	-137.0	0.0	343
2014-01-05_19:50:49_090816	32.6	-83.0	163.0	-137.0	0.0	343
2014-01-05_19:50:49_196206	32.8	238.0	66.0	-429.0	0.0	344
2014-01-05_19:50:49_301383	33.0	238.0	66.0	-429.0	0.0	345
2014-01-05_19:50:49_407567	33.2	238.0	66.0	-429.0	0.0	346
2014-01-05_19:50:49_512953	33.2	-106.0	135.0	-244.0	0.0	346
2014-01-05_19:50:49_618023	33.2	-106.0	135.0	-244.0	0.0	346
2014-01-05_19:50:49_723080	33.2	-106.0	135.0	-244.0	0.0	346
2014-01-05_19:50:49_828676	33.2	7.0	37.0	-146.0	0.0	346
2014-01-05_19:50:49_934037	33.2	7.0	37.0	-146.0	0.0	346
2014-01-05_19:50:50_039578	33.2	7.0	37.0	-146.0	0.0	346
2014-01-05_19:50:50_144790	33.2	-200.0	158.0	-103.0	0.0	346
2014-01-05_19:50:50_249862	33.2	-200.0	158.0	-103.0	0.0	346
2014-01-05_19:50:50_355124	33.2	-200.0	158.0	-103.0	0.0	346
2014-01-05_19:50:50_460239	33.2	-112.0	93.0	-208.0	0.0	346
2014-01-05_19:50:50_565286	33.2	-112.0	93.0	-208.0	0.0	346
2014-01-05_19:50:50_670494	33.2	-112.0	93.0	-208.0	0.0	346
2014-01-05_19:50:50_775506	33.2	-143.0	91.0	-48.0	0.0	346
2014-01-05_19:50:50_880530	33.2	-143.0	91.0	-48.0	0.0	346
2014-01-05_19:50:50_985532	33.2	-143.0	91.0	-48.0	0.0	346
2014-01-05_19:50:51_091152	33.2	119.0	127.0	-290.0	0.0	346
2014-01-05_19:50:51_196203	33.2	119.0	127.0	-290.0	0.0	346
2014-01-05_19:50:51_301277	33.2	119.0	127.0	-290.0	0.0	346
2014-01-05_19:50:51_407325	33.2	-5.0	8.0	-273.0	0.0	346
2014-01-05_19:50:51_513310	33.2	-5.0	8.0	-273.0	0.0	346
2014-01-05_19:50:51_618989	33.2	-5.0	8.0	-273.0	0.0	346
2014-01-05_19:50:51_724359	33.2	215.0	44.0	-393.0	0.0	346
2014-01-05_19:50:51_829502	33.2	215.0	44.0	-393.0	0.0	346
2014-01-05_19:50:51_935092	33.2	215.0	44.0	-393.0	0.0	346
2014-01-05_19:50:52_040495	33.2	261.0	96.0	-445.0	0.0	346
2014-01-05_19:50:52_145893	33.2	261.0	96.0	-445.0	0.0	346
2014-01-05_19:50:52_251260	33.2	261.0	96.0	-445.0	0.0	346
2014-01-05_19:50:52_356644	33.2	-133.0	73.0	-95.0	0.0	346
2014-01-05_19:50:52_461681	33.2	-133.0	73.0	-95.0	0.0	346
2014-01-05_19:50:52_567162	33.2	-51.0	129.0	-213.0	0.0	346
2014-01-05_19:50:52_672185	33.2	-51.0	129.0	-213.0	0.0	346
2014-01-05_19:50:52_777965	33.2	-51.0	129.0	-213.0	0.0	346
2014-01-05_19:50:52_883285	33.2	-95.0	15.0	-332.0	0.0	346
2014-01-05_19:50:52_988921	33.2	-95.0	15.0	-332.0	0.0	346
2014-01-05_19:50:53_093938	33.2	-95.0	15.0	-332.0	0.0	346
2014-01-05_19:50:53_199369	33.2	30.0	120.0	-209.0	0.0	346
2014-01-05_19:50:53_304624	33.2	30.0	120.0	-209.0	0.0	346
2014-01-05_19:50:53_409888	33.2	30.0	120.0	-209.0	0.0	346
2014-01-05_19:50:53_515227	33.2	-80.0	148.0	-100.0	0.0	346
2014-01-05_19:50:53_620976	33.2	-80.0	148.0	-100.0	0.0	346
2014-01-05_19:50:53_726528	33.2	-80.0	148.0	-100.0	0.0	346
2014-01-05_19:50:53_831569	33.2	-194.0	78.0	-3.0	0.0	346
2014-01-05_19:50:53_936602	33.2	-194.0	78.0	-3.0	0.0	346
2014-01-05_19:50:54_042111	33.2	-194.0	78.0	-3.0	0.0	346
2014-01-05_19:50:54_147274	33.2	133.0	148.0	-252.0	0.0	346
2014-01-05_19:50:54_252361	33.2	133.0	148.0	-252.0	0.0	346
2014-01-05_19:50:54_357405	33.2	133.0	148.0	-252.0	0.0	346
2014-01-05_19:50:54_462898	33.2	-138.0	109.0	-214.0	0.0	346
2014-01-05_19:50:54_567981	33.2	-138.0	109.0	-214.0	0.0	346
2014-01-05_19:50:54_673133	33.2	-138.0	109.0	-214.0	0.0	346
2014-01-05_19:50:54_778603	33.2	156.0	-60.0	-229.0	0.0	346
2014-01-05_19:50:54_884052	33.2	156.0	-60.0	-229.0	0.0	346
2014-01-05_19:50:54_989234	33.2	156.0	-60.0	-229.0	0.0	346
2014-01-05_19:50:55_094621	33.2	-401.0	27.0	14.0	0.0	346
2014-01-05_19:50:55_199991	33.2	-401.0	27.0	14.0	0.0	346
2014-01-05_19:50:55_304957	33.2	-401.0	27.0	14.0	0.0	346
2014-01-05_19:50:55_410379	33.2	-97.0	86.0	-284.0	0.0	346
2014-01-05_19:50:55_515781	33.2	-97.0	86.0	-284.0	0.0	346
2014-01-05_19:50:55_621610	33.2	-97.0	86.0	-284.0	0.0	346
2014-01-05_19:50:55_726624	33.2	150.0	171.0	-289.0	0.0	346
2014-01-05_19:50:55_831936	33.2	150.0	171.0	-289.0	0.0	346
2014-01-05_19:50:55_936997	33.2	150.0	171.0	-289.0	0.0	346
2014-01-05_19:50:56_041998	33.2	198.0	211.0	-443.0	0.0	346
2014-01-05_19:50:56_147206	33.2	198.0	211.0	-443.0	0.0	346
2014-01-05_19:50:56_252283	33.2	198.0	211.0	-443.0	0.0	346
2014-01-05_19:50:56_357746	33.2	121.0	61.0	-254.0	0.0	346
2014-01-05_19:50:56_463414	33.2	121.0	61.0	-254.0	0.0	346
2014-01-05_19:50:56_568704	33.2	121.0	61.0	-254.0	0.0	346
2014-01-05_19:50:56_673677	33.2	137.0	-9.0	-298.0	0.0	346
2014-01-05_19:50:56_779840	33.2	137.0	-9.0	-298.0	0.0	346
2014-01-05_19:50:56_885011	33.2	137.0	-9.0	-298.0	0.0	346
2014-01-05_19:50:56_990324	33.2	-205.0	-41.0	-186.0	0.0	346
2014-01-05_19:50:57_095616	33.2	-205.0	-41.0	-186.0	0.0	346
2014-01-05_19:50:57_201145	33.2	-205.0	-41.0	-186.0	0.0	346
2014-01-05_19:50:57_306705	33.2	131.0	108.0	-166.0	0.0	346
2014-01-05_19:50:57_412267	33.2	131.0	108.0	-166.0	0.0	346
2014-01-05_19:50:57_517395	33.2	131.0	108.0	-166.0	0.0	346
2014-01-05_19:50:57_622393	33.2	-46.0	98.0	-197.0	0.0	346
2014-01-05_19:50:57_727491	33.2	-46.0	98.0	-197.0	0.0	346
2014-01-05_19:50:57_832805	33.2	-46.0	98.0	-197.0	0.0	346
2014-01-05_19:50:57_937942	33.2	-115.0	80.0	-14.0	0.0	346
2014-01-05_19:50:58_042988	33.2	-115.0	80.0	-14.0	0.0	346
2014-01-05_19:50:58_148760	33.2	-115.0	80.0	-14.0	0.0	346
2014-01-05_19:50:58_253995	33.2	-298.0	120.0	-64.0	0.0	346
2014-01-05_19:50:58_359101	33.2	-298.0	120.0	-64.0	0.0	346
2014-01-05_19:50:58_464578	33.2	-298.0	120.0	-64.0	0.0	346
2014-01-05_19:50:58_569414	33.2	145.0	147.0	-351.0	0.0	346
2014-01-05_19:50:58_674454	33.2	145.0	147.0	-351.0	0.0	346
2014-01-05_19:50:58_779606	33.2	145.0	147.0	-351.0	0.0	346
2014-01-05_19:50:58_885181	33.2	22.0	116.0	-301.0	0.0	346
2014-01-05_19:50:58_990243	33.2	22.0	116.0	-301.0	0.0	346
2014-01-05_19:50:59_095517	33.2	22.0	116.0	-301.0	0.0	346
2014-01-05_19:50:59_200642	33.2	257.0	103.0	-280.0	0.0	346
2014-01-05_19:50:59_306131	33.2	257.0	103.0	-280.0	0.0	346
2014-01-05_19:50:59_411832	33.2	257.0	103.0	-280.0	0.0	346
2014-01-05_19:50:59_517274	33.2	-75.0	151.0	-248.0	0.0	346
2014-01-05_19:50:59_622600	33.2	-75.0	151.0	-248.0	0.0	346
2014-01-05_19:50:59_727803	33.2	-230.0	38.0	-183.0	0.0	346
2014-01-05_19:50:59_832837	33.2	-230.0	38.0	-183.0	0.0	346
2014-01-05_19:50:59_938317	33.2	-230.0	38.0	-183.0	0.0	346
2014-01-05_19:51:00_043783	33.2	31.0	95.0	-356.0	0.0	346
2014-01-05_19:51:00_149574	33.2	31.0	95.0	-356.0	0.0	346
2014-01-05_19:51:00_254920	33.2	31.0	95.0	-356.0	0.0	346
2014-01-05_19:51:00_360239	33.2	-171.0	83.0	-196.0	0.0	346
2014-01-05_19:51:00_465407	33.2	-171.0	83.0	-196.0	0.0	346
2014-01-05_19:51:00_571244	33.2	-171.0	83.0	-196.0	0.0	346
2014-01-05_19:51:00_676777	33.2	190.0	-10.0	-447.0	0.0	346
2014-01-05_19:51:00_782198	33.2	190.0	-10.0	-447.0	0.0	346
2014-01-05_19:51:00_887560	33.2	190.0	-10.0	-447.0	0.0	346
2014-01-05_19:51:00_992606	33.2	-133.0	-13.0	-316.0	0.0	346
2014-01-05_19:51:01_098009	33.2	-133.0	-13.0	-316.0	0.0	346
2014-01-05_19:51:01_203024	33.2	-133.0	-13.0	-316.0	0.0	346
2014-01-05_19:51:01_308691	33.2	-433.0	-35.0	-189.0	0.0	346
2014-01-05_19:51:01_413703	33.2	-433.0	-35.0	-189.0	0.0	346
2014-01-05_19:51:01_519182	33.2	-433.0	-35.0	-189.0	0.0	346
2014-01-05_19:51:01_624180	33.2	287.0	84.0	-368.0	0.0	346
2014-01-05_19:51:01_729285	33.2	287.0	84.0	-368.0	0.0	346
2014-01-05_19:51:01_834581	33.2	287.0	84.0	-368.0	0.0	346
2014-01-05_19:51:01_944444	33.2	-17.0	75.0	-243.0	0.0	346
2014-01-05_19:51:02_048969	33.2	-17.0	75.0	-243.0	0.0	346
2014-01-05_19:51:02_153183	33.2	-17.0	75.0	-243.0	0.0	346
2014-01-05_19:51:02_258358	33.2	254.0	76.0	-344.0	0.0	346
2014-01-05_19:51:02_363824	33.2	254.0	76.0	-344.0	0.0	346
2014-01-05_19:51:02_469153	33.2	254.0	76.0	-344.0	0.0	346
2014-01-05_19:51:02_574572	33.2	-4.0	48.0	-184.0	0.0	346
2014-01-05_19:51:02_680040	33.2	-4.0	48.0	-184.0	0.0	346
2014-01-05_19:51:02_785412	33.2	-4.0	48.0	-184.0	0.0	346
2014-01-05_19:51:02_890452	33.2	156.0	155.0	-397.0	0.0	346
2014-01-05_19:51:02_995777	33.2	156.0	155.0	-397.0	0.0	346
2014-01-05_19:51:03_101172	33.2	156.0	155.0	-397.0	0.0	346
2014-01-05_19:51:03_206258	33.2	-43.0	197.0	-177.0	0.0	346
2014-01-05_19:51:03_312062	33.2	-43.0	197.0	-177.0	0.0	346
2014-01-05_19:51:03_417012	33.2	-43.0	197.0	-177.0	0.0	346
2014-01-05_19:51:03_522472	33.2	182.0	185.0	-143.0	0.0	346
2014-01-05_19:51:03_627989	33.2	182.0	185.0	-143.0	0.0	346
2014-01-05_19:51:03_733025	33.2	182.0	185.0	-143.0	0.0	346
2014-01-05_19:51:03_838649	33.2	273.0	84.0	-126.0	0.0	346
2014-01-05_19:51:03_943670	33.2	273.0	84.0	-126.0	0.0	346
2014-01-05_19:51:04_048763	33.2	273.0	84.0	-126.0	0.0	346
2014-01-05_19:51:04_153920	33.2	262.0	152.0	-183.0	0.0	346
2014-01-05_19:51:04_259602	33.2	262.0	152.0	-183.0	0.0	346
2014-01-05_19:51:04_364679	33.2	262.0	152.0	-183.0	0.0	346
2014-01-05_19:51:04_469927	33.2	255.0	100.0	-143.0	0.0	346
2014-01-05_19:51:04_574960	33.2	255.0	100.0	-143.0	0.0	346
2014-01-05_19:51:04_680297	33.2	255.0	100.0	-143.0	0.0	346
2014-01-05_19:51:04_785290	33.2	-31.0	115.0	-161.0	0.0	346
2014-01-05_19:51:04_890337	33.2	-31.0	115.0	-161.0	0.0	346
2014-01-05_19:51:04_995449	33.2	-31.0	115.0	-161.0	0.0	346
2014-01-05_19:51:05_100450	33.2	251.0	213.0	-422.0	0.0	346
2014-01-05_19:51:05_206132	33.2	251.0	213.0	-422.0	0.0	346
2014-01-05_19:51:05_311246	33.2	251.0	213.0	-422.0	0.0	346
2014-01-05_19:51:05_416232	33.2	374.0	32.0	-419.0	0.0	346
2014-01-05_19:51:05_521467	33.2	374.0	32.0	-419.0	0.0	346
2014-01-05_19:51:05_625732	33.2	374.0	32.0	-419.0	0.0	346
2014-01-05_19:51:05_730485	33.2	-82.0	74.0	-345.0	0.0	346
2014-01-05_19:51:05_835779	33.2	-82.0	74.0	-345.0	0.0	346
2014-01-05_19:51:05_940901	33.2	-82.0	74.0	-345.0	0.0	346
2014-01-05_19:51:06_045997	33.2	343.0	218.0	-152.0	0.0	346
2014-01-05_19:51:06_151352	33.2	343.0	218.0	-152.0	0.0	346
2014-01-05_19:51:06_256379	33.2	343.0	218.0	-152.0	0.0	346
2014-01-05_19:51:06_361407	33.2	25.0	-13.0	-284.0	0.0	346
2014-01-05_19:51:06_467020	33.2	25.0	-13.0	-284.0	0.0	346
2014-01-05_19:51:06_572445	33.2	251.0	275.0	-355.0	0.0	346
2014-01-05_19:51:06_677838	33.2	251.0	275.0	-355.0	0.0	346
2014-01-05_19:51:06_782951	33.2	251.0	275.0	-355.0	0.0	346
2014-01-05_19:51:06_888930	33.2	192.0	62.0	-270.0	0.0	346
2014-01-05_19:51:06_994296	33.2	192.0	62.0	-270.0	0.0	346
2014-01-05_19:51:07_099531	33.2	192.0	62.0	-270.0	0.0	346
2014-01-05_19:51:07_204833	33.2	50.0	143.0	-339.0	0.0	346
2014-01-05_19:51:07_310481	33.2	50.0	143.0	-339.0	0.0	346
2014-01-05_19:51:07_415789	33.2	50.0	143.0	-339.0	0.0	346
2014-01-05_19:51:07_520804	33.2	-117.0	110.0	-194.0	0.0	346
2014-01-05_19:51:07_625950	33.2	-117.0	110.0	-194.0	0.0	346
2014-01-05_19:51:07_731808	33.2	-117.0	110.0	-194.0	0.0	346
2014-01-05_19:51:07_836817	33.2	22.0	99.0	-84.0	0.0	346
2014-01-05_19:51:07_941905	33.2	22.0	99.0	-84.0	0.0	346
2014-01-05_19:51:08_046977	33.2	22.0	99.0	-84.0	0.0	346
2014-01-05_19:51:08_152121	33.2	74.0	179.0	-156.0	0.0	346
2014-01-05_19:51:08_257162	33.2	74.0	179.0	-156.0	0.0	346
2014-01-05_19:51:08_362195	33.2	74.0	179.0	-156.0	0.0	346
2014-01-05_19:51:08_467561	33.2	355.0	161.0	-319.0	0.0	346
2014-01-05_19:51:08_572632	33.2	355.0	161.0	-319.0	0.0	346
2014-01-05_19:51:08_678165	33.2	355.0	161.0	-319.0	0.0	346
2014-01-05_19:51:08_783597	33.2	-56.0	138.0	-90.0	0.0	346
2014-01-05_19:51:08_888680	33.2	-56.0	138.0	-90.0	0.0	346
2014-01-05_19:51:08_993860	33.2	-56.0	138.0	-90.0	0.0	346
2014-01-05_19:51:09_098954	33.2	-88.0	77.0	-165.0	0.0	346
