datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:08:36_376950	377754.625	22.0	-8.0	60.0	-381.0	0.0	-60.0	-65731.681640625	0.3814541342380097	18.350830078125	-3.2895459366178263
2014-01-12_15:08:36_394589	379518.609375	22.0	-44.0	55.0	-299.0	0.0	-55.0	-66700.66723632812	0.2838019483668916	17.617919921875	-3.3377549816215693
2014-01-12_15:08:36_412154	381275.203125	22.0	8.0	103.0	-220.0	0.0	-103.0	-68509.0263671875	-2.7339702140085937	17.556884765625	-3.430874715380776
2014-01-12_15:08:36_429404	383000.015625	22.0	63.0	83.0	-382.0	0.0	-83.0	-69958.87182617188	1.1449496149491956	17.468017578125	-3.501979096347099
2014-01-12_15:08:36_446781	384737.609375	22.0	131.0	-11.0	-173.0	0.0	11.0	-69769.5810546875	5.462495566432574	17.208251953125	-3.4873828031777316
2014-01-12_15:08:36_464931	386552.40625	22.0	-111.0	96.0	-228.0	0.0	-96.0	-71472.9013671875	-6.0305744754041966	17.742919921875	-3.5790481258069153
2014-01-12_15:08:36_482551	388317.515625	22.0	73.0	23.0	-397.0	0.0	-23.0	-71881.70166015625	4.107139913738633	17.77392578125	-3.5948243690164388
2014-01-12_15:08:36_500073	390066.59375	22.0	66.0	24.0	-150.0	0.0	-24.0	-72301.55517578125	-0.057162793943200056	17.493896484375	-3.6162834750684567
2014-01-12_15:08:36_517509	391810.609375	22.0	-100.0	117.0	-230.0	0.0	-117.0	-74343.28515625	-5.329304121547889	17.45068359375	-3.723547188224655
2014-01-12_15:08:36_534815	393541.0	22.0	198.0	-28.0	-507.0	0.0	28.0	-73856.361328125	8.338059806261407	17.39013671875	-3.690584260425624
2014-01-12_15:08:36_552364	395296.3125	22.0	-19.0	98.0	-164.0	0.0	-98.0	-75554.01513671875	-7.273567754210415	17.322998046875	-3.783328113611359
2014-01-12_15:08:36_569879	397047.3125	22.0	-37.0	92.0	-198.0	0.0	-92.0	-77159.11865234375	0.34390305337102234	17.44677734375	-3.86252154231185
2014-01-12_15:08:36_587784	398837.703125	22.0	115.0	28.0	-186.0	0.0	-28.0	-77647.53271484375	3.6690180270966297	17.443359375	-3.883409733939478
2014-01-12_15:08:36_605293	400595.8125	22.0	-131.0	-13.0	-159.0	0.0	13.0	-77415.02758789062	2.292422567126691	17.885009765625	-3.8698721371378193
2014-01-12_15:08:36_622895	402348.8125	22.0	29.0	20.0	-142.0	0.0	-20.0	-77764.80786132812	-1.8868988622879876	17.489013671875	-3.889429082952635
2014-01-12_15:08:36_640653	404125.3125	22.0	47.0	92.0	-225.0	0.0	-92.0	-79372.22485351562	-4.1208970865646615	17.471923828125	-3.9736233323844377
2014-01-12_15:08:36_658203	405879.8125	22.0	-8.0	24.0	-167.0	0.0	-24.0	-79797.48071289062	3.8376896261901154	17.718994140625	-3.990690266681912
2014-01-12_15:08:36_675651	407624.90625	22.0	143.0	-1.0	-160.0	0.0	1.0	-79779.97045898438	1.4277348651738657	17.51025390625	-3.988805749462702
2014-01-12_15:08:36_693154	409374.8125	22.0	-59.0	104.0	-280.0	0.0	-104.0	-81592.04858398438	-6.026230243246273	17.423828125	-4.085405052223543
2014-01-12_15:08:36_710421	411109.5	22.0	3.0	35.0	-195.0	0.0	-35.0	-82201.3955078125	3.9632595251784437	17.409912109375	-4.1114234494381074
2014-01-12_15:08:36_728037	412863.296875	22.0	2.0	38.0	-371.0	0.0	-38.0	-82858.84375	-0.17339768012869358	17.30126953125	-4.144859527268013
2014-01-12_15:08:36_745784	414638.109375	22.0	-71.0	61.0	-297.0	0.0	-61.0	-83927.44580078125	-1.3129302896005797	17.51806640625	-4.199553583068022
2014-01-12_15:08:36_763160	416375.40625	22.0	36.0	34.0	-287.0	0.0	-34.0	-84528.87060546875	1.5263753553979076	17.68896484375	-4.227990892737897
2014-01-12_15:08:36_780713	418130.015625	22.0	5.0	38.0	-352.0	0.0	-38.0	-85187.404296875	-0.23081582914218898	17.329833984375	-4.261293296426665
2014-01-12_15:08:36_798399	419906.5	22.0	-9.0	73.0	-327.0	0.0	-73.0	-86462.72998046875	-2.0034098214036167	17.47021484375	-4.326986840005579
2014-01-12_15:08:36_815986	421658.109375	22.0	26.0	11.0	-293.0	0.0	-11.0	-86657.55297851562	3.500613412364739	17.711181640625	-4.333077587584545
2014-01-12_15:08:36_833301	423389.203125	22.0	-25.0	-64.0	-426.0	0.0	64.0	-85539.08422851562	4.291581682545892	17.47607421875	-4.273325053257527
2014-01-12_15:08:36_850797	425139.3125	22.0	-62.0	19.0	-231.0	0.0	-19.0	-85866.81103515625	-4.811934721376909	17.248779296875	-4.29477174522995
2014-01-12_15:08:36_868954	426954.921875	22.0	-42.0	32.0	-191.0	0.0	-32.0	-86427.47509765625	-0.7419772869783321	17.520751953125	-4.32304795261151
2014-01-12_15:08:36_886419	428712.015625	22.0	111.0	-88.0	-436.0	0.0	88.0	-84838.64111328125	6.646383513853394	18.054931640625	-4.236867417312677
2014-01-12_15:08:36_903961	430455.609375	22.0	37.0	-54.0	-270.0	0.0	54.0	-83892.4150390625	-1.9403396820531398	17.522705078125	-4.192114785921331
2014-01-12_15:08:36_921381	432198.0	22.0	-96.0	67.0	-186.0	0.0	-67.0	-85058.40478515625	-6.952891333015348	17.40283203125	-4.256965528391114
2014-01-12_15:08:36_938865	433946.390625	22.0	107.0	-74.0	-424.0	0.0	74.0	-83774.876953125	8.12915757618411	17.344970703125	-4.184230931898632
2014-01-12_15:08:36_956387	435698.421875	22.0	36.0	41.0	-182.0	0.0	-41.0	-84493.03759765625	-6.56538343601037	17.51611328125	-4.227358418226413
2014-01-12_15:08:36_976073	437666.796875	22.0	-118.0	77.0	-209.0	0.0	-77.0	-85832.84887695312	-2.0689480995075136	17.400146484375	-4.295699338657608
2014-01-12_15:08:36_993443	439403.921875	22.0	180.0	-42.0	-426.0	0.0	42.0	-85007.51196289062	6.0557087836998384	19.65087890625	-4.247670027266161
2014-01-12_15:08:37_011013	441161.515625	22.0	63.0	-58.0	-414.0	0.0	58.0	-84002.89135742188	0.9237317997942126	17.321044921875	-4.197152194691114
2014-01-12_15:08:37_028503	442910.40625	22.0	-99.0	48.0	-217.0	0.0	-48.0	-84842.56323242188	-6.0595098531792555	17.4931640625	-4.2451341126064115
2014-01-12_15:08:37_045990	444658.90625	22.0	109.0	5.0	-348.0	0.0	-5.0	-84929.5126953125	2.472700725827963	17.389892578125	-4.246478364693043
2014-01-12_15:08:37_063716	446430.90625	22.0	-46.0	-22.0	-155.0	0.0	22.0	-84545.4580078125	1.5466547326023719	17.45703125	-4.226018234917365
2014-01-12_15:08:37_081466	448205.5	22.0	121.0	-8.0	-179.0	0.0	8.0	-84403.7783203125	-0.7905155776123518	17.7099609375	-4.219867967573387
2014-01-12_15:08:37_099013	449961.40625	22.0	66.0	-13.0	-214.0	0.0	13.0	-84174.6279296875	0.2836565096952909	17.626953125	-4.208053030833406
2014-01-12_15:08:37_116580	451717.109375	22.0	-81.0	41.0	-184.0	0.0	-41.0	-84894.50024414062	-3.075545420415201	17.557861328125	-4.247082566749073
2014-01-12_15:08:37_133998	453459.40625	22.0	122.0	-29.0	-191.0	0.0	29.0	-84388.24633789062	4.009845603043186	17.45703125	-4.217561332334227
2014-01-12_15:08:37_151567	455216.8125	22.0	-92.0	50.0	-164.0	0.0	-50.0	-85257.99731445312	-4.541529824561404	17.39501953125	-4.265854018705113
2014-01-12_15:08:37_168952	456958.421875	22.0	5.0	-36.0	-201.0	0.0	36.0	-84627.41723632812	4.909765004320798	17.51611328125	-4.229079885315975
2014-01-12_15:08:37_186668	458726.21875	22.0	139.0	-68.0	-137.0	0.0	68.0	-83444.75512695312	1.8399168982846235	17.39208984375	-4.168653764657828
2014-01-12_15:08:37_204207	460483.6875	22.0	-38.0	16.0	-272.0	0.0	-16.0	-83726.62622070312	-4.7681370307238184	17.616943359375	-4.187608124738229
2014-01-12_15:08:37_221629	462222.703125	22.0	167.0	-13.0	-185.0	0.0	13.0	-83499.30712890625	1.6584616673414965	17.486083984375	-4.174149510278578
2014-01-12_15:08:37_239196	463979.0	22.0	12.0	-13.0	-194.0	0.0	13.0	-83274.09545898438	0.0	17.323974609375	-4.163054772949219
2014-01-12_15:08:37_256674	465727.5	22.0	33.0	-118.0	-238.0	0.0	118.0	-81206.15698242188	5.991474185729013	17.52490234375	-4.053808701702522
2014-01-12_15:08:37_274327	467491.90625	22.0	93.0	-39.0	-102.0	0.0	39.0	-80525.98974609375	-4.529768320851123	17.440185546875	-4.024802464136773
2014-01-12_15:08:37_291721	469231.703125	22.0	-17.0	-53.0	-198.0	0.0	53.0	-79593.66333007812	0.7958586040831055	17.591064453125	-3.976953580643498
2014-01-12_15:08:37_309428	471002.90625	22.0	79.0	-64.0	-309.0	0.0	64.0	-78483.25708007812	0.6340021951425435	17.35009765625	-3.920899453784392
2014-01-12_15:08:37_326913	472751.40625	22.0	-59.0	15.0	-125.0	0.0	-15.0	-78747.97631835938	-4.4764408045818005	17.64794921875	-3.9385964599984273
2014-01-12_15:08:37_344459	474505.5	22.0	176.0	-111.0	-422.0	0.0	111.0	-76811.79052734375	7.2234803420717455	17.443115234375	-3.8343171783329804
2014-01-12_15:08:37_361982	476258.203125	22.0	29.0	-84.0	-434.0	0.0	84.0	-75342.48779296875	-1.543589314127795	17.49169921875	-3.7630787485798507
2014-01-12_15:08:37_379717	478031.109375	22.0	-57.0	-48.0	-257.0	0.0	48.0	-74503.98779296875	-2.0608228980322005	17.46875	-3.723005471938241
2014-01-12_15:08:37_397311	479790.5	22.0	140.0	-68.0	-221.0	0.0	68.0	-73300.45751953125	1.1300089661355956	17.698974609375	-3.661509875079949
2014-01-12_15:08:37_414868	481546.109375	22.0	24.0	-59.0	-506.0	0.0	59.0	-72267.20849609375	-0.5139128980092567	17.5126953125	-3.610461816094489
2014-01-12_15:08:37_432366	483295.796875	22.0	-31.0	-75.0	-238.0	0.0	75.0	-70948.18994140625	0.9097673385529458	17.5869140625	-3.543568520336457
2014-01-12_15:08:37_449898	485048.921875	22.0	-53.0	26.0	-193.0	0.0	-26.0	-71399.83203125	-5.814338519486725	17.370849609375	-3.571873035414449
2014-01-12_15:08:37_467330	486792.015625	22.0	103.0	-79.0	-482.0	0.0	79.0	-70018.27709960938	6.004104368220463	17.488037109375	-3.4963634445436464
2014-01-12_15:08:37_485638	488623.21875	22.0	49.0	14.0	-139.0	0.0	-14.0	-70261.93041992188	-5.343657941250736	17.40380859375	-3.514330886790219
2014-01-12_15:08:37_502871	490346.8125	22.0	-85.0	-49.0	-210.0	0.0	49.0	-69369.19970703125	3.457929648241206	18.218994140625	-3.4656641923867384
2014-01-12_15:08:37_520527	492112.40625	22.0	123.0	-56.0	-319.0	0.0	56.0	-68404.44384765625	0.40632041380287676	17.227783203125	-3.417381560341432
2014-01-12_15:08:37_537990	493858.8125	22.0	-6.0	-48.0	-150.0	0.0	48.0	-67560.65869140625	-0.4550921489382387	17.578857421875	-3.3756784437852065
2014-01-12_15:08:37_555544	495614.09375	22.0	125.0	17.0	-176.0	0.0	-17.0	-67856.90112304688	-3.7300530983369993	17.426025390625	-3.3940680614621774
2014-01-12_15:08:37_572869	497349.0	22.0	30.0	-48.0	-255.0	0.0	48.0	-67016.56127929688	3.7127836115410897	17.507080078125	-3.34805678560369
2014-01-12_15:08:37_591348	499194.40625	22.0	-1.0	-37.0	-178.0	0.0	37.0	-66376.68530273438	-0.6360607600655034	17.2939453125	-3.3170478712127256
2014-01-12_15:08:37_608859	500945.71875	22.0	-21.0	-59.0	-130.0	0.0	59.0	-65290.9326171875	1.1954840335911485	18.402587890625	-3.2614770824560164
2014-01-12_15:08:37_626544	502714.296875	22.0	-14.0	-114.0	-269.0	0.0	114.0	-63299.3837890625	3.1483034266867906	17.4697265625	-3.1589543591104565
2014-01-12_15:08:37_644001	504459.8125	22.0	6.0	40.0	-210.0	0.0	-40.0	-64005.0576171875	-8.729245374406664	17.641845703125	-3.2031258053968155
2014-01-12_15:08:37_661356	506195.3125	22.0	-64.0	-29.0	-142.0	0.0	29.0	-63498.952392578125	3.9537232628736905	17.451904296875	-3.173102247302619
2014-01-12_15:08:37_678962	507955.59375	22.0	61.0	-70.0	-344.0	0.0	70.0	-62292.836669921875	2.3795394969890187	17.230224609375	-3.110903879546395
2014-01-12_15:08:37_696576	509717.515625	22.0	16.0	-28.0	-258.0	0.0	28.0	-61801.524169921875	-2.3935886019590384	17.546875	-3.08891556735629
2014-01-12_15:08:37_714051	511464.59375	22.0	15.0	-40.0	-185.0	0.0	40.0	-61097.959716796875	0.682240266500104	17.589111328125	-3.0528297618131943
2014-01-12_15:08:37_731603	513219.5	22.0	-14.0	-82.0	-458.0	0.0	82.0	-59672.629150390625	2.41628158489824	17.382080078125	-2.9792898293610417
2014-01-12_15:08:37_749383	514998.203125	22.0	79.0	-89.0	-309.0	0.0	89.0	-58111.478759765625	0.3990646921278254	17.541015625	-2.9010840315190687
2014-01-12_15:08:37_766909	516750.21875	22.0	-53.0	-20.0	-200.0	0.0	20.0	-57757.255126953125	-3.8958439589220486	17.711181640625	-2.8872523407435486
2014-01-12_15:08:37_784517	518510.703125	22.0	101.0	-126.0	-427.0	0.0	126.0	-55552.101318359375	6.05672037385785	17.501220703125	-2.770699393880583
2014-01-12_15:08:37_802142	520273.609375	22.0	32.0	-113.0	-348.0	0.0	113.0	-53568.39404296875	-0.7405326472428899	17.554931640625	-2.6728437554131617
2014-01-12_15:08:37_819478	522007.703125	22.0	42.0	-15.0	-202.0	0.0	15.0	-53304.9638671875	-5.5802263185698004	17.56201171875	-2.6650562159912323
2014-01-12_15:08:37_837070	523766.609375	22.0	43.0	-100.0	-289.0	0.0	100.0	-51574.275390625	4.911340264356952	17.306884765625	-2.573222635504815
2014-01-12_15:08:37_854537	525520.515625	22.0	53.0	-41.0	-468.0	0.0	41.0	-50855.83447265625	-3.367013124529774	17.52294921875	-2.5410784249452654
2014-01-12_15:08:37_872013	527260.8125	22.0	127.0	-51.0	-198.0	0.0	51.0	-49964.666748046875	0.5722828440892516	17.473876953125	-2.495626109117935
2014-01-12_15:08:37_889560	529016.109375	22.0	-117.0	-33.0	-132.0	0.0	33.0	-49392.08935546875	-1.0374143438067231	17.350830078125	-2.4680582092078183
2014-01-12_15:08:37_907050	530764.515625	22.0	69.0	-51.0	-182.0	0.0	51.0	-48499.178466796875	1.0280981133127884	17.508056640625	-2.4223061135285127
2014-01-12_15:08:37_924532	532513.09375	22.0	-45.0	4.0	-173.0	0.0	-4.0	-48568.989990234375	-3.1513422020786996	17.452880859375	-2.4289646337319266
2014-01-12_15:08:37_941990	534258.703125	22.0	96.0	-57.0	-146.0	0.0	57.0	-47576.165771484375	3.502130522538686	17.41796875	-2.3756080755219653
2014-01-12_15:08:37_959724	536032.703125	22.0	-4.0	-72.0	-145.0	0.0	72.0	-46324.163818359375	0.8626184626184626	17.388916015625	-2.312521929071707
2014-01-12_15:08:37_978919	537951.203125	22.0	6.0	-66.0	-153.0	0.0	66.0	-45155.967041015625	-0.3389839859860136	17.699951171875	-2.25453225044938
2014-01-12_15:08:37_997150	539774.796875	22.0	148.0	-58.0	-173.0	0.0	58.0	-44042.015869140625	-0.41653531296079727	19.2060546875	-2.1992424469883276
2014-01-12_15:08:38_014542	541524.40625	22.0	-149.0	-8.0	-142.0	0.0	8.0	-43897.158447265625	-2.761335904108296	18.107177734375	-2.194734055953692
2014-01-12_15:08:38_032166	543275.8125	22.0	49.0	-27.0	-263.0	0.0	27.0	-43424.6123046875	1.0856082692817386	17.501708984375	-2.169772054407447
2014-01-12_15:08:38_049816	545040.890625	22.0	-97.0	-62.0	-152.0	0.0	62.0	-42346.19677734375	2.0122113832549653	17.393798828125	-2.1140086177288624
2014-01-12_15:08:38_067344	546793.515625	22.0	130.0	-190.0	-236.0	0.0	190.0	-38997.44677734375	7.26241134751773	17.625	-1.939646097732436
2014-01-12_15:08:38_084834	548542.8125	22.0	-52.0	-6.0	-190.0	0.0	6.0	-38892.55517578125	-10.525151523615339	17.48193359375	-1.945380273941424
2014-01-12_15:08:38_102351	550299.3125	22.0	-20.0	-97.0	-189.0	0.0	97.0	-37193.7763671875	5.196085538238492	17.51318359375	-1.8543192098055512
2014-01-12_15:08:38_119889	552048.296875	22.0	36.0	-160.0	-435.0	0.0	160.0	-34401.1591796875	3.609517281895623	17.453857421875	-1.7116970072561857
2014-01-12_15:08:38_137524	553819.015625	22.0	-31.0	-50.0	-311.0	0.0	50.0	-33531.212890625	-6.322229394100974	17.39892578125	-1.67469286747066
2014-01-12_15:08:38_155305	555596.703125	22.0	-11.0	-19.0	-221.0	0.0	19.0	-33195.405517578125	-1.7539817385658834	17.674072265625	-1.658995674052763
2014-01-12_15:08:38_172879	557361.3125	22.0	-23.0	-167.0	-355.0	0.0	167.0	-30236.33349609375	8.352618598178486	17.718994140625	-1.5026314129448697
2014-01-12_15:08:38_190701	559133.3125	22.0	126.0	-174.0	-235.0	0.0	174.0	-27178.2919921875	0.3982941364413019	17.574951171875	-1.350174770195731
2014-01-12_15:08:38_208494	560909.296875	22.0	-62.0	-60.0	-89.0	0.0	60.0	-26117.37890625	-6.447276492923714	17.681884765625	-1.3035136729617927
2014-01-12_15:08:38_226173	562677.0	22.0	77.0	-130.0	-319.0	0.0	130.0	-23814.29052734375	3.951216151037001	17.716064453125	-1.183819404752084
2014-01-12_15:08:38_243702	564429.8125	22.0	-37.0	-206.0	-345.0	0.0	206.0	-20182.685546875	4.311041559916354	17.629150390625	-0.9984031731877583
2014-01-12_15:08:38_261382	566198.015625	22.0	31.0	-108.0	-57.0	0.0	108.0	-18290.2861328125	-5.59289963913001	17.522216796875	-0.9096735966045381
2014-01-12_15:08:38_278835	567942.71875	22.0	-18.0	-86.0	-208.0	0.0	86.0	-16777.20263671875	-1.250426698119753	17.593994140625	-0.8346851745057495
2014-01-12_15:08:38_296532	569712.8125	22.0	10.0	-153.0	-351.0	0.0	153.0	-14119.089111328125	3.8564944281277667	17.373291015625	-0.6979188061235934
2014-01-12_15:08:38_314412	571500.796875	22.0	146.0	-173.0	133.0	0.0	173.0	-11061.178955078125	1.1314917127071824	17.67578125	-0.5442957985826355
2014-01-12_15:08:38_331922	573251.203125	22.0	-155.0	-19.0	62.0	0.0	19.0	-10722.671875	-8.643836930455635	17.816162109375	-0.5360479774430456
2014-01-12_15:08:38_349317	574991.015625	22.0	158.0	14.0	-212.0	0.0	-14.0	-10966.94384765625	-1.8913344620594121	17.447998046875	-0.5492363258290185
2014-01-12_15:08:38_366749	576737.3125	22.0	73.0	-289.0	7.0	0.0	289.0	-5956.57568359375	17.47715879006365	17.3369140625	-0.28163106830068113
2014-01-12_15:08:38_384562	578516.203125	22.0	-23.0	-207.0	-91.0	0.0	207.0	-2351.915283203125	-4.70890406157556	17.413818359375	-0.10771665456631381
2014-01-12_15:08:38_402293	580289.0	22.0	50.0	-130.0	-193.0	0.0	130.0	-46.636962890625	-4.34220888289231	17.73291015625	0.0037339309671795195
2014-01-12_15:08:38_420043	582063.921875	21.85	-64.0	-154.0	122.0	0.0	154.0	2678.403564453125	1.35631010361622	17.695068359375	0.1417558092330179
2014-01-12_15:08:38_438090	583868.40625	21.52	105.0	-218.0	95.0	0.0	218.0	6537.471923828125	3.61538037182104	17.7021484375	0.3381351342285884
2014-01-12_15:08:38_456075	585667.203125	20.95	56.0	-252.0	-205.0	0.0	252.0	11067.196533203125	1.8915057180887187	17.97509765625	0.5661489772319651
2014-01-12_15:08:38_474006	587463.5	20.19	-12.0	-223.0	173.0	0.0	223.0	15072.1044921875	-1.6147686953684697	17.959228515625	0.7645937477398382
2014-01-12_15:08:38_492065	589266.109375	19.26	-9.0	-185.0	46.0	0.0	185.0	18383.94775390625	-2.1226849957723046	17.90185546875	0.9282351191957353
2014-01-12_15:08:38_510880	591147.703125	18.05	-65.0	-298.0	-204.0	0.0	298.0	23756.314453125	6.268001029210622	18.028076171875	1.203342522759171
2014-01-12_15:08:38_528834	592943.21875	16.81	-23.0	-56.0	-32.0	0.0	56.0	24804.6875	-12.926696313297949	18.720947265625	1.2417417053686701
2014-01-12_15:08:38_546843	594743.796875	15.58	213.0	5.0	-236.0	0.0	-5.0	24715.142822265625	-3.4061209188194397	17.908935546875	1.2351665290213993
2014-01-12_15:08:38_564803	596540.09375	14.1	-48.0	-253.0	-238.0	0.0	253.0	29267.845703125	14.337417070291831	17.994873046875	1.4774760268632792
2014-01-12_15:08:38_582539	598320.203125	12.35	182.0	-303.0	-170.0	0.0	303.0	34691.294189453125	2.7934256291345565	17.899169921875	1.74999405203557
2014-01-12_15:08:38_600394	600098.890625	10.56	14.0	-63.0	-222.0	0.0	63.0	35807.329345703125	-13.547960308710033	17.71484375	1.7921616712542852
