datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_15:03:55_864601	641406.890625	2.95	27.0	162.0	-208.0	0	0	0	0	0	0	-3.033882478417759	-37.55776178194048	1.098649734862066	0.0	231
2014-02-01_15:03:55_944444	649395.484375	3.0	66.0	144.0	-201.0	0	0	0	0	0	0	-3.1016635183823795	-37.56044412956273	1.0725380806881575	0.0	231
2014-02-01_15:03:56_024280	657376.0	3.05	15.0	126.0	-257.0	0	0	0	0	0	0	-3.237026531694312	-37.611379786609646	1.0433211218732998	0.0	231
2014-02-01_15:03:56_104117	665394.5	3.1	23.0	191.0	-222.0	0	0	0	0	0	0	-3.301315709502332	-37.60501732340094	1.0236123664123604	0.0	231
2014-02-01_15:03:56_184623	673408.703125	3.15	30.0	160.0	-218.0	0	0	0	0	0	0	-3.369176200387852	-37.620992768509495	0.9977913014955705	0.0	231
2014-02-01_15:03:56_264521	681434.796875	3.2	66.0	148.0	-248.0	0	0	0	0	0	0	-3.5066556409614766	-37.64932024795614	0.9836832835451217	0.0	232
2014-02-01_15:03:56_344747	689418.703125	3.25	56.0	161.0	-182.0	0	0	0	0	0	0	-3.5717499990508568	-37.658490859338464	0.9643786501217421	0.0	232
2014-02-01_15:03:56_424634	697442.484375	3.3	41.0	163.0	-203.0	0	0	0	0	0	0	-3.6377089182379443	-37.696390888815415	0.9457825773615527	0.0	232
2014-02-01_15:03:56_504671	705413.703125	3.35	4.0	152.0	-250.0	0	0	0	0	0	0	-3.767883049879794	-37.72717780652785	0.9296522955130038	0.0	232
2014-02-01_15:03:56_584497	713399.609375	3.4	48.0	170.0	-221.0	0	0	0	0	0	0	-3.8339764020461797	-37.711418222439555	0.9251916855382052	0.0	232
2014-02-01_15:03:56_664307	721379.296875	3.45	24.0	189.0	-203.0	0	0	0	0	0	0	-3.9011155878663097	-37.69878522945655	0.8987213955295544	0.0	233
2014-02-01_15:03:56_744202	729367.6875	3.5	44.0	161.0	-220.0	0	0	0	0	0	0	-4.027062791340852	-37.706774632717256	0.8443205487406689	0.0	233
2014-02-01_15:03:56_824784	737422.796875	3.55	40.0	170.0	-224.0	0	0	0	0	0	0	-4.101632618107293	-37.738004756740416	0.8279523439315424	0.0	233
2014-02-01_15:03:56_905082	745452.1875	3.6	29.0	162.0	-206.0	0	0	0	0	0	0	-4.167719205520621	-37.76850603067463	0.8314611394005613	0.0	233
2014-02-01_15:03:56_984847	753427.984375	3.65	53.0	167.0	-194.0	0	0	0	0	0	0	-4.299082459123365	-37.827238202855455	0.8384447759856171	0.0	233
2014-02-01_15:03:57_064816	761425.5	3.7	48.0	139.0	-193.0	0	0	0	0	0	0	-4.364327611948994	-37.8554658036066	0.8419171114868661	0.0	234
2014-02-01_15:03:57_144661	769413.5	3.75	67.0	160.0	-219.0	0	0	0	0	0	0	-4.433482138175572	-37.88621529488302	0.838919460106498	0.0	234
2014-02-01_15:03:57_224408	777391.703125	3.8	57.0	169.0	-204.0	0	0	0	0	0	0	-4.5738019807894466	-37.94572152326833	0.8262781320507478	0.0	234
2014-02-01_15:03:57_303591	785303.5	3.85	27.0	132.0	-192.0	0	0	0	0	0	0	-4.645975613015208	-37.97014378862629	0.8165591178817649	0.0	234
2014-02-01_15:03:57_384456	793396.59375	3.9	61.0	157.0	-216.0	0	0	0	0	0	0	-4.705966986688762	-38.00539257738066	0.8114743091161042	0.0	234
2014-02-01_15:03:57_468176	801793.59375	3.95	66.0	185.0	-219.0	0	0	0	0	0	0	-4.8362409411349585	-37.97037503216073	0.7870268743820684	0.0	235
2014-02-01_15:03:57_548324	809776.90625	4.0	81.0	166.0	-263.0	0	0	0	0	0	0	-4.899422964588099	-37.948790055201485	0.7668677892131945	0.0	235
2014-02-01_15:03:57_628422	817785.5	4.05	34.0	145.0	-247.0	0	0	0	0	0	0	-4.9743791614988195	-37.979156684984936	0.7729069721455525	0.0	235
2014-02-01_15:03:57_708199	825763.890625	4.1	30.0	175.0	-228.0	0	0	0	0	0	0	-5.106590454863737	-38.0378964046255	0.7803989277315245	0.0	235
2014-02-01_15:03:57_787881	833732.109375	4.15	-5.0	124.0	-134.0	0	0	0	0	0	0	-5.170957459068185	-38.02522968156887	0.7605751891776013	0.0	235
2014-02-01_15:03:57_867939	841737.609375	4.2	63.0	138.0	-194.0	0	0	0	0	0	0	-5.2423328736333765	-37.99694011773551	0.7424417358425597	0.0	235
2014-02-01_15:03:57_948411	849785.3125	4.25	32.0	180.0	-278.0	0	0	0	0	0	0	-5.371818287757151	-38.04879293881827	0.7564367592265296	0.0	236
2014-02-01_15:03:58_028624	857805.6875	4.3	64.0	205.0	-267.0	0	0	0	0	0	0	-5.434742213715674	-38.06456513180832	0.7442583360878843	0.0	236
2014-02-01_15:03:58_108729	865817.5	4.35	27.0	140.0	-209.0	0	0	0	0	0	0	-5.5034143043212005	-38.0370641507002	0.7106004964173772	0.0	236
2014-02-01_15:03:58_188497	873793.109375	4.4	36.0	175.0	-242.0	0	0	0	0	0	0	-5.638756884415187	-38.045662009903474	0.7031899883280532	0.0	236
2014-02-01_15:03:58_268680	881812.0	4.45	92.0	177.0	-256.0	0	0	0	0	0	0	-5.700262484147896	-38.04598468119409	0.6904187539308245	0.0	236
2014-02-01_15:03:58_348992	889842.796875	4.5	34.0	179.0	-242.0	0	0	0	0	0	0	-5.768494444148936	-38.01747002778713	0.6787999728235589	0.0	237
2014-02-01_15:03:58_428888	897833.390625	4.55	51.0	162.0	-246.0	0	0	0	0	0	0	-5.899924027145529	-38.055268849012236	0.6636542024264873	0.0	237
2014-02-01_15:03:58_508802	905824.8125	4.6	59.0	152.0	-257.0	0	0	0	0	0	0	-5.966850215061988	-38.05515538683986	0.6597721264022385	0.0	237
2014-02-01_15:03:58_588564	913799.875	4.65	25.0	135.0	-157.0	0	0	0	0	0	0	-6.036700454856237	-38.07280566280104	0.6566773680414796	0.0	237
2014-02-01_15:03:58_668427	921785.6875	4.7	-1.0	125.0	-205.0	0	0	0	0	0	0	-6.169247723379597	-38.08775193686596	0.6562042837202994	0.0	237
2014-02-01_15:03:58_748850	929828.59375	4.75	18.0	116.0	-195.0	0	0	0	0	0	0	-6.237261769250871	-38.059286461924216	0.6445137890034588	0.0	238
2014-02-01_15:03:58_828761	937821.109375	4.8	21.0	154.0	-179.0	0	0	0	0	0	0	-6.304502903113634	-38.08982458874901	0.6486060600408853	0.0	238
2014-02-01_15:03:58_908441	945787.890625	4.85	48.0	141.0	-206.0	0	0	0	0	0	0	-6.432700136312706	-38.08352504668712	0.6317097695636427	0.0	238
2014-02-01_15:03:58_988510	953794.5	4.9	17.0	158.0	-220.0	0	0	0	0	0	0	-6.502482381060455	-38.090380140385776	0.6215184351713586	0.0	238
2014-02-01_15:03:59_068522	961796.1875	4.95	40.0	163.0	-199.0	0	0	0	0	0	0	-6.569668418580516	-38.107716894067494	0.6251075711211579	0.0	238
2014-02-01_15:03:59_149734	969916.984375	5.0	8.0	156.0	-207.0	0	0	0	0	0	0	-6.696734281206039	-38.12319979713433	0.6158366671563821	0.0	238
2014-02-01_15:03:59_229485	977925.890625	5.05	58.0	131.0	-249.0	0	0	0	0	0	0	-6.763373532090204	-38.10992232666717	0.6113961430693918	0.0	239
2014-02-01_15:03:59_309998	985951.40625	5.1	29.0	164.0	-204.0	0	0	0	0	0	0	-6.8329294097185596	-38.1036031273128	0.6006367339376881	0.0	239
2014-02-01_15:03:59_389918	993935.890625	5.15	45.0	202.0	-251.0	0	0	0	0	0	0	-6.959846040664341	-38.112519671392285	0.5910864060040922	0.0	239
2014-02-01_15:03:59_470603	1002004.703125	5.2	49.0	124.0	-231.0	0	0	0	0	0	0	-7.026496111359632	-38.10586157422421	0.5869236160708571	0.0	239
2014-02-01_15:03:59_550261	1009976.203125	5.25	16.0	176.0	-194.0	0	0	0	0	0	0	-7.091544557170409	-38.14389544881934	0.5760239620788798	0.0	239
2014-02-01_15:03:59_630188	1017969.703125	5.3	55.0	162.0	-186.0	0	0	0	0	0	0	-7.220072438634576	-38.11475463657774	0.5735330159402593	0.0	240
2014-02-01_15:03:59_710002	1025951.390625	5.35	25.0	145.0	-203.0	0	0	0	0	0	0	-7.290444180941019	-38.13906990194283	0.5709325799933563	0.0	240
2014-02-01_15:03:59_789795	1033922.796875	5.4	30.0	108.0	-199.0	0	0	0	0	0	0	-7.357028995517531	-38.13242936176449	0.566766974509107	0.0	240
2014-02-01_15:03:59_870471	1041991.0	5.45	43.0	145.0	-188.0	0	0	0	0	0	0	-7.486942104130117	-38.15498223961042	0.5513293111441421	0.0	240
2014-02-01_15:03:59_950255	1049974.890625	5.5	57.0	141.0	-224.0	0	0	0	0	0	0	-7.5578418262260945	-38.14970303612513	0.5627976349612683	0.0	240
2014-02-01_15:04:00_030079	1057958.296875	5.55	32.0	163.0	-185.0	0	0	0	0	0	0	-7.62436233280443	-38.143073472458106	0.5586247169592398	0.0	241
2014-02-01_15:04:00_110226	1065973.09375	5.6	1.0	175.0	-237.0	0	0	0	0	0	0	-7.757549283139885	-38.14302316494191	0.5509431753275357	0.0	241
2014-02-01_15:04:00_190393	1073983.1875	5.65	56.0	149.0	-203.0	0	0	0	0	0	0	-7.819680659599513	-38.16093055356308	0.5458188638912662	0.0	241
2014-02-01_15:04:00_270344	1081976.796875	5.7	36.0	186.0	-239.0	0	0	0	0	0	0	-7.8882010376144205	-38.169792258122094	0.5424888438175266	0.0	241
2014-02-01_15:04:00_350128	1089963.109375	5.75	50.0	188.0	-224.0	0	0	0	0	0	0	-8.018345366900139	-38.16276781669515	0.5410794425848743	0.0	241
2014-02-01_15:04:00_430113	1097994.6875	5.8	10.0	134.0	-163.0	0	0	0	0	0	0	-8.081903758784431	-38.15575530984956	0.5434920827053702	0.0	242
2014-02-01_15:04:00_510098	1105960.703125	5.85	54.0	193.0	-250.0	0	0	0	0	0	0	-8.148391822896086	-38.155746429110714	0.539657362144434	0.0	242
2014-02-01_15:04:00_590370	1113980.296875	5.9	2.0	142.0	-204.0	0	0	0	0	0	0	-8.287568859876245	-38.188966319450316	0.5339330548541321	0.0	242
2014-02-01_15:04:00_670369	1121980.1875	5.95	7.0	174.0	-234.0	0	0	0	0	0	0	-8.345626493524398	-38.18254757559966	0.5274629093981817	0.0	242
2014-02-01_15:04:00_750377	1129981.40625	6.0	58.0	166.0	-279.0	0	0	0	0	0	0	-8.414406105458424	-38.20462080933039	0.5249175254570648	0.0	242
2014-02-01_15:04:00_830256	1137975.09375	6.05	61.0	209.0	-279.0	0	0	0	0	0	0	-8.553968857543294	-38.214764363198086	0.5334809279574092	0.0	242
2014-02-01_15:04:00_910508	1145993.8125	6.1	37.0	184.0	-256.0	0	0	0	0	0	0	-8.620808841551924	-38.19313095989171	0.5217673847448675	0.0	243
2014-02-01_15:04:00_990506	1153994.078125	6.15	31.0	157.0	-228.0	0	0	0	0	0	0	-8.686367998984831	-38.1949941723868	0.5247151093557366	0.0	243
2014-02-01_15:04:01_070329	1161976.390625	6.2	20.0	157.0	-245.0	0	0	0	0	0	0	-8.816228378534316	-38.19458745588225	0.5236802908836728	0.0	243
2014-02-01_15:04:01_150141	1169964.0	6.25	70.0	177.0	-186.0	0	0	0	0	0	0	-8.884732642628014	-38.20348045879028	0.5204265122916063	0.0	243
2014-02-01_15:04:01_229882	1177931.40625	6.3	54.0	151.0	-152.0	0	0	0	0	0	0	-8.947325835536185	-38.198301338907896	0.529583973338086	0.0	243
2014-02-01_15:04:01_309878	1185931.296875	6.35	33.0	161.0	-219.0	0	0	0	0	0	0	-9.085013394066848	-38.21931394349943	0.5388088442024132	0.0	244
2014-02-01_15:04:01_389738	1193916.796875	6.4	41.0	152.0	-148.0	0	0	0	0	0	0	-9.150567609356623	-38.221160031266514	0.5417747315697866	0.0	244
2014-02-01_15:04:01_469562	1201899.5	6.45	47.0	161.0	-160.0	0	0	0	0	0	0	-9.213792306623498	-38.237294324107545	0.5300810280682176	0.0	244
2014-02-01_15:04:01_549155	1209858.578125	6.5	52.0	175.0	-205.0	0	0	0	0	0	0	-9.351054013628344	-38.233496581923	0.5156553761217084	0.0	244
2014-02-01_15:04:01_629208	1217864.390625	6.55	52.0	140.0	-162.0	0	0	0	0	0	0	-9.414421013471877	-38.233066237887385	0.5184524229603914	0.0	244
2014-02-01_15:04:01_709487	1225892.40625	6.6	41.0	157.0	-217.0	0	0	0	0	0	0	-9.4827762288755	-38.23538275409831	0.5148328137953789	0.0	245
2014-02-01_15:04:01_789149	1233858.203125	6.65	2.0	139.0	-208.0	0	0	0	0	0	0	-9.611759226986425	-38.21521283045358	0.5125546493675898	0.0	245
2014-02-01_15:04:01_869215	1241898.390625	6.7	34.0	157.0	-215.0	0	0	0	0	0	0	-9.68286444830635	-38.22297796829176	0.5248318040958838	0.0	245
2014-02-01_15:04:01_949355	1249882.484375	6.75	46.0	167.0	-270.0	0	0	0	0	0	0	-9.751500599816861	-38.238480994764004	0.5220761729889973	0.0	245
2014-02-01_15:04:02_029842	1257926.890625	6.8	46.0	168.0	-308.0	0	0	0	0	0	0	-9.874678923813077	-38.23397450117757	0.5185417534538969	0.0	245
2014-02-01_15:04:02_109858	1265929.390625	6.85	20.0	159.0	-315.0	0	0	0	0	0	0	-9.940688669057927	-38.23402043138201	0.5147436783388009	0.0	246
2014-02-01_15:04:02_189633	1273906.296875	6.9	48.0	190.0	-268.0	0	0	0	0	0	0	-10.014578686127823	-38.24224754605008	0.520453986083593	0.0	246
2014-02-01_15:04:02_269521	1281895.6875	6.95	29.0	188.0	-253.0	0	0	0	0	0	0	-10.148667368396156	-38.2380403732191	0.5126046883650559	0.0	246
2014-02-01_15:04:02_350904	1290033.796875	7.0	33.0	161.0	-324.0	0	0	0	0	0	0	-10.214159632087641	-38.23987781707636	0.5155918875141787	0.0	246
2014-02-01_15:04:02_431114	1298053.890625	7.05	33.0	167.0	-264.0	0	0	0	0	0	0	-10.27759232814441	-38.247733972184385	0.4967846323304766	0.0	246
2014-02-01_15:04:02_511133	1306057.6875	7.1	34.0	186.0	-319.0	0	0	0	0	0	0	-10.408437627799735	-38.2347305087614	0.5171220033302381	0.0	246
2014-02-01_15:04:02_590898	1314032.796875	7.15	21.0	139.0	-244.0	0	0	0	0	0	0	-10.482771163099985	-38.25786115889274	0.5017317830097465	0.0	247
2014-02-01_15:04:02_671309	1322108.703125	7.2	33.0	159.0	-230.0	0	0	0	0	0	0	-10.545279108692842	-38.23765061135359	0.5031305205651861	0.0	247
2014-02-01_15:04:02_751721	1330116.390625	7.25	-14.0	138.0	-123.0	0	0	0	0	0	0	-10.67930643765729	-38.25501197523194	0.5034738576599971	0.0	247
2014-02-01_15:04:02_831999	1338144.40625	7.3	22.0	124.0	-204.0	0	0	0	0	0	0	-10.736498808875849	-38.24212266400002	0.4964475551416826	0.0	247
2014-02-01_15:04:02_911702	1346113.59375	7.35	34.0	184.0	-275.0	0	0	0	0	0	0	-10.807623816204226	-38.24145991909654	0.5015276326472852	0.0	247
2014-02-01_15:04:02_991751	1354118.796875	7.4	104.0	153.0	-218.0	0	0	0	0	0	0	-10.935747846635383	-38.236247456128694	0.5068351570202004	0.0	248
2014-02-01_15:04:03_071520	1362096.0	7.45	11.0	147.0	-288.0	0	0	0	0	0	0	-11.00422930188781	-38.24701417252223	0.4816775383658942	0.0	248
2014-02-01_15:04:03_151797	1370124.296875	7.5	92.0	145.0	-183.0	0	0	0	0	0	0	-11.06675733042495	-38.23815022627159	0.5060358381114062	0.0	248
2014-02-01_15:04:03_231616	1378134.578125	7.55	32.0	198.0	-232.0	0	0	0	0	0	0	-11.197526392379608	-38.24179043740529	0.5120351796749496	0.0	248
2014-02-01_15:04:03_311523	1386095.875	7.6	84.0	155.0	-180.0	0	0	0	0	0	0	-11.266348762984231	-38.265773255814494	0.487902129687589	0.0	248
2014-02-01_15:04:03_391360	1394079.40625	7.65	41.0	171.0	-246.0	0	0	0	0	0	0	-11.333956755536452	-38.24479053822182	0.4980658721104981	0.0	249
2014-02-01_15:04:03_471499	1402093.796875	7.7	73.0	150.0	-231.0	0	0	0	0	0	0	-11.462023869332116	-38.24614713512854	0.5038681801026064	0.0	249
2014-02-01_15:04:03_551581	1410101.203125	7.75	53.0	121.0	-253.0	0	0	0	0	0	0	-11.524906786794109	-38.255889829009845	0.4919300822273442	0.0	249
2014-02-01_15:04:03_631325	1418107.984375	7.8	55.0	135.0	-289.0	0	0	0	0	0	0	-11.598602879347915	-38.26406650568462	0.49774170585613237	0.0	249
2014-02-01_15:04:03_711596	1426104.1875	7.85	44.0	179.0	-338.0	0	0	0	0	0	0	-11.735472665620195	-38.29050798270672	0.4701273449084042	0.0	249
2014-02-01_15:04:03_791229	1434066.390625	7.9	72.0	158.0	-310.0	0	0	0	0	0	0	-11.79795571448147	-38.28711561302619	0.45717319606912143	0.0	250
2014-02-01_15:04:03_871434	1442087.984375	7.95	34.0	177.0	-300.0	0	0	0	0	0	0	-11.868982998765313	-38.296671454501165	0.44755885212351987	0.0	250
2014-02-01_15:04:03_951299	1450073.296875	8.0	-2.0	201.0	-291.0	0	0	0	0	0	0	-12.00277726571434	-38.314078960731656	0.44811399790433826	0.0	250
2014-02-01_15:04:04_031103	1458054.0	8.05	48.0	141.0	-304.0	0	0	0	0	0	0	-12.062850575441432	-38.321595974957	0.4360246921305627	0.0	250
2014-02-01_15:04:04_110925	1466070.296875	8.1	19.0	177.0	-313.0	0	0	0	0	0	0	-12.128149362531467	-38.32343242678512	0.4390716243047358	0.0	250
2014-02-01_15:04:04_191354	1474078.890625	8.15	58.0	119.0	-234.0	0	0	0	0	0	0	-12.26323399393045	-38.30114281012089	0.46082778897293253	0.0	250
2014-02-01_15:04:04_271748	1482118.390625	8.2	58.0	144.0	-264.0	0	0	0	0	0	0	-12.331015985291085	-38.296974283447184	0.45673372901111664	0.0	251
