datetime	speed	x	y	z	d	speed_real
2014-01-12_13:23:40_936631	14.0	87.0	189.0	-244.0	0.0	273
2014-01-12_13:23:41_041909	14.2	87.0	189.0	-244.0	0.0	273
2014-01-12_13:23:41_146961	14.4	-19.0	67.0	-149.0	0.0	274
2014-01-12_13:23:41_252636	14.6	-19.0	67.0	-149.0	0.0	275
2014-01-12_13:23:41_357819	14.8	-19.0	67.0	-149.0	0.0	276
2014-01-12_13:23:41_463101	15.0	-10.0	134.0	-219.0	0.0	276
2014-01-12_13:23:41_568391	15.2	-10.0	134.0	-219.0	0.0	277
2014-01-12_13:23:41_673954	15.4	-10.0	134.0	-219.0	0.0	278
2014-01-12_13:23:41_779529	15.6	-3.0	175.0	-222.0	0.0	279
2014-01-12_13:23:41_884606	15.8	-3.0	175.0	-222.0	0.0	280
2014-01-12_13:23:41_989401	16.0	-3.0	175.0	-222.0	0.0	280
2014-01-12_13:23:42_094779	16.2	-14.0	95.0	-168.0	0.0	281
2014-01-12_13:23:42_200474	16.4	-14.0	95.0	-168.0	0.0	282
2014-01-12_13:23:42_305831	16.6	-14.0	95.0	-168.0	0.0	283
2014-01-12_13:23:42_411083	16.8	-8.0	112.0	-319.0	0.0	283
2014-01-12_13:23:42_516441	17.0	-8.0	112.0	-319.0	0.0	284
2014-01-12_13:23:42_621479	17.2	-8.0	112.0	-319.0	0.0	285
2014-01-12_13:23:42_726729	17.4	72.0	223.0	-263.0	0.0	286
2014-01-12_13:23:42_832373	17.6	72.0	223.0	-263.0	0.0	286
2014-01-12_13:23:42_937673	17.8	72.0	223.0	-263.0	0.0	287
2014-01-12_13:23:43_042887	18.0	49.0	112.0	-248.0	0.0	288
2014-01-12_13:23:43_148243	18.2	49.0	112.0	-248.0	0.0	289
2014-01-12_13:23:43_253266	18.4	49.0	112.0	-248.0	0.0	289
2014-01-12_13:23:43_358654	18.6	288.0	90.0	-142.0	0.0	290
2014-01-12_13:23:43_463636	18.8	288.0	90.0	-142.0	0.0	291
2014-01-12_13:23:43_568874	19.0	288.0	90.0	-142.0	0.0	292
2014-01-12_13:23:43_673834	19.2	-95.0	120.0	-287.0	0.0	292
2014-01-12_13:23:43_778870	19.4	-95.0	120.0	-287.0	0.0	293
2014-01-12_13:23:43_884498	19.6	-95.0	120.0	-287.0	0.0	294
2014-01-12_13:23:43_989712	19.8	9.0	123.0	-240.0	0.0	295
2014-01-12_13:23:44_095429	20.0	9.0	123.0	-240.0	0.0	295
2014-01-12_13:23:44_200433	20.2	9.0	123.0	-240.0	0.0	296
2014-01-12_13:23:44_305417	20.4	5.0	115.0	-222.0	0.0	297
2014-01-12_13:23:44_410629	20.6	5.0	115.0	-222.0	0.0	298
2014-01-12_13:23:44_516395	20.8	5.0	115.0	-222.0	0.0	299
2014-01-12_13:23:44_622663	21.0	19.0	148.0	-239.0	0.0	299
2014-01-12_13:23:44_728028	21.2	19.0	148.0	-239.0	0.0	300
2014-01-12_13:23:44_833035	21.4	0.0	28.0	-233.0	0.0	301
2014-01-12_13:23:44_938061	21.6	0.0	28.0	-233.0	0.0	302
2014-01-12_13:23:45_043362	21.8	0.0	28.0	-233.0	0.0	302
2014-01-12_13:23:45_148457	22.0	-73.0	106.0	-311.0	0.0	303
2014-01-12_13:23:45_254196	22.2	-73.0	106.0	-311.0	0.0	304
2014-01-12_13:23:45_359222	22.4	-73.0	106.0	-311.0	0.0	305
2014-01-12_13:23:45_464797	22.6	135.0	52.0	-199.0	0.0	305
2014-01-12_13:23:45_570302	22.8	135.0	52.0	-199.0	0.0	306
2014-01-12_13:23:45_675578	23.0	135.0	52.0	-199.0	0.0	307
2014-01-12_13:23:45_780631	23.2	160.0	79.0	-92.0	0.0	308
2014-01-12_13:23:45_886020	23.4	160.0	79.0	-92.0	0.0	308
2014-01-12_13:23:45_991106	23.6	160.0	79.0	-92.0	0.0	309
2014-01-12_13:23:46_096149	23.8	16.0	-58.0	-235.0	0.0	310
2014-01-12_13:23:46_201161	24.0	16.0	-58.0	-235.0	0.0	311
2014-01-12_13:23:46_306178	24.2	16.0	-58.0	-235.0	0.0	311
2014-01-12_13:23:46_411580	24.4	139.0	-29.0	-244.0	0.0	312
2014-01-12_13:23:46_516606	24.6	139.0	-29.0	-244.0	0.0	313
2014-01-12_13:23:46_621978	24.8	139.0	-29.0	-244.0	0.0	314
2014-01-12_13:23:46_727053	25.0	-43.0	-168.0	-42.0	0.0	314
2014-01-12_13:23:46_832819	25.0	-43.0	-168.0	-42.0	0.0	315
2014-01-12_13:23:46_938315	25.0	-43.0	-168.0	-42.0	0.0	315
2014-01-12_13:23:47_043890	25.0	22.0	-208.0	-212.0	0.0	315
2014-01-12_13:23:47_149203	25.0	22.0	-208.0	-212.0	0.0	315
2014-01-12_13:23:47_254844	25.0	22.0	-208.0	-212.0	0.0	315
2014-01-12_13:23:47_359866	25.0	82.0	-205.0	-299.0	0.0	315
2014-01-12_13:23:47_465406	25.0	82.0	-205.0	-299.0	0.0	315
2014-01-12_13:23:47_570452	25.0	82.0	-205.0	-299.0	0.0	315
2014-01-12_13:23:47_675788	25.0	53.0	-206.0	-182.0	0.0	315
2014-01-12_13:23:47_780933	25.0	53.0	-206.0	-182.0	0.0	315
2014-01-12_13:23:47_886164	25.0	53.0	-206.0	-182.0	0.0	315
2014-01-12_13:23:47_991238	25.0	-7.0	-153.0	-119.0	0.0	315
2014-01-12_13:23:48_096217	25.0	-7.0	-153.0	-119.0	0.0	315
2014-01-12_13:23:48_201441	25.0	-7.0	-153.0	-119.0	0.0	315
2014-01-12_13:23:48_306723	25.0	93.0	-225.0	-290.0	0.0	315
2014-01-12_13:23:48_411713	25.0	93.0	-225.0	-290.0	0.0	315
2014-01-12_13:23:48_517155	25.0	93.0	-225.0	-290.0	0.0	315
2014-01-12_13:23:48_622476	25.0	85.0	-224.0	-297.0	0.0	315
2014-01-12_13:23:48_727625	25.0	85.0	-224.0	-297.0	0.0	315
2014-01-12_13:23:48_832994	25.0	85.0	-224.0	-297.0	0.0	315
2014-01-12_13:23:48_938053	25.0	9.0	-139.0	-140.0	0.0	315
2014-01-12_13:23:49_043223	25.0	9.0	-139.0	-140.0	0.0	315
2014-01-12_13:23:49_148601	25.0	9.0	-139.0	-140.0	0.0	315
2014-01-12_13:23:49_253968	25.0	-33.0	-119.0	-80.0	0.0	315
2014-01-12_13:23:49_359416	25.0	-33.0	-119.0	-80.0	0.0	315
2014-01-12_13:23:49_464583	25.0	-33.0	-119.0	-80.0	0.0	315
2014-01-12_13:23:49_569824	25.0	47.0	-142.0	-77.0	0.0	315
2014-01-12_13:23:49_675247	25.0	47.0	-142.0	-77.0	0.0	315
2014-01-12_13:23:49_780550	25.0	47.0	-142.0	-77.0	0.0	315
2014-01-12_13:23:49_885644	25.0	46.0	-218.0	-223.0	0.0	315
2014-01-12_13:23:49_990738	25.0	46.0	-218.0	-223.0	0.0	315
2014-01-12_13:23:50_095049	25.0	46.0	-218.0	-223.0	0.0	315
2014-01-12_13:23:50_199310	25.0	-30.0	-224.0	-302.0	0.0	315
2014-01-12_13:23:50_304685	25.0	-30.0	-224.0	-302.0	0.0	315
2014-01-12_13:23:50_409761	25.0	-30.0	-224.0	-302.0	0.0	315
2014-01-12_13:23:50_514764	25.0	159.0	-159.0	-260.0	0.0	315
2014-01-12_13:23:50_619891	25.0	159.0	-159.0	-260.0	0.0	315
2014-01-12_13:23:50_724870	25.0	159.0	-159.0	-260.0	0.0	315
2014-01-12_13:23:50_829884	25.0	-10.0	-179.0	-167.0	0.0	315
2014-01-12_13:23:50_934965	25.0	-10.0	-179.0	-167.0	0.0	315
2014-01-12_13:23:51_040073	25.0	38.0	-102.0	-58.0	0.0	315
2014-01-12_13:23:51_145149	25.0	38.0	-102.0	-58.0	0.0	315
2014-01-12_13:23:51_250433	25.0	38.0	-102.0	-58.0	0.0	315
2014-01-12_13:23:51_355595	25.0	23.0	-186.0	-175.0	0.0	315
2014-01-12_13:23:51_460649	25.0	23.0	-186.0	-175.0	0.0	315
2014-01-12_13:23:51_566370	25.0	23.0	-186.0	-175.0	0.0	315
2014-01-12_13:23:51_671785	25.0	15.0	-215.0	-246.0	0.0	315
2014-01-12_13:23:51_776820	25.0	15.0	-215.0	-246.0	0.0	315
