datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_23:28:10_749280	390628.46875	20.61	36.0	58.0	-342.0	-4.465648854961832	-21.580152671755727	-0.19083969465648856	-0.4722900390625	0.2406005859375	1.5921630859375	0.0	0.0	-6.71	-0.006761777828849988	-0.00023593083841067647	0.006761777828849988	3.509970228290182	-66.20511359100799	0.05	1e-05	1e-05	0.067067138671875	-0.0002888625421846787
2014-02-01_23:28:10_816428	397343.78125	20.4	6.0	74.0	-123.0	-1.099236641221374	-23.931297709923665	4.1679389312977095	-0.105224609375	0.211181640625	0.7967529296875	0.0	0.0	-8.61	4.274490749778315	0.14914482727768022	-4.274490749778315	3.225126972513512	-64.24647224602013	0.05	1e-05	1e-05	0.066637939453125	-0.21433475094165083
2014-02-01_23:28:10_883547	404054.875	19.97	42.0	85.0	-161.0	-3.66412213740458	-26.702290076335878	6.480916030534351	-0.6295166015625	-0.3912353515625	0.99169921875	0.0	0.0	-9.94	8.62439136881346	0.30092084329425894	-8.62439136881346	2.646966388336661	-64.88724133177448	0.05	1e-05	1e-05	0.067037841796875	-0.4318419711901074
2014-02-01_23:28:10_951042	410804.796875	19.14	88.0	10.0	-393.0	0.12213740458015267	-41.37404580152672	2.8396946564885495	-0.2095947265625	0.43017578125	1.122314453125	0.0	0.0	-1.15	16.63900028271559	0.5805652575964965	-16.63900028271559	1.5254303358332189	-118.903961835737	0.05	1e-05	1e-05	0.067404052734375	-0.8331237994507785
2014-02-01_23:28:11_017946	417495.671875	17.95	31.0	71.0	-87.0	-3.099236641221374	-44.274809160305345	0.40458015267175573	-0.101806640625	-0.130615234375	-0.08349609375	0.0	0.0	-8.25	23.683303535356302	0.8263539265651187	-23.683303535356302	-0.05621653483951161	-105.48016451765113	0.05	1e-05	1e-05	0.066783203125	-1.1852205405783403
2014-02-01_23:28:11_085025	424203.578125	16.55	59.0	13.0	-289.0	-6.473282442748092	-31.389312977099237	5.801526717557252	-0.3453369140625	0.2772216796875	1.7607421875	0.0	0.0	-1.49	27.928828589440226	0.9744880875589751	-27.928828589440226	-1.9225045931231823	-63.533890698914355	0.05	1e-05	1e-05	0.066822998046875	-1.3970959934249316
2014-02-01_23:28:11_153018	431002.6875	15.07	-11.0	56.0	-123.0	-4.099236641221374	-23.49618320610687	4.877862595419847	0.1602783203125	0.3961181640625	-0.029052734375	0.0	0.0	-6.47	29.60264031945043	1.0328904507833367	-29.60264031945043	-3.920892403692254	-24.794610107163944	0.05	1e-05	1e-05	0.067507080078125	-1.48041917099763
2014-02-01_23:28:11_220224	437723.28125	13.44	29.0	-136.0	-314.0	-2.7938931297709924	-20.229007633587788	1.9770992366412214	-0.054443359375	-0.005615234375	0.509033203125	0.0	0.0	16.49	32.68356402358826	1.1403895332724445	-32.68356402358826	-6.122069797349239	-45.746229915929774	0.05	1e-05	1e-05	0.06734814453125	-1.634696884176546
2014-02-01_23:28:11_287284	444429.171875	11.86	32.0	39.0	-335.0	-3.33587786259542	-11.923664122137405	-2.786259541984733	-0.34033203125	0.1197509765625	1.338134765625	0.0	0.0	-4.49	31.540845663120418	1.1005179924326733	-31.540845663120418	-8.234290003744242	17.06370544832768	0.05	1e-05	1e-05	0.0669677734375	-1.5769539890015751
2014-02-01_23:28:11_354331	451137.484375	10.56	44.0	36.0	-269.0	-4.213740458015267	8.801526717557252	0.8778625954198473	-0.122802734375	0.062744140625	0.7874755859375	0.0	0.0	-4.14	26.075211910735806	0.9098119996767553	-26.075211910735806	-9.977706937218324	81.74611338431029	0.05	1e-05	1e-05	0.066861083984375	-1.3030429114723194
2014-02-01_23:28:11_421161	457817.1875	10.0	78.0	33.0	-273.0	-5.9465648854961835	25.396946564885496	-0.13740458015267176	-0.1268310546875	0.087890625	0.8587646484375	0.0	0.0	-3.79	17.60843965873802	0.6143907766482213	-17.60843965873802	-11.156066642457187	126.52049084906487	0.05	1e-05	1e-05	0.066920166015625	-0.879268338694835
2014-02-01_23:28:11_487819	464482.875	10.0	63.0	47.0	-281.0	-7.984732824427481	66.20610687022901	-8.412213740458014	-0.2156982421875	0.0810546875	1.2625732421875	0.0	0.0	-5.42	1.0742294489196473	0.037481837017433614	-1.0742294489196473	-11.22768360005114	248.00740102249603	0.05	1e-05	1e-05	0.066668212890625	-0.05134367527175793
2014-02-01_23:28:11_554957	471196.6875	11.16	89.0	50.0	-276.0	-5.083969465648855	109.25954198473282	-13.061068702290076	-0.1949462890625	0.061767578125	0.748291015625	0.0	0.0	-5.77	-23.05058543487962	-0.8042772308052902	23.05058543487962	-9.693924882722431	362.56752792785653	0.05	1e-05	1e-05	0.066538818359375	1.1560580077744322
2014-02-01_23:28:11_622034	477904.390625	13.7	42.0	147.0	-280.0	-7.770992366412214	130.5648854961832	-15.885496183206106	-0.54345703125	-0.0264892578125	1.2982177734375	0.0	0.0	-18.02	-50.7412982617173	-1.7704570223906944	50.7412982617173	-6.295583416500362	413.4554260046556	0.05	1e-05	1e-05	0.066973876953125	2.5411365115117466
2014-02-01_23:28:11_689162	484620.78125	17.72	-94.0	-42.0	-189.0	-4.450381679389313	163.33587786259542	-19.763358778625953	-2.0	0.177490234375	1.99993896484375	0.0	0.0	4.84	-80.4627069382786	-2.807491519130447	80.4627069382786	-0.9053874644737006	443.6693985560572	0.05	1e-05	1e-05	0.066989990234375	4.027562987024846
2014-02-01_23:28:11_756174	491318.671875	20.91	98.0	86.0	-138.0	-10.83206106870229	-45.099236641221374	-7.1679389312977095	-0.0792236328125	0.102294921875	0.77685546875	0.0	0.0	-10.06	-63.679638388135245	-2.221899455273386	63.679638388135245	3.361459243265678	-250.47530636099276	0.05	1e-05	1e-05	0.0670048828125	3.1815107809355854
2014-02-01_23:28:11_823228	498024.171875	23.45	48.0	134.0	-269.0	2.8396946564885495	-37.221374045801525	3.816793893129771	-0.51513671875	0.118896484375	1.2569580078125	0.0	0.0	-16.21	-50.914916474995984	-1.776514880495324	50.914916474995984	6.763125087454636	-191.05778750851766	0.05	1e-05	1e-05	0.066810791015625	2.5439028771255887
2014-02-01_23:28:11_890388	504739.6875	25.0	91.0	89.0	-296.0	-7.32824427480916	-16.763358778625953	2.0916030534351147	-0.354736328125	0.0675048828125	0.541015625	0.0	0.0	-10.43	-43.248047146420774	-1.5090037385352677	43.248047146420774	9.658548056370673	-114.5176817851248	0.05	1e-05	1e-05	0.06694921875	2.161353765983751
2014-02-01_23:28:11_957368	511438.296875	25.0	27.0	83.0	-146.0	-2.49618320610687	-20.48854961832061	0.42748091603053434	-0.3372802734375	0.2584228515625	1.2073974609375	0.0	0.0	-9.7	-35.46566143429171	-1.2374620179445817	35.46566143429171	12.035535305864341	-116.11650709368847	0.05	1e-05	1e-05	0.067022216796875	1.7722422619967073
2014-02-01_23:28:12_024273	518151.1875	25.0	34.0	149.0	-267.0	-3.3435114503816794	-29.34351145038168	2.786259541984733	-0.252197265625	-0.1395263671875	0.1158447265625	0.0	0.0	-18.3	-27.426795358709814	-0.9569712267519126	27.426795358709814	13.86830278253129	-120.29913100161647	0.05	1e-05	1e-05	0.066823974609375	1.3702754596533
2014-02-01_23:28:12_091024	524806.875	25.0	61.0	143.0	-249.0	-0.3816793893129771	-49.00763358778626	9.076335877862595	-0.338134765625	0.4324951171875	0.7630615234375	0.0	0.0	-17.45	-15.884839908751795	-0.5542512180304185	15.884839908751795	14.928328864469464	-172.96000323058254	0.05	1e-05	1e-05	0.06673193359375	0.7926616786939287
2014-02-01_23:28:12_158466	531547.6875	24.96	50.0	102.0	-273.0	0.5114503816793893	-75.54961832061069	10.908396946564885	-0.367431640625	0.3726806640625	1.3848876953125	0.0	0.0	-12.04	0.8368275710687951	0.029198449793049377	-0.8368275710687951	14.87220278207287	-249.31639237673818	0.05	1e-05	1e-05	0.067070068359375	-0.04418582044938641
2014-02-01_23:28:12_225627	538263.984375	24.06	224.0	176.0	-362.0	-0.015267175572519083	-89.67175572519083	9.65648854961832	-0.415771484375	-0.3402099609375	1.05419921875	0.0	0.0	-22.38	17.844501280094846	0.622627399863742	-17.844501280094846	13.679187214679068	-254.39186509120444	0.05	1e-05	1e-05	0.066856201171875	-0.8946321907835076
2014-02-01_23:28:12_292774	544981.28125	22.06	-73.0	-9.0	-235.0	2.633587786259542	-110.49618320610686	7.923664122137405	-0.239990234375	-0.283203125	0.9766845703125	0.0	0.0	1.03	40.05881870528927	1.3977257049996257	-40.05881870528927	10.992361265839223	-331.20095284990686	0.05	1e-05	1e-05	0.067072021484375	-2.006143021180304
2014-02-01_23:28:12_359989	551700.09375	18.92	163.0	18.0	-363.0	-2.5343511450381677	-124.17557251908397	17.419847328244273	-0.079345703125	-0.25830078125	0.9388427734375	0.0	0.0	-2.07	62.721058785842295	2.18845285365814	-62.721058785842295	6.78227144587353	-337.61742696568416	0.05	1e-05	1e-05	0.0671240234375	-3.139361290847313
2014-02-01_23:28:12_427055	558406.390625	14.75	184.0	4.0	-358.0	-7.320610687022901	-124.38931297709924	18.366412213740457	0.371337890625	0.3365478515625	-0.3497314453125	0.0	0.0	-0.46	83.2216845191009	2.9037573105059633	-83.2216845191009	1.217329238510458	-306.57939357573986	0.05	1e-05	1e-05	0.066868896484375	-4.164137846598418
2014-02-01_23:28:12_494179	565118.28125	10.0	-49.0	-121.0	24.0	0.6641221374045801	-134.5648854961832	13.229007633587786	0.0318603515625	-0.364013671875	1.50927734375	0.0	0.0	14.48	105.37424039393193	3.6767006417980435	-105.37424039393193	-5.832402962453693	-331.12020166882417	0.05	1e-05	1e-05	0.06690185546875	-5.2720815457429095
2014-02-01_23:28:12_561161	571817.078125	10.0	70.0	-186.0	-203.0	3.4122137404580153	-136.0	13.34351145038168	0.576416015625	0.2894287109375	0.9189453125	0.0	0.0	24.05	126.61518843752442	4.417836302774753	-126.61518843752442	-14.31398225647213	-317.09031371407747	0.05	1e-05	1e-05	0.066987060546875	-6.334073464835927
2014-02-01_23:28:12_627841	578485.296875	10.0	82.0	-98.0	-215.0	-3.2595419847328246	-132.33587786259542	15.931297709923664	0.5684814453125	0.02783203125	0.3712158203125	0.0	0.0	11.54	143.64082606243443	5.011892046840001	-143.64082606243443	-23.91936633385958	-254.60477509056628	0.05	1e-05	1e-05	0.066870849609375	-7.184826544535966
2014-02-01_23:28:12_695035	585204.28125	10.0	69.0	45.0	-298.0	-9.0	-118.1145038167939	16.091603053435115	0.52587890625	-0.3048095703125	0.8470458984375	0.0	0.0	-5.19	154.10810175757445	5.3771145065448165	-154.10810175757445	-34.17760072162922	-157.24850173772884	0.05	1e-05	1e-05	0.066565185546875	-7.707319348903317
2014-02-01_23:28:12_761682	591869.78125	10.0	113.0	-263.0	-164.0	-7.511450381679389	5.534351145038168	0.06870229007633588	0.9716796875	-0.1815185546875	0.513916015625	0.0	0.0	45.02	142.0041031749804	4.954783781401968	-142.0041031749804	-43.688166054509225	180.72716009953598	0.05	1e-05	1e-05	0.066973876953125	-7.09883476880857
2014-02-01_23:28:12_828653	598572.28125	10.0	50.0	-145.0	-185.0	-9.129770992366412	0.8320610687022901	-4.190839694656488	0.5435791015625	0.0975341796875	0.3900146484375	0.0	0.0	17.73	129.39819744671692	4.5149405947912395	-129.39819744671692	-52.31086893587987	189.172873153812	0.05	1e-05	1e-05	0.066636962890625	-6.468541252293668
2014-02-01_23:28:12_895542	605258.296875	10.0	53.0	-199.0	-185.0	-2.2595419847328246	46.12213740458015	-9.587786259541986	0.8387451171875	0.071533203125	0.5030517578125	0.0	0.0	26.39	109.17434049662704	3.8092931087448374	-109.17434049662704	-59.595537467073996	303.0922045896108	0.05	1e-05	1e-05	0.06672509765625	-5.456282058160126
2014-02-01_23:28:12_962325	611941.375	10.0	34.0	-173.0	-138.0	-5.351145038167939	51.534351145038165	-7.236641221374046	0.6246337890625	0.09716796875	0.6640625	0.0	0.0	21.9	89.3597187395955	3.117924589657903	-89.3597187395955	-65.55835703889711	296.9449277832906	0.05	1e-05	1e-05	0.066728271484375	-4.465672071272331
2014-02-01_23:28:13_029309	618632.390625	10.0	67.0	-203.0	-162.0	-3.045801526717557	56.847328244274806	-4.206106870229007	0.7576904296875	0.050537109375	0.771240234375	0.0	0.0	27.16	70.91476643114221	2.4743463514006354	-70.91476643114221	-70.28809148641285	276.55241521530905	0.05	1e-05	1e-05	0.066696044921875	-3.543675678319822
2014-02-01_23:28:13_096129	625313.59375	10.0	64.0	-146.0	-230.0	-3.8625954198473282	75.18320610687023	-5.786259541984733	0.6458740234375	0.066162109375	0.631591796875	0.0	0.0	17.87	49.4654604597266	1.7259406999206768	-49.4654604597266	-73.58264090198321	322.0470123784607	0.05	1e-05	1e-05	0.06660302734375	-2.4707883792715655
2014-02-01_23:28:13_164087	632109.59375	10.0	103.0	-88.0	-249.0	-3.66412213740458	99.53435114503817	-13.908396946564885	0.54150390625	0.039306640625	0.7047119140625	0.0	0.0	10.31	23.84032253760433	0.8318326077321817	-23.84032253760433	-75.1953665488007	378.80686919039425	0.05	1e-05	1e-05	0.06764697265625	-1.1889800118538008
2014-02-01_23:28:13_230953	638795.890625	10.15	52.0	-55.0	-248.0	-5.732824427480916	115.92366412213741	-16.81679389312977	0.3599853515625	0.0198974609375	0.4798583984375	0.0	0.0	6.36	-2.945533665834604	-0.10277507556994431	2.945533665834604	-74.99805390678459	399.86612317008905	0.05	1e-05	1e-05	0.066987060546875	0.15052536398436325
2014-02-01_23:28:13_298056	645506.0	11.91	7.0	-74.0	-128.0	-5.702290076335878	155.19847328244273	-17.633587786259543	0.0211181640625	0.024658203125	0.95703125	0.0	0.0	8.61	-35.14639484027527	-1.2263222205260038	35.14639484027527	-72.65518973510765	483.060091453666	0.05	1e-05	1e-05	0.06666015625	1.7614237910309491
2014-02-01_23:28:13_365063	652206.78125	15.73	-5.0	34.0	-282.0	-6.458015267175573	205.2824427480916	-21.267175572519083	-0.271484375	0.201171875	0.9842529296875	0.0	0.0	-3.91	-76.32649421868146	-2.6631714661089134	76.32649421868146	-67.54619683473268	615.2156948387925	0.05	1e-05	1e-05	0.06693603515625	3.8218014059141137
2014-02-01_23:28:13_432214	658922.1875	21.75	-32.0	142.0	-218.0	-7.061068702290076	231.06106870229007	-27.68702290076336	-0.8485107421875	0.3914794921875	1.3458251953125	0.0	0.0	-17.31	-120.21944041969874	-4.194676916249084	120.21944041969874	-59.510953674512834	656.7051333035032	0.05	1e-05	1e-05	0.066838134765625	6.016943962781228
2014-02-01_23:28:13_499333	665636.890625	25.0	-274.0	-288.0	477.0	-18.633587786259543	250.12977099236642	-33.54961832061068	-0.581787109375	0.214111328125	0.8470458984375	0.0	0.0	45.02	-157.8162521485102	-5.506498679292052	157.8162521485102	-48.92035039220982	560.2502295302585	0.05	1e-05	1e-05	0.067107177734375	7.89592590621689
2014-02-01_23:28:13_566209	672321.390625	25.0	139.0	60.0	-44.0	-17.35114503816794	-83.09160305343511	-6.748091603053435	-0.5562744140625	0.1339111328125	-0.3702392578125	0.0	0.0	-6.95	-124.8008582644313	-4.354530993176249	124.8008582644313	-40.56868670722113	-493.35673083642394	0.05	1e-05	1e-05	0.066919921875	6.234703659046128
2014-02-01_23:28:13_633050	679005.59375	25.0	-2.0	202.0	-106.0	-3.1374045801526718	-83.8854961832061	19.328244274809162	0.184814453125	0.0517578125	0.8016357421875	0.0	0.0	-26.96	-96.98324225760102	-3.3839233167341596	96.98324225760102	-34.10222958398819	-417.20567241162485	0.05	1e-05	1e-05	0.066676025390625	4.844649033860096
2014-02-01_23:28:13_699914	685691.375	25.0	207.0	189.0	-382.0	-0.48091603053435117	-80.94656488549619	11.625954198473282	-0.1595458984375	0.4761962890625	0.153564453125	0.0	0.0	-24.57	-72.30158683940826	-2.5227350606911463	72.30158683940826	-29.27089139485085	-369.36409390075215	0.05	1e-05	1e-05	0.066822021484375	3.6110929921174573
2014-02-01_23:28:13_766855	692386.1875	25.0	188.0	80.0	-386.0	-8.114503816793894	-82.38167938931298	5.854961832061068	-0.18505859375	-0.04150390625	1.6007080078125	0.0	0.0	-9.34	-48.312633734486276	-1.6857164596820053	48.312633734486276	-26.052887827652373	-360.1517154441308	0.05	1e-05	1e-05	0.06660791015625	2.4117696406915963
2014-02-01_23:28:13_833749	699075.578125	25.0	31.0	75.0	-93.0	1.534351145038168	-98.87022900763358	12.244274809160306	-0.3323974609375	-0.1165771484375	1.26904296875	0.0	0.0	-8.73	-23.061578287353935	-0.8046607916034172	23.061578287353935	-24.512491507634373	-378.0385505111775	0.05	1e-05	1e-05	0.066794921875	1.1490534039475087
2014-02-01_23:28:13_900638	705770.671875	24.91	45.0	-10.0	-100.0	-2.5801526717557253	-103.90076335877863	14.19083969465649	-0.0833740234375	0.397216796875	1.9417724609375	0.0	0.0	1.15	1.7655374503776824	0.061602841953164074	-1.7655374503776824	-24.630577773086795	-371.1964507632537	0.05	1e-05	1e-05	0.066884033203125	-0.09223514280424752
2014-02-01_23:28:13_967771	712477.671875	23.62	24.0	3.0	-96.0	-11.259541984732824	-111.94656488549619	11.83969465648855	0.2579345703125	0.335205078125	1.99993896484375	0.0	0.0	-0.34	25.61118966200575	0.893621411793641	-25.61118966200575	-26.337542304771183	-357.7786826089436	0.05	1e-05	1e-05	0.066649169921875	-1.2844006453494246
2014-02-01_23:28:14_034953	719196.078125	21.15	13.0	-5.0	-83.0	-0.46564885496183206	-121.66412213740458	13.717557251908397	0.1763916015625	0.321044921875	1.9654541015625	0.0	0.0	0.57	49.3839183219195	1.7230955450774426	-49.3839183219195	-29.64551732185738	-354.89702442324864	0.05	1e-05	1e-05	0.06698486328125	-2.4730413415134263
2014-02-01_23:28:14_101748	725878.59375	17.48	-72.0	-93.0	24.0	3.1755725190839694	-128.73282442748092	16.786259541984734	0.54736328125	0.124755859375	-0.5855712890625	0.0	0.0	10.92	73.29684907279622	2.5574615866293167	-73.29684907279622	-34.547476735201684	-357.5595651330473	0.05	1e-05	1e-05	0.066878173828125	-3.6687635240584937
2014-02-01_23:28:14_168904	732591.296875	12.51	118.0	-184.0	-372.0	-7.343511450381679	-143.70992366412213	18.045801526717558	0.7510986328125	0.226318359375	1.9638671875	0.0	0.0	23.71	99.32507509339233	3.4656341623653986	-99.32507509339233	-41.18991387993003	-389.20285547530386	0.05	1e-05	1e-05	0.066875732421875	-4.970557682363169
2014-02-01_23:28:14_235892	739290.09375	10.0	118.0	-145.0	-341.0	6.122137404580153	-167.26717557251908	16.16793893129771	0.5242919921875	0.104248046875	1.8280029296875	0.0	0.0	17.73	127.27652027004791	4.440911384160779	-127.27652027004791	-49.71197182504289	-417.45347209753396	0.05	1e-05	1e-05	0.06695703125	-6.368497667941622
2014-02-01_23:28:14_302868	745987.796875	10.0	70.0	-427.0	-132.0	-4.99236641221374	-52.13740458015267	20.84732824427481	1.74609375	-0.059814453125	-0.0069580078125	0.0	0.0	45.02	130.28213871865978	4.545782928076057	-130.28213871865978	-58.416383603857795	-44.9861989078287	0.05	1e-05	1e-05	0.06681201171875	-6.515140961758107
2014-02-01_23:28:14_369607	752661.796875	10.0	39.0	-315.0	-86.0	-8.404580152671755	0.7175572519083969	-1.7786259541984732	1.189453125	0.107666015625	-0.166748046875	0.0	0.0	45.02	121.60118018544853	4.242888352597646	-121.60118018544853	-66.54457342851448	129.87083539526165	0.05	1e-05	1e-05	0.066843017578125	-6.079425746652759
2014-02-01_23:28:14_436537	759354.59375	10.0	54.0	-142.0	-216.0	-7.0534351145038165	45.18320610687023	-11.786259541984732	0.4688720703125	0.05859375	1.099609375	0.0	0.0	17.31	101.4712212952534	3.5405171421930706	-101.4712212952534	-73.30165006592401	302.2921927365356	0.05	1e-05	1e-05	0.066591064453125	-5.071271159335964
2014-02-01_23:28:14_503631	766063.6875	10.0	18.0	-212.0	-128.0	-5.3893129770992365	52.534351145038165	-10.49618320610687	0.71728515625	-0.052490234375	0.6273193359375	0.0	0.0	29.01	82.89784871234663	2.892458084869038	-82.89784871234663	-78.84528178870143	277.74078572529186	0.05	1e-05	1e-05	0.066873046875	-4.142903480577966
2014-02-01_23:28:14_570642	772764.984375	10.0	49.0	-152.0	-185.0	-5.702290076335878	52.88549618320611	-8.221374045801527	0.5938720703125	0.0614013671875	0.762939453125	0.0	0.0	18.73	65.08025974358367	2.270769704940114	-65.08025974358367	-83.19660261240682	266.4876631882228	0.05	1e-05	1e-05	0.06686083984375	-3.2521800765734254
2014-02-01_23:28:14_637477	779448.703125	10.0	62.0	-174.0	-201.0	-5.969465648854962	69.27480916030534	-5.0	0.624755859375	0.02001953125	0.843505859375	0.0	0.0	22.06	45.858755924247646	1.6000961592549772	-45.858755924247646	-86.25983539551963	287.7594732621604	0.05	1e-05	1e-05	0.066797119140625	-2.2909227998337163
2014-02-01_23:28:14_704300	786134.984375	10.0	93.0	-114.0	-237.0	-4.114503816793893	78.31297709923665	-6.412213740458015	0.601806640625	0.0372314453125	0.6876220703125	0.0	0.0	13.57	25.78986576251445	0.8998557488665195	-25.78986576251445	-87.97984188469808	300.91397127284404	0.05	1e-05	1e-05	0.066693115234375	-1.287363946831841
2014-02-01_23:28:14_770881	792789.578125	10.0	86.0	-115.0	-240.0	-4.297709923664122	105.1145038167939	-12.305343511450381	0.522705078125	-0.0206298828125	0.8443603515625	0.0	0.0	13.7	1.9679715537499705	0.06866613934926624	-1.9679715537499705	-88.11114729141788	357.03640337772805	0.05	1e-05	1e-05	0.06672119140625	-0.09570932512663544
2014-02-01_23:28:14_838368	799537.984375	11.37	62.0	-93.0	-247.0	-5.3816793893129775	140.77862595419847	-18.66412213740458	0.3087158203125	-0.0692138671875	0.9127197265625	0.0	0.0	10.92	-27.305281168668376	-0.9527313736450934	27.305281168668376	-86.2962993786641	440.4305124908649	0.05	1e-05	1e-05	0.066465087890625	1.368805400564541
2014-02-01_23:28:14_905670	806267.28125	14.36	89.0	-31.0	-298.0	-6.778625954198473	163.33587786259542	-20.412213740458014	0.0977783203125	0.037353515625	1.186767578125	0.0	0.0	3.56	-59.653731897761325	-2.081428189035636	59.653731897761325	-82.28243045143006	480.75954698177355	0.05	1e-05	1e-05	0.0672861328125	2.98667136605337
2014-02-01_23:28:14_972787	812986.484375	19.41	51.0	70.0	-282.0	-8.587786259541986	214.86259541984734	-22.702290076335878	-0.33056640625	-0.0826416015625	1.2867431640625	0.0	0.0	-8.13	-101.05942320588558	-3.5261487510776544	101.05942320588558	-75.49072401961108	616.1095628980679	0.05	1e-05	1e-05	0.067205078125	5.058377348683064
2014-02-01_23:28:15_039887	819690.171875	25.0	41.0	187.0	-306.0	-17.068702290076335	250.12977099236642	-26.6793893129771	-0.6258544921875	0.065185546875	1.2454833984375	0.0	0.0	-24.22	-147.42180434730432	-5.143817318468399	147.42180434730432	-65.61123164595166	691.8195412477181	0.05	1e-05	1e-05	0.06701513671875	7.377352300461234
