datetime	speed	x	y	z	d	speed_real
2014-01-05_19:52:25_872499	20.8	-4.0	204.0	-118.0	0.0	299
2014-01-05_19:52:25_978429	21.0	338.0	164.0	-353.0	0.0	299
2014-01-05_19:52:26_083456	21.2	338.0	164.0	-353.0	0.0	300
2014-01-05_19:52:26_189071	21.4	338.0	164.0	-353.0	0.0	301
2014-01-05_19:52:26_294095	21.6	511.0	296.0	282.0	0.0	302
2014-01-05_19:52:26_399437	21.8	511.0	296.0	282.0	0.0	302
2014-01-05_19:52:26_504987	22.0	511.0	296.0	282.0	0.0	303
2014-01-05_19:52:26_610150	22.2	447.0	42.0	-512.0	0.0	304
2014-01-05_19:52:26_715146	22.4	447.0	42.0	-512.0	0.0	305
2014-01-05_19:52:26_820205	22.6	447.0	42.0	-512.0	0.0	305
2014-01-05_19:52:26_925248	22.8	-50.0	151.0	511.0	0.0	306
2014-01-05_19:52:27_030647	23.0	-50.0	151.0	511.0	0.0	307
2014-01-05_19:52:27_135626	23.2	-50.0	151.0	511.0	0.0	308
2014-01-05_19:52:27_240604	23.4	83.0	25.0	-364.0	0.0	308
2014-01-05_19:52:27_345550	23.6	83.0	25.0	-364.0	0.0	309
2014-01-05_19:52:27_450530	23.8	83.0	25.0	-364.0	0.0	310
2014-01-05_19:52:27_555846	24.0	511.0	10.0	-512.0	0.0	311
2014-01-05_19:52:27_660848	24.2	511.0	10.0	-512.0	0.0	311
2014-01-05_19:52:27_765841	24.4	511.0	10.0	-512.0	0.0	312
2014-01-05_19:52:27_871542	24.6	41.0	18.0	-482.0	0.0	313
2014-01-05_19:52:27_976552	24.8	41.0	18.0	-482.0	0.0	314
2014-01-05_19:52:28_082124	25.0	41.0	18.0	-482.0	0.0	314
2014-01-05_19:52:28_187142	25.2	-419.0	147.0	229.0	0.0	315
2014-01-05_19:52:28_292374	25.4	-419.0	147.0	229.0	0.0	316
2014-01-05_19:52:28_396627	25.6	-419.0	147.0	229.0	0.0	317
2014-01-05_19:52:28_500804	25.8	-52.0	246.0	-45.0	0.0	318
2014-01-05_19:52:28_606095	26.0	-52.0	246.0	-45.0	0.0	318
2014-01-05_19:52:28_712046	26.2	-52.0	246.0	-45.0	0.0	319
2014-01-05_19:52:28_817409	26.4	-218.0	209.0	-77.0	0.0	320
2014-01-05_19:52:28_922399	26.6	-218.0	209.0	-77.0	0.0	321
2014-01-05_19:52:29_027712	26.8	-218.0	209.0	-77.0	0.0	321
2014-01-05_19:52:29_133059	27.0	123.0	100.0	-312.0	0.0	322
2014-01-05_19:52:29_238393	27.2	123.0	100.0	-312.0	0.0	323
2014-01-05_19:52:29_343612	27.4	12.0	196.0	112.0	0.0	324
2014-01-05_19:52:29_448989	27.6	12.0	196.0	112.0	0.0	324
2014-01-05_19:52:29_554284	27.8	12.0	196.0	112.0	0.0	325
2014-01-05_19:52:29_659831	28.0	40.0	155.0	11.0	0.0	326
2014-01-05_19:52:29_764977	28.2	40.0	155.0	11.0	0.0	327
2014-01-05_19:52:29_870792	28.4	40.0	155.0	11.0	0.0	327
2014-01-05_19:52:29_975799	28.6	-66.0	103.0	-154.0	0.0	328
2014-01-05_19:52:30_081414	28.8	-66.0	103.0	-154.0	0.0	329
2014-01-05_19:52:30_186749	29.0	-66.0	103.0	-154.0	0.0	330
2014-01-05_19:52:30_291729	29.2	42.0	6.0	-398.0	0.0	330
2014-01-05_19:52:30_396770	29.4	42.0	6.0	-398.0	0.0	331
2014-01-05_19:52:30_502045	29.6	42.0	6.0	-398.0	0.0	332
2014-01-05_19:52:30_607106	29.8	92.0	152.0	-341.0	0.0	333
2014-01-05_19:52:30_712062	30.0	92.0	152.0	-341.0	0.0	333
2014-01-05_19:52:30_817025	30.2	92.0	152.0	-341.0	0.0	334
2014-01-05_19:52:30_922250	30.4	139.0	118.0	-355.0	0.0	335
2014-01-05_19:52:31_027250	30.6	139.0	118.0	-355.0	0.0	336
2014-01-05_19:52:31_132314	30.8	139.0	118.0	-355.0	0.0	337
2014-01-05_19:52:31_237380	31.0	63.0	196.0	-201.0	0.0	337
2014-01-05_19:52:31_342439	31.2	63.0	196.0	-201.0	0.0	338
2014-01-05_19:52:31_447496	31.4	63.0	196.0	-201.0	0.0	339
2014-01-05_19:52:31_552452	31.6	379.0	162.0	-490.0	0.0	340
2014-01-05_19:52:31_658559	31.8	379.0	162.0	-490.0	0.0	340
2014-01-05_19:52:31_763597	32.0	379.0	162.0	-490.0	0.0	341
2014-01-05_19:52:31_868691	32.2	87.0	63.0	-270.0	0.0	342
2014-01-05_19:52:31_974104	32.4	87.0	63.0	-270.0	0.0	343
2014-01-05_19:52:32_079251	32.6	87.0	63.0	-270.0	0.0	343
2014-01-05_19:52:32_184168	32.8	-62.0	22.0	-148.0	0.0	344
2014-01-05_19:52:32_290006	33.0	-62.0	22.0	-148.0	0.0	345
2014-01-05_19:52:32_395564	33.2	-62.0	22.0	-148.0	0.0	346
2014-01-05_19:52:32_500904	33.2	254.0	99.0	-400.0	0.0	346
2014-01-05_19:52:32_605961	33.2	254.0	99.0	-400.0	0.0	346
2014-01-05_19:52:32_711410	33.2	254.0	99.0	-400.0	0.0	346
2014-01-05_19:52:32_816772	33.2	51.0	57.0	-268.0	0.0	346
2014-01-05_19:52:32_921933	33.2	51.0	57.0	-268.0	0.0	346
2014-01-05_19:52:33_027252	33.2	51.0	57.0	-268.0	0.0	346
2014-01-05_19:52:33_132896	33.2	-81.0	150.0	-250.0	0.0	346
2014-01-05_19:52:33_238241	33.2	-81.0	150.0	-250.0	0.0	346
2014-01-05_19:52:33_344123	33.2	-81.0	150.0	-250.0	0.0	346
2014-01-05_19:52:33_449394	33.2	192.0	118.0	-256.0	0.0	346
2014-01-05_19:52:33_554591	33.2	192.0	118.0	-256.0	0.0	346
2014-01-05_19:52:33_659808	33.2	192.0	118.0	-256.0	0.0	346
2014-01-05_19:52:33_765129	33.2	-45.0	71.0	-190.0	0.0	346
2014-01-05_19:52:33_870192	33.2	-45.0	71.0	-190.0	0.0	346
2014-01-05_19:52:33_975239	33.2	-45.0	71.0	-190.0	0.0	346
2014-01-05_19:52:34_080344	33.2	16.0	91.0	-290.0	0.0	346
2014-01-05_19:52:34_185340	33.2	16.0	91.0	-290.0	0.0	346
2014-01-05_19:52:34_291143	33.2	16.0	91.0	-290.0	0.0	346
2014-01-05_19:52:34_396638	33.2	11.0	75.0	-224.0	0.0	346
2014-01-05_19:52:34_501645	33.2	11.0	75.0	-224.0	0.0	346
2014-01-05_19:52:34_606991	33.2	11.0	75.0	-224.0	0.0	346
2014-01-05_19:52:34_712446	33.2	429.0	187.0	-363.0	0.0	346
2014-01-05_19:52:34_816952	33.2	429.0	187.0	-363.0	0.0	346
2014-01-05_19:52:34_921171	33.2	429.0	187.0	-363.0	0.0	346
2014-01-05_19:52:35_025857	33.2	129.0	129.0	-135.0	0.0	346
2014-01-05_19:52:35_130542	33.2	129.0	129.0	-135.0	0.0	346
2014-01-05_19:52:35_235642	33.2	129.0	129.0	-135.0	0.0	346
2014-01-05_19:52:35_340075	33.2	102.0	85.0	-345.0	0.0	346
2014-01-05_19:52:35_444328	33.2	102.0	85.0	-345.0	0.0	346
2014-01-05_19:52:35_548637	33.2	102.0	85.0	-345.0	0.0	346
2014-01-05_19:52:35_652876	33.2	25.0	101.0	-287.0	0.0	346
2014-01-05_19:52:35_757172	33.2	25.0	101.0	-287.0	0.0	346
2014-01-05_19:52:35_861400	33.2	25.0	101.0	-287.0	0.0	346
2014-01-05_19:52:35_965694	33.2	21.0	92.0	-308.0	0.0	346
2014-01-05_19:52:36_070030	33.2	21.0	92.0	-308.0	0.0	346
