datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_13:45:39_827134	1184955.09375	6.2	67.0	167.0	-224.0	0	0	0	0	0	0	-19.23792025659642	-38.36895839549172	0.379779587689139	15.9	243
2014-02-01_13:45:39_909799	1193222.5	6.25	41.0	162.0	-259.0	0	0	0	0	0	0	-19.29320435735057	-38.36446300586182	0.3797887994067378	46.17	243
2014-02-01_13:45:39_990739	1201375.0	6.3	61.0	151.0	-218.0	0	0	0	0	0	0	-19.366699390738795	-38.366738905646926	0.37867230543445407	16.8	243
2014-02-01_13:45:40_071958	1209441.890625	6.35	101.0	163.0	-223.0	0	0	0	0	0	0	-19.422279035319022	-38.368786381767514	0.37955582756468453	14.53	244
2014-02-01_13:45:40_153100	1217582.203125	6.4	60.0	206.0	-247.0	0	0	0	0	0	0	-19.487661131540467	-38.364864401545354	0.37528655433755503	14.26	244
2014-02-01_13:45:40_234055	1225692.296875	6.45	11.0	145.0	-211.0	0	0	0	0	0	0	-19.550741089761484	-38.383187991773134	0.371726953028332	14.98	244
2014-02-01_13:45:40_315288	1233770.484375	6.5	49.0	166.0	-195.0	0	0	0	0	0	0	-19.59888783958727	-38.35233783707471	0.3837689668170076	15.9	244
2014-02-01_13:45:40_396150	1241857.890625	6.55	24.0	139.0	-320.0	0	0	0	0	0	0	-19.669637835441808	-38.37031440619427	0.3824936277550824	18.36	244
2014-02-01_13:45:40_476732	1249914.78125	6.6	11.0	151.0	-262.0	0	0	0	0	0	0	-19.729774822229746	-38.35104565874317	0.3760951429231807	17.32	245
2014-02-01_13:45:40_557871	1258064.296875	6.65	64.0	122.0	-174.0	0	0	0	0	0	0	-19.790376519761676	-38.3684441002465	0.37910692940992335	14.99	245
2014-02-01_13:45:40_638639	1266106.109375	6.7	14.0	146.0	-115.0	0	0	0	0	0	0	-19.856630344931435	-38.38415212401193	0.3775256535295675	15.52	245
2014-02-01_13:45:40_719384	1274221.796875	6.75	83.0	172.0	-162.0	0	0	0	0	0	0	65.78428835179805	-16.940391537094975	-21.609608609033476	15.0	245
2014-02-01_13:45:40_815557	1283798.59375	6.8	33.0	156.0	-172.0	0	0	0	0	0	0	-21.600607921510118	-38.379325018695965	0.36736146486047927	16.3	245
2014-02-01_13:45:40_896262	1291868.5	6.85	34.0	162.0	-154.0	0	0	0	0	0	0	-21.64498416733105	-38.37396137047666	0.3581312887735562	15.9	246
2014-02-01_13:45:40_978218	1300063.796875	6.9	81.0	194.0	-312.0	0	0	0	0	0	0	-21.709443561831563	-38.3703458289249	0.3672321230838058	27.3	246
2014-02-01_13:45:41_059494	1308191.484375	6.95	43.0	153.0	-176.0	0	0	0	0	0	0	-21.77407172247019	-38.373026026855605	0.3638890912107202	25.91	246
2014-02-01_13:45:41_140338	1316308.3125	7.0	12.0	201.0	-316.0	0	0	0	0	0	0	-21.828767334084425	-38.36486513199882	0.3722490289535651	17.12	246
2014-02-01_13:45:41_221973	1324439.0	7.05	22.0	128.0	-106.0	0	0	0	0	0	0	-21.89901873942336	-38.39306598056086	0.3638321226090621	26.88	246
2014-02-01_13:45:41_302837	1332526.203125	7.1	81.0	142.0	-161.0	0	0	0	0	0	0	-21.961246013808864	-38.39472054884232	0.3670329390633384	14.16	246
2014-02-01_13:45:41_384083	1340683.484375	7.15	50.0	168.0	-230.0	0	0	0	0	0	0	-22.020084908716125	-38.3820905914388	0.3613318448372089	15.69	247
2014-02-01_13:45:41_465130	1348755.875	7.2	37.0	135.0	-175.0	0	0	0	0	0	0	-22.083782882341215	-38.371732734222036	0.3559915857443526	15.43	247
2014-02-01_13:45:41_545847	1356827.40625	7.25	100.0	185.0	-286.0	0	0	0	0	0	0	-22.14359505938585	-38.37234703092986	0.3657138037303358	14.57	247
2014-02-01_13:45:41_626487	1364891.796875	7.3	72.0	143.0	-168.0	0	0	0	0	0	0	-22.19566790585328	-38.38337437416495	0.3523253536912917	16.3	247
2014-02-01_13:45:41_707207	1372964.1875	7.35	90.0	157.0	-169.0	0	0	0	0	0	0	-22.26254910510961	-38.3770735361413	0.3633085956827844	15.25	247
2014-02-01_13:45:41_788376	1381079.09375	7.4	63.0	139.0	-187.0	0	0	0	0	0	0	-22.32742464837224	-38.396514238043096	0.353592053516541	14.66	248
2014-02-01_13:45:41_868756	1389117.6875	7.45	-21.0	173.0	-149.0	0	0	0	0	0	0	-22.37390137395136	-38.38219252527589	0.3586434762007613	15.59	248
2014-02-01_13:45:41_949184	1397160.296875	7.5	31.0	139.0	-145.0	0	0	0	0	0	0	76.0692614596838	-7.130200620155756	-18.463501578358034	16.41	248
2014-02-01_13:45:42_045690	1406844.90625	7.55	83.0	119.0	-185.0	0	0	0	0	0	0	-24.065827474161093	-38.287526229291615	0.35321489907747533	14.94	248
2014-02-01_13:45:42_126773	1414951.703125	7.6	58.0	176.0	-157.0	0	0	0	0	0	0	-24.128652230379735	-38.283761895786235	0.3487772197975171	14.47	248
2014-02-01_13:45:42_208144	1423061.296875	7.65	13.0	162.0	-256.0	0	0	0	0	0	0	-24.185100702607247	-38.29724425698434	0.3359236664139904	19.55	249
2014-02-01_13:45:42_288680	1431165.390625	7.7	56.0	171.0	-267.0	0	0	0	0	0	0	-24.245684595324025	-38.292351820285965	0.33800104601080194	15.5	249
2014-02-01_13:45:42_370087	1439256.28125	7.75	27.0	159.0	-230.0	0	0	0	0	0	0	-24.31572526017066	-38.28818161861309	0.3358180400521492	16.37	249
2014-02-01_13:45:42_451536	1447396.203125	7.8	36.0	144.0	-187.0	0	0	0	0	0	0	-24.36417985059449	-38.291776718230906	0.3279739751902919	21.66	249
2014-02-01_13:45:42_532599	1455532.0	7.85	83.0	150.0	-198.0	0	0	0	0	0	0	-24.42980307921527	-38.28531831400404	0.3388117176961389	22.71	249
2014-02-01_13:45:42_613804	1463622.90625	7.9	32.0	146.0	-200.0	0	0	0	0	0	0	-24.48509536513877	-38.28199222073727	0.33210631318051353	15.77	250
2014-02-01_13:45:42_694447	1471686.890625	7.95	32.0	135.0	-229.0	0	0	0	0	0	0	-24.540354291006857	-38.278671011098425	0.32539803511869353	14.96	250
2014-02-01_13:45:42_774729	1479714.890625	8.0	-1.0	140.0	-227.0	0	0	0	0	0	0	-24.605867319851065	-38.272200115282516	0.33622105824153264	15.88	250
2014-02-01_13:45:42_855736	1487815.78125	8.05	69.0	154.0	-222.0	0	0	0	0	0	0	-24.661477649347447	-38.2753891062974	0.33063475294053296	16.76	250
2014-02-01_13:45:42_938381	1496081.296875	8.1	65.0	185.0	-251.0	0	0	0	0	0	0	-24.721775560164854	-38.270492113252736	0.3326849165183141	40.0	250
2014-02-01_13:45:43_018782	1504119.890625	8.15	70.0	154.0	-205.0	0	0	0	0	0	0	-24.79003717533172	-38.275515554319796	0.3297707576903927	15.91	250
2014-02-01_13:45:43_099223	1512164.296875	8.2	39.0	156.0	-196.0	0	0	0	0	0	0	-24.848115722111487	-38.28638471072174	0.318818928116117	14.45	251
