datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-02_00:15:49_096912	377430.703125	275	95.0	60.0	-341.0	-5.67175572519084	-24.282442748091604	6.297709923664122	-0.77880859375	-0.0826416015625	1.6781005859375	0.0	-4.99	-6.95	122.21352733831716	4.264254268608415	-122.21352733831716	19.292066077981293	-485.67115935260324	0.001	1e-05	0.002	0.067219970703125	-1.093362925382744
2014-02-02_00:15:49_164133	384152.5	273	125.0	118.0	-361.0	-5.0	-16.374045801526716	3.0610687022900764	-0.5142822265625	-0.1292724609375	1.0570068359375	0.0	-9.05	-14.09	137.2859648432132	4.790159275757613	-137.2859648432132	10.125881729008572	-225.74650984742536	0.001	1e-05	0.002	0.06676708984375	-0.5886777257207738
2014-02-02_00:15:49_231130	390851.40625	274	56.0	43.0	-269.0	-0.007633587786259542	1.8702290076335877	-2.7709923664122136	-0.5751953125	-0.199462890625	1.1279296875	0.0	-4.54	-4.95	119.86410915574811	4.1822787563066335	-119.86410915574811	2.0779842067308003	259.4783551899621	0.001	1e-05	0.002	0.067141845703125	0.3991133810662434
2014-02-02_00:15:49_298113	397550.515625	278	12.0	98.0	-199.0	-0.3511450381679389	13.648854961832061	-4.267175572519084	-0.322509765625	-0.0040283203125	0.718017578125	0.0	-13.11	-11.54	83.08710978784175	2.899061751145909	-83.08710978784175	-3.4631714163906793	551.4543882142889	0.001	1e-05	0.002	0.06669091796875	1.0197870349265723
2014-02-02_00:15:49_365313	404270.5	287	25.0	60.0	-286.0	0.31297709923664124	37.76335877862596	-4.473282442748092	-0.355712890625	0.1312255859375	1.05517578125	0.0	-5.93	-6.95	9.105336098521963	0.3177018875967189	-9.105336098521963	-4.07152613043807	1107.296284636944	0.001	1e-05	0.002	0.06681298828125	2.205446517914061
2014-02-02_00:15:49_432644	411003.109375	300	-1.0	80.0	-239.0	-14.603053435114504	64.2824427480916	-7.32824427480916	-0.407958984375	0.0855712890625	1.1356201171875	0.0	-9.26	-9.34	-103.90994408320176	-3.6256086560782195	103.90994408320176	2.8958436431778845	1685.4870382651802	0.001	1e-05	0.002	0.067052001953125	3.474912979049994
2014-02-02_00:15:49_500063	417745.203125	313	62.0	104.0	-252.0	-4.473282442748092	70.09160305343511	-7.206106870229007	-0.4195556640625	-0.051513671875	1.124267578125	0.0	-11.22	-12.3	-216.30829383043616	-7.547393364634897	216.30829383043616	17.452557425621873	1670.2049395587517	0.001	1e-05	0.002	0.067296142578125	3.5568926985221956
2014-02-02_00:15:49_567454	424484.515625	315	-19.0	90.0	-160.0	-6.0	72.37404580152672	-15.13740458015267	-0.453369140625	0.04638671875	1.0035400390625	0.0	-14.69	-10.55	-321.39265443738765	-11.213979568645765	321.39265443738765	39.01513271924158	1566.294430763899	0.001	1e-05	0.002	0.067091064453125	3.4543716672923783
2014-02-02_00:15:49_634796	431218.09375	306	-43.0	18.0	-121.0	-9.15267175572519	-28.72519083969466	5.343511450381679	-0.4515380859375	-0.28125	-0.538330078125	0.0	-4.23	-2.07	-239.87300103959507	-8.369609247717902	239.87300103959507	55.1386860686611	-1212.7825349949999	0.001	1e-05	0.002	0.067217041015625	-2.185140682089718
2014-02-02_00:15:49_702052	437944.0	296	84.0	179.0	-331.0	-1.0458015267175573	-40.25954198473283	4.862595419847328	-1.0064697265625	-0.5400390625	1.1619873046875	0.0	-14.21	-22.87	-147.56828386440412	-5.148928257655412	147.56828386440412	65.04874657710388	-1374.4869362328939	0.001	1e-05	0.002	0.06715576171875	-2.6007551011356127
2014-02-02_00:15:49_769282	444673.796875	282	132.0	135.0	-363.0	-0.7709923664122137	-67.36641221374046	2.6793893129770994	-0.2451171875	0.0419921875	-0.3590087890625	0.0	-10.2	-16.35	-17.131102893402023	-0.597735620844453	17.131102893402023	66.19927412415959	-1942.1810230079996	0.001	1e-05	0.002	0.06716015625	-3.866568950381356
2014-02-02_00:15:49_836823	451421.5	267	-67.0	77.0	-184.0	-4.236641221374046	-72.93129770992367	13.679389312977099	-0.3052978515625	0.33447265625	1.90087890625	0.0	-11.36	-8.97	109.52900959462616	3.8216681645019595	-109.52900959462616	58.85831687611898	-1889.8021344097222	0.001	1e-05	0.002	0.06702294921875	-3.8885446952453093
2014-02-02_00:15:49_904067	458149.0	258	-3.0	22.0	-288.0	0.5801526717557252	-71.69465648854961	14.98473282442748	0.017578125	0.0745849609375	-0.568115234375	0.0	-2.19	-2.53	222.7888560131984	7.773512073035533	-222.7888560131984	43.86777071308052	-1683.262993982184	0.001	1e-05	0.002	0.067285888671875	-3.588876166270436
2014-02-02_00:15:49_971955	464933.703125	258	28.0	12.0	-165.0	-3.1526717557251906	-52.717557251908396	4.862595419847328	-0.3974609375	-0.1175537109375	0.728271484375	0.0	-2.08	-1.38	292.58979993267394	10.208995112793927	-292.58979993267394	24.01002386906588	-1028.4673471233668	0.001	1e-05	0.002	0.067868896484375	-2.3492843939407173
2014-02-02_00:15:50_039259	471664.5	258	47.0	40.0	-389.0	-12.893129770992367	-17.778625954198475	-4.290076335877862	-0.218505859375	0.46728515625	1.743408203125	0.0	-2.94	-4.61	293.7570954051752	10.249724194179178	-293.7570954051752	4.331525788758306	-17.425177779432858	0.001	1e-05	0.002	0.066989013671875	-0.3285641357061534
2014-02-02_00:15:50_106343	478372.3125	259	58.0	34.0	-389.0	5.748091603053435	-3.5267175572519083	-1.6717557251908397	-0.137451171875	-0.1236572265625	0.0711669921875	0.0	-2.5	-3.91	270.2300306363066	9.428821724923468	-270.2300306363066	-13.784706020960261	350.9404991088213	0.001	1e-05	0.002	0.0670400390625	0.43151312052112645
2014-02-02_00:15:50_173798	485122.515625	271	67.0	36.0	-210.0	-1.7099236641221374	47.67175572519084	-3.5419847328244276	-0.1878662109375	0.11669921875	1.3818359375	0.0	-4.87	-4.14	160.24204678495397	5.591139106244032	-160.24204678495397	-24.532933484742358	1639.77732267767	0.001	1e-05	0.002	0.067074951171875	3.119067269235539
2014-02-02_00:15:50_240787	491817.90625	293	117.0	77.0	-304.0	-13.954198473282442	102.06106870229007	-9.442748091603054	-0.04638671875	0.070556640625	0.0941162109375	0.0	-7.11	-8.97	-33.41667699870097	-1.1659691904640954	33.41667699870097	-22.287138621261544	2881.577086977934	0.001	1e-05	0.002	0.067205810546875	5.796347979568356
2014-02-02_00:15:50_307689	498507.3125	315	45.0	138.0	-268.0	-1.1068702290076335	118.83969465648855	-12.877862595419847	-0.43896484375	0.0787353515625	0.8939208984375	0.0	-13.63	-16.76	-236.09268188154297	-8.237706974233879	236.09268188154297	-6.524666636218541	3035.711758360744	0.001	1e-05	0.002	0.066763916015625	6.307450951936669
2014-02-02_00:15:50_374781	505217.3125	315	-123.0	285.0	-220.0	-17.17557251908397	139.46564885496184	-19.17557251908397	-0.42333984375	0.66650390625	1.623046875	0.0	-26.18	-45.02	-454.826539010526	-15.869732694016959	454.826539010526	23.784480898581286	3282.3741772404574	0.001	1e-05	0.002	0.066638916015625	7.019812738300426
2014-02-02_00:15:50_441698	511908.8125	300	-33.0	59.0	-147.0	-5.6183206106870225	-55.770992366412216	-4.862595419847328	-0.134521484375	-0.316162109375	0.41064453125	0.0	-10.94	-6.83	-314.1436662159725	-10.961049065456123	314.1436662159725	44.812625946374965	-2101.689584746009	0.001	1e-05	0.002	0.06693798828125	-3.888787377016582
2014-02-02_00:15:50_508726	518617.203125	287	38.0	89.0	-406.0	3.7022900763358777	-50.51145038167939	5.816793893129771	-0.22705078125	-0.1309814453125	-0.4173583984375	0.0	-6.18	-10.43	-196.37176111760235	-6.85177114855556	196.37176111760235	57.92163955908721	-1764.2117933202067	0.001	1e-05	0.002	0.066756103515625	-3.33147260912722
2014-02-02_00:15:50_576011	525340.203125	274	53.0	45.0	-45.0	-0.6335877862595419	-59.908396946564885	11.908396946564885	-0.5572509765625	-0.3681640625	1.114501953125	0.0	-22.51	-5.19	-75.62361990320197	-2.6386468912491963	75.62361990320197	62.98002151959003	-1805.2040368869796	0.001	1e-05	0.002	0.066888916015625	-3.5341546536555613
2014-02-02_00:15:50_643130	532051.921875	261	89.0	24.0	-406.0	-3.1908396946564888	-58.48091603053435	10.50381679389313	-0.171630859375	0.1346435546875	1.5244140625	0.0	-1.69	-2.76	32.86484790996815	1.1467148607804658	-32.86484790996815	60.777450865350445	-1618.7707703280203	0.001	1e-05	0.002	0.06701904296875	-3.2697986140573554
2014-02-02_00:15:50_710360	538775.015625	258	44.0	16.0	-108.0	-3.2900763358778624	-53.19083969465649	2.5114503816793894	0.0316162109375	0.3250732421875	1.2259521484375	0.0	-4.22	-1.84	121.2034004759432	4.229009088483712	-121.2034004759432	52.646022437472574	-1316.734576106121	0.001	1e-05	0.002	0.067089111328125	-2.754146092463811
2014-02-02_00:15:50_777318	545497.515625	258	61.0	93.0	-271.0	-3.3435114503816794	-28.52671755725191	-0.44274809160305345	0.1322021484375	-0.0009765625	0.953857421875	0.0	-9.47	-10.92	157.46938592947214	5.494395880302587	-157.46938592947214	42.088307536755394	-540.9108422795582	0.001	1e-05	0.002	0.067046142578125	-1.238870187413221
2014-02-02_00:15:50_846321	552373.5	261	53.0	75.0	-248.0	4.564885496183206	9.778625954198473	-2.4427480916030535	-0.1014404296875	-0.19775390625	-0.1649169921875	0.0	-8.42	-8.73	123.79805089053761	4.319541203438158	-123.79805089053761	33.7038608816057	497.1640729733925	0.001	1e-05	0.002	0.067726806640625	0.8708671336650634
2014-02-02_00:15:50_913569	559098.8125	273	49.0	82.0	-259.0	0.06870229007633588	54.70992366412214	-3.7557251908396947	-0.4698486328125	-0.1109619140625	1.1883544921875	0.0	-8.79	-9.58	14.605583869164995	0.5096156269771457	-14.605583869164995	32.710959312179675	1606.2213859563376	0.001	1e-05	0.002	0.06798095703125	3.198164297636632
2014-02-02_00:15:50_980845	565824.109375	290	69.0	108.0	-232.0	-8.366412213740459	82.1145038167939	-5.961832061068702	-0.1209716796875	0.088623046875	0.4224853515625	0.0	-12.49	-12.8	-129.85087486775768	-4.530735340814992	129.85087486775768	41.40098183808913	2158.5441799904247	0.001	1e-05	0.002	0.066923095703125	4.447353244666989
2014-02-02_00:15:51_047931	572532.609375	312	32.0	139.0	-222.0	4.687022900763359	115.56488549618321	-13.19083969465649	-0.4364013671875	-0.11279296875	0.74755859375	0.0	-16.03	-16.9	-318.2681096589206	-11.104958466815095	318.2681096589206	62.733492424509876	2811.0707786225908	0.001	1e-05	0.002	0.06702685546875	5.941037001828347
2014-02-02_00:15:51_114928	579231.71875	311	52.0	163.0	-120.0	-16.450381679389313	3.1908396946564888	3.6717557251908395	-1.36865234375	-0.2432861328125	1.7994384765625	0.0	-26.83	-20.35	-294.63057854735627	-10.28020162412269	294.63057854735627	82.44424935681057	-353.3268403010251	0.001	1e-05	0.002	0.06689990234375	-0.4111986595611258
2014-02-02_00:15:51_182086	585947.796875	298	154.0	213.0	-183.0	-0.7557251908396947	-54.48091603053435	-3.854961832061069	-0.34228515625	-0.5101318359375	0.8388671875	0.0	-24.68	-29.23	-173.70883507294963	-6.061020065350649	173.70883507294963	94.05462388539611	-1809.1729204956353	0.001	1e-05	0.002	0.066838134765625	-3.443696459679467
2014-02-02_00:15:51_249345	592680.21875	288	-39.0	65.0	-244.0	2.0076335877862594	-41.267175572519086	5.633587786259542	-0.2242431640625	0.4188232421875	1.4393310546875	0.0	-7.46	-7.54	-85.73013406682526	-2.991281719009953	85.73013406682526	99.80145216685663	-1312.4501834537712	0.001	1e-05	0.002	0.067033935546875	-2.5381722183190485
2014-02-02_00:15:51_316782	599420.90625	278	6.0	61.0	-34.0	-1.8015267175572518	-47.10687022900763	10.633587786259541	-0.510009765625	0.1103515625	1.00732421875	0.0	-30.45	-7.06	1.2519138001126124	0.04368157013651823	-1.2519138001126124	99.7175290127255	-1297.544488336608	0.001	1e-05	0.002	0.067035888671875	-2.5953437151832013
2014-02-02_00:15:51_383971	606136.203125	269	7.0	46.0	-215.0	-7.931297709923665	-46.213740458015266	8.091603053435115	-0.5650634765625	-0.1419677734375	1.484375	0.0	-6.04	-5.3	80.64901824646806	2.813992262612284	-80.64901824646806	94.2964618865759	-1181.1878318796764	0.001	1e-05	0.002	0.067218017578125	-2.442081717386955
2014-02-02_00:15:51_451248	612863.796875	262	-3.0	39.0	-141.0	-3.5114503816793894	-37.030534351145036	3.5877862595419847	-0.1380615234375	0.063232421875	1.1929931640625	0.0	-7.73	-4.49	135.85836018021683	4.7403475289677885	-135.85836018021683	85.18662150606391	-823.3569797549452	0.001	1e-05	0.002	0.067053955078125	-1.7817204534750468
2014-02-02_00:15:51_518393	619578.59375	260	117.0	133.0	-385.0	-2.931297709923664	-14.49618320610687	0.3511450381679389	-0.079833984375	-0.05029296875	0.978759765625	0.0	-9.53	-16.08	146.38456509622497	5.1076261373421135	-146.38456509622497	75.37374505066938	-157.02571368831593	0.001	1e-05	0.002	0.067034912109375	-0.45968225502235016
2014-02-02_00:15:51_585578	626324.515625	262	11.0	27.0	-172.0	-4.854961832061068	0.9236641221374046	-1.465648854961832	-0.140869140625	-0.1497802734375	0.3990478515625	0.0	-4.46	-3.1	129.70372005103272	4.525600839184673	-129.70372005103272	66.68435578998486	248.98961147308927	0.001	1e-05	0.002	0.066994140625	0.36894234645304563
2014-02-02_00:15:51_652661	633027.40625	271	52.0	53.0	-187.0	-18.076335877862597	39.7557251908397	-6.740458015267175	-0.199951171875	0.1993408203125	0.9273681640625	0.0	-7.92	-6.12	47.23505135086988	1.6481176326193259	-47.23505135086988	63.519561221496744	1230.857711801174	0.001	1e-05	0.002	0.0670009765625	2.415115567863693
2014-02-02_00:15:51_719871	639725.90625	287	61.0	99.0	-306.0	-16.045801526717558	76.63358778625954	-10.0	-0.3681640625	0.0924072265625	0.528564453125	0.0	-8.97	-11.67	-90.73637573083005	-3.1659586786751586	90.73637573083005	69.59491095707575	2060.626596439198	0.001	1e-05	0.002	0.0669560546875	4.212685517718796
2014-02-02_00:15:51_786980	646437.3125	305	25.0	113.0	-181.0	-4.488549618320611	89.63358778625954	-10.297709923664122	-0.2039794921875	0.2374267578125	0.2052001953125	0.0	-16.0	-13.44	-238.1183040422774	-8.3083846490676	238.1183040422774	85.54383777367308	2200.419828842733	0.001	1e-05	0.002	0.06697900390625	4.63981340010548
2014-02-02_00:15:51_854086	653147.8125	315	25.0	282.0	-272.0	1.8244274809160306	80.63358778625954	-7.717557251908397	0.76611328125	0.4454345703125	-1.4959716796875	0.0	-23.03	-45.02	-355.70454431943546	-12.41118437960347	355.70454431943546	109.3323607524032	1758.2411507187608	0.001	1e-05	0.002	0.066877197265625	3.873280169364481
2014-02-02_00:15:51_921326	659875.796875	304	118.0	128.0	-325.0	-3.9923664122137406	-39.52671755725191	-0.32061068702290074	-0.7816162109375	0.1094970703125	0.6207275390625	0.0	-10.75	-15.41	-252.78713024354406	-8.82020691708109	252.78713024354406	126.29693221791496	-1533.5605623296137	0.001	1e-05	0.002	0.067110107421875	-2.8130710250935045
2014-02-02_00:15:51_988530	666595.09375	295	130.0	191.0	-430.0	-1.6793893129770991	-32.06870229007634	3.282442748091603	-0.5040283203125	0.040283203125	1.99993896484375	0.0	-11.98	-24.92	-173.22901894845592	-6.044278400155475	173.22901894845592	137.91507602268774	-1186.2285233015095	0.001	1e-05	0.002	0.067068115234375	-2.1978488768943363
2014-02-02_00:15:52_055954	673335.0	286	40.0	60.0	-146.0	-3.2290076335877864	-39.221374045801525	5.4961832061068705	-0.5518798828125	0.3367919921875	1.62353515625	0.0	-11.18	-6.95	-89.26725554870946	-3.11469837922922	89.26725554870946	143.8936937992773	-1253.6403011200557	0.001	1e-05	0.002	0.066974365234375	-2.416574409753409
2014-02-02_00:15:52_123309	680069.703125	276	-69.0	53.0	-258.0	-4.816793893129771	-49.221374045801525	10.793893129770993	-0.2802734375	-0.076904296875	-0.1302490234375	0.0	-5.81	-6.12	4.4694694639155275	0.15594799246041616	-4.4694694639155275	143.59309033363598	-1393.7079174971848	0.001	1e-05	0.002	0.067257080078125	-2.7904493735549485
2014-02-02_00:15:52_190397	686778.40625	266	105.0	112.0	-172.0	-1.5267175572519085	-49.14503816793893	8.465648854961833	-0.44091796875	-0.1265869140625	1.658447265625	0.0	-16.54	-13.31	87.56556474426351	3.0553232639310366	-87.56556474426351	137.70789766095072	-1236.3837372798862	0.001	1e-05	0.002	0.067208984375	-2.5589559603274266
2014-02-02_00:15:52_257707	693512.3125	260	52.0	94.0	-190.0	-3.0916030534351147	-33.68702290076336	2.236641221374046	-0.71875	-0.184326171875	1.46044921875	0.0	-13.17	-11.05	135.6668561388365	4.733665601494644	-135.6668561388365	128.62497514502277	-718.4637949158034	0.001	1e-05	0.002	0.0669501953125	-1.5713081962189932
2014-02-02_00:15:52_324915	700230.3125	259	153.0	61.0	-275.0	-1.6946564885496183	-11.763358778625955	0.366412213740458	-0.250732421875	0.065673828125	0.82421875	0.0	-6.26	-7.06	141.82516837066257	4.9485404176783865	-141.82516837066257	119.11278603260781	-91.81941809986822	0.001	1e-05	0.002	0.06706982421875	-0.3242728767100729
2014-02-02_00:15:52_391897	706928.296875	261	84.0	69.0	-257.0	-1.8702290076335877	3.33587786259542	-5.656488549618321	-0.2249755859375	0.47900390625	1.8541259765625	0.0	-7.52	-8.01	121.12034728638466	4.226111210271621	-121.12034728638466	110.98997532033093	308.73243376703647	0.001	1e-05	0.002	0.06706396484375	0.4974544200008916
2014-02-02_00:15:52_459198	713658.8125	270	29.0	62.0	-267.0	-6.755725190839694	42.69465648854962	-7.259541984732825	-0.392578125	-0.349365234375	0.9012451171875	0.0	-6.54	-7.18	34.740297083943695	1.2121527244921038	-34.740297083943695	108.66776117953685	1292.2445667016007	0.001	1e-05	0.002	0.066844970703125	2.550835513931053
2014-02-02_00:15:52_526320	720371.203125	289	1.0	108.0	-275.0	-8.274809160305344	89.38167938931298	-10.748091603053435	-0.4920654296875	0.35546875	1.5538330078125	0.0	-10.73	-12.8	-124.34472274334972	-4.338615587695385	124.34472274334972	117.00259158793538	2373.33955386933	0.001	1e-05	0.002	0.067030029296875	4.872193856397889
2014-02-02_00:15:52_593399	727086.109375	313	15.0	132.0	-192.0	-9.778625954198473	124.33587786259542	-13.893129770992367	-0.31982421875	0.429443359375	0.5023193359375	0.0	-17.26	-15.94	-328.53534512278947	-11.463201155714914	328.53534512278947	139.01670555824808	3047.3103157698215	0.001	1e-05	0.002	0.0670068359375	6.424546143718015
2014-02-02_00:15:52_660851	733824.109375	313	64.0	-7.0	-330.0	3.9083969465648853	10.16793893129771	10.312977099236642	-1.36328125	0.095703125	1.99993896484375	0.0	0.61	0.8	-313.2052753785982	-10.928306886901542	313.2052753785982	160.0158346413708	-228.65037387010244	0.001	1e-05	0.002	0.0670458984375	-0.14249531401519305
2014-02-02_00:15:52_727863	740525.21875	303	152.0	241.0	-475.0	-2.7404580152671754	-36.81679389312977	-1.1145038167938932	-0.218017578125	0.0499267578125	0.644775390625	0.0	-13.46	-37.31	-219.48800427573286	-7.658339297827386	219.48800427573286	174.7482703111783	-1396.2264802344455	0.001	1e-05	0.002	0.067121826171875	-2.571217473490046
2014-02-02_00:15:52_795166	747255.015625	293	94.0	138.0	-230.0	-5.206106870229007	-40.63358778625954	6.862595419847328	-0.2281494140625	-0.232177734375	-0.746337890625	0.0	-15.49	-16.76	-129.05067722708716	-4.502814976520836	129.05067722708716	183.37182346347183	-1353.386254612607	0.001	1e-05	0.002	0.066822998046875	-2.575888113763492
2014-02-02_00:15:52_862350	753982.015625	283	62.0	129.0	-331.0	-1.1450381679389312	-43.38167938931298	11.541984732824428	-0.646484375	-0.237060546875	1.24267578125	0.0	-10.65	-15.54	-42.132270011511	-1.4700722265007327	42.132270011511	186.1986868855503	-1295.4533894971635	0.001	1e-05	0.002	0.067094970703125	-2.546912522113961
2014-02-02_00:15:52_929614	760706.90625	274	63.0	94.0	-265.0	-0.9312977099236641	-43.770992366412216	6.244274809160306	-0.19775390625	0.381591796875	1.51123046875	0.0	-9.77	-11.05	36.99373259992421	1.2907792253986117	-36.99373259992421	183.71208667573313	-1177.1760376886482	0.001	1e-05	0.002	0.067216796875	-2.3895086871104634
2014-02-02_00:15:52_996968	767435.90625	267	161.0	192.0	-309.0	-2.9083969465648853	-36.969465648854964	1.9236641221374047	-0.23291015625	0.044189453125	0.069091796875	0.0	-15.93	-25.1	95.53328347573846	3.333331593710344	-95.53328347573846	177.31718757174266	-874.5213047805296	0.001	1e-05	0.002	0.06693896484375	-1.8428027211610802
2014-02-02_00:15:53_064009	774140.21875	263	21.0	81.0	-148.0	-2.312977099236641	-27.770992366412212	0.26717557251908397	-0.349609375	0.0584716796875	0.6680908203125	0.0	-14.35	-9.46	132.64293948545355	4.628155599632015	-132.64293948545355	168.41077765871904	-552.6731763406515	0.001	1e-05	0.002	0.067145751953125	-1.2363051843901693
2014-02-02_00:15:53_131354	780874.609375	263	34.0	9.0	-265.0	-1.2061068702290076	-3.7022900763358777	1.1450381679389312	-0.30615234375	0.07421875	0.840087890625	0.0	-0.97	-1.03	125.67217669786794	4.384932892458756	-125.67217669786794	160.00055995876642	104.16269400081234	0.001	1e-05	0.002	0.066921875	0.08425321690334438
2014-02-02_00:15:53_198313	787573.90625	270	9.0	8.0	-218.0	-6.175572519083969	30.564885496183205	-1.1221374045801527	-0.2142333984375	0.0780029296875	1.1251220703125	0.0	-1.05	-0.92	60.10182149971577	2.0970628576313946	-60.10182149971577	155.9679566395572	977.2589743751729	0.001	1e-05	0.002	0.06709619140625	1.8959758068170256
2014-02-02_00:15:53_265578	794303.921875	281	30.0	76.0	-122.0	-10.67175572519084	50.51908396946565	-5.038167938931298	-0.4322509765625	-0.160400390625	0.8612060546875	0.0	-15.97	-8.85	-34.669851780412145	-1.2096947585628801	34.669851780412145	158.28705315812562	1416.8103135405365	0.001	1e-05	0.002	0.066890869140625	2.8698733493930666
2014-02-02_00:15:53_332763	801015.703125	299	13.0	126.0	-126.0	-11.900763358778626	89.18320610687023	-14.15267175572519	-0.5018310546875	0.2584228515625	1.477783203125	0.0	-22.51	-15.14	-187.7109134042028	-6.54957827648998	187.7109134042028	170.87436224752145	2282.25725305753	0.001	1e-05	0.002	0.067056884765625	4.7539341631417384
2014-02-02_00:15:53_399685	807707.125	315	51.0	136.0	-113.0	0.48854961832061067	111.41221374045801	-15.816793893129772	-0.56103515625	-0.165283203125	-0.2537841796875	0.0	-25.15	-16.49	-363.9676526774998	-12.699499395586177	363.9676526774998	195.25646288672533	2631.100273564724	0.001	1e-05	0.002	0.06698974609375	5.628120764435814
2014-02-02_00:15:53_466614	814400.90625	314	-5.0	161.0	-69.0	-6.091603053435114	7.442748091603053	10.580152671755725	-1.1524658203125	0.0533447265625	0.960693359375	0.0	-33.41	-20.05	-343.7071854893176	-11.992574511141578	343.7071854893176	218.1635901926756	-303.9956979738751	0.001	1e-05	0.002	0.066647216796875	-0.2621025745565058
2014-02-02_00:15:53_533613	821100.8125	302	7.0	70.0	-216.0	-1.7709923664122138	-42.48091603053435	1.6106870229007633	-0.6820068359375	-0.0430908203125	1.4971923828125	0.0	-8.98	-8.13	-237.0054129653815	-8.269553836893982	237.0054129653815	234.00268045719994	-1596.613014941558	0.001	1e-05	0.002	0.066830078125	-2.9538805901131626
2014-02-02_00:15:53_600878	827827.0	290	10.0	65.0	-74.0	-1.6870229007633588	-51.083969465648856	5.816793893129771	-0.179443359375	0.306396484375	0.8089599609375	0.0	-20.66	-7.54	-127.35591401992778	-4.443681577806273	127.35591401992778	242.50956424824247	-1641.5543579811858	0.001	1e-05	0.002	0.066796142578125	-3.153327706299961
