datetime	speed	x	y	z	d	speed_real
2014-01-12_13:22:35_627943	7.0	45.0	162.0	-215.0	0.0	246
2014-01-12_13:22:35_732172	7.2	45.0	162.0	-215.0	0.0	247
2014-01-12_13:22:35_836531	7.4	63.0	155.0	-244.0	0.0	248
2014-01-12_13:22:35_940548	7.6	63.0	155.0	-244.0	0.0	248
2014-01-12_13:22:36_044618	7.8	63.0	155.0	-244.0	0.0	249
2014-01-12_13:22:36_149070	8.0	129.0	137.0	-265.0	0.0	250
2014-01-12_13:22:36_253202	8.2	129.0	137.0	-265.0	0.0	251
2014-01-12_13:22:36_357457	8.4	129.0	137.0	-265.0	0.0	251
2014-01-12_13:22:36_461890	8.6	20.0	148.0	-157.0	0.0	252
2014-01-12_13:22:36_566837	8.8	20.0	148.0	-157.0	0.0	253
2014-01-12_13:22:36_670933	9.0	20.0	148.0	-157.0	0.0	254
2014-01-12_13:22:36_775399	9.2	15.0	157.0	-221.0	0.0	254
2014-01-12_13:22:36_879547	9.4	15.0	157.0	-221.0	0.0	255
2014-01-12_13:22:36_984020	9.6	15.0	157.0	-221.0	0.0	256
2014-01-12_13:22:37_088357	9.8	98.0	175.0	-263.0	0.0	257
2014-01-12_13:22:37_193809	10.0	98.0	175.0	-263.0	0.0	258
2014-01-12_13:22:37_298472	10.2	98.0	175.0	-263.0	0.0	258
2014-01-12_13:22:37_403371	10.4	91.0	163.0	-193.0	0.0	259
2014-01-12_13:22:37_508405	10.6	91.0	163.0	-193.0	0.0	260
2014-01-12_13:22:37_613122	10.8	91.0	163.0	-193.0	0.0	261
2014-01-12_13:22:37_718224	11.0	-28.0	128.0	-182.0	0.0	261
2014-01-12_13:22:37_822859	11.2	-28.0	128.0	-182.0	0.0	262
2014-01-12_13:22:37_928370	11.4	-28.0	128.0	-182.0	0.0	263
2014-01-12_13:22:38_034045	11.6	-83.0	154.0	-275.0	0.0	264
2014-01-12_13:22:38_138564	11.8	-83.0	154.0	-275.0	0.0	264
2014-01-12_13:22:38_243513	12.0	-83.0	154.0	-275.0	0.0	265
2014-01-12_13:22:38_348741	12.2	17.0	184.0	-253.0	0.0	266
2014-01-12_13:22:38_453985	12.4	17.0	184.0	-253.0	0.0	267
2014-01-12_13:22:38_559618	12.6	17.0	184.0	-253.0	0.0	267
2014-01-12_13:22:38_664619	12.8	-38.0	170.0	-219.0	0.0	268
2014-01-12_13:22:38_769633	13.0	-38.0	170.0	-219.0	0.0	269
2014-01-12_13:22:38_874910	13.2	-38.0	170.0	-219.0	0.0	270
2014-01-12_13:22:38_979717	13.4	54.0	103.0	-204.0	0.0	270
2014-01-12_13:22:39_084621	13.6	54.0	103.0	-204.0	0.0	271
2014-01-12_13:22:39_189016	13.8	54.0	103.0	-204.0	0.0	272
2014-01-12_13:22:39_293099	14.0	-25.0	180.0	-257.0	0.0	273
2014-01-12_13:22:39_397490	14.2	-25.0	180.0	-257.0	0.0	273
2014-01-12_13:22:39_501739	14.4	-25.0	180.0	-257.0	0.0	274
2014-01-12_13:22:39_606200	14.6	-31.0	244.0	-333.0	0.0	275
2014-01-12_13:22:39_710368	14.8	-31.0	244.0	-333.0	0.0	276
2014-01-12_13:22:39_815390	15.0	-31.0	244.0	-333.0	0.0	276
2014-01-12_13:22:39_920052	15.2	-21.0	178.0	-199.0	0.0	277
2014-01-12_13:22:40_025045	15.4	-21.0	178.0	-199.0	0.0	278
2014-01-12_13:22:40_129663	15.6	-61.0	177.0	-233.0	0.0	279
2014-01-12_13:22:40_235068	15.8	-61.0	177.0	-233.0	0.0	280
2014-01-12_13:22:40_340940	16.0	-61.0	177.0	-233.0	0.0	280
2014-01-12_13:22:40_445368	16.2	-16.0	141.0	-219.0	0.0	281
2014-01-12_13:22:40_550425	16.4	-16.0	141.0	-219.0	0.0	282
2014-01-12_13:22:40_654943	16.6	-16.0	141.0	-219.0	0.0	283
2014-01-12_13:22:40_759843	16.8	96.0	71.0	-276.0	0.0	283
2014-01-12_13:22:40_863964	17.0	96.0	71.0	-276.0	0.0	284
2014-01-12_13:22:40_968469	17.2	96.0	71.0	-276.0	0.0	285
2014-01-12_13:22:41_073162	17.4	42.0	106.0	-191.0	0.0	286
2014-01-12_13:22:41_177307	17.6	42.0	106.0	-191.0	0.0	286
2014-01-12_13:22:41_281704	17.8	42.0	106.0	-191.0	0.0	287
2014-01-12_13:22:41_386429	18.0	33.0	56.0	-57.0	0.0	288
2014-01-12_13:22:41_490524	18.2	33.0	56.0	-57.0	0.0	289
2014-01-12_13:22:41_594923	18.4	33.0	56.0	-57.0	0.0	289
2014-01-12_13:22:41_699493	18.6	-25.0	127.0	-230.0	0.0	290
2014-01-12_13:22:41_804968	18.8	-25.0	127.0	-230.0	0.0	291
2014-01-12_13:22:41_909557	19.0	-25.0	127.0	-230.0	0.0	292
2014-01-12_13:22:42_014650	19.2	-43.0	112.0	-265.0	0.0	292
2014-01-12_13:22:42_119130	19.4	-43.0	112.0	-265.0	0.0	293
2014-01-12_13:22:42_223245	19.6	-43.0	112.0	-265.0	0.0	294
2014-01-12_13:22:42_328670	19.8	-23.0	60.0	-290.0	0.0	295
2014-01-12_13:22:42_432723	20.0	-23.0	60.0	-290.0	0.0	295
2014-01-12_13:22:42_537501	20.0	-23.0	60.0	-290.0	0.0	296
2014-01-12_13:22:42_641660	20.0	58.0	48.0	-297.0	0.0	296
2014-01-12_13:22:42_746140	20.0	58.0	48.0	-297.0	0.0	296
2014-01-12_13:22:42_850262	20.0	58.0	48.0	-297.0	0.0	296
2014-01-12_13:22:42_954667	20.0	-12.0	68.0	-230.0	0.0	296
2014-01-12_13:22:43_059018	20.0	-12.0	68.0	-230.0	0.0	296
2014-01-12_13:22:43_164208	20.0	-12.0	68.0	-230.0	0.0	296
2014-01-12_13:22:43_268709	20.0	32.0	173.0	-288.0	0.0	296
2014-01-12_13:22:43_373233	20.0	32.0	173.0	-288.0	0.0	296
2014-01-12_13:22:43_478682	20.0	32.0	173.0	-288.0	0.0	296
2014-01-12_13:22:43_583304	20.0	-2.0	74.0	-270.0	0.0	296
2014-01-12_13:22:43_689301	20.0	-2.0	74.0	-270.0	0.0	296
2014-01-12_13:22:43_794826	20.0	-2.0	74.0	-270.0	0.0	296
2014-01-12_13:22:43_899475	20.0	-14.0	87.0	-240.0	0.0	296
2014-01-12_13:22:44_004396	20.0	-14.0	87.0	-240.0	0.0	296
2014-01-12_13:22:44_108821	20.0	-14.0	87.0	-240.0	0.0	296
2014-01-12_13:22:44_213577	20.0	-6.0	133.0	-244.0	0.0	296
2014-01-12_13:22:44_318484	20.0	-6.0	133.0	-244.0	0.0	296
2014-01-12_13:22:44_422888	20.0	-6.0	133.0	-244.0	0.0	296
2014-01-12_13:22:44_527805	20.0	-33.0	42.0	-306.0	0.0	296
2014-01-12_13:22:44_632895	20.0	-33.0	42.0	-306.0	0.0	296
2014-01-12_13:22:44_737812	20.0	-33.0	42.0	-306.0	0.0	296
2014-01-12_13:22:44_841981	20.0	-105.0	85.0	-242.0	0.0	296
2014-01-12_13:22:44_946404	20.0	-105.0	85.0	-242.0	0.0	296
2014-01-12_13:22:45_050483	20.0	-105.0	85.0	-242.0	0.0	296
2014-01-12_13:22:45_155036	20.0	0.0	99.0	-271.0	0.0	296
2014-01-12_13:22:45_259238	20.0	0.0	99.0	-271.0	0.0	296
2014-01-12_13:22:45_363633	20.0	0.0	99.0	-271.0	0.0	296
2014-01-12_13:22:45_467973	20.0	33.0	121.0	-196.0	0.0	296
2014-01-12_13:22:45_573405	20.0	33.0	121.0	-196.0	0.0	296
2014-01-12_13:22:45_677903	20.0	33.0	121.0	-196.0	0.0	296
2014-01-12_13:22:45_782916	20.0	28.0	187.0	-297.0	0.0	296
2014-01-12_13:22:45_887902	20.0	28.0	187.0	-297.0	0.0	296
2014-01-12_13:22:45_992409	20.0	28.0	187.0	-297.0	0.0	296
2014-01-12_13:22:46_096979	20.0	-2.0	58.0	-258.0	0.0	296
2014-01-12_13:22:46_202462	20.0	-2.0	58.0	-258.0	0.0	296
2014-01-12_13:22:46_307975	20.0	-2.0	58.0	-258.0	0.0	296
2014-01-12_13:22:46_413457	20.0	92.0	-55.0	-289.0	0.0	296
2014-01-12_13:22:46_518457	20.0	92.0	-55.0	-289.0	0.0	296
2014-01-12_13:22:46_622950	20.0	92.0	-55.0	-289.0	0.0	296
2014-01-12_13:22:46_728004	20.0	99.0	73.0	-239.0	0.0	296
2014-01-12_13:22:46_832504	20.0	99.0	73.0	-239.0	0.0	296
2014-01-12_13:22:46_936692	20.0	99.0	73.0	-239.0	0.0	296
2014-01-12_13:22:47_041089	20.0	0.0	69.0	-220.0	0.0	296
2014-01-12_13:22:47_145232	20.0	0.0	69.0	-220.0	0.0	296
2014-01-12_13:22:47_250022	20.0	0.0	69.0	-220.0	0.0	296
2014-01-12_13:22:47_354155	20.0	101.0	109.0	-248.0	0.0	296
2014-01-12_13:22:47_458069	20.0	101.0	109.0	-248.0	0.0	296
