datetime	speed	x	y	z	d	speed_real
2014-01-05_19:39:50_213016	16.2	9.0	152.0	-212.0	0.0	281
2014-01-05_19:39:50_317174	16.4	9.0	152.0	-212.0	0.0	282
2014-01-05_19:39:50_421555	16.6	9.0	152.0	-212.0	0.0	283
2014-01-05_19:39:50_526590	16.8	9.0	152.0	-212.0	0.0	283
2014-01-05_19:39:50_630980	17.0	9.0	152.0	-212.0	0.0	284
2014-01-05_19:39:50_735054	17.2	9.0	152.0	-212.0	0.0	285
2014-01-05_19:39:50_839506	17.4	9.0	152.0	-212.0	0.0	286
2014-01-05_19:39:50_943597	17.6	9.0	152.0	-212.0	0.0	286
2014-01-05_19:39:51_048123	17.8	9.0	152.0	-212.0	0.0	287
2014-01-05_19:39:51_152783	18.0	9.0	152.0	-212.0	0.0	288
2014-01-05_19:39:51_257664	18.2	9.0	152.0	-212.0	0.0	289
2014-01-05_19:39:51_362040	18.4	9.0	152.0	-212.0	0.0	289
2014-01-05_19:39:51_466002	18.6	9.0	152.0	-212.0	0.0	290
2014-01-05_19:39:51_571372	18.8	77.0	228.0	-239.0	0.0	291
2014-01-05_19:39:51_675743	19.0	77.0	228.0	-239.0	0.0	292
2014-01-05_19:39:51_779897	19.2	77.0	228.0	-239.0	0.0	292
2014-01-05_19:39:51_884355	19.4	77.0	228.0	-239.0	0.0	293
2014-01-05_19:39:51_988660	19.6	77.0	228.0	-239.0	0.0	294
2014-01-05_19:39:52_093744	19.8	77.0	228.0	-239.0	0.0	295
2014-01-05_19:39:52_198748	20.0	77.0	228.0	-239.0	0.0	295
2014-01-05_19:39:52_303090	20.2	77.0	228.0	-239.0	0.0	296
2014-01-05_19:39:52_408003	20.4	77.0	228.0	-239.0	0.0	297
2014-01-05_19:39:52_512386	20.6	77.0	228.0	-239.0	0.0	298
2014-01-05_19:39:52_616462	20.8	77.0	228.0	-239.0	0.0	299
2014-01-05_19:39:52_720820	21.0	77.0	228.0	-239.0	0.0	299
2014-01-05_19:39:52_824903	21.2	77.0	228.0	-239.0	0.0	300
2014-01-05_19:39:52_929930	21.4	77.0	228.0	-239.0	0.0	301
2014-01-05_19:39:53_034588	21.6	77.0	228.0	-239.0	0.0	302
2014-01-05_19:39:53_138774	21.8	77.0	228.0	-239.0	0.0	302
2014-01-05_19:39:53_243272	22.0	77.0	228.0	-239.0	0.0	303
2014-01-05_19:39:53_348819	22.2	77.0	228.0	-239.0	0.0	304
2014-01-05_19:39:53_454016	22.4	77.0	228.0	-239.0	0.0	305
2014-01-05_19:39:53_558338	22.6	77.0	228.0	-239.0	0.0	305
2014-01-05_19:39:53_663236	22.8	77.0	228.0	-239.0	0.0	306
2014-01-05_19:39:53_768241	23.0	77.0	228.0	-239.0	0.0	307
2014-01-05_19:39:53_872528	23.2	77.0	228.0	-239.0	0.0	308
2014-01-05_19:39:53_977484	23.4	77.0	228.0	-239.0	0.0	308
2014-01-05_19:39:54_081852	23.6	77.0	228.0	-239.0	0.0	309
2014-01-05_19:39:54_186035	23.8	77.0	228.0	-239.0	0.0	310
2014-01-05_19:39:54_290759	24.0	77.0	228.0	-239.0	0.0	311
2014-01-05_19:39:54_394956	24.2	77.0	228.0	-239.0	0.0	311
2014-01-05_19:39:54_499480	24.4	77.0	228.0	-239.0	0.0	312
2014-01-05_19:39:54_603567	24.6	77.0	228.0	-239.0	0.0	313
2014-01-05_19:39:54_707955	24.8	77.0	228.0	-239.0	0.0	314
2014-01-05_19:39:54_812059	25.0	77.0	228.0	-239.0	0.0	314
2014-01-05_19:39:54_916443	25.2	77.0	228.0	-239.0	0.0	315
2014-01-05_19:39:55_020573	25.4	77.0	228.0	-239.0	0.0	316
2014-01-05_19:39:55_125047	25.6	77.0	228.0	-239.0	0.0	317
2014-01-05_19:39:55_229176	25.8	77.0	228.0	-239.0	0.0	318
2014-01-05_19:39:55_333348	26.0	77.0	228.0	-239.0	0.0	318
2014-01-05_19:39:55_437759	26.2	77.0	228.0	-239.0	0.0	319
2014-01-05_19:39:55_541857	26.4	77.0	228.0	-239.0	0.0	320
2014-01-05_19:39:55_646180	26.6	77.0	228.0	-239.0	0.0	321
2014-01-05_19:39:55_750346	26.8	77.0	228.0	-239.0	0.0	321
2014-01-05_19:39:55_854844	27.0	77.0	228.0	-239.0	0.0	322
2014-01-05_19:39:55_959552	27.2	77.0	228.0	-239.0	0.0	323
2014-01-05_19:39:56_063651	27.4	77.0	228.0	-239.0	0.0	324
2014-01-05_19:39:56_168041	27.6	77.0	228.0	-239.0	0.0	324
2014-01-05_19:39:56_272735	27.8	77.0	228.0	-239.0	0.0	325
2014-01-05_19:39:56_376832	28.0	77.0	228.0	-239.0	0.0	326
2014-01-05_19:39:56_481329	28.2	77.0	228.0	-239.0	0.0	327
2014-01-05_19:39:56_585938	28.4	77.0	228.0	-239.0	0.0	327
2014-01-05_19:39:56_690065	28.6	77.0	228.0	-239.0	0.0	328
2014-01-05_19:39:56_794441	28.8	77.0	228.0	-239.0	0.0	329
2014-01-05_19:39:56_899239	29.0	77.0	228.0	-239.0	0.0	330
2014-01-05_19:39:57_003378	29.2	77.0	228.0	-239.0	0.0	330
2014-01-05_19:39:57_107887	29.4	77.0	228.0	-239.0	0.0	331
2014-01-05_19:39:57_212614	29.6	77.0	228.0	-239.0	0.0	332
2014-01-05_19:39:57_316776	29.8	77.0	228.0	-239.0	0.0	333
2014-01-05_19:39:57_421287	30.0	77.0	228.0	-239.0	0.0	333
2014-01-05_19:39:57_526242	30.2	77.0	228.0	-239.0	0.0	334
2014-01-05_19:39:57_630825	30.4	77.0	228.0	-239.0	0.0	335
2014-01-05_19:39:57_734922	30.6	77.0	228.0	-239.0	0.0	336
2014-01-05_19:39:57_839298	30.8	77.0	228.0	-239.0	0.0	337
2014-01-05_19:39:57_943351	31.0	77.0	228.0	-239.0	0.0	337
2014-01-05_19:39:58_047711	31.2	77.0	228.0	-239.0	0.0	338
2014-01-05_19:39:58_151782	31.4	77.0	228.0	-239.0	0.0	339
2014-01-05_19:39:58_256128	31.6	77.0	228.0	-239.0	0.0	340
2014-01-05_19:39:58_360833	31.8	77.0	228.0	-239.0	0.0	340
2014-01-05_19:39:58_464879	32.0	77.0	228.0	-239.0	0.0	341
2014-01-05_19:39:58_569518	32.2	77.0	228.0	-239.0	0.0	342
2014-01-05_19:39:58_673441	32.4	77.0	228.0	-239.0	0.0	343
2014-01-05_19:39:58_778395	32.6	77.0	228.0	-239.0	0.0	343
2014-01-05_19:39:58_882883	32.8	77.0	228.0	-239.0	0.0	344
2014-01-05_19:39:58_986987	33.0	77.0	228.0	-239.0	0.0	345
2014-01-05_19:39:59_091955	33.2	77.0	228.0	-239.0	0.0	346
2014-01-05_19:39:59_196965	33.4	77.0	228.0	-239.0	0.0	346
2014-01-05_19:39:59_301352	33.6	77.0	228.0	-239.0	0.0	347
2014-01-05_19:39:59_406805	33.8	77.0	228.0	-239.0	0.0	348
2014-01-05_19:39:59_511198	34.0	77.0	228.0	-239.0	0.0	349
2014-01-05_19:39:59_617380	34.2	77.0	228.0	-239.0	0.0	349
2014-01-05_19:39:59_722355	34.4	77.0	228.0	-239.0	0.0	350
2014-01-05_19:39:59_826832	34.6	77.0	228.0	-239.0	0.0	351
2014-01-05_19:39:59_931022	34.8	77.0	228.0	-239.0	0.0	352
2014-01-05_19:40:00_036575	35.0	77.0	228.0	-239.0	0.0	352
2014-01-05_19:40:00_142189	35.2	77.0	228.0	-239.0	0.0	353
2014-01-05_19:40:00_247832	35.4	77.0	228.0	-239.0	0.0	354
2014-01-05_19:40:00_352227	35.6	77.0	228.0	-239.0	0.0	355
2014-01-05_19:40:00_457052	35.8	77.0	228.0	-239.0	0.0	356
2014-01-05_19:40:00_562008	36.0	77.0	228.0	-239.0	0.0	356
