datetime	x	y	z	d	speed	speed_real
2014-01-04_13:57:28_658317	318.0	-40.0	-198.0	13.84	4.8	238
2014-01-04_13:57:28_668019	-256.0	208.0	-232.0	13.65	4.9	238
2014-01-04_13:57:28_677946	-98.0	126.0	-288.0	13.74	5.0	239
2014-01-04_13:57:28_687870	260.0	80.0	-184.0	13.89	5.1	239
2014-01-04_13:57:28_697575	192.0	-150.0	-166.0	14.25	5.2	239
2014-01-04_13:57:28_707341	30.0	212.0	-272.0	13.99	5.3	240
2014-01-04_13:57:28_717101	268.0	-98.0	-114.0	13.89	5.4	240
2014-01-04_13:57:28_726908	152.0	274.0	-320.0	13.87	5.5	240
2014-01-04_13:57:28_736744	-28.0	28.0	-18.0	14.58	5.6	241
2014-01-04_13:57:28_746499	-164.0	256.0	-366.0	13.98	5.7	241
2014-01-04_13:57:28_756244	56.0	-18.0	-162.0	13.8	5.8	242
2014-01-04_13:57:28_765953	80.0	146.0	-266.0	13.26	5.9	242
2014-01-04_13:57:28_775829	-176.0	128.0	-180.0	13.92	6.0	242
2014-01-04_13:57:28_785675	0.0	164.0	-218.0	13.52	6.1	243
2014-01-04_13:57:28_795417	0.0	56.0	-396.0	13.42	6.2	243
2014-01-04_13:57:28_805174	190.0	0.0	-228.0	13.87	6.3	243
2014-01-04_13:57:28_814929	30.0	118.0	-244.0	13.41	6.4	244
2014-01-04_13:57:28_824726	160.0	160.0	-210.0	13.74	6.5	244
2014-01-04_13:57:28_834482	0.0	258.0	-330.0	14.21	6.6	245
2014-01-04_13:57:28_844297	-256.0	104.0	-116.0	13.99	6.7	245
2014-01-04_13:57:28_854119	-2.0	102.0	-290.0	14.09	6.8	245
2014-01-04_13:57:28_863867	-142.0	330.0	-228.0	13.51	6.9	246
2014-01-04_13:57:28_873624	30.0	80.0	-50.0	13.72	7.0	246
2014-01-04_13:57:28_883826	-12.0	296.0	-406.0	13.89	7.1	246
2014-01-04_13:57:28_893627	-66.0	400.0	-160.0	13.38	7.2	247
2014-01-04_13:57:28_903516	332.0	202.0	-258.0	13.74	7.3	247
2014-01-04_13:57:28_913260	166.0	410.0	-290.0	12.92	7.4	248
2014-01-04_13:57:28_923023	102.0	-102.0	-194.0	13.92	7.5	248
2014-01-04_13:57:28_932822	-20.0	138.0	-296.0	14.41	7.6	248
2014-01-04_13:57:28_942536	-154.0	276.0	-478.0	13.77	7.7	249
2014-01-04_13:57:28_952259	-178.0	216.0	190.0	13.48	7.8	249
2014-01-04_13:57:28_962009	424.0	204.0	-234.0	13.34	7.9	250
2014-01-04_13:57:28_971814	44.0	256.0	-238.0	13.91	8.0	250
2014-01-04_13:57:28_981640	-50.0	18.0	-120.0	14.38	8.1	250
2014-01-04_13:57:28_991638	46.0	208.0	-208.0	14.21	8.2	251
2014-01-04_13:57:29_001445	156.0	218.0	-426.0	13.85	8.3	251
2014-01-04_13:57:29_011453	24.0	-2.0	378.0	14.26	8.4	251
2014-01-04_13:57:29_021304	14.0	464.0	-232.0	13.8	8.5	252
2014-01-04_13:57:29_031111	144.0	268.0	-322.0	13.52	8.6	252
2014-01-04_13:57:29_040895	-16.0	162.0	-176.0	13.77	8.7	253
2014-01-04_13:57:29_050728	150.0	166.0	-134.0	14.41	8.8	253
2014-01-04_13:57:29_060494	-16.0	184.0	-512.0	13.79	8.9	253
2014-01-04_13:57:29_070247	-34.0	64.0	322.0	14.28	9.0	254
2014-01-04_13:57:29_080112	172.0	174.0	-162.0	14.28	9.1	254
2014-01-04_13:57:29_090369	-110.0	222.0	-32.0	12.73	9.2	254
2014-01-04_13:57:29_100196	36.0	310.0	-512.0	14.26	9.3	255
2014-01-04_13:57:29_110030	-146.0	222.0	234.0	14.26	9.4	255
2014-01-04_13:57:29_119919	58.0	184.0	-354.0	14.62	9.5	256
2014-01-04_13:57:29_129725	-172.0	274.0	-398.0	14.11	9.6	256
2014-01-04_13:57:29_139460	-98.0	-122.0	0.0	13.53	9.7	256
2014-01-04_13:57:29_149332	248.0	-198.0	-146.0	14.62	9.8	257
2014-01-04_13:57:29_159230	-318.0	406.0	-128.0	14.3	9.9	257
2014-01-04_13:57:29_168915	370.0	234.0	-512.0	13.6	10.0	257
2014-01-04_13:57:29_178729	-384.0	312.0	494.0	14.18	10.1	258
2014-01-04_13:57:29_188482	254.0	366.0	-156.0	13.78	10.2	258
2014-01-04_13:57:29_198250	116.0	182.0	-512.0	14.33	10.3	259
2014-01-04_13:57:29_208027	-512.0	156.0	-88.0	13.33	10.4	259
2014-01-04_13:57:29_217875	-136.0	126.0	198.0	14.35	10.5	259
2014-01-04_13:57:29_227667	334.0	226.0	-226.0	14.26	10.6	260
2014-01-04_13:57:29_237429	-68.0	344.0	-512.0	13.07	10.7	260
2014-01-04_13:57:29_247272	-88.0	220.0	-128.0	14.33	10.8	261
2014-01-04_13:57:29_257120	-130.0	296.0	296.0	14.83	10.9	261
2014-01-04_13:57:29_266833	294.0	90.0	-512.0	14.36	11.0	261
2014-01-04_13:57:29_276619	-352.0	34.0	-346.0	13.48	11.1	262
2014-01-04_13:57:29_286472	78.0	336.0	-384.0	14.33	11.2	262
2014-01-04_13:57:29_296524	286.0	-56.0	160.0	14.28	11.3	262
2014-01-04_13:57:29_306404	-282.0	80.0	-158.0	14.74	11.4	263
2014-01-04_13:57:29_316190	202.0	332.0	-512.0	14.33	11.5	263
2014-01-04_13:57:29_326024	-110.0	484.0	-446.0	14.26	11.6	264
2014-01-04_13:57:29_335875	-512.0	192.0	176.0	13.96	11.7	264
2014-01-04_13:57:29_345644	-26.0	252.0	94.0	13.7	11.8	264
2014-01-04_13:57:29_355449	-240.0	-32.0	-26.0	14.7	11.9	265
2014-01-04_13:57:29_365150	-140.0	158.0	-420.0	13.78	12.0	265
2014-01-04_13:57:29_374943	286.0	46.0	-300.0	14.03	12.1	265
2014-01-04_13:57:29_384749	-60.0	238.0	232.0	13.44	12.2	266
2014-01-04_13:57:29_394592	64.0	-120.0	-98.0	13.97	12.3	266
2014-01-04_13:57:29_404476	50.0	30.0	-512.0	14.11	12.4	267
2014-01-04_13:57:29_414249	-64.0	414.0	-512.0	13.31	12.5	267
2014-01-04_13:57:29_424056	-8.0	292.0	-324.0	13.77	12.6	267
2014-01-04_13:57:29_433826	-290.0	-64.0	-80.0	13.67	12.7	268
2014-01-04_13:57:29_443599	146.0	392.0	158.0	14.28	12.8	268
2014-01-04_13:57:29_453313	-408.0	24.0	-512.0	12.89	12.9	269
2014-01-04_13:57:29_463037	511.0	158.0	-512.0	14.25	13.0	269
2014-01-04_13:57:29_472812	-64.0	262.0	-410.0	13.21	13.1	269
2014-01-04_13:57:29_482583	124.0	178.0	-64.0	13.65	13.2	270
2014-01-04_13:57:29_492389	-232.0	166.0	278.0	14.4	13.3	270
2014-01-04_13:57:29_502378	60.0	511.0	430.0	13.84	13.4	270
2014-01-04_13:57:29_512271	368.0	84.0	-334.0	15.16	13.5	271
2014-01-04_13:57:29_522042	254.0	62.0	-512.0	13.77	13.6	271
2014-01-04_13:57:29_531927	158.0	62.0	-474.0	15.52	13.7	272
2014-01-04_13:57:29_541753	62.0	511.0	-26.0	14.69	13.8	272
2014-01-04_13:57:29_551672	-330.0	96.0	32.0	13.7	13.9	272
2014-01-04_13:57:29_561468	511.0	32.0	-120.0	14.82	14.0	273
2014-01-04_13:57:29_571186	186.0	320.0	-298.0	13.58	14.1	273
2014-01-04_13:57:29_580999	511.0	-34.0	-512.0	14.15	14.2	273
2014-01-04_13:57:29_590885	152.0	-50.0	-368.0	14.64	14.3	274
2014-01-04_13:57:29_601122	-84.0	318.0	-384.0	14.7	14.4	274
2014-01-04_13:57:29_611285	222.0	118.0	70.0	12.48	14.5	275
2014-01-04_13:57:29_621105	240.0	-434.0	494.0	14.42	14.6	275
2014-01-04_13:57:29_630938	511.0	511.0	-2.0	14.67	14.7	275
2014-01-04_13:57:29_640744	-192.0	488.0	128.0	13.94	14.8	276
2014-01-04_13:57:29_650664	-128.0	166.0	-434.0	14.33	14.9	276
2014-01-04_13:57:29_660456	116.0	-88.0	-512.0	13.23	15.0	276
2014-01-04_13:57:29_670206	-198.0	126.0	-512.0	12.78	15.1	277
2014-01-04_13:57:29_680114	138.0	511.0	-352.0	15.18	15.2	277
2014-01-04_13:57:29_689787	288.0	-8.0	34.0	11.81	15.3	278
2014-01-04_13:57:29_699374	-512.0	248.0	511.0	12.31	15.4	278
2014-01-04_13:57:29_709203	-512.0	-358.0	298.0	12.97	15.5	278
2014-01-04_13:57:29_719026	-114.0	0.0	-174.0	14.47	15.6	279
2014-01-04_13:57:29_728879	464.0	-512.0	-410.0	14.33	15.7	279
2014-01-04_13:57:29_738654	511.0	334.0	-512.0	14.13	15.8	280
2014-01-04_13:57:29_748315	-266.0	158.0	-166.0	12.49	15.9	280
2014-01-04_13:57:29_758179	-216.0	228.0	-512.0	14.72	16.0	280
2014-01-04_13:57:29_767919	-120.0	478.0	192.0	13.8	16.1	281
2014-01-04_13:57:29_777718	354.0	212.0	46.0	14.11	16.2	281
2014-01-04_13:57:29_787575	-456.0	130.0	316.0	15.11	16.3	281
2014-01-04_13:57:29_797261	-512.0	-258.0	511.0	12.75	16.4	282
2014-01-04_13:57:29_807293	-438.0	236.0	-14.0	13.46	16.5	282
2014-01-04_13:57:29_817130	-314.0	-24.0	-244.0	14.31	16.6	283
2014-01-04_13:57:29_826943	206.0	-512.0	-512.0	14.74	16.7	283
2014-01-04_13:57:29_836643	480.0	-268.0	-512.0	12.26	16.8	283
2014-01-04_13:57:29_846329	511.0	222.0	-512.0	12.29	16.9	284
2014-01-04_13:57:29_856124	288.0	226.0	-392.0	13.9	17.0	284
2014-01-04_13:57:29_865871	-34.0	206.0	-512.0	14.69	17.1	284
2014-01-04_13:57:29_875604	511.0	90.0	511.0	13.26	17.2	285
2014-01-04_13:57:29_885412	366.0	80.0	-160.0	14.28	17.3	285
2014-01-04_13:57:29_895125	-512.0	511.0	511.0	12.73	17.4	286
2014-01-04_13:57:29_904939	-512.0	0.0	511.0	14.32	17.5	286
2014-01-04_13:57:29_914700	511.0	-176.0	414.0	13.02	17.6	286
2014-01-04_13:57:29_924476	-162.0	-64.0	-296.0	13.92	17.7	287
2014-01-04_13:57:29_934233	-128.0	511.0	-330.0	13.51	17.8	287
2014-01-04_13:57:29_943951	46.0	-384.0	-512.0	13.48	17.9	288
2014-01-04_13:57:29_953613	511.0	-256.0	-512.0	12.44	18.0	288
2014-01-04_13:57:29_963309	511.0	-184.0	-136.0	13.53	18.1	288
2014-01-04_13:57:29_973064	-512.0	511.0	-512.0	13.44	18.2	289
2014-01-04_13:57:29_982925	-512.0	256.0	-512.0	14.59	18.3	289
2014-01-04_13:57:29_992674	268.0	324.0	254.0	13.53	18.4	289
2014-01-04_13:57:30_002432	511.0	-24.0	304.0	13.04	18.5	290
2014-01-04_13:57:30_012297	511.0	-138.0	150.0	13.67	18.6	290
2014-01-04_13:57:30_022066	-256.0	0.0	511.0	12.87	18.7	291
2014-01-04_13:57:30_031952	-512.0	254.0	478.0	13.48	18.8	291
2014-01-04_13:57:30_041747	-512.0	118.0	511.0	13.67	18.9	291
2014-01-04_13:57:30_051537	-170.0	160.0	511.0	13.46	19.0	292
2014-01-04_13:57:30_061321	400.0	-504.0	382.0	13.91	19.1	292
2014-01-04_13:57:30_071095	110.0	511.0	-512.0	14.18	19.2	292
2014-01-04_13:57:30_080980	-10.0	502.0	-212.0	14.84	19.3	293
2014-01-04_13:57:30_090755	-512.0	-60.0	-222.0	13.69	19.4	293
2014-01-04_13:57:30_100488	-466.0	478.0	-512.0	12.6	19.5	294
2014-01-04_13:57:30_110254	511.0	-512.0	-512.0	13.29	19.6	294
2014-01-04_13:57:30_120110	511.0	302.0	-312.0	13.12	19.7	294
2014-01-04_13:57:30_129886	64.0	136.0	-512.0	13.5	19.8	295
2014-01-04_13:57:30_139567	-18.0	174.0	-512.0	12.53	19.9	295
2014-01-04_13:57:30_149348	-248.0	192.0	-512.0	13.45	20.0	296
2014-01-04_13:57:30_159235	-426.0	406.0	-120.0	14.18	20.1	296
2014-01-04_13:57:30_168936	64.0	511.0	-336.0	14.18	20.2	296
2014-01-04_13:57:30_178696	511.0	110.0	511.0	13.28	20.3	297
2014-01-04_13:57:30_188401	511.0	194.0	511.0	12.48	20.4	297
2014-01-04_13:57:30_198022	398.0	-22.0	511.0	12.62	20.5	297
2014-01-04_13:57:30_207938	-512.0	436.0	36.0	13.45	20.6	298
2014-01-04_13:57:30_218010	-512.0	64.0	511.0	13.36	20.7	298
2014-01-04_13:57:30_227779	-512.0	254.0	-18.0	13.41	20.8	299
2014-01-04_13:57:30_237469	-512.0	12.0	511.0	12.53	20.9	299
2014-01-04_13:57:30_247324	-128.0	28.0	511.0	14.23	21.0	299
2014-01-04_13:57:30_257108	-152.0	511.0	511.0	13.8	21.1	300
2014-01-04_13:57:30_266811	286.0	-146.0	511.0	14.3	21.2	300
2014-01-04_13:57:30_276619	354.0	340.0	-512.0	14.18	21.3	300
2014-01-04_13:57:30_286397	246.0	-98.0	-512.0	13.84	21.4	301
2014-01-04_13:57:30_296229	-420.0	511.0	-512.0	14.21	21.5	301
2014-01-04_13:57:30_305997	-402.0	216.0	-214.0	13.98	21.6	302
2014-01-04_13:57:30_315717	-512.0	-120.0	-512.0	13.36	21.7	302
2014-01-04_13:57:30_325826	-512.0	192.0	-512.0	13.89	21.8	302
2014-01-04_13:57:30_335839	-258.0	318.0	-512.0	14.81	21.9	303
2014-01-04_13:57:30_345717	-26.0	-66.0	-262.0	14.06	22.0	303
2014-01-04_13:57:30_355401	511.0	511.0	-512.0	12.53	22.1	303
2014-01-04_13:57:30_365031	511.0	176.0	-512.0	12.68	22.2	304
2014-01-04_13:57:30_374767	511.0	350.0	-512.0	12.92	22.3	304
2014-01-04_13:57:30_384607	511.0	488.0	-512.0	14.02	22.4	305
2014-01-04_13:57:30_394451	511.0	511.0	-512.0	13.41	22.5	305
2014-01-04_13:57:30_404128	511.0	64.0	-512.0	12.19	22.6	305
2014-01-04_13:57:30_413922	511.0	-96.0	-512.0	13.41	22.7	306
2014-01-04_13:57:30_424088	511.0	182.0	-512.0	13.48	22.8	306
2014-01-04_13:57:30_433829	511.0	-512.0	-512.0	13.51	22.9	307
2014-01-04_13:57:30_443968	511.0	366.0	-512.0	13.99	23.0	307
2014-01-04_13:57:30_453641	511.0	-336.0	-512.0	12.22	23.1	307
2014-01-04_13:57:30_463374	511.0	286.0	-512.0	14.26	23.2	308
2014-01-04_13:57:30_473077	511.0	128.0	-512.0	13.02	23.3	308
2014-01-04_13:57:30_482812	511.0	-146.0	-512.0	13.38	23.4	308
2014-01-04_13:57:30_492508	511.0	174.0	-384.0	11.7	23.5	309
2014-01-04_13:57:30_502281	160.0	48.0	-420.0	13.96	23.6	309
2014-01-04_13:57:30_512043	511.0	-98.0	-512.0	13.07	23.7	310
2014-01-04_13:57:30_522213	511.0	-148.0	190.0	13.53	23.8	310
2014-01-04_13:57:30_532066	322.0	40.0	-14.0	14.32	23.9	310
2014-01-04_13:57:30_541747	494.0	238.0	-152.0	12.21	24.0	311
2014-01-04_13:57:30_551572	336.0	362.0	-396.0	14.02	24.1	311
2014-01-04_13:57:30_561268	511.0	334.0	-386.0	12.17	24.2	311
2014-01-04_13:57:30_571028	511.0	-512.0	-512.0	12.67	24.3	312
2014-01-04_13:57:30_580769	511.0	-392.0	-512.0	13.06	24.4	312
2014-01-04_13:57:30_590557	511.0	352.0	-512.0	12.75	24.5	313
2014-01-04_13:57:30_600310	511.0	-202.0	-512.0	13.24	24.6	313
2014-01-04_13:57:30_610005	511.0	-512.0	-512.0	12.26	24.7	313
2014-01-04_13:57:30_619668	464.0	328.0	-512.0	12.19	24.8	314
2014-01-04_13:57:30_629778	510.0	-512.0	-512.0	12.55	24.9	314
2014-01-04_13:57:30_639573	511.0	-368.0	-512.0	12.73	25.0	315
2014-01-04_13:57:30_649281	511.0	-512.0	-512.0	13.21	25.1	315
2014-01-04_13:57:30_659237	-366.0	511.0	-418.0	13.4	25.2	315
2014-01-04_13:57:30_668864	158.0	-512.0	-464.0	12.7	25.3	316
2014-01-04_13:57:30_678546	-224.0	511.0	-512.0	11.8	25.4	316
2014-01-04_13:57:30_688438	68.0	511.0	-234.0	15.59	25.5	316
2014-01-04_13:57:30_698200	-88.0	511.0	-466.0	13.95	25.6	317
2014-01-04_13:57:30_707990	-130.0	511.0	-512.0	13.5	25.7	317
2014-01-04_13:57:30_717648	286.0	511.0	-512.0	12.24	25.8	318
2014-01-04_13:57:30_727802	208.0	511.0	-330.0	12.72	25.9	318
2014-01-04_13:57:30_737575	488.0	70.0	511.0	12.92	26.0	318
2014-01-04_13:57:30_747359	454.0	-322.0	511.0	13.93	26.1	319
2014-01-04_13:57:30_757057	264.0	80.0	511.0	13.02	26.2	319
2014-01-04_13:57:30_766725	180.0	511.0	362.0	12.95	26.3	319
2014-01-04_13:57:30_776485	511.0	118.0	-512.0	13.38	26.4	320
2014-01-04_13:57:30_786254	-512.0	456.0	-512.0	13.74	26.5	320
2014-01-04_13:57:30_795996	-512.0	511.0	-512.0	13.53	26.6	321
2014-01-04_13:57:30_805830	-352.0	360.0	126.0	14.92	26.7	321
2014-01-04_13:57:30_815675	511.0	-66.0	511.0	13.09	26.8	321
2014-01-04_13:57:30_825477	511.0	392.0	511.0	13.46	26.9	322
2014-01-04_13:57:30_835298	511.0	511.0	511.0	14.49	27.0	322
2014-01-04_13:57:30_845244	-512.0	32.0	78.0	16.25	27.1	322
2014-01-04_13:57:30_855064	-512.0	214.0	-512.0	14.14	27.2	323
2014-01-04_13:57:30_864873	-416.0	118.0	-226.0	13.85	27.3	323
2014-01-04_13:57:30_874606	234.0	511.0	-512.0	13.31	27.4	324
2014-01-04_13:57:30_884284	511.0	-128.0	-448.0	12.65	27.5	324
2014-01-04_13:57:30_893976	511.0	-512.0	458.0	12.7	27.6	324
2014-01-04_13:57:30_903893	511.0	-512.0	-512.0	13.45	27.7	325
2014-01-04_13:57:30_913665	-438.0	-248.0	-512.0	13.99	27.8	325
2014-01-04_13:57:30_923481	-512.0	-512.0	-512.0	14.89	27.9	326
2014-01-04_13:57:30_933562	-128.0	346.0	-298.0	14.91	28.0	326
2014-01-04_13:57:30_943350	462.0	64.0	-282.0	15.25	28.1	326
2014-01-04_13:57:30_953112	80.0	511.0	511.0	13.84	28.2	327
2014-01-04_13:57:30_962817	-512.0	-2.0	-280.0	13.94	28.3	327
2014-01-04_13:57:30_972910	-512.0	94.0	-512.0	17.24	28.4	327
2014-01-04_13:57:30_982721	511.0	-256.0	511.0	14.55	28.5	328
2014-01-04_13:57:30_992550	511.0	511.0	511.0	14.82	28.6	328
2014-01-04_13:57:31_002312	-512.0	-144.0	108.0	14.01	28.7	329
2014-01-04_13:57:31_012098	-512.0	358.0	-512.0	14.41	28.8	329
2014-01-04_13:57:31_022206	511.0	-432.0	-512.0	18.36	28.9	329
2014-01-04_13:57:31_032292	511.0	128.0	-512.0	15.4	29.0	330
2014-01-04_13:57:31_042555	-512.0	0.0	-512.0	15.52	29.1	330
2014-01-04_13:57:31_052486	108.0	511.0	-386.0	15.77	29.2	330
2014-01-04_13:57:31_062643	16.0	364.0	511.0	20.33	29.3	331
2014-01-04_13:57:31_072911	-512.0	511.0	-512.0	21.34	29.4	331
2014-01-04_13:57:31_082816	511.0	160.0	511.0	16.39	29.5	332
2014-01-04_13:57:31_092674	511.0	324.0	511.0	15.69	29.6	332
2014-01-04_13:57:31_102926	-512.0	62.0	-512.0	21.32	29.7	332
2014-01-04_13:57:31_113240	511.0	-114.0	46.0	23.19	29.8	333
2014-01-04_13:57:31_123049	511.0	-338.0	-512.0	14.64	29.9	333
2014-01-04_13:57:31_133270	-512.0	310.0	-512.0	21.79	30.0	334
2014-01-04_13:57:31_143320	511.0	511.0	-298.0	17.13	30.1	334
2014-01-04_13:57:31_153333	-512.0	64.0	511.0	17.72	30.2	334
2014-01-04_13:57:31_163570	-160.0	320.0	-512.0	22.9	30.3	335
2014-01-04_13:57:31_173911	360.0	192.0	511.0	24.44	30.4	335
2014-01-04_13:57:31_184121	-512.0	184.0	-512.0	18.87	30.5	335
2014-01-04_13:57:31_194018	511.0	-512.0	-70.0	16.12	30.6	336
2014-01-04_13:57:31_204066	324.0	-78.0	-512.0	15.52	30.7	336
2014-01-04_13:57:31_214282	-512.0	384.0	-512.0	20.54	30.8	337
2014-01-04_13:57:31_224225	511.0	446.0	511.0	16.71	30.9	337
2014-01-04_13:57:31_234175	-262.0	511.0	102.0	16.84	31.0	337
2014-01-04_13:57:31_244333	56.0	256.0	-512.0	14.04	31.1	338
2014-01-04_13:57:31_254532	511.0	-512.0	511.0	20.04	31.2	338
2014-01-04_13:57:31_264533	-512.0	511.0	-512.0	18.77	31.3	338
2014-01-04_13:57:31_274812	511.0	398.0	-96.0	18.39	31.4	339
2014-01-04_13:57:31_284758	-512.0	-78.0	-482.0	16.76	31.5	339
2014-01-04_13:57:31_294862	320.0	511.0	-512.0	18.48	31.6	340
2014-01-04_13:57:31_305090	486.0	480.0	511.0	21.54	31.7	340
2014-01-04_13:57:31_315179	-512.0	511.0	-512.0	19.31	31.8	340
2014-01-04_13:57:31_325374	511.0	511.0	511.0	21.18	31.9	341
2014-01-04_13:57:31_335567	-512.0	204.0	-512.0	21.15	32.0	341
2014-01-04_13:57:31_345836	511.0	94.0	142.0	19.11	32.1	341
2014-01-04_13:57:31_355930	-512.0	-512.0	-512.0	19.33	32.2	342
2014-01-04_13:57:31_365830	-130.0	511.0	-512.0	17.26	32.3	342
2014-01-04_13:57:31_376041	511.0	511.0	511.0	19.62	32.4	343
2014-01-04_13:57:31_386194	-512.0	-482.0	-512.0	20.47	32.5	343
2014-01-04_13:57:31_396159	511.0	432.0	511.0	17.58	32.6	343
2014-01-04_13:57:31_406248	-512.0	-82.0	-512.0	19.16	32.7	344
2014-01-04_13:57:31_416321	511.0	-512.0	-512.0	18.41	32.8	344
2014-01-04_13:57:31_426298	511.0	-512.0	-512.0	17.63	32.9	345
2014-01-04_13:57:31_436282	-130.0	166.0	-512.0	17.55	33.0	345
2014-01-04_13:57:31_447052	-170.0	511.0	511.0	21.02	33.1	345
2014-01-04_13:57:31_456988	-466.0	-512.0	-512.0	15.74	33.2	346
2014-01-04_13:57:31_467016	511.0	511.0	511.0	19.09	33.3	346
2014-01-04_13:57:31_477168	-512.0	-144.0	-512.0	20.31	33.4	346
2014-01-04_13:57:31_487222	511.0	142.0	-384.0	18.7	33.5	347
2014-01-04_13:57:31_497221	-512.0	118.0	-98.0	17.65	33.6	347
2014-01-04_13:57:31_507286	511.0	256.0	-394.0	19.14	33.7	348
2014-01-04_13:57:31_517345	-512.0	-368.0	511.0	19.28	33.8	348
2014-01-04_13:57:31_527528	511.0	511.0	-66.0	20.81	33.9	348
2014-01-04_13:57:31_537716	-512.0	126.0	-512.0	20.89	34.0	349
2014-01-04_13:57:31_547977	511.0	-198.0	-512.0	17.7	34.1	349
2014-01-04_13:57:31_558062	-512.0	511.0	-170.0	18.72	34.2	349
2014-01-04_13:57:31_568212	511.0	-216.0	-512.0	19.97	34.3	350
2014-01-04_13:57:31_578263	-512.0	-450.0	511.0	18.53	34.4	350
2014-01-04_13:57:31_588346	511.0	511.0	-402.0	19.18	34.5	351
2014-01-04_13:57:31_598446	-512.0	-332.0	511.0	19.5	34.6	351
2014-01-04_13:57:31_608651	511.0	-512.0	-82.0	19.8	34.7	351
2014-01-04_13:57:31_618715	-512.0	-512.0	-512.0	18.41	34.8	352
2014-01-04_13:57:31_628809	511.0	414.0	-512.0	19.33	34.9	352
2014-01-04_13:57:31_638948	-512.0	511.0	511.0	19.84	35.0	353
2014-01-04_13:57:31_649176	511.0	511.0	-352.0	19.3	35.1	353
2014-01-04_13:57:31_659570	-512.0	334.0	-512.0	23.2	35.2	353
2014-01-04_13:57:31_669661	511.0	32.0	-512.0	19.23	35.3	354
2014-01-04_13:57:31_679906	-512.0	350.0	-192.0	17.71	35.4	354
