datetime	x	y	z	d	speed	speed_real
2013-12-28_12:43:09_082594	-23.0	235.0	-500.0	19.22	11.4	263
2013-12-28_12:43:09_092449	219.0	263.0	-78.0	14.35	11.5	263
2013-12-28_12:43:09_102613	201.0	89.0	23.0	18.89	11.6	264
2013-12-28_12:43:09_112699	192.0	110.0	-263.0	18.24	11.7	264
2013-12-28_12:43:09_122758	326.0	311.0	-512.0	18.36	11.8	264
2013-12-28_12:43:09_132935	200.0	205.0	-377.0	19.36	11.9	265
2013-12-28_12:43:09_143201	-264.0	158.0	80.0	19.39	12.0	265
2013-12-28_12:43:09_153041	143.0	142.0	-9.0	14.81	12.1	265
2013-12-28_12:43:09_163092	-236.0	63.0	-289.0	18.84	12.2	266
2013-12-28_12:43:09_173174	271.0	290.0	-512.0	18.17	12.3	266
2013-12-28_12:43:09_183342	145.0	172.0	-317.0	18.41	12.4	267
2013-12-28_12:43:09_193151	274.0	229.0	-512.0	13.89	12.5	267
2013-12-28_12:43:09_203310	332.0	170.0	-376.0	19.24	12.6	267
2013-12-28_12:43:09_213161	98.0	310.0	64.0	14.79	12.7	268
2013-12-28_12:43:09_223377	-268.0	133.0	52.0	18.43	12.8	268
2013-12-28_12:43:09_233515	94.0	114.0	-249.0	19.38	12.9	269
2013-12-28_12:43:09_243574	112.0	153.0	-512.0	18.46	13.0	269
2013-12-28_12:43:09_253745	208.0	307.0	-471.0	18.92	13.1	269
2013-12-28_12:43:09_263881	-100.0	169.0	-83.0	18.94	13.2	270
2013-12-28_12:43:09_273691	-111.0	198.0	143.0	13.38	13.3	270
2013-12-28_12:43:09_283589	-118.0	145.0	-35.0	15.33	13.4	270
2013-12-28_12:43:09_293755	-30.0	112.0	-317.0	19.14	13.5	271
2013-12-28_12:43:09_303903	30.0	122.0	-512.0	19.65	13.6	271
2013-12-28_12:43:09_314068	72.0	244.0	-396.0	19.18	13.7	272
2013-12-28_12:43:09_324276	221.0	307.0	-113.0	18.65	13.8	272
2013-12-28_12:43:09_334495	266.0	165.0	-512.0	19.09	13.9	272
2013-12-28_12:43:09_344390	141.0	169.0	-328.0	14.86	14.0	273
2013-12-28_12:43:09_354453	-1.0	186.0	-1.0	18.9	14.1	273
2013-12-28_12:43:09_364373	-244.0	176.0	112.0	13.5	14.2	273
2013-12-28_12:43:09_374593	-399.0	75.0	18.0	19.67	14.3	274
2013-12-28_12:43:09_384726	-268.0	86.0	-201.0	18.72	14.4	274
2013-12-28_12:43:09_394540	24.0	83.0	-512.0	14.04	14.5	275
2013-12-28_12:43:09_404361	276.0	171.0	-512.0	13.95	14.6	275
2013-12-28_12:43:09_414248	113.0	94.0	-373.0	13.96	14.7	275
2013-12-28_12:43:09_424373	81.0	303.0	-77.0	18.74	14.8	276
2013-12-28_12:43:09_434239	-233.0	197.0	105.0	13.84	14.9	276
2013-12-28_12:43:09_444369	-181.0	116.0	120.0	18.87	15.0	276
2013-12-28_12:43:09_454546	-131.0	58.0	-118.0	18.72	15.1	277
2013-12-28_12:43:09_464623	111.0	206.0	-298.0	18.14	15.2	277
2013-12-28_12:43:09_474430	204.0	108.0	-512.0	13.89	15.3	278
2013-12-28_12:43:09_484499	140.0	141.0	-512.0	18.34	15.4	278
2013-12-28_12:43:09_494416	151.0	136.0	-350.0	14.35	15.5	278
2013-12-28_12:43:09_504521	217.0	216.0	-119.0	18.94	15.6	279
2013-12-28_12:43:09_514329	6.0	214.0	127.0	14.09	15.7	279
2013-12-28_12:43:09_524189	-52.0	195.0	134.0	13.84	15.8	280
2013-12-28_12:43:09_534397	137.0	122.0	-335.0	18.45	15.9	280
2013-12-28_12:43:09_544556	-18.0	88.0	-157.0	18.89	16.0	280
2013-12-28_12:43:09_554636	-147.0	224.0	135.0	19.14	16.1	281
2013-12-28_12:43:09_564725	-25.0	268.0	171.0	18.79	16.2	281
2013-12-28_12:43:09_574513	-179.0	209.0	60.0	13.09	16.3	281
2013-12-28_12:43:09_584567	-55.0	102.0	-32.0	18.48	16.4	282
2013-12-28_12:43:09_594401	20.0	94.0	-286.0	14.06	16.5	282
2013-12-28_12:43:09_604532	156.0	245.0	-512.0	19.09	16.6	283
2013-12-28_12:43:09_614663	-83.0	23.0	-512.0	19.18	16.7	283
2013-12-28_12:43:09_624489	316.0	209.0	-512.0	13.93	16.8	283
2013-12-28_12:43:09_634293	93.0	203.0	-438.0	13.51	16.9	284
2013-12-28_12:43:09_644324	142.0	297.0	-318.0	14.4	17.0	284
2013-12-28_12:43:09_654265	101.0	202.0	-145.0	14.08	17.1	284
2013-12-28_12:43:09_664389	112.0	254.0	63.0	19.01	17.2	285
2013-12-28_12:43:09_674224	111.0	268.0	295.0	13.4	17.3	285
2013-12-28_12:43:09_683984	-79.0	122.0	287.0	13.26	17.4	286
2013-12-28_12:43:09_693869	-165.0	303.0	85.0	14.26	17.5	286
2013-12-28_12:43:09_703920	-246.0	56.0	-85.0	17.63	17.6	286
2013-12-28_12:43:09_714061	-95.0	102.0	-167.0	18.09	17.7	287
2013-12-28_12:43:09_723919	-4.0	89.0	-285.0	14.16	17.8	287
2013-12-28_12:43:09_734023	125.0	243.0	123.0	18.31	17.9	288
2013-12-28_12:43:09_744155	5.0	152.0	335.0	17.53	18.0	288
2013-12-28_12:43:09_754265	-125.0	300.0	375.0	18.9	18.1	288
2013-12-28_12:43:09_764208	-330.0	236.0	50.0	14.45	18.2	289
2013-12-28_12:43:09_774146	-512.0	105.0	-89.0	13.89	18.3	289
2013-12-28_12:43:09_783959	-206.0	18.0	-40.0	13.72	18.4	289
2013-12-28_12:43:09_793817	24.0	187.0	-118.0	14.28	18.5	290
2013-12-28_12:43:09_803869	-74.0	264.0	-195.0	18.09	18.6	290
2013-12-28_12:43:09_813955	-129.0	273.0	-190.0	18.6	18.7	291
2013-12-28_12:43:09_824147	85.0	92.0	-474.0	19.29	18.8	291
2013-12-28_12:43:09_833928	-93.0	36.0	-512.0	13.86	18.9	291
2013-12-28_12:43:09_843991	318.0	-107.0	-512.0	18.39	19.0	292
2013-12-28_12:43:09_853895	486.0	13.0	-512.0	15.28	19.1	292
2013-12-28_12:43:09_863694	511.0	-16.0	-512.0	13.53	19.2	292
2013-12-28_12:43:09_873499	478.0	143.0	-512.0	12.55	19.3	293
2013-12-28_12:43:09_883336	108.0	135.0	-512.0	14.28	19.4	293
2013-12-28_12:43:09_893353	255.0	3.0	-512.0	15.2	19.5	294
2013-12-28_12:43:09_903511	184.0	197.0	-503.0	18.9	19.6	294
2013-12-28_12:43:09_913325	-144.0	33.0	-31.0	13.77	19.7	294
2013-12-28_12:43:09_923101	114.0	162.0	-110.0	13.36	19.8	295
2013-12-28_12:43:09_932967	178.0	25.0	30.0	14.5	19.9	295
2013-12-28_12:43:09_942759	316.0	208.0	104.0	12.16	20.0	296
2013-12-28_12:43:09_952579	306.0	203.0	227.0	13.99	20.1	296
2013-12-28_12:43:09_962321	297.0	302.0	321.0	14.51	20.2	296
2013-12-28_12:43:09_972339	236.0	373.0	375.0	14.87	20.3	297
2013-12-28_12:43:09_982583	400.0	6.0	-512.0	19.77	20.4	297
2013-12-28_12:43:09_992374	511.0	-30.0	-512.0	13.53	20.5	297
2013-12-28_12:43:10_002201	422.0	30.0	-512.0	13.08	20.6	298
2013-12-28_12:43:10_012019	511.0	162.0	-512.0	13.09	20.7	298
2013-12-28_12:43:10_021836	260.0	251.0	-512.0	13.87	20.8	299
2013-12-28_12:43:10_031675	290.0	-42.0	-512.0	13.82	20.9	299
2013-12-28_12:43:10_041586	134.0	34.0	-496.0	14.42	21.0	299
2013-12-28_12:43:10_051398	135.0	277.0	-324.0	13.99	21.1	300
2013-12-28_12:43:10_061229	-5.0	185.0	-258.0	14.4	21.2	300
2013-12-28_12:43:10_071732	-20.0	227.0	-348.0	15.77	21.3	300
2013-12-28_12:43:10_081503	-21.0	168.0	-393.0	13.12	21.4	301
2013-12-28_12:43:10_091262	-189.0	274.0	-512.0	12.43	21.5	301
2013-12-28_12:43:10_101065	-98.0	173.0	-512.0	13.48	21.6	302
2013-12-28_12:43:10_111102	-172.0	189.0	-506.0	14.87	21.7	302
2013-12-28_12:43:10_120932	-214.0	183.0	-220.0	13.82	21.8	302
2013-12-28_12:43:10_131073	-202.0	150.0	-47.0	14.91	21.9	303
2013-12-28_12:43:10_140865	-188.0	54.0	-94.0	13.14	22.0	303
2013-12-28_12:43:10_150696	-183.0	263.0	-150.0	13.31	22.1	303
2013-12-28_12:43:10_160835	-36.0	85.0	-413.0	20.21	22.2	304
2013-12-28_12:43:10_170708	-208.0	385.0	-212.0	15.01	22.3	304
2013-12-28_12:43:10_180546	-82.0	107.0	-152.0	14.36	22.4	305
2013-12-28_12:43:10_190655	-58.0	19.0	-285.0	18.62	22.5	305
2013-12-28_12:43:10_200729	-108.0	56.0	-377.0	18.11	22.6	305
2013-12-28_12:43:10_210535	-159.0	50.0	-483.0	14.06	22.7	306
2013-12-28_12:43:10_220331	-123.0	75.0	-485.0	13.85	22.8	306
2013-12-28_12:43:10_230474	-279.0	141.0	-243.0	18.8	22.9	307
2013-12-28_12:43:10_240617	98.0	308.0	355.0	19.91	23.0	307
2013-12-28_12:43:10_250469	-4.0	238.0	324.0	14.64	23.1	307
2013-12-28_12:43:10_260547	15.0	167.0	167.0	18.83	23.2	308
2013-12-28_12:43:10_270266	-264.0	176.0	149.0	12.27	23.3	308
2013-12-28_12:43:10_280316	-40.0	239.0	62.0	17.87	23.4	308
2013-12-28_12:43:10_290139	-175.0	195.0	149.0	14.33	23.5	309
2013-12-28_12:43:10_299852	-269.0	-4.0	183.0	12.68	23.6	309
2013-12-28_12:43:10_309715	-380.0	128.0	108.0	13.86	23.7	310
2013-12-28_12:43:10_319520	-512.0	156.0	48.0	13.61	23.8	310
2013-12-28_12:43:10_329315	-512.0	238.0	-144.0	14.2	23.9	310
2013-12-28_12:43:10_339192	-512.0	282.0	-113.0	14.92	24.0	311
2013-12-28_12:43:10_348992	-512.0	443.0	171.0	13.5	24.1	311
2013-12-28_12:43:10_358751	-325.0	236.0	349.0	12.71	24.2	311
2013-12-28_12:43:10_368861	61.0	375.0	467.0	18.8	24.3	312
2013-12-28_12:43:10_378983	323.0	463.0	511.0	19.13	24.4	312
2013-12-28_12:43:10_388808	494.0	324.0	511.0	13.79	24.5	313
2013-12-28_12:43:10_398990	511.0	141.0	426.0	18.92	24.6	313
2013-12-28_12:43:10_408745	146.0	203.0	361.0	12.7	24.7	313
2013-12-28_12:43:10_418830	-107.0	248.0	-89.0	18.6	24.8	314
2013-12-28_12:43:10_428648	-307.0	95.0	-512.0	13.99	24.9	314
2013-12-28_12:43:10_438506	-192.0	83.0	-512.0	14.01	25.0	315
2013-12-28_12:43:10_448692	-197.0	150.0	-512.0	19.94	25.1	315
2013-12-28_12:43:10_458749	165.0	-71.0	-512.0	18.19	25.2	315
2013-12-28_12:43:10_468613	184.0	360.0	-512.0	14.77	25.3	316
2013-12-28_12:43:10_478506	511.0	170.0	-512.0	14.04	25.4	316
2013-12-28_12:43:10_488558	511.0	-305.0	-512.0	17.74	25.5	316
2013-12-28_12:43:10_498610	511.0	299.0	-455.0	17.8	25.6	317
2013-12-28_12:43:10_508465	-188.0	-34.0	-512.0	14.04	25.7	317
2013-12-28_12:43:10_518601	511.0	63.0	485.0	18.33	25.8	318
2013-12-28_12:43:10_528491	-101.0	197.0	40.0	14.84	25.9	318
2013-12-28_12:43:10_538310	-323.0	59.0	-512.0	13.85	26.0	318
2013-12-28_12:43:10_548496	-360.0	207.0	-512.0	19.47	26.1	319
2013-12-28_12:43:10_558328	-190.0	511.0	-512.0	14.89	26.2	319
2013-12-28_12:43:10_568485	511.0	292.0	-512.0	19.22	26.3	319
2013-12-28_12:43:10_578488	511.0	-15.0	-482.0	18.06	26.4	320
2013-12-28_12:43:10_588517	256.0	-76.0	-352.0	17.78	26.5	320
2013-12-28_12:43:10_598355	-505.0	135.0	-512.0	13.86	26.6	321
2013-12-28_12:43:10_608203	-413.0	112.0	-512.0	13.77	26.7	321
2013-12-28_12:43:10_618008	280.0	152.0	-56.0	14.01	26.8	321
2013-12-28_12:43:10_627852	39.0	291.0	511.0	14.55	26.9	322
2013-12-28_12:43:10_637616	-403.0	120.0	511.0	13.96	27.0	322
2013-12-28_12:43:10_647513	-512.0	207.0	44.0	14.91	27.1	322
2013-12-28_12:43:10_657355	-48.0	408.0	147.0	14.16	27.2	323
2013-12-28_12:43:10_667286	511.0	96.0	364.0	15.28	27.3	323
2013-12-28_12:43:10_677112	104.0	240.0	511.0	13.45	27.4	324
2013-12-28_12:43:10_687018	-512.0	52.0	-194.0	13.04	27.5	324
2013-12-28_12:43:10_696784	-228.0	-270.0	-512.0	12.89	27.6	324
2013-12-28_12:43:10_706606	337.0	190.0	-512.0	13.36	27.7	325
2013-12-28_12:43:10_716661	511.0	-9.0	-512.0	18.29	27.8	325
2013-12-28_12:43:10_726619	511.0	34.0	-136.0	15.13	27.9	326
2013-12-28_12:43:10_736525	-444.0	158.0	-512.0	15.34	28.0	326
2013-12-28_12:43:10_746365	-107.0	124.0	-512.0	14.26	28.1	326
2013-12-28_12:43:10_756112	408.0	286.0	511.0	13.85	28.2	327
2013-12-28_12:43:10_765925	-328.0	277.0	511.0	13.95	28.3	327
2013-12-28_12:43:10_775958	-512.0	213.0	170.0	17.63	28.4	327
2013-12-28_12:43:10_785945	317.0	375.0	396.0	16.8	28.5	328
2013-12-28_12:43:10_796017	511.0	-43.0	326.0	18.34	28.6	328
2013-12-28_12:43:10_806147	419.0	177.0	74.0	19.11	28.7	329
2013-12-28_12:43:10_816284	-512.0	193.0	511.0	18.65	28.8	329
2013-12-28_12:43:10_826154	-512.0	511.0	276.0	15.91	28.9	329
2013-12-28_12:43:10_836040	470.0	391.0	317.0	15.61	29.0	330
2013-12-28_12:43:10_846004	511.0	8.0	425.0	16.34	29.1	330
2013-12-28_12:43:10_855830	-512.0	78.0	-157.0	14.01	29.2	330
2013-12-28_12:43:10_865938	-166.0	-279.0	-512.0	18.14	29.3	331
2013-12-28_12:43:10_876137	511.0	-214.0	-512.0	19.67	29.4	331
2013-12-28_12:43:10_886267	405.0	26.0	-22.0	18.7	29.5	332
2013-12-28_12:43:10_896249	-512.0	309.0	-398.0	16.05	29.6	332
2013-12-28_12:43:10_906154	146.0	404.0	-419.0	15.64	29.7	332
2013-12-28_12:43:10_916452	-512.0	444.0	511.0	22.59	29.8	333
2013-12-28_12:43:10_926464	-512.0	355.0	243.0	17.41	29.9	333
2013-12-28_12:43:10_936964	511.0	273.0	345.0	25.82	30.0	334
2013-12-28_12:43:10_947304	320.0	217.0	-512.0	22.34	30.1	334
2013-12-28_12:43:10_957579	129.0	274.0	405.0	22.85	30.2	334
2013-12-28_12:43:10_968029	-512.0	511.0	468.0	24.7	30.3	335
2013-12-28_12:43:10_978242	212.0	379.0	492.0	19.55	30.4	335
2013-12-28_12:43:10_988312	388.0	68.0	138.0	18.75	30.5	335
2013-12-28_12:43:10_998721	-512.0	79.0	-371.0	23.53	30.6	336
2013-12-28_12:43:11_009174	511.0	-436.0	-512.0	24.89	30.7	336
2013-12-28_12:43:11_019413	511.0	-176.0	-512.0	21.57	30.8	337
2013-12-28_12:43:11_030010	190.0	214.0	210.0	27.1	30.9	337
2013-12-28_12:43:11_057120	-512.0	-130.0	-512.0	16.47	31.0	337
2013-12-28_12:43:11_067675	511.0	277.0	389.0	25.96	31.1	338
2013-12-28_12:43:11_077835	-266.0	174.0	-8.0	16.84	31.2	338
2013-12-28_12:43:11_088451	-512.0	-107.0	-512.0	26.55	31.3	338
2013-12-28_12:43:11_098646	-512.0	395.0	428.0	19.93	31.4	339
2013-12-28_12:43:11_108840	511.0	-256.0	308.0	20.62	31.5	339
2013-12-28_12:43:11_119460	-512.0	199.0	-344.0	27.76	31.6	340
2013-12-28_12:43:11_130092	161.0	144.0	-512.0	27.76	31.7	340
2013-12-28_12:43:11_140563	511.0	24.0	-512.0	25.04	31.8	340
2013-12-28_12:43:11_150961	-290.0	149.0	-271.0	23.17	31.9	341
2013-12-28_12:43:11_161107	377.0	-43.0	-266.0	20.48	32.0	341
2013-12-28_12:43:11_171252	511.0	-185.0	-512.0	19.56	32.1	341
2013-12-28_12:43:11_182813	13.0	222.0	96.0	36.62	32.2	342
2013-12-28_12:43:11_193162	-63.0	201.0	-512.0	21.34	32.3	342
2013-12-28_12:43:11_203480	380.0	227.0	360.0	22.68	32.4	343
2013-12-28_12:43:11_213724	-512.0	483.0	376.0	20.81	32.5	343
2013-12-28_12:43:11_224135	406.0	227.0	511.0	23.0	32.6	343
2013-12-28_12:43:11_234451	76.0	254.0	7.0	22.69	32.7	344
2013-12-28_12:43:11_244605	-287.0	389.0	418.0	19.89	32.8	344
2013-12-28_12:43:11_254759	-388.0	511.0	494.0	19.77	32.9	345
2013-12-28_12:43:11_264965	511.0	-56.0	206.0	20.6	33.0	345
2013-12-28_12:43:11_275199	-512.0	78.0	-449.0	21.03	33.1	345
2013-12-28_12:43:11_285326	511.0	-512.0	-512.0	18.71	33.2	346
2013-12-28_12:43:11_295806	430.0	92.0	-510.0	23.9	33.3	346
2013-12-28_12:43:11_306160	-431.0	102.0	-460.0	22.12	33.4	346
2013-12-28_12:43:11_316345	127.0	319.0	83.0	20.76	33.5	347
2013-12-28_12:43:11_326576	-512.0	441.0	511.0	20.52	33.6	347
2013-12-28_12:43:11_336833	185.0	305.0	511.0	21.18	33.7	348
2013-12-28_12:43:11_346956	138.0	-512.0	-279.0	18.96	33.8	348
2013-12-28_12:43:11_357084	-512.0	511.0	285.0	19.7	33.9	348
