datetime	x	y	z	d	speed	speed_real
2013-12-28_12:43:33_719649	3.0	156.0	-213.0	21.68	4.2	235
2013-12-28_12:43:33_729920	-2.0	143.0	-238.0	20.94	4.3	236
2013-12-28_12:43:33_739794	-140.0	121.0	-253.0	14.64	4.4	236
2013-12-28_12:43:33_750081	-204.0	171.0	-204.0	21.72	4.5	237
2013-12-28_12:43:33_760163	-164.0	158.0	-190.0	19.26	4.6	237
2013-12-28_12:43:33_770494	-69.0	182.0	-199.0	22.02	4.7	237
2013-12-28_12:43:33_780726	91.0	177.0	-205.0	20.93	4.8	238
2013-12-28_12:43:33_790568	-141.0	144.0	-224.0	14.23	4.9	238
2013-12-28_12:43:33_800409	-71.0	127.0	-210.0	13.94	5.0	239
2013-12-28_12:43:33_810313	94.0	181.0	-189.0	14.7	5.1	239
2013-12-28_12:43:33_820187	-5.0	152.0	-279.0	14.75	5.2	239
2013-12-28_12:43:33_830231	85.0	188.0	-200.0	19.45	5.3	240
2013-12-28_12:43:33_840144	47.0	187.0	-262.0	14.77	5.4	240
2013-12-28_12:43:33_850353	-83.0	99.0	-209.0	19.28	5.5	240
2013-12-28_12:43:33_860437	119.0	173.0	-234.0	18.7	5.6	241
2013-12-28_12:43:33_870296	163.0	175.0	-223.0	14.59	5.7	241
2013-12-28_12:43:33_880466	-50.0	157.0	-205.0	19.05	5.8	242
2013-12-28_12:43:33_890402	-77.0	136.0	-165.0	14.32	5.9	242
2013-12-28_12:43:33_900251	97.0	143.0	-234.0	14.28	6.0	242
2013-12-28_12:43:33_910410	21.0	194.0	-220.0	19.84	6.1	243
2013-12-28_12:43:33_920357	116.0	118.0	-187.0	15.15	6.2	243
2013-12-28_12:43:33_930215	-7.0	234.0	-203.0	14.38	6.3	243
2013-12-28_12:43:33_940444	-64.0	87.0	-217.0	20.36	6.4	244
2013-12-28_12:43:33_950258	109.0	201.0	-317.0	13.82	6.5	244
2013-12-28_12:43:33_960387	-2.0	127.0	-82.0	19.69	6.6	245
2013-12-28_12:43:33_970557	68.0	253.0	-333.0	19.5	6.7	245
2013-12-28_12:43:33_980697	19.0	133.0	-103.0	19.35	6.8	245
2013-12-28_12:43:33_990546	108.0	126.0	-267.0	14.33	6.9	246
2013-12-28_12:43:34_000726	-42.0	242.0	-232.0	19.01	7.0	246
2013-12-28_12:43:34_010935	-28.0	178.0	-166.0	19.48	7.1	246
2013-12-28_12:43:34_021026	118.0	75.0	-222.0	18.77	7.2	247
2013-12-28_12:43:34_031138	82.0	180.0	-360.0	18.89	7.3	247
2013-12-28_12:43:34_041443	-47.0	74.0	-21.0	19.62	7.4	248
2013-12-28_12:43:34_051585	118.0	174.0	-308.0	18.8	7.5	248
2013-12-28_12:43:34_061695	-14.0	241.0	-266.0	18.83	7.6	248
2013-12-28_12:43:34_071836	-109.0	110.0	-61.0	19.18	7.7	249
2013-12-28_12:43:34_081923	-1.0	241.0	-342.0	18.77	7.8	249
2013-12-28_12:43:34_092065	-96.0	144.0	-94.0	18.94	7.9	250
2013-12-28_12:43:34_102264	48.0	98.0	-116.0	18.74	8.0	250
2013-12-28_12:43:34_112588	79.0	208.0	-352.0	20.21	8.1	250
2013-12-28_12:43:34_122759	-51.0	143.0	-82.0	18.65	8.2	251
2013-12-28_12:43:34_132648	60.0	100.0	-275.0	14.72	8.3	251
2013-12-28_12:43:34_143453	5.0	100.0	-287.0	19.09	8.4	251
2013-12-28_12:43:34_153460	114.0	161.0	-501.0	14.01	8.5	252
2013-12-28_12:43:34_163598	-67.0	112.0	-60.0	19.63	8.6	252
2013-12-28_12:43:34_173844	29.0	134.0	-298.0	20.48	8.7	253
2013-12-28_12:43:34_183992	149.0	191.0	-512.0	18.94	8.8	253
2013-12-28_12:43:34_194196	17.0	134.0	-62.0	19.64	8.9	253
2013-12-28_12:43:34_204145	115.0	101.0	-151.0	14.52	9.0	254
2013-12-28_12:43:34_214282	128.0	252.0	-288.0	18.73	9.1	254
2013-12-28_12:43:34_224445	-11.0	175.0	-56.0	19.36	9.2	254
2013-12-28_12:43:34_234619	-38.0	104.0	-7.0	19.82	9.3	255
2013-12-28_12:43:34_244765	5.0	161.0	45.0	19.6	9.4	255
2013-12-28_12:43:34_254932	129.0	135.0	-371.0	19.56	9.5	256
2013-12-28_12:43:34_264809	129.0	214.0	-404.0	14.32	9.6	256
2013-12-28_12:43:34_274932	-25.0	79.0	-28.0	19.21	9.7	256
2013-12-28_12:43:34_285039	76.0	122.0	-192.0	19.19	9.8	257
2013-12-28_12:43:34_295162	-53.0	220.0	-403.0	19.45	9.9	257
2013-12-28_12:43:34_305407	85.0	307.0	-96.0	19.11	10.0	257
2013-12-28_12:43:34_315531	-213.0	29.0	49.0	19.24	10.1	258
2013-12-28_12:43:34_325407	-62.0	129.0	-268.0	13.97	10.2	258
2013-12-28_12:43:34_335343	125.0	152.0	-512.0	14.25	10.3	259
2013-12-28_12:43:34_345592	-117.0	147.0	76.0	19.31	10.4	259
2013-12-28_12:43:34_355677	-95.0	35.0	28.0	18.75	10.5	259
2013-12-28_12:43:34_365465	305.0	269.0	-512.0	13.42	10.6	260
2013-12-28_12:43:34_375628	46.0	90.0	-500.0	18.97	10.7	260
2013-12-28_12:43:34_385547	-68.0	174.0	62.0	14.02	10.8	261
2013-12-28_12:43:34_395665	218.0	184.0	32.0	19.48	10.9	261
2013-12-28_12:43:34_405498	427.0	210.0	-512.0	13.87	11.0	261
2013-12-28_12:43:34_415411	-143.0	113.0	-166.0	15.37	11.1	262
2013-12-28_12:43:34_425418	-38.0	166.0	-512.0	14.66	11.2	262
2013-12-28_12:43:34_435312	381.0	250.0	-353.0	14.38	11.3	262
2013-12-28_12:43:34_445191	-358.0	78.0	134.0	14.92	11.4	263
2013-12-28_12:43:34_455347	-250.0	60.0	15.0	18.77	11.5	263
2013-12-28_12:43:34_465414	180.0	164.0	-395.0	14.74	11.6	264
2013-12-28_12:43:34_475291	296.0	288.0	-473.0	14.01	11.7	264
2013-12-28_12:43:34_485171	72.0	239.0	-131.0	14.86	11.8	264
2013-12-28_12:43:34_495270	-210.0	166.0	100.0	17.9	11.9	265
2013-12-28_12:43:34_505487	-176.0	82.0	-171.0	17.85	12.0	265
2013-12-28_12:43:34_515598	303.0	219.0	-512.0	18.86	12.1	265
2013-12-28_12:43:34_525391	153.0	141.0	-512.0	13.26	12.2	266
2013-12-28_12:43:34_535177	-130.0	156.0	2.0	13.45	12.3	266
2013-12-28_12:43:34_545007	-116.0	129.0	64.0	13.96	12.4	267
2013-12-28_12:43:34_554775	131.0	140.0	-190.0	13.45	12.5	267
2013-12-28_12:43:34_564899	129.0	204.0	-457.0	18.72	12.6	267
2013-12-28_12:43:34_574790	-31.0	177.0	-481.0	14.91	12.7	268
2013-12-28_12:43:34_584993	-9.0	191.0	-123.0	19.48	12.8	268
2013-12-28_12:43:34_594799	30.0	150.0	132.0	13.41	12.9	269
2013-12-28_12:43:34_604961	-113.0	73.0	-40.0	19.5	13.0	269
2013-12-28_12:43:34_615052	-198.0	269.0	125.0	18.19	13.1	269
2013-12-28_12:43:34_625213	107.0	89.0	30.0	18.75	13.2	270
2013-12-28_12:43:34_635313	105.0	124.0	-268.0	19.14	13.3	270
2013-12-28_12:43:34_645544	151.0	149.0	-512.0	19.07	13.4	270
2013-12-28_12:43:34_655422	336.0	290.0	-447.0	14.59	13.5	271
2013-12-28_12:43:34_665426	232.0	272.0	-114.0	13.31	13.6	271
2013-12-28_12:43:34_675320	-46.0	171.0	99.0	14.35	13.7	272
2013-12-28_12:43:34_685102	-330.0	69.0	58.0	13.14	13.8	272
2013-12-28_12:43:34_695170	78.0	151.0	-274.0	18.02	13.9	272
2013-12-28_12:43:34_705426	178.0	136.0	-495.0	19.09	14.0	273
2013-12-28_12:43:34_715542	-99.0	198.0	-496.0	18.62	14.1	273
2013-12-28_12:43:34_725729	85.0	138.0	-314.0	20.11	14.2	273
2013-12-28_12:43:34_735932	72.0	200.0	34.0	20.23	14.3	274
2013-12-28_12:43:34_745774	-123.0	117.0	90.0	13.38	14.4	274
2013-12-28_12:43:34_755562	5.0	57.0	-24.0	14.36	14.5	275
2013-12-28_12:43:34_765713	176.0	206.0	-184.0	19.48	14.6	275
2013-12-28_12:43:34_775844	-13.0	2.0	-512.0	18.44	14.7	275
2013-12-28_12:43:34_785993	-216.0	14.0	99.0	19.02	14.8	276
2013-12-28_12:43:34_796136	30.0	136.0	-212.0	18.99	14.9	276
2013-12-28_12:43:34_806264	157.0	172.0	-512.0	18.97	15.0	276
2013-12-28_12:43:34_816093	276.0	206.0	-512.0	11.81	15.1	277
2013-12-28_12:43:34_825962	4.0	106.0	-429.0	15.15	15.2	277
2013-12-28_12:43:34_835751	77.0	205.0	-229.0	13.93	15.3	278
2013-12-28_12:43:34_845745	126.0	296.0	38.0	14.42	15.4	278
2013-12-28_12:43:34_855850	-98.0	163.0	172.0	18.26	15.5	278
2013-12-28_12:43:34_865763	2.0	218.0	94.0	15.39	15.6	279
2013-12-28_12:43:34_875837	-263.0	36.0	-182.0	18.0	15.7	279
2013-12-28_12:43:34_885637	-50.0	104.0	-506.0	13.5	15.8	280
2013-12-28_12:43:34_895457	153.0	165.0	-512.0	13.92	15.9	280
2013-12-28_12:43:34_905462	259.0	163.0	-512.0	13.55	16.0	280
2013-12-28_12:43:34_915348	40.0	331.0	-445.0	13.57	16.1	281
2013-12-28_12:43:34_925145	69.0	239.0	-152.0	13.4	16.2	281
2013-12-28_12:43:34_935210	36.0	149.0	141.0	18.19	16.3	281
2013-12-28_12:43:34_945456	-142.0	62.0	282.0	19.93	16.4	282
2013-12-28_12:43:34_955547	-307.0	23.0	102.0	19.26	16.5	282
2013-12-28_12:43:34_965433	-153.0	101.0	-20.0	13.02	16.6	283
2013-12-28_12:43:34_975599	163.0	125.0	-303.0	20.01	16.7	283
2013-12-28_12:43:34_985592	-28.0	165.0	243.0	15.05	16.8	283
2013-12-28_12:43:34_995753	-138.0	100.0	325.0	19.18	16.9	284
2013-12-28_12:43:35_005584	-254.0	218.0	71.0	14.43	17.0	284
2013-12-28_12:43:35_015370	-81.0	192.0	-13.0	13.43	17.1	284
2013-12-28_12:43:35_025243	-192.0	176.0	-258.0	12.61	17.2	285
2013-12-28_12:43:35_035049	-39.0	183.0	-442.0	13.26	17.3	285
2013-12-28_12:43:35_044846	155.0	168.0	-512.0	13.57	17.4	286
2013-12-28_12:43:35_054649	296.0	180.0	-512.0	13.41	17.5	286
2013-12-28_12:43:35_064511	451.0	88.0	-512.0	13.8	17.6	286
2013-12-28_12:43:35_074315	237.0	228.0	-512.0	13.07	17.7	287
2013-12-28_12:43:35_084148	142.0	214.0	-261.0	13.16	17.8	287
2013-12-28_12:43:35_093898	270.0	217.0	-99.0	12.75	17.9	288
2013-12-28_12:43:35_103769	71.0	166.0	93.0	14.19	18.0	288
2013-12-28_12:43:35_113724	33.0	213.0	383.0	14.38	18.1	288
2013-12-28_12:43:35_123700	90.0	243.0	317.0	15.3	18.2	289
2013-12-28_12:43:35_133839	-299.0	191.0	78.0	18.83	18.3	289
2013-12-28_12:43:35_143919	-512.0	101.0	155.0	17.94	18.4	289
2013-12-28_12:43:35_153845	-260.0	70.0	50.0	15.44	18.5	290
2013-12-28_12:43:35_163764	-37.0	174.0	-148.0	14.01	18.6	290
2013-12-28_12:43:35_173676	164.0	328.0	-197.0	14.36	18.7	291
2013-12-28_12:43:35_183844	-25.0	234.0	-512.0	19.07	18.8	291
2013-12-28_12:43:35_193708	-16.0	103.0	-512.0	12.24	18.9	291
2013-12-28_12:43:35_203466	244.0	138.0	-512.0	12.7	19.0	292
2013-12-28_12:43:35_213303	472.0	155.0	-512.0	13.87	19.1	292
2013-12-28_12:43:35_223091	337.0	151.0	-512.0	13.51	19.2	292
2013-12-28_12:43:35_232983	165.0	139.0	-512.0	13.77	19.3	293
2013-12-28_12:43:35_242848	294.0	26.0	-512.0	14.43	19.4	293
2013-12-28_12:43:35_252688	82.0	-104.0	-332.0	13.21	19.5	294
2013-12-28_12:43:35_262461	37.0	119.0	7.0	13.7	19.6	294
2013-12-28_12:43:35_272293	191.0	253.0	-7.0	13.43	19.7	294
2013-12-28_12:43:35_282119	163.0	152.0	172.0	13.24	19.8	295
2013-12-28_12:43:35_292073	129.0	277.0	421.0	14.01	19.9	295
2013-12-28_12:43:35_302012	346.0	351.0	511.0	15.32	20.0	296
2013-12-28_12:43:35_311841	500.0	-105.0	-512.0	13.87	20.1	296
2013-12-28_12:43:35_321668	495.0	220.0	-512.0	13.48	20.2	296
2013-12-28_12:43:35_331421	458.0	45.0	-512.0	13.26	20.3	297
2013-12-28_12:43:35_341160	428.0	142.0	-512.0	12.41	20.4	297
2013-12-28_12:43:35_350969	70.0	262.0	-512.0	13.77	20.5	297
2013-12-28_12:43:35_360763	-93.0	140.0	-433.0	13.87	20.6	298
2013-12-28_12:43:35_370881	-168.0	148.0	-161.0	18.68	20.7	298
2013-12-28_12:43:35_380706	-192.0	324.0	-24.0	14.04	20.8	299
2013-12-28_12:43:35_390782	-49.0	220.0	-65.0	18.32	20.9	299
2013-12-28_12:43:35_400634	-100.0	376.0	-50.0	13.57	21.0	299
2013-12-28_12:43:35_410421	62.0	266.0	87.0	13.28	21.1	300
2013-12-28_12:43:35_420223	47.0	49.0	83.0	13.9	21.2	300
2013-12-28_12:43:35_430012	235.0	-50.0	198.0	13.99	21.3	300
2013-12-28_12:43:35_440152	325.0	65.0	312.0	18.63	21.4	301
2013-12-28_12:43:35_450230	313.0	276.0	354.0	17.85	21.5	301
2013-12-28_12:43:35_460025	299.0	281.0	330.0	12.22	21.6	302
2013-12-28_12:43:35_469843	352.0	223.0	297.0	14.04	21.7	302
2013-12-28_12:43:35_479660	227.0	243.0	464.0	14.48	21.8	302
2013-12-28_12:43:35_489574	293.0	221.0	511.0	12.6	21.9	303
2013-12-28_12:43:35_499428	325.0	258.0	511.0	13.8	22.0	303
2013-12-28_12:43:35_509264	228.0	429.0	511.0	14.57	22.1	303
2013-12-28_12:43:35_519098	346.0	200.0	511.0	13.89	22.2	304
2013-12-28_12:43:35_528984	191.0	335.0	511.0	13.91	22.3	304
2013-12-28_12:43:35_538870	55.0	289.0	511.0	14.93	22.4	305
2013-12-28_12:43:35_548683	97.0	333.0	511.0	14.02	22.5	305
2013-12-28_12:43:35_558448	-147.0	262.0	428.0	14.08	22.6	305
2013-12-28_12:43:35_568279	81.0	332.0	334.0	12.88	22.7	306
2013-12-28_12:43:35_577980	168.0	323.0	424.0	12.56	22.8	306
2013-12-28_12:43:35_587735	201.0	281.0	511.0	13.16	22.9	307
2013-12-28_12:43:35_597532	164.0	444.0	511.0	13.52	23.0	307
2013-12-28_12:43:35_607389	160.0	271.0	511.0	14.38	23.1	307
2013-12-28_12:43:35_617405	124.0	424.0	511.0	14.82	23.2	308
2013-12-28_12:43:35_627264	280.0	409.0	511.0	14.33	23.3	308
2013-12-28_12:43:35_637057	501.0	349.0	511.0	14.49	23.4	308
2013-12-28_12:43:35_646957	489.0	325.0	511.0	12.73	23.5	309
2013-12-28_12:43:35_656896	292.0	207.0	511.0	14.28	23.6	309
2013-12-28_12:43:35_667039	291.0	194.0	511.0	18.8	23.7	310
2013-12-28_12:43:35_677132	349.0	255.0	350.0	18.32	23.8	310
2013-12-28_12:43:35_687227	-309.0	232.0	-481.0	18.22	23.9	310
2013-12-28_12:43:35_697119	-192.0	349.0	-416.0	14.96	24.0	311
2013-12-28_12:43:35_706916	-39.0	161.0	-187.0	13.48	24.1	311
2013-12-28_12:43:35_717029	-21.0	222.0	-35.0	17.95	24.2	311
2013-12-28_12:43:35_726853	-30.0	374.0	306.0	13.74	24.3	312
2013-12-28_12:43:35_736975	-73.0	243.0	511.0	17.99	24.4	312
2013-12-28_12:43:35_746883	-512.0	438.0	511.0	14.58	24.5	313
2013-12-28_12:43:35_756896	-512.0	365.0	192.0	18.78	24.6	313
2013-12-28_12:43:35_766829	-512.0	376.0	-80.0	14.62	24.7	313
2013-12-28_12:43:35_776786	-512.0	365.0	-178.0	15.57	24.8	314
2013-12-28_12:43:35_786581	-512.0	416.0	-293.0	11.9	24.9	314
2013-12-28_12:43:35_796401	-241.0	373.0	29.0	13.92	25.0	315
2013-12-28_12:43:35_806489	67.0	424.0	511.0	18.6	25.1	315
2013-12-28_12:43:35_816331	511.0	278.0	511.0	13.97	25.2	315
2013-12-28_12:43:35_826360	511.0	241.0	511.0	17.82	25.3	316
2013-12-28_12:43:35_836489	441.0	133.0	511.0	20.33	25.4	316
2013-12-28_12:43:35_846653	-135.0	69.0	144.0	19.63	25.5	316
2013-12-28_12:43:35_856791	-365.0	201.0	-203.0	18.58	25.6	317
2013-12-28_12:43:35_866763	-384.0	38.0	-512.0	15.47	25.7	317
2013-12-28_12:43:35_876954	-252.0	-20.0	-512.0	20.47	25.8	318
2013-12-28_12:43:35_886913	-512.0	148.0	219.0	15.61	25.9	318
2013-12-28_12:43:35_896915	-512.0	178.0	-118.0	15.4	26.0	318
2013-12-28_12:43:35_907091	-512.0	257.0	-252.0	18.63	26.1	319
2013-12-28_12:43:35_917183	-83.0	300.0	123.0	18.32	26.2	319
2013-12-28_12:43:35_927277	393.0	340.0	511.0	18.31	26.3	319
2013-12-28_12:43:35_937436	511.0	171.0	511.0	18.34	26.4	320
2013-12-28_12:43:35_947175	239.0	138.0	511.0	12.67	26.5	320
2013-12-28_12:43:35_956933	-69.0	10.0	52.0	13.95	26.6	321
2013-12-28_12:43:35_966831	-465.0	73.0	-512.0	13.11	26.7	321
2013-12-28_12:43:35_976714	-422.0	170.0	-512.0	13.96	26.8	321
2013-12-28_12:43:35_986760	486.0	254.0	-512.0	17.78	26.9	322
2013-12-28_12:43:35_996796	511.0	-260.0	-512.0	18.29	27.0	322
2013-12-28_12:43:36_006928	511.0	-209.0	-243.0	18.22	27.1	322
2013-12-28_12:43:36_017075	-102.0	208.0	-512.0	18.07	27.2	323
2013-12-28_12:43:36_026979	-484.0	418.0	-512.0	14.32	27.3	323
2013-12-28_12:43:36_036814	17.0	511.0	-512.0	13.43	27.4	324
2013-12-28_12:43:36_046652	212.0	135.0	105.0	13.87	27.5	324
2013-12-28_12:43:36_056481	-147.0	-105.0	511.0	13.89	27.6	324
2013-12-28_12:43:36_066438	-512.0	317.0	499.0	16.12	27.7	325
2013-12-28_12:43:36_076351	-512.0	469.0	-89.0	16.25	27.8	325
2013-12-28_12:43:36_086230	68.0	403.0	139.0	14.47	27.9	326
2013-12-28_12:43:36_096068	399.0	219.0	511.0	13.95	28.0	326
2013-12-28_12:43:36_106152	39.0	223.0	511.0	13.85	28.1	326
2013-12-28_12:43:36_115988	417.0	194.0	511.0	12.77	28.2	327
2013-12-28_12:43:36_125813	-512.0	212.0	511.0	14.08	28.3	327
2013-12-28_12:43:36_135873	-512.0	475.0	2.0	18.29	28.4	327
2013-12-28_12:43:36_145855	348.0	159.0	325.0	16.35	28.5	328
2013-12-28_12:43:36_155803	511.0	-105.0	511.0	16.52	28.6	328
2013-12-28_12:43:36_165676	-463.0	144.0	422.0	15.16	28.7	329
2013-12-28_12:43:36_175826	-512.0	-23.0	-512.0	18.43	28.8	329
2013-12-28_12:43:36_185869	484.0	27.0	-512.0	16.93	28.9	329
2013-12-28_12:43:36_195821	511.0	7.0	-408.0	16.25	29.0	330
2013-12-28_12:43:36_205680	9.0	116.0	-71.0	14.19	29.1	330
2013-12-28_12:43:36_215509	-208.0	223.0	-512.0	13.99	29.2	330
2013-12-28_12:43:36_225542	176.0	279.0	-269.0	14.79	29.3	331
2013-12-28_12:43:36_235672	-246.0	-40.0	511.0	18.26	29.4	331
2013-12-28_12:43:36_245609	-512.0	349.0	58.0	16.35	29.5	332
2013-12-28_12:43:36_255462	451.0	319.0	240.0	14.74	29.6	332
2013-12-28_12:43:36_265472	471.0	96.0	511.0	15.0	29.7	332
2013-12-28_12:43:36_275534	-512.0	77.0	243.0	18.29	29.8	333
2013-12-28_12:43:36_285625	-512.0	-37.0	-512.0	18.75	29.9	333
2013-12-28_12:43:36_295583	511.0	244.0	-512.0	16.58	30.0	334
2013-12-28_12:43:36_306064	511.0	183.0	417.0	23.95	30.1	334
2013-12-28_12:43:36_316037	-243.0	9.0	343.0	16.9	30.2	334
2013-12-28_12:43:36_326051	-512.0	-121.0	-512.0	16.24	30.3	335
2013-12-28_12:43:36_336122	511.0	-512.0	-512.0	18.14	30.4	335
2013-12-28_12:43:36_346211	376.0	248.0	-277.0	18.36	30.5	335
2013-12-28_12:43:36_356113	-270.0	144.0	-512.0	15.06	30.6	336
2013-12-28_12:43:36_366391	383.0	435.0	-140.0	21.98	30.7	336
2013-12-28_12:43:36_376887	-512.0	216.0	511.0	25.14	30.8	337
2013-12-28_12:43:36_387502	-117.0	511.0	376.0	26.5	30.9	337
2013-12-28_12:43:36_414786	511.0	137.0	344.0	18.29	31.0	337
2013-12-28_12:43:36_425182	511.0	330.0	-512.0	22.56	31.1	338
2013-12-28_12:43:36_436283	-512.0	-56.0	-512.0	35.65	31.2	338
2013-12-28_12:43:36_446894	228.0	511.0	-147.0	27.25	31.3	338
2013-12-28_12:43:36_457251	511.0	-218.0	-512.0	21.88	31.4	339
2013-12-28_12:43:36_468139	-480.0	442.0	-81.0	31.74	31.5	339
2013-12-28_12:43:36_478230	193.0	196.0	-416.0	18.34	31.6	340
2013-12-28_12:43:36_488358	-269.0	88.0	511.0	18.36	31.7	340
2013-12-28_12:43:36_498613	-512.0	462.0	334.0	20.25	31.8	340
2013-12-28_12:43:36_509037	455.0	22.0	450.0	24.33	31.9	341
2013-12-28_12:43:36_519241	-512.0	132.0	-110.0	20.61	32.0	341
2013-12-28_12:43:36_529578	511.0	211.0	-512.0	21.38	32.1	341
2013-12-28_12:43:36_539826	511.0	245.0	454.0	21.39	32.2	342
2013-12-28_12:43:36_550077	-512.0	224.0	22.0	21.37	32.3	342
2013-12-28_12:43:36_560268	-289.0	88.0	-496.0	20.77	32.4	343
2013-12-28_12:43:36_570531	-297.0	-418.0	-512.0	21.18	32.5	343
2013-12-28_12:43:36_580669	-136.0	511.0	-121.0	20.3	32.6	343
2013-12-28_12:43:36_590868	511.0	389.0	-233.0	20.33	32.7	344
2013-12-28_12:43:36_601122	-512.0	388.0	511.0	20.64	32.8	344
2013-12-28_12:43:36_611321	213.0	511.0	470.0	20.27	32.9	345
2013-12-28_12:43:36_621508	15.0	-151.0	387.0	20.33	33.0	345
2013-12-28_12:43:36_631710	-512.0	137.0	-441.0	20.06	33.1	345
2013-12-28_12:43:36_641917	-215.0	313.0	495.0	19.84	33.2	346
2013-12-28_12:43:36_652122	191.0	-204.0	484.0	20.16	33.3	346
2013-12-28_12:43:36_662407	-512.0	4.0	-512.0	20.81	33.4	346
2013-12-28_12:43:36_672702	511.0	-382.0	-512.0	20.21	33.5	347
2013-12-28_12:43:36_682930	-512.0	511.0	-346.0	19.89	33.6	347
2013-12-28_12:43:36_693139	511.0	511.0	-512.0	20.43	33.7	348
2013-12-28_12:43:36_703363	511.0	511.0	511.0	20.48	33.8	348
2013-12-28_12:43:36_713685	-512.0	282.0	511.0	20.48	33.9	348
2013-12-28_12:43:36_723919	-31.0	-59.0	511.0	20.89	34.0	349
2013-12-28_12:43:36_734228	-512.0	111.0	-512.0	21.11	34.1	349
2013-12-28_12:43:36_744428	-480.0	503.0	318.0	19.79	34.2	349
2013-12-28_12:43:36_754654	511.0	-79.0	511.0	20.23	34.3	350
2013-12-28_12:43:36_764808	-512.0	195.0	-224.0	19.94	34.4	350
2013-12-28_12:43:36_774975	511.0	-70.0	-512.0	19.55	34.5	351
2013-12-28_12:43:36_785197	511.0	262.0	-512.0	20.16	34.6	351
2013-12-28_12:43:36_795416	-387.0	288.0	-512.0	20.5	34.7	351
2013-12-28_12:43:36_805617	-512.0	475.0	414.0	20.5	34.8	352
2013-12-28_12:43:36_815898	-151.0	401.0	421.0	21.05	34.9	352
