datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	error	integral	derivative	Kp	Ki	Kd	target_angleRate2	error2	integral2	derivative2	Kp2	Ki2	Kd2	pitch_offset_force	dt	Motor0	Motor1
2014-04-20_16:43:14_325412	1534492.0	-154.0	-13.0	-194.0	-0.7520992366412216	4.630725190839694	-4.416603053435114	-0.7618945312500001	0.241220703125	-0.965087890625	0.0	38.45	10.358513366504267	-10.358513366504267	-4034.886599463877	4.630725190839694	0.5	0	0.0	-5.179256683252134	-9.809981874091829	3795.043029091934	-6.292898798566648	0.0005	0	0.0	-0.0049049909370459145	50.032958984375	242	241
2014-04-20_16:43:14_375447	1584529.0	-164.0	-55.0	-227.0	-1.5459923664122144	-5.895992366412214	0.31622137404580175	-0.7628710937500001	-0.159169921875	-0.904052734375	0.0	35.85	11.157346916529974	-11.157346916529974	-4592.96641429904	-5.895992366412214	0.5	0	0.0	-5.578673458264987	0.31731890814722696	3810.915017193347	10.127300782239056	0.0005	0	0.0	0.0001586594540736135	50.01904296875	242	241
2014-04-20_16:43:14_425683	1634756.0	-196.0	-12.0	-167.0	0.40057251908396907	3.9666030534351138	-0.7219465648854959	-0.5175097656250001	-0.74681640625	-0.978759765625	0.0	49.57	11.731382936606918	-11.731382936606918	-5179.171819519779	3.9666030534351138	0.5	0	0.0	-5.865691468303459	-9.832294521738573	3319.6051498476927	-10.1496134298858	0.0005	0	0.0	-0.004916147260869287	49.968994140625	242	241
2014-04-20_16:43:14_475878	1684956.0	-164.0	-68.0	-242.0	3.5914122137404574	-4.987595419847329	3.9345419847328245	-0.8102343750000001	0.092783203125	-0.594482421875	0.0	34.13	12.423412551863747	-12.423412551863747	-5799.620578903166	-4.987595419847329	0.5	0	0.0	-6.211706275931873	-1.2241108560845442	3258.47073457856	8.608183665654028	0.0005	0	0.0	-0.0006120554280422721	49.94189453125	242	241
2014-04-20_16:43:14_525971	1735049.0	-221.0	3.0	-203.0	-1.0803435114503825	0.49332061068702204	-0.7906488549618318	-0.7560351562500001	-0.2922265625	-0.704833984375	0.0	47.43	13.09938043550534	-13.09938043550534	-6456.735519690206	0.49332061068702204	0.5	0	0.0	-6.54969021775267	-7.043010828439693	2905.1664186776	-5.818899972355148	0.0005	0	0.0	-0.0035215054142198462	50.163818359375	242	241
2014-04-20_16:43:14_576173	1785249.0	-192.0	-83.0	-214.0	-0.30171755725190863	-2.2547709923664128	0.43072519083969485	-1.01384765625	0.255380859375	-0.381591796875	0.0	41.9	13.785860813950274	-13.785860813950274	-7145.752573916347	-2.2547709923664128	0.5	0	0.0	-6.892930406975137	-4.638159414608724	2673.3513017245073	2.4048514138309685	0.0005	0	0.0	-0.002319079707304362	49.97998046875	242	241
2014-04-20_16:43:14_626205	1835281.0	-181.0	-89.0	-239.0	-4.538358778625955	0.6536259541984726	-2.1112595419847326	-0.6442187500000001	-0.36595703125	-0.896484375	0.0	37.14	14.220928013815842	-14.220928013815842	-7856.61496357571	0.6536259541984726	0.5	0	0.0	-7.110464006907921	-7.764089961106393	2285.2472667472975	-3.1259305464976688	0.0005	0	0.0	-0.0038820449805531967	49.987060546875	242	241
2014-04-20_16:43:14_676775	1885861.0	-204.0	-7.0	-188.0	1.347137404580152	-1.9112595419847336	2.522328244274809	-0.7931445312500001	-0.281484375	-0.87548828125	0.0	47.34	14.977139819941488	-14.977139819941488	-8606.773678639167	-1.9112595419847336	0.5	0	0.0	-7.488569909970744	-5.57731036798601	2005.8970016460921	2.1867795931203826	0.0005	0	0.0	-0.0027886551839930054	50.0869140625	242	241
2014-04-20_16:43:14_727057	1936167.0	-164.0	-71.0	-222.0	2.484541984732824	2.142175572519083	2.094847328244275	-0.5482714843750001	-0.639150390625	-1.119873046875	0.0	36.46	15.301845630412995	-15.301845630412995	-9371.376570077398	2.142175572519083	0.5	0	0.0	-7.650922815206497	-9.79309838772558	1516.5552892639128	-4.21578801973957	0.0005	0	0.0	-0.0048965491938627904	49.968017578125	242	241
2014-04-20_16:43:14_777218	1986295.0	-187.0	41.0	-193.0	2.6906488549618315	-1.216603053435115	2.064312977099237	-0.7250292968750001	-0.019277343750000002	-0.40185546875	0.0	44.1	15.937457329747534	-15.937457329747534	-10169.078215473768	-1.216603053435115	0.5	0	0.0	-7.968728664873767	-6.752125611438652	1178.59788497244	3.040972776286928	0.0005	0	0.0	-0.0033760628057193263	50.052001953125	242	241
2014-04-20_16:43:14_827152	2036235.0	-196.0	75.0	-174.0	-0.8895038167938933	1.5772900763358773	-0.2639312977099235	-0.8690722656250001	0.256357421875	-0.44091796875	0.0	48.41	16.509614091841357	-16.509614091841357	-10993.849522585328	1.5772900763358773	0.5	0	0.0	-8.254807045920678	-9.832097122256556	687.4155017828341	-3.079971510817904	0.0005	0	0.0	-0.0049160485611282785	49.95703125	242	241
2014-04-20_16:43:14_877342	2086419.0	-163.0	1.0	-221.0	-2.599427480916031	1.1956106870229002	-2.019656488549618	-0.7706835937500001	0.452646484375	-0.443359375	0.0	36.41	16.848969832159717	-16.848969832159717	-11838.284843399597	1.1956106870229002	0.5	0	0.0	-8.424484916079859	-9.620095603102758	205.27632070574828	0.21200151915379806	0.0005	0	0.0	-0.004810047801551379	50.117919921875	242	241
2014-04-20_16:43:14_927951	2137031.0	-158.0	49.0	-149.0	-1.2024809160305345	2.936068702290076	-1.2791984732824426	-0.7321093750000001	0.139169921875	-0.997802734375	0.0	46.68	17.302046289865704	-17.302046289865704	-12701.760866920813	2.936068702290076	0.5	0	0.0	-8.651023144932852	-11.587091847222927	-372.9891529148754	-1.9669962441201694	0.0005	0	0.0	-0.005793545923611464	49.906005859375	242	241
2014-04-20_16:43:14_977503	2186579.0	-158.0	-7.0	-179.0	-0.40095419847328273	1.9589694656488539	-0.6303435114503815	-0.7301562500000001	-0.0773828125	-0.86328125	0.0	41.44	17.68879284590861	-17.68879284590861	-13585.915484722143	1.9589694656488539	0.5	0	0.0	-8.844396422954304	-10.803365888603158	-912.9833696720236	0.7837259586197689	0.0005	0	0.0	-0.005401682944301579	49.98388671875	242	241
2014-04-20_16:43:15_027632	2236744.0	-151.0	2.0	-174.0	2.202099236641221	4.1498091603053435	2.262786259541985	-0.7006152343750001	-0.18724609375	-1.042236328125	0.0	40.95	17.95057651697785	-17.95057651697785	-14484.325186029999	4.1498091603053435	0.5	0	0.0	-8.975288258488925	-13.125097418794269	-1569.8823188786262	-2.3217315301911103	0.0005	0	0.0	-0.006562548709397134	50.049072265625	242	241
2014-04-20_16:43:15_077835	2286918.0	-179.0	0.0	-156.0	1.4082061068702285	2.852099236641221	2.0566793893129773	-0.8763964843750001	0.11646484375	-0.488037109375	0.0	48.93	18.430261729344767	-18.430261729344767	-15406.985664279704	2.852099236641221	0.5	0	0.0	-9.215130864672384	-12.067230101313605	-2173.9950797245397	1.0578673174806639	0.0005	0	0.0	-0.0060336150506568025	50.062255859375	242	241
2014-04-20_16:43:15_128171	2337251.0	-168.0	-81.0	-221.0	-1.378053435114504	3.386450381679389	-0.8898854961832059	-0.9120410156250001	0.36158203125	-0.60205078125	0.0	37.24	18.64050052852078	-18.64050052852078	-16339.58865544381	3.386450381679389	0.5	0	0.0	-9.32025026426039	-12.706700645939778	-2809.7240941948767	-0.6394705446261728	0.0005	0	0.0	-0.006353350322969889	50.031005859375	242	241
2014-04-20_16:43:15_178225	2387301.0	-189.0	6.0	-175.0	-2.9887404580152674	2.6765267175572514	-1.4166030534351144	-0.7152636718750001	0.45044921875	-0.426025390625	0.0	47.21	19.08048866924745	-19.08048866924745	-17294.875494284446	2.6765267175572514	0.5	0	0.0	-9.540244334623726	-12.216771052180977	-3421.370934146489	0.4899295937588004	0.0005	0	0.0	-0.006108385526090489	50.066162109375	242	241
2014-04-20_16:43:15_228587	2437700.0	-187.0	-26.0	-181.0	-2.2940839694656496	0.18034351145038086	-0.057824427480915874	-0.6693652343750001	-0.1789453125	-1.044677734375	0.0	45.94	19.60879450665968	-19.60879450665968	-18274.980108383184	0.18034351145038086	0.5	0	0.0	-9.80439725332984	-9.984740764780222	-3920.437334725946	2.2320302874007556	0.0005	0	0.0	-0.004992370382390111	49.98291015625	242	241
2014-04-20_16:43:15_279010	2488089.0	-168.0	-88.0	-238.0	0.8204198473282438	0.27958015267175496	4.003244274809161	-0.5851367187500001	-0.3957421875	-0.747314453125	0.0	35.22	19.90731443669793	-19.90731443669793	-19270.96307361004	0.27958015267175496	0.5	0	0.0	-9.953657218348965	-10.23323737102072	-4432.416493595859	-0.24849660624049896	0.0005	0	0.0	-0.00511661868551036	50.031005859375	242	241
2014-04-20_16:43:15_328747	2537856.0	-197.0	17.0	-172.0	1.5456106870229003	2.7604961832061066	-1.622709923664122	-0.6925585937500001	-0.363759765625	-0.96240234375	0.0	48.88	20.351185496474947	-20.351185496474947	-20290.84266181925	2.7604961832061066	0.5	0	0.0	-10.175592748237474	-12.93608893144358	-5080.695831166813	-2.702851560422859	0.0005	0	0.0	-0.00646804446572179	50.114013671875	242	241
2014-04-20_16:43:15_378912	2587991.0	-179.0	-76.0	-221.0	-1.713931297709924	0.6841603053435108	0.5070610687022903	-0.9430468750000001	0.077646484375	-0.267333984375	0.0	39.01	20.69086117118336	-20.69086117118336	-21323.915739762986	0.6841603053435108	0.5	0	0.0	-10.34543058559168	-11.029590890935191	-5631.391779290413	1.9064980405083887	0.0005	0	0.0	-0.005514795445467595	49.928955078125	242	241
2014-04-20_16:43:15_429286	2638368.0	-191.0	-63.0	-228.0	-1.7520992366412216	0.4627862595419838	-3.1494274809160303	-0.7567675781250001	0.304208984375	-0.6796875	0.0	39.96	21.053482164461702	-21.053482164461702	-22377.29916940665	0.4627862595419838	0.5	0	0.0	-10.526741082230851	-10.989527341772835	-6181.238399009222	0.04006354916235644	0.0005	0	0.0	-0.005494763670886417	50.03369140625	242	241
2014-04-20_16:43:15_479411	2688482.0	-172.0	-43.0	-178.0	-4.065076335877864	1.264312977099236	1.8047709923664124	-0.8971484375000001	0.060556640625	-0.64794921875	0.0	44.02	21.450870078047164	-21.450870078047164	-23450.078339606254	1.264312977099236	0.5	0	0.0	-10.725435039023582	-11.989748016122817	-6780.857523121204	-1.0002206743499826	0.0005	0	0.0	-0.005994874008061409	50.010986328125	242	241
2014-04-20_16:43:15_529556	2738633.0	-150.0	-94.0	-228.0	-0.21011450381679442	0.47805343511450316	0.461259541984733	-0.6339648437500001	0.232919921875	-1.0380859375	0.0	33.34	21.665312826621516	-21.665312826621516	-24532.34957693064	0.47805343511450316	0.5	0	0.0	-10.832656413310758	-11.310709848425262	-7345.873871633409	0.6790381676975557	0.0005	0	0.0	-0.005655354924212631	49.9541015625	242	241
2014-04-20_16:43:15_579402	2788484.0	-181.0	36.0	-186.0	0.9883587786259538	-0.6669847328244283	3.529961832061069	-0.8043750000000001	-0.35912109375	-1.1171875	0.0	44.22	22.149166462572293	-22.149166462572293	-25640.602804226735	-0.6669847328244283	0.5	0	0.0	-11.074583231286146	-10.407598498461718	-7866.627311444013	0.9031113499635435	0.0005	0	0.0	-0.005203799249230859	50.035888671875	242	241
2014-04-20_16:43:15_629935	2839010.0	-189.0	23.0	-157.0	2.637213740458015	-0.04866412213740512	-1.4318702290076333	-0.6691210937500001	0.413095703125	-0.583740234375	0.0	50.29	22.714325285846034	-22.714325285846034	-26777.999351859275	-0.04866412213740512	0.5	0	0.0	-11.357162642923017	-11.308498520785612	-8432.888779243985	-0.9009000223238939	0.0005	0	0.0	-0.005654249260392806	50.073974609375	242	241
2014-04-20_16:43:15_680198	2889276.0	-153.0	17.0	-203.0	0.6677480916030527	0.3711832061068696	-0.37080152671755706	-1.0319140625	0.098642578125	-0.657470703125	0.0	37.01	22.981998611711585	-22.981998611711585	-27927.694031432366	0.3711832061068696	0.5	0	0.0	-11.490999305855793	-11.862182511962661	-9026.304885151267	-0.5536839911770493	0.0005	0	0.0	-0.005931091255981331	50.02587890625	242	241
2014-04-20_16:43:15_730148	2939234.0	-167.0	47.0	-152.0	2.3547709923664115	3.172709923664122	-1.8898854961832061	-0.7843554687500001	0.719736328125	-0.359375	0.0	47.7	23.320887060204814	-23.320887060204814	-29093.157639696477	3.172709923664122	0.5	0	0.0	-11.660443530102407	-14.83315345376653	-9767.593177553392	-2.970970941803868	0.0005	0	0.0	-0.007416576726883265	49.97509765625	242	241
2014-04-20_16:43:15_780468	2989639.0	-158.0	-29.0	-191.0	-4.385687022900765	1.447519083969465	-2.027290076335878	-0.8522265625000001	0.031015624999999998	-0.90771484375	0.0	39.6	23.575494988400834	-23.575494988400834	-30273.13533795748	1.447519083969465	0.5	0	0.0	-11.787747494200417	-13.235266578169881	-10430.031841109063	1.5978868755966484	0.0005	0	0.0	-0.00661763328908494	50.051025390625	242	241
2014-04-20_16:43:15_830637	3039717.0	-165.0	1.0	-185.0	-0.09561068702290143	-0.6593511450381686	2.7360687022900763	-0.5321582031250001	0.119638671875	-0.84619140625	0.0	41.73	23.970960000072285	-23.970960000072285	-31472.239305050938	-0.6593511450381686	0.5	0	0.0	-11.985480000036143	-11.326128854997974	-10996.600974835823	1.9091377231719076	0.0005	0	0.0	-0.0056630644274989865	50.023193359375	242	241
2014-04-20_16:43:15_881091	3090170.0	-221.0	-13.0	-178.0	-0.7673664122137414	0.020038167938930762	0.827671755725191	-0.6464160156250001	-0.82103515625	-1.066162109375	0.0	51.15	24.5136530902144	-24.5136530902144	-32699.250580407857	0.020038167938930762	0.5	0	0.0	-12.2568265451072	-12.27686471304613	-11611.109606964275	-0.9507358580481569	0.0005	0	0.0	-0.0061384323565230655	50.05419921875	242	241
2014-04-20_16:43:15_931100	3140174.0	-191.0	-91.0	-239.0	3.186832061068702	-1.186068702290077	1.140648854961832	-0.6876757812500001	0.025156249999999998	-0.810302734375	0.0	38.63	24.854142252669636	-24.854142252669636	-33941.46012476382	-1.186068702290077	0.5	0	0.0	-12.427071126334818	-11.24100242404474	-12172.934688567202	1.0358622890013898	0.0005	0	0.0	-0.00562050121202237	49.97998046875	242	241
2014-04-20_16:43:15_981276	3190354.0	-167.0	-22.0	-174.0	-0.38568702290076384	-2.537213740458016	-2.645610687022901	-0.8702929687500001	-0.25267578125	-0.702392578125	0.0	43.83	25.35803985696264	-25.35803985696264	-35210.50743923635	-2.537213740458016	0.5	0	0.0	-12.67901992848132	-10.141806188023304	-12680.48306294512	1.0991962360214362	0.0005	0	0.0	-0.0050709030940116525	50.045166015625	242	241
2014-04-20_16:43:16_031493	3240574.0	-223.0	-51.0	-216.0	-0.7444656488549626	-0.09446564885496267	-1.5158396946564885	-0.7145312500000001	0.455576171875	-0.336181640625	0.0	45.92	25.773841722829207	-25.773841722829207	-36498.016546314364	-0.09446564885496267	0.5	0	0.0	-12.886920861414604	-12.792455212559641	-13319.518669867057	-2.650649024536337	0.0005	0	0.0	-0.006396227606279821	49.9541015625	242	241
2014-04-20_16:43:16_081491	3290567.0	-184.0	-83.0	-249.0	-4.958206106870229	-1.7814885496183213	-1.118893129770992	-0.7106250000000001	-0.242177734375	-0.9013671875	0.0	36.47	26.074881150944055	-26.074881150944055	-37800.48105036758	-1.7814885496183213	0.5	0	0.0	-13.037440575472028	-11.255952025853706	-13881.763916092066	1.5365031867059358	0.0005	0	0.0	-0.005627976012926853	49.950927734375	242	241
2014-04-20_16:43:16_131725	3340797.0	-195.0	-19.0	-197.0	0.40057251908396907	-1.2776717557251915	3.476526717557252	-0.5804980468750001	-0.109365234375	-0.864501953125	0.0	44.71	26.51033296250386	-26.51033296250386	-39128.6254316917	-1.2776717557251915	0.5	0	0.0	-13.25516648125193	-11.97749472552674	-14481.825874745982	-0.7215426996730336	0.0005	0	0.0	-0.00598874736276337	50.09912109375	242	241
2014-04-20_16:43:16_181984	3391090.0	-167.0	-91.0	-229.0	0.797519083969465	-0.7814885496183213	0.041412213740458226	-0.6315234375000001	-0.817373046875	-0.631591796875	0.0	36.1	26.74058824991538	-26.74058824991538	-40468.520839851946	-0.7814885496183213	0.5	0	0.0	-13.37029412495769	-12.588805575339368	-15112.615393173002	-0.6113108498126287	0.0005	0	0.0	-0.006294402787669684	50.107177734375	242	241
2014-04-20_16:43:16_232144	3441298.0	-184.0	-8.0	-197.0	1.3624045801526714	0.7833969465648849	1.0337786259541986	-0.7155078125000001	0.042978515625	-0.51318359375	0.0	43.05	27.02841748956695	-27.02841748956695	-41818.23924076772	0.7833969465648849	0.5	0	0.0	-13.514208744783476	-14.29760569134836	-15826.595096131932	-1.7088001160089927	0.0005	0	0.0	-0.00714880284567418	49.93701171875	242	241
2014-04-20_16:43:16_282408	3491552.0	-162.0	-46.0	-192.0	-2.7902671755725192	-2.186068702290077	-3.6074427480916027	-0.8644335937500001	-0.205556640625	-0.534912109375	0.0	40.16	27.39814513458939	-27.39814513458939	-43188.13980849691	-2.186068702290077	0.5	0	0.0	-13.699072567294696	-11.513003865004618	-16402.242478590204	2.784601826343742	0.0005	0	0.0	-0.0057565019325023096	49.999755859375	242	241
2014-04-20_16:43:16_332506	3541650.0	-147.0	-52.0	-244.0	-1.133778625954199	-0.002862595419848013	0.2933206106870231	-0.7396777343750001	0.455576171875	-0.905517578125	0.0	31.07	27.471713269926923	-27.471713269926923	-44563.56988633633	-0.002862595419848013	0.5	0	0.0	-13.735856634963461	-13.732994039543613	-17089.814195548068	-2.219990174538994	0.0005	0	0.0	-0.006866497019771807	50.067138671875	242	241
2014-04-20_16:43:16_382956	3592032.0	-186.0	66.0	-164.0	0.49980916030534317	-3.025763358778627	-1.0349236641221373	-0.6906054687500001	-0.291005859375	-1.11669921875	0.0	48.6	28.042414140194253	-28.042414140194253	-45964.430875523336	-3.025763358778627	0.5	0	0.0	-14.021207070097127	-10.9954437113185	-17639.092445166025	2.7375503282251117	0.0005	0	0.0	-0.005497721855659251	49.955078125	242	241
2014-04-20_16:43:16_433101	3642178.0	-141.0	18.0	-187.0	3.133396946564885	-0.9646946564885504	4.392557251908397	-0.5250781250000001	-0.284658203125	-0.775390625	0.0	37.02	28.269200800105732	-28.269200800105732	-47377.193847833114	-0.9646946564885504	0.5	0	0.0	-14.134600400052866	-13.169905743564316	-18297.26298613328	-2.174462032245815	0.0005	0	0.0	-0.0065849528717821584	49.975341796875	242	241
2014-04-20_16:43:16_483132	3692203.0	-149.0	26.0	-190.0	2.2708015267175568	-2.0410305343511457	0.11011450381679411	-0.6825488281250001	-0.559072265625	-0.666748046875	0.0	38.11	28.566005682068987	-28.566005682068987	-48806.12180295985	-2.0410305343511457	0.5	0	0.0	-14.283002841034493	-12.241972306683348	-18909.63059011676	0.9279334368809682	0.0005	0	0.0	-0.006120986153341674	50.02197265625	242	241
2014-04-20_16:43:16_533349	3742429.0	-174.0	34.0	-152.0	2.3547709923664115	-2.5906488549618327	1.8734732824427482	-0.7523730468750001	0.661142578125	-0.411865234375	0.0	48.86	29.098878667330972	-29.098878667330972	-50260.660795876196	-2.5906488549618327	0.5	0	0.0	-14.549439333665486	-11.958790478703653	-19507.403695336787	0.2831818279796945	0.0005	0	0.0	-0.005979395239351827	49.986083984375	242	241
2014-04-20_16:43:16_583434	3792507.0	-185.0	-27.0	-217.0	-0.7520992366412216	-2.3998091603053444	-2.523473282442748	-0.8663867187500001	0.072763671875	-0.794189453125	0.0	40.45	29.443523810892756	-29.443523810892756	-51732.80823297961	-2.3998091603053444	0.5	0	0.0	-14.721761905446378	-12.321952745141033	-20123.48929943686	-0.3631622664373797	0.0005	0	0.0	-0.006160976372570516	49.9990234375	242	241
2014-04-20_16:43:16_633863	3842933.0	-150.0	7.0	-195.0	-0.4314885496183214	-2.9952290076335886	0.911641221374046	-0.7304003906250001	0.254404296875	-0.72119140625	0.0	37.57	29.752782246847122	-29.752782246847122	-53219.79359766517	-2.9952290076335886	0.5	0	0.0	-14.876391123423561	-11.881162115789973	-20717.28634453534	0.44079062935105995	0.0005	0	0.0	-0.005940581057894987	49.97802734375	242	241
2014-04-20_16:43:16_683989	3893065.0	-185.0	-16.0	-181.0	1.9425572519083962	-0.6822519083969472	-0.538740458015267	-0.6488574218750001	-0.558095703125	-1.22021484375	0.0	45.63	30.10375418805205	-30.10375418805205	-54725.28998814099	-0.6822519083969472	0.5	0	0.0	-15.051877094026025	-14.369625185629078	-21435.914948606296	-2.4884630698391046	0.0005	0	0.0	-0.007184812592814539	50.01025390625	242	241
2014-04-20_16:43:16_733836	3942908.0	-181.0	-43.0	-222.0	3.370038167938931	-0.2013358778625962	4.194083969465649	-0.6481250000000001	0.1120703125	-0.71435546875	0.0	39.19	30.295424203255553	-30.295424203255553	-56240.69728387053	-0.2013358778625962	0.5	0	0.0	-15.147712101627777	-14.946376223765181	-22183.54757531097	-0.5767510381361038	0.0005	0	0.0	-0.007473188111882591	50.02099609375	242	241
2014-04-20_16:43:16_784201	3993271.0	-214.0	16.0	-164.0	1.400572519083969	-0.7051526717557259	-0.1341603053435113	-0.7706835937500001	-0.198232421875	-0.673583984375	0.0	52.54	30.774863404594278	-30.774863404594278	-57780.17676675006	-0.7051526717557259	0.5	0	0.0	-15.387431702297139	-14.682279030541412	-22918.01281183438	0.264097193223769	0.0005	0	0.0	-0.007341139515270706	50.02392578125	242	241
2014-04-20_16:43:16_834243	4043322.0	-170.0	-78.0	-229.0	1.415839694656488	-0.4761450381679395	2.308587786259542	-0.8663867187500001	0.59302734375	-0.422119140625	0.0	36.59	30.914496464304147	-30.914496464304147	-59324.075098719084	-0.4761450381679395	0.5	0	0.0	-15.457248232152073	-14.981103193984135	-23666.182857526517	-0.2988241634427222	0.0005	0	0.0	-0.007490551596992068	49.94091796875	242	241
2014-04-20_16:43:16_884465	4093608.0	-181.0	-69.0	-224.0	-2.584160305343512	-0.27767175572519154	-3.3097328244274804	-0.9030078125000001	-0.04955078125	-0.681640625	0.0	38.94	31.08868132342409	-31.08868132342409	-60881.08217831037	-0.27767175572519154	0.5	0	0.0	-15.544340661712045	-15.266668905986855	-24430.77982840182	-0.28556571200271996	0.0005	0	0.0	-0.007633334452993428	50.082763671875	242	241
2014-04-20_16:43:16_934642	4143716.0	-203.0	-38.0	-186.0	-0.11087786259542032	-0.117366412213741	1.1711832061068703	-0.8231738281250001	0.0759375	-0.662109375	0.0	47.51	31.42277685023042	-31.42277685023042	-62452.62761437	-0.117366412213741	0.5	0	0.0	-15.71138842511521	-15.594022012901469	-25210.68270716376	-0.3273531069146145	0.0005	0	0.0	-0.0077970110064507344	50.012939453125	242	241
2014-04-20_16:43:16_985067	4194178.0	-171.0	-83.0	-238.0	-0.4085877862595426	-0.9417938931297718	-0.06545801526717543	-0.7091601562500001	-0.64330078125	-1.078369140625	0.0	35.7	31.554470932578926	-31.554470932578926	-64030.821088422505	-0.9417938931297718	0.5	0	0.0	-15.777235466289463	-14.835441573159692	-25952.675723794393	0.7585804397417775	0.0005	0	0.0	-0.007417720786579846	50.014892578125	242	241
2014-04-20_16:43:17_035312	4244390.0	-212.0	26.0	-187.0	1.3166030534351139	-0.05629770992366501	3.2704198473282444	-0.5980761718750001	0.269296875	-0.720947265625	0.0	48.59	31.897921137819704	-31.897921137819704	-65628.0144809423	-0.05629770992366501	0.5	0	0.0	-15.948960568909852	-15.892662858986187	-26748.453479913478	-1.057221285826495	0.0005	0	0.0	-0.007946331429493093	50.072021484375	242	241
