datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	error	integral	derivative	Kp	Ki	Kd	target_angleRate2	error2	integral2	derivative2	Kp2	Ki2	Kd2	pitch_offset_force	dt	Motor0	Motor1
2014-04-20_16:23:36_021515	2186307.0	-170.0	-1.0	-157.0	1.3937022900763347	-3.0841603053435107	3.337404580152672	-0.6095507812500001	0.3103125	-0.877685546875	0.0	47.28	15.174736584378227	-15.174736584378227	-9041.176003504805	-3.0841603053435107	0.05	0	0.0	-0.7587368292189114	2.325423476124599	634.338528348584	2.112194645960915	0.0005	0	0.0	0.0011627117380622995	50.039794921875	242	241
2014-04-20_16:23:36_071757	2236520.0	-135.0	-6.0	-205.0	-0.5833969465648865	0.2746183206106876	-1.181679389312977	-0.7929003906250001	-0.172109375	-0.9296875	0.0	33.37	15.52514455384382	-15.52514455384382	-9818.441455916556	0.2746183206106876	0.05	0	0.0	-0.7762572276921911	-1.0508755483028787	581.7265055975395	-3.3762990244274778	0.0005	0	0.0	-0.0005254377741514394	50.06494140625	242	241
2014-04-20_16:23:36_121788	2286515.0	-153.0	30.0	-186.0	0.3097328244274795	0.39675572519084046	-1.2809160305343508	-0.7653125000000001	0.630869140625	-0.320556640625	0.0	39.44	15.984092446006672	-15.984092446006672	-10616.30366420287	0.39675572519084046	0.05	0	0.0	-0.7992046223003336	-1.195960347491174	522.0289302052896	-0.1450847991882953	0.0005	0	0.0	-0.0005979801737455869	49.916015625	242	241
2014-04-20_16:23:36_172177	2336978.0	-167.0	8.0	-199.0	-2.6979007633587795	-3.3208015267175566	-1.112977099236641	-0.7665332031250001	-0.03685546875	-0.718505859375	0.0	40.01	16.62743553933612	-16.62743553933612	-11448.605051213257	-3.3208015267175566	0.05	0	0.0	-0.831371776966806	2.4894297497507507	646.6395972369417	3.6853900972419247	0.0005	0	0.0	0.0012447148748753753	50.055908203125	242	241
2014-04-20_16:23:36_222729	2387448.0	-150.0	12.0	-189.0	-2.278053435114505	2.4807251908396957	0.4595419847328247	-0.5040820312500001	0.428232421875	-0.61767578125	0.0	38.44	16.941968355248495	-16.941968355248495	-12296.857475120973	2.4807251908396957	0.05	0	0.0	-0.8470984177624248	-3.3278236086021202	480.0217413217771	-5.817253358352871	0.0005	0	0.0	-0.0016639118043010601	50.068115234375	242	241
2014-04-20_16:23:36_272669	2437396.0	-182.0	57.0	-149.0	0.7677480916030524	-0.10706106870228949	3.1770992366412214	-0.6349414062500001	-0.489736328125	-0.9482421875	0.0	50.7	17.62230319724087	-17.62230319724087	-13175.361126672293	-0.10706106870228949	0.05	0	0.0	-0.8811151598620436	-0.7740540911597541	441.4337464398963	2.5537695174423662	0.0005	0	0.0	-0.0003870270455798771	49.851806640625	242	241
2014-04-20_16:23:36_322734	2487460.0	-167.0	4.0	-194.0	3.47003816793893	3.686832061068703	0.6732824427480919	-0.6679003906250001	0.4187109375	-0.689453125	0.0	40.73	17.90347786471996	-17.90347786471996	-14071.715180802694	3.686832061068703	0.05	0	0.0	-0.895173893235998	-4.582005954304701	212.0314121993531	-3.8079518631449467	0.0005	0	0.0	-0.0022910029771523502	50.06591796875	242	241
2014-04-20_16:23:36_372866	2537590.0	-137.0	35.0	-214.0	0.03492366412213599	1.2822519083969475	-2.2885496183206104	-0.9699023437500001	0.13208984375	-0.60595703125	0.0	32.63	18.13526100241144	-18.13526100241144	-14977.061413657453	1.2822519083969475	0.05	0	0.0	-0.906763050120572	-2.1890149585175194	102.7516810671113	2.3929909957871813	0.0005	0	0.0	-0.0010945074792587596	49.921875	242	241
2014-04-20_16:23:36_423308	2588029.0	-193.0	50.0	-169.0	0.523473282442747	-2.0230916030534343	-2.1969465648854962	-0.7484667968750001	0.72095703125	-0.513671875	0.0	48.8	18.847834385736405	-18.847834385736405	-15921.487005697812	-2.0230916030534343	0.05	0	0.0	-0.9423917192868203	1.080699883766614	156.9032937487586	3.2697148422841336	0.0005	0	0.0	0.000540349941883307	50.10791015625	242	241
2014-04-20_16:23:36_473471	2638195.0	-179.0	-33.0	-187.0	-3.636832061068703	0.12958015267175638	0.37557251908396977	-0.6954882812500001	-0.03490234375	-0.833984375	0.0	43.75	19.339561464757214	-19.339561464757214	-16886.623665612613	0.12958015267175638	0.05	0	0.0	-0.9669780732378608	-1.0965582259096172	102.17979107342052	-2.177258109676231	0.0005	0	0.0	-0.0005482791129548086	49.90478515625	242	241
2014-04-20_16:23:36_523424	2688144.0	-177.0	-19.0	-170.0	1.3173664122137394	1.7020992366412222	2.7267175572519085	-0.5587695312500001	0.2995703125	-0.783447265625	0.0	46.16	19.7923287786641	-19.7923287786641	-17878.849444765663	1.7020992366412222	0.05	0	0.0	-0.9896164389332051	-2.6917156755744274	-32.760857564873646	-1.5951574496648102	0.0005	0	0.0	-0.0013458578377872137	50.1318359375	242	241
2014-04-20_16:23:36_573692	2738449.0	-180.0	-5.0	-161.0	1.928053435114503	3.0761450381679394	-0.17404580152671723	-0.7970507812500001	-0.157705078125	-0.888427734375	0.0	48.19	20.209912452636893	-20.209912452636893	-18887.282630042722	3.0761450381679394	0.05	0	0.0	-1.0104956226318447	-4.086640660799784	-236.6758457327402	-1.3949249852253565	0.0005	0	0.0	-0.002043320330399892	49.89794921875	242	241
2014-04-20_16:23:36_623963	2788719.0	-176.0	-109.0	-226.0	1.8975190839694647	-2.42767175572519	-0.2656488549618319	-0.8458789062500001	0.75025390625	-0.459716796875	0.0	37.91	20.68308245103129	-20.68308245103129	-19922.78499063492	-2.42767175572519	0.05	0	0.0	-1.0341541225515645	1.3935176331736256	-166.90912686506056	5.4801582939734095	0.0005	0	0.0	0.0006967588165868128	50.065185546875	242	241
2014-04-20_16:23:36_674137	2838858.0	-154.0	-55.0	-213.0	-2.3314885496183217	-1.5345419847328237	-3.1511450381679387	-0.8434375000000001	0.056162109375	-0.782958984375	0.0	35.87	21.06192387268314	-21.06192387268314	-20974.69850787974	-1.5345419847328237	0.05	0	0.0	-1.053096193634157	0.4814457910986667	-142.863871619686	-0.912071842074959	0.0005	0	0.0	0.00024072289554933336	49.94384765625	242	241
2014-04-20_16:23:36_724131	2888856.0	-187.0	-17.0	-190.0	-0.9956106870229018	-1.4429389312977092	1.054961832061069	-0.5734179687500001	0.4128515625	-0.688720703125	0.0	44.55	21.602300968057275	-21.602300968057275	-22054.270334358847	-1.4429389312977092	0.05	0	0.0	-1.0801150484028639	0.36282388289484535	-124.73180122004582	-0.11862190820382135	0.0005	0	0.0	0.00018141194144742268	49.974853515625	242	241
2014-04-20_16:23:36_774464	2939187.0	-158.0	-64.0	-219.0	-1.6062977099236653	-1.3131679389312971	0.7572519083969469	-0.6166308593750001	-0.5363671875	-0.97802734375	0.0	35.81	21.950916539189762	-21.950916539189762	-23153.24704381735	-1.3131679389312971	0.05	0	0.0	-1.0975458269594882	0.21562211197180892	-113.93664017616815	-0.14720177092303643	0.0005	0	0.0	0.00010781105598590446	50.065185546875	242	241
2014-04-20_16:23:36_824449	2989176.0	-181.0	-5.0	-207.0	2.714312977099236	-1.5879770992366404	2.1389312977099237	-0.6408007812500001	0.2058203125	-0.6796875	0.0	41.17	22.41302287526729	-22.41302287526729	-24272.842105204025	-1.5879770992366404	0.05	0	0.0	-1.1206511437633646	0.4673259554732758	-90.59236239991802	0.2517038435014669	0.0005	0	0.0	0.00023366297773663792	49.952880859375	242	241
2014-04-20_16:23:36_874712	3039475.0	-182.0	-59.0	-203.0	-0.01851145038168056	0.10667938931297805	-1.7160305343511448	-0.8458789062500001	-0.28099609375	-0.661865234375	0.0	41.88	22.797147297116453	-22.797147297116453	-25414.207777412757	0.10667938931297805	0.05	0	0.0	-1.1398573648558228	-1.2465367541688008	-153.0016736094273	-1.7138627096420767	0.0005	0	0.0	-0.0006232683770844004	50.066162109375	242	241
2014-04-20_16:23:36_924724	3089452.0	-141.0	-53.0	-244.0	2.241030534351144	0.11431297709923749	-2.120610687022901	-0.8234179687500001	0.624033203125	-0.315673828125	0.0	30.02	22.936103145416475	-22.936103145416475	-26558.901872455597	0.11431297709923749	0.05	0	0.0	-1.1468051572708238	-1.2611181343700613	-215.94150573401984	-0.01458138020126043	0.0005	0	0.0	-0.0006305590671850307	49.907958984375	242	241
2014-04-20_16:23:36_975071	3139791.0	-175.0	-24.0	-199.0	-3.5681297709923676	1.8700381679389322	-2.448854961832061	-0.7457812500000001	-0.11546875	-0.908935546875	0.0	41.33	23.212207865927592	-23.212207865927592	-27721.64307389592	1.8700381679389322	0.05	0	0.0	-1.1606103932963796	-3.030648561235312	-367.7521378629301	-1.7695304268652505	0.0005	0	0.0	-0.001515324280617656	50.091796875	242	241
2014-04-20_16:23:37_025310	3190076.0	-153.0	-38.0	-208.0	-0.4612595419847336	0.7173664122137411	1.5816793893129772	-0.5299609375000001	0.303720703125	-1.040771484375	0.0	36.34	23.43963131762666	-23.43963131762666	-28893.01804775585	0.7173664122137411	0.05	0	0.0	-1.171981565881333	-1.8893479780950742	-462.17064250848506	1.1413005831402376	0.0005	0	0.0	-0.000944673989047537	49.97412109375	242	241
2014-04-20_16:23:37_075380	3240110.0	-151.0	-21.0	-210.0	1.6761450381679377	3.1830152671755734	0.7725190839694659	-0.5392382812500001	-0.53001953125	-0.6982421875	0.0	35.72	23.529472625799748	-23.529472625799748	-30068.055554007642	3.1830152671755734	0.05	0	0.0	-1.1764736312899875	-4.35948889846556	-679.8790053456751	-2.4701409203704863	0.0005	0	0.0	-0.0021797444492327803	49.93896484375	242	241
2014-04-20_16:23:37_125617	3290405.0	-190.0	21.0	-176.0	0.9280534351145029	1.518893129770993	1.4595419847328248	-0.7220996093750001	0.325205078125	-0.7138671875	0.0	47.19	23.92825046516812	-23.92825046516812	-31265.88180690779	1.518893129770993	0.05	0	0.0	-1.196412523258406	-2.715305653029399	-815.8047137705906	1.6441832454361616	0.0005	0	0.0	-0.0013576528265146996	50.05908203125	242	241
2014-04-20_16:23:37_175914	3340638.0	-144.0	-3.0	-208.0	-3.1559160305343523	0.8547709923664129	-2.9297709923664117	-0.8668750000000001	-0.0461328125	-0.57763671875	0.0	34.7	24.10166955824094	-24.10166955824094	-32473.448415814364	0.8547709923664129	0.05	0	0.0	-1.205083477912047	-2.05985447027846	-919.009658619098	0.655451182750939	0.0005	0	0.0	-0.0010299272351392298	50.10302734375	242	241
2014-04-20_16:23:37_226121	3390849.0	-153.0	42.0	-203.0	-2.8047709923664135	-1.5727099236641213	-1.1358778625954196	-0.7592089843750001	0.544443359375	-0.823974609375	0.0	37.01	24.43672673431766	-24.43672673431766	-33693.232449308416	-1.5727099236641213	0.05	0	0.0	-1.221836336715883	0.3508735869482382	-901.49544717059	2.410728057226698	0.0005	0	0.0	0.00017543679347411912	49.916015625	242	241
2014-04-20_16:23:37_276139	3440864.0	-168.0	75.0	-144.0	1.3708015267175564	-0.7024809160305336	-0.227480916030534	-0.6036914062500001	-0.221669921875	-0.88134765625	0.0	49.4	24.970453756129505	-24.970453756129505	-34941.50518872524	-0.7024809160305336	0.05	0	0.0	-1.2485226878064752	-0.5460417717759416	-928.7920700092301	-0.8969153587241798	0.0005	0	0.0	-0.0002730208858879708	49.989990234375	242	241
2014-04-20_16:23:37_326475	3491199.0	-168.0	9.0	-196.0	2.0807251908396935	1.1295801526717564	2.100763358778626	-0.5407031250000001	0.10083984375	-0.658935546875	0.0	40.6	25.227695829208255	-25.227695829208255	-36204.83009839518	1.1295801526717564	0.05	0	0.0	-1.2613847914604128	-2.390964944132169	-1048.52419269372	-1.8449231723562276	0.0005	0	0.0	-0.0011954824720660847	50.076904296875	242	241
2014-04-20_16:23:37_376613	3541364.0	-169.0	48.0	-186.0	0.4318702290076324	2.0685114503816804	0.7190839694656491	-0.6522753906250001	-0.4308984375	-0.536865234375	0.0	42.26	25.467115126413805	-25.467115126413805	-37476.91747300547	2.0685114503816804	0.05	0	0.0	-1.2733557563206903	-3.3418672067023705	-1215.451112376942	-0.9509022625702013	0.0005	0	0.0	-0.0016709336033511853	49.9501953125	242	241
2014-04-20_16:23:37_426622	3591350.0	-198.0	42.0	-150.0	0.012022900763358102	1.5265267175572528	0.14656488549618352	-0.7714160156250001	0.1667578125	-0.786865234375	0.0	52.86	25.9401131281703	-25.9401131281703	-38773.992792803736	1.5265267175572528	0.05	0	0.0	-1.297005656408515	-2.823532373965768	-1356.635313803774	0.5183348327366026	0.0005	0	0.0	-0.0014117661869828839	50.002685546875	242	241
2014-04-20_16:23:37_476837	3641566.0	-121.0	-9.0	-197.0	-4.491793893129771	-0.25973282442748014	-3.9603053435114495	-0.9220507812500001	-0.10033203125	-0.7705078125	0.0	31.56	26.065255323395597	-26.065255323395597	-40076.75919913093	-0.25973282442748014	0.05	0	0.0	-1.30326276616978	-1.0435299417422998	-1408.7919389828187	1.780002432223468	0.0005	0	0.0	-0.0005217649708711499	49.98095703125	242	241
2014-04-20_16:23:37_527403	3692121.0	-198.0	11.0	-159.0	-3.965076335877863	1.1906488549618328	-1.3725190839694654	-0.7096484375000001	-0.20580078125	-1.141845703125	0.0	51.24	26.510190332286555	-26.510190332286555	-41406.43034962799	1.1906488549618328	0.05	0	0.0	-1.3255095166143278	-2.516158371576161	-1534.9948501966178	-1.472628429833861	0.0005	0	0.0	-0.0012580791857880805	50.156982421875	242	241
2014-04-20_16:23:37_577409	3742134.0	-173.0	-3.0	-171.0	-3.3772900763358793	-0.38950381679389245	-1.6625954198473278	-0.6671679687500001	-0.29076171875	-0.68603515625	0.0	45.34	26.905758448493888	-26.905758448493888	-42748.70319804686	-0.38950381679389245	0.05	0	0.0	-1.3452879224246945	-0.9557841056308021	-1582.6769497885864	1.5603742659453588	0.0005	0	0.0	-0.00047789205281540103	49.887939453125	242	241
2014-04-20_16:23:37_627347	3792071.0	-157.0	-47.0	-206.0	2.2715648854961823	0.037977099236642164	2.352671755725191	-0.5844042968750001	-0.1183984375	-0.72412109375	0.0	37.32	27.112085443800375	-27.112085443800375	-44103.19545110735	0.037977099236642164	0.05	0	0.0	-1.3556042721900188	-1.393581371426661	-1652.298859748982	-0.43779726579585887	0.0005	0	0.0	-0.0006967906857133305	49.958984375	242	241
2014-04-20_16:23:37_677498	3842264.0	-197.0	-14.0	-168.0	-0.4688931297709935	1.0456106870229016	0.2763358778625957	-0.7472460937500001	0.088876953125	-0.36865234375	0.0	49.55	27.509492261097286	-27.509492261097286	-45479.852112657805	1.0456106870229016	0.05	0	0.0	-1.3754746130548643	-2.421085300077766	-1773.457155761858	-1.027503928651105	0.0005	0	0.0	-0.001210542650038883	50.04296875	242	241
2014-04-20_16:23:37_727897	3892623.0	-165.0	-62.0	-213.0	-0.9574427480916041	-0.5192748091603046	-0.9679389312977096	-0.9025195312500001	-0.017568359375000002	-0.804443359375	0.0	37.77	27.740075380513698	-27.740075380513698	-46867.47217730351	-0.5192748091603046	0.05	0	0.0	-1.387003769025685	-0.8677289598653803	-1816.862881913171	1.5533563402123856	0.0005	0	0.0	-0.00043386447993269017	50.022216796875	242	241
2014-04-20_16:23:37_777958	3942685.0	-168.0	-60.0	-201.0	-4.7971374045801545	-0.496374045801526	-3.0595419847328245	-0.8593066406250001	-0.165517578125	-0.54736328125	0.0	39.89	28.007405762460323	-28.007405762460323	-48265.4902809582	-0.496374045801526	0.05	0	0.0	-1.4003702881230162	-0.9039962423214902	-1861.9867724698317	-0.036267282456109884	0.0005	0	0.0	-0.0004519981211607451	49.916015625	242	241
2014-04-20_16:23:37_828128	3992886.0	-223.0	-22.0	-181.0	-2.4688931297709935	-1.8246183206106863	0.04732824427480942	-0.5533984375000001	-0.3449609375	-0.922607421875	0.0	50.94	28.55547122122955	-28.55547122122955	-49693.72396435869	-1.8246183206106863	0.05	0	0.0	-1.4277735610614775	0.39684475954920884	-1842.138140021148	1.300841001870699	0.0005	0	0.0	0.00019842237977460442	50.01611328125	242	241
2014-04-20_16:23:37_878441	4043163.0	-155.0	-53.0	-229.0	-0.06431297709923811	-0.00019083969465594208	-0.14351145038167912	-0.8331835937500001	-0.2375390625	-0.718994140625	0.0	34.09	28.66626814453432	-28.66626814453432	-51128.06616587672	-0.00019083969465594208	0.05	0	0.0	-1.4333134072267162	-1.4331225675320602	-1913.845701263334	-1.829967327081269	0.0005	0	0.0	-0.0007165612837660301	50.035888671875	242	241
2014-04-20_16:23:37_928516	4093244.0	-181.0	-33.0	-212.0	1.1952290076335865	0.5494274809160311	2.20763358778626	-0.8600390625000001	0.1648046875	-0.92724609375	0.0	40.49	28.875908785831413	-28.875908785831413	-52570.15555782303	0.5494274809160311	0.05	0	0.0	-1.4437954392915708	-1.993222920207602	-2013.3890836148541	-0.5601003526755417	0.0005	0	0.0	-0.000996611460103801	49.94091796875	242	241
2014-04-20_16:23:37_978713	4143434.0	-174.0	-62.0	-207.0	-1.1101145038167948	-0.5345419847328237	-1.181679389312977	-1.027275390625	0.1228125	-0.7119140625	0.0	40.05	29.12565143279017	-29.12565143279017	-54027.25586625814	-0.5345419847328237	0.05	0	0.0	-1.4562825716395087	-0.921740586906685	-2059.5019919073306	1.071482333300917	0.0005	0	0.0	-0.0004608702934533425	50.028076171875	242	241
2014-04-20_16:23:38_028793	4193520.0	-147.0	-62.0	-230.0	-3.85820610687023	1.3662213740458022	-1.6091603053435113	-0.6649707031250001	0.14380859375	-0.933837890625	0.0	32.59	29.127920548631778	-29.127920548631778	-55483.62344845482	1.3662213740458022	0.05	0	0.0	-1.456396027431589	-2.822617401477391	-2200.630105518894	-1.900876814570706	0.0005	0	0.0	-0.0014113087007386956	49.9990234375	242	241
